R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
224.648,-57.030,-45.752,4.468,1.930,22.298,25.659,27.215,13.067,15.653,17.860
224.658,-60.524,-50.118,4.529,2.222,21.382,24.775,26.448,12.000,14.684,16.973
224.669,-64.328,-54.050,4.322,2.500,20.478,23.873,25.657,11.012,13.714,16.075
224.679,-67.544,-58.046,4.234,2.730,19.540,22.953,24.835,9.978,12.737,15.159
224.691,-67.455,-61.854,3.538,2.893,18.555,21.982,23.874,8.896,11.705,14.092
224.701,-63.660,-62.823,3.299,2.939,17.896,21.320,23.092,8.190,10.997,13.229
224.711,-60.744,-62.389,3.410,2.980,17.297,20.694,22.350,7.597,10.334,12.418
224.722,-57.626,-61.195,3.760,3.064,16.694,20.086,21.620,6.971,9.704,11.634
224.733,-54.175,-59.435,4.428,3.181,16.167,19.500,20.925,6.537,9.108,10.902
224.743,-51.293,-57.118,4.818,3.354,15.650,18.958,20.279,6.059,8.572,10.236
224.754,-48.722,-54.834,5.474,3.568,15.169,18.418,19.665,5.693,8.052,9.617
224.764,-42.591,-51.785,5.628,3.786,14.806,18.030,19.120,5.392,7.694,9.079
224.774,-39.117,-48.149,6.287,4.033,14.387,17.640,18.633,4.947,7.344,8.611
224.785,-34.052,-43.199,5.803,4.361,14.077,17.304,18.128,4.728,7.069,8.146
224.797,-24.910,-37.233,5.327,4.583,13.817,17.118,17.705,4.371,6.942,7.763
224.809,-18.017,-30.897,4.838,4.647,13.634,16.925,17.359,4.242,6.795,7.448
224.821,-8.991,-23.478,4.972,4.629,13.624,16.933,17.118,4.223,6.841,7.235
224.832,1.317,-15.909,6.016,4.729,13.694,16.987,16.972,4.361,6.945,7.130
224.842,13.344,-8.241,7.031,4.981,13.981,17.254,16.979,4.730,7.267,7.190
224.854,24.407,2.501,7.593,5.326,14.393,17.639,17.127,5.249,7.725,7.411
224.866,31.902,13.005,7.928,5.743,14.802,18.089,17.403,5.646,8.252,7.767
224.878,30.728,19.822,7.766,6.092,15.068,18.339,17.698,5.997,8.572,8.135
224.889,33.313,24.212,7.106,6.311,15.372,18.673,17.987,6.289,8.961,8.483
224.901,43.842,29.577,6.195,6.374,15.800,19.190,18.329,6.574,9.512,8.864
224.913,52.433,37.174,5.377,6.295,16.451,19.859,18.798,7.193,10.187,9.349
224.923,57.803,43.199,5.323,6.185,17.129,20.524,19.300,7.883,10.841,9.849
224.934,50.793,46.348,5.144,6.077,17.389,20.791,19.769,8.110,11.092,10.310
224.944,49.614,47.308,5.680,5.998,17.765,21.167,20.183,8.465,11.451,10.713
224.955,54.468,48.936,6.366,6.025,18.364,21.736,20.641,9.103,12.007,11.165
224.965,57.387,51.307,4.833,5.979,18.843,22.310,21.137,9.377,12.554,11.642
224.976,58.415,53.561,3.937,5.744,19.385,22.862,21.640,9.846,13.050,12.098
224.986,67.279,56.978,4.020,5.540,20.188,23.643,22.191,10.627,13.769,12.598
224.996,71.084,60.837,4.700,5.423,20.865,24.275,22.761,11.325,14.339,13.117
225.008,74.522,65.113,5.389,5.356,21.616,24.992,23.447,12.054,14.979,13.740
225.019,73.884,68.246,6.180,5.426,22.293,25.638,24.108,12.728,15.566,14.356
225.029,70.862,69.073,4.958,5.444,22.700,26.126,24.732,12.913,15.988,14.923
225.040,73.077,69.883,3.964,5.294,23.278,26.783,25.343,13.255,16.553,15.452
225.050,65.209,69.407,3.722,5.100,23.657,27.168,25.927,13.523,16.836,15.941
225.060,57.395,66.475,4.997,5.058,23.942,27.408,26.399,13.804,16.987,16.330
225.071,52.768,62.501,4.614,5.077,24.191,27.685,26.801,13.919,17.181,16.651
225.082,49.341,58.071,3.320,4.896,24.444,28.023,27.205,13.890,17.389,16.929
225.094,43.215,53.384,2.239,4.575,24.577,28.214,27.538,13.775,17.434,17.114
225.106,38.718,48.205,1.151,4.142,24.662,28.365,27.786,13.585,17.420,17.197
225.118,34.822,43.322,-0.155,3.605,24.633,28.413,27.963,13.249,17.289,17.190
225.128,30.736,39.763,-1.496,3.063,24.579,28.435,28.084,12.911,17.152,17.148
225.138,30.457,36.702,0.331,2.648,24.775,28.521,28.198,13.177,17.089,17.109
225.149,26.889,34.224,2.389,2.536,24.927,28.576,28.324,13.402,17.028,17.113
225.159,26.240,31.683,3.693,2.638,25.069,28.621,28.421,13.635,16.982,17.113
225.170,29.478,30.665,3.799,2.755,25.315,28.829,28.540,13.864,17.102,17.138
225.180,29.859,30.391,3.545,2.858,25.441,28.968,28.669,13.878,17.154,17.175
225.191,28.178,30.016,3.183,2.898,25.478,29.050,28.784,13.743,17.143,17.193
225.201,22.363,28.123,4.067,2.948,25.400,28.949,28.859,13.626,16.954,17.174
225.212,23.265,26.423,5.602,3.209,25.532,29.009,28.924,13.828,16.954,17.170
225.223,14.136,23.532,5.119,3.471,25.279,28.781,28.949,13.475,16.672,17.131
225.233,14.764,20.667,4.783,3.644,25.287,28.793,28.927,13.416,16.625,17.042
225.244,13.381,18.628,4.480,3.758,25.235,28.743,28.901,13.299,16.516,16.946
225.254,4.349,14.959,4.045,3.814,24.857,28.389,28.804,12.818,16.103,16.777
225.265,-1.975,10.276,4.798,3.915,24.572,28.064,28.637,12.560,15.730,16.548
225.276,-0.107,6.810,6.599,4.159,24.492,27.910,28.456,12.587,15.549,16.327
225.286,-10.700,2.312,6.750,4.465,24.003,27.373,28.226,12.171,15.003,16.071
225.297,-18.276,-3.205,5.886,4.673,23.494,26.874,27.911,11.626,14.494,15.727
225.308,-15.275,-7.363,5.842,4.802,23.272,26.629,27.570,11.429,14.238,15.357
225.318,-18.260,-10.476,5.293,4.892,22.750,26.228,27.228,10.674,13.829,14.988
225.329,-27.334,-14.493,4.665,4.886,22.083,25.610,26.819,9.907,13.202,14.551
225.340,-25.555,-18.224,4.969,4.875,21.712,25.203,26.360,9.603,12.793,14.069
225.351,-31.033,-21.418,5.139,4.927,21.148,24.622,25.888,9.079,12.224,13.589
225.363,-32.157,-24.597,4.098,4.882,20.574,24.111,25.366,8.402,11.721,13.056
225.374,-29.360,-26.503,3.795,4.785,20.142,23.682,24.850,7.974,11.302,12.530
225.386,-30.450,-28.088,2.877,4.584,19.517,23.103,24.324,7.274,10.727,11.989
225.397,-34.209,-29.249,1.918,4.337,18.854,22.518,23.800,6.478,10.146,11.450
225.408,-29.560,-30.127,0.956,3.997,18.370,22.066,23.263,5.943,9.690,10.891
225.419,-33.783,-30.728,1.018,3.636,17.774,21.443,22.737,5.401,9.066,10.346
225.430,-36.944,-31.914,2.598,3.425,17.219,20.835,22.185,4.968,8.477,9.794
225.442,-38.305,-33.289,2.890,3.322,16.662,20.278,21.614,4.452,7.956,9.241
225.453,-38.998,-34.965,3.881,3.296,16.107,19.675,21.025,4.039,7.404,8.686
225.465,-38.037,-35.875,5.792,3.509,15.644,19.140,20.459,3.790,6.952,8.185
225.476,-39.476,-36.506,6.910,3.838,15.159,18.590,19.913,3.520,6.506,7.726
225.487,-36.641,-36.732,8.933,4.374,14.865,18.170,19.388,3.580,6.220,7.320
225.499,-30.523,-35.574,9.135,4.960,14.562,17.891,18.916,3.373,6.088,6.982
225.510,-25.679,-33.261,9.255,5.530,14.200,17.549,18.493,3.121,5.902,6.702
225.522,-21.708,-29.821,9.518,6.052,13.981,17.325,18.150,3.060,5.834,6.507
225.533,-17.108,-26.003,8.959,6.447,13.818,17.206,17.861,2.962,5.865,6.361
225.544,-15.415,-22.928,8.453,6.740,13.593,16.996,17.592,2.847,5.800,6.229
225.556,-15.943,-20.842,7.814,6.916,13.300,16.708,17.320,2.678,5.648,6.088
225.567,-14.128,-18.960,7.853,7.005,13.079,16.512,17.059,2.539,5.582,5.951
225.578,-13.760,-16.763,6.710,7.006,12.813,16.362,16.832,2.187,5.553,5.841
225.590,-14.680,-16.312,6.650,6.927,12.467,16.044,16.557,1.912,5.349,5.676
225.601,-12.532,-15.388,7.665,6.928,12.317,15.861,16.311,1.944,5.288,5.549
225.612,-12.593,-14.284,8.442,7.029,12.092,15.609,16.086,1.905,5.170,5.454
225.624,-13.230,-13.330,10.663,7.376,12.031,15.433,15.892,2.203,5.155,5.417
225.635,-10.445,-12.915,10.980,7.786,11.931,15.293,15.691,2.342,5.187,5.385
225.647,-7.532,-11.656,10.847,8.194,11.774,15.206,15.530,2.230,5.275,5.398
225.658,-2.910,-9.319,10.673,8.540,11.720,15.211,15.418,2.239,5.450,5.455
225.669,0.390,-6.503,10.190,8.811,11.775,15.301,15.357,2.394,5.704,5.559
225.681,2.525,-4.000,10.041,9.011,11.784,15.310,15.312,2.558,5.868,5.671
225.692,6.557,-1.012,9.333,9.102,11.863,15.422,15.304,2.724,6.122,5.808
225.704,6.328,1.482,7.252,9.011,11.759,15.424,15.306,2.559,6.244,5.935
225.715,7.965,3.282,6.743,8.736,11.782,15.470,15.299,2.645,6.387,6.028
225.726,5.610,4.251,5.857,8.404,11.622,15.377,15.279,2.464,6.380,6.098
225.738,6.004,5.251,6.935,8.143,11.660,15.403,15.270,2.622,6.493,6.181
225.749,5.191,4.891,9.012,8.135,11.648,15.306,15.239,2.881,6.508,6.264
225.760,7.084,5.202,9.441,8.238,11.691,15.314,15.229,3.112,6.639,6.380
225.772,5.772,5.716,9.227,8.338,11.687,15.299,15.237,3.251,6.744,6.511
225.783,8.130,6.237,9.475,8.471,11.825,15.404,15.252,3.573,6.971,6.651
225.794,8.705,6.852,9.713,8.607,11.880,15.444,15.276,3.778,7.132,6.801
225.805,5.008,6.422,10.632,8.815,11.825,15.334,15.278,3.945,7.150,6.933
225.816,7.404,6.356,10.904,9.045,11.896,15.391,15.285,4.170,7.338,7.073
225.828,5.086,5.877,10.978,9.259,11.789,15.279,15.281,4.201,7.358,7.203
225.839,7.250,6.125,11.192,9.483,11.837,15.309,15.291,4.409,7.521,7.347
225.850,4.701,6.017,11.455,9.707,11.786,15.250,15.303,4.503,7.594,7.493
225.861,6.975,5.927,12.495,9.996,11.902,15.291,15.312,4.886,7.775,7.643
225.873,6.686,5.848,12.478,10.324,11.875,15.256,15.328,5.010,7.886,7.805
225.884,5.119,5.812,11.853,10.566,11.796,15.237,15.347,4.961,8.005,7.963
225.895,0.986,4.871,9.703,10.568,11.540,15.126,15.324,4.565,8.009,8.054
225.907,-0.263,3.154,8.844,10.431,11.344,14.984,15.247,4.379,7.966,8.074
225.918,-6.684,0.710,7.135,10.106,10.963,14.671,15.119,3.964,7.731,8.021
225.929,-11.790,-2.795,7.274,9.759,10.624,14.309,14.922,3.749,7.444,7.892
225.940,-17.087,-7.022,7.000,9.438,10.161,13.886,14.660,3.301,7.098,7.700
225.952,-22.255,-11.463,7.471,9.164,9.688,13.398,14.343,2.946,6.693,7.457
225.963,-25.159,-15.288,7.941,8.981,9.266,12.957,13.999,2.658,6.345,7.196
225.974,-30.285,-19.744,8.836,8.940,8.782,12.414,13.608,2.393,5.914,6.904
225.986,-31.462,-23.110,9.751,9.013,8.433,11.990,13.202,2.300,5.618,6.613
225.997,-32.353,-25.775,9.531,9.104,8.033,11.590,12.796,2.033,5.349,6.327
226.009,-33.569,-28.145,8.911,9.126,7.539,11.144,12.369,1.586,5.032,6.016
226.020,-32.907,-29.456,7.484,8.954,7.118,10.771,11.941,1.198,4.769,5.688
226.031,-30.999,-30.468,7.455,8.746,6.743,10.377,11.506,0.968,4.483,5.350
226.043,-29.165,-30.466,8.327,8.645,6.385,9.997,11.103,0.768,4.223,5.056
226.054,-26.799,-29.519,9.082,8.643,6.150,9.724,10.744,0.729,4.080,4.818
226.065,-29.040,-29.150,10.236,8.811,5.779,9.290,10.384,0.617,3.797,4.600
226.077,-26.485,-27.946,10.469,9.015,5.594,9.101,10.068,0.591,3.763,4.432
226.088,-26.892,-27.268,10.678,9.206,5.343,8.831,9.756,0.527,3.650,4.271
226.099,-27.947,-27.230,10.844,9.395,5.016,8.484,9.429,0.392,3.464,4.097
226.111,-27.280,-27.192,9.751,9.481,4.663,8.189,9.098,0.090,3.321,3.913
226.122,-29.090,-27.799,9.613,9.469,4.280,7.808,8.748,-0.151,3.085,3.701
226.133,-27.326,-28.173,10.075,9.482,3.968,7.457,8.395,-0.248,2.883,3.490
226.144,-24.751,-27.351,11.303,9.644,3.794,7.241,8.104,-0.192,2.831,3.358
226.155,-26.366,-26.964,12.588,9.914,3.507,6.879,7.809,-0.180,2.649,3.237
226.167,-29.872,-27.400,13.113,10.315,3.139,6.483,7.506,-0.311,2.449,3.124
226.178,-29.818,-28.245,13.015,10.687,2.818,6.170,7.184,-0.457,2.335,2.995
226.189,-31.481,-29.147,12.982,10.962,2.455,5.797,6.853,-0.616,2.156,2.850
226.200,-35.302,-30.501,12.130,11.158,1.983,5.353,6.498,-0.958,1.902,2.678
226.212,-38.590,-32.424,11.558,11.246,1.493,4.906,6.108,-1.345,1.638,2.461
226.223,-38.686,-34.507,9.893,11.147,0.972,4.473,5.670,-1.851,1.370,2.182
226.234,-40.853,-36.275,10.063,10.964,0.442,3.962,5.221,-2.255,1.018,1.883
226.246,-40.941,-37.618,10.586,10.846,0.022,3.540,4.781,-2.505,0.760,1.599
226.257,-39.889,-38.344,11.172,10.817,-0.302,3.185,4.352,-2.608,0.579,1.337
226.268,-42.447,-39.256,11.862,10.930,-0.731,2.692,3.919,-2.742,0.278,1.087
226.279,-43.914,-40.332,12.609,11.088,-1.125,2.279,3.502,-2.911,0.061,0.860
226.290,-43.361,-41.174,13.478,11.341,-1.456,1.912,3.072,-2.977,-0.094,0.635
226.301,-41.497,-41.522,13.354,11.603,-1.817,1.576,2.671,-3.173,-0.216,0.441
226.311,-42.361,-41.896,13.540,11.845,-2.243,1.160,2.279,-3.406,-0.418,0.258
226.323,-40.013,-41.259,13.455,12.142,-2.593,0.819,1.886,-3.513,-0.490,0.127
226.335,-37.321,-40.147,12.774,12.291,-2.890,0.521,1.517,-3.561,-0.533,0.007
226.346,-33.554,-38.200,12.722,12.320,-3.186,0.281,1.183,-3.715,-0.532,-0.088
226.358,-34.385,-36.471,13.223,12.384,-3.512,-0.035,0.873,-3.816,-0.605,-0.157
226.370,-30.319,-34.542,13.417,12.547,-3.660,-0.202,0.592,-3.680,-0.520,-0.187
226.380,-33.113,-33.999,13.066,12.608,-4.014,-0.539,0.339,-3.870,-0.660,-0.245
226.392,-25.864,-31.617,12.890,12.689,-4.065,-0.585,0.102,-3.690,-0.464,-0.241
226.403,-31.377,-30.735,12.653,12.705,-4.374,-0.924,-0.135,-3.718,-0.569,-0.245
226.415,-32.022,-31.125,12.813,12.692,-4.618,-1.164,-0.399,-3.744,-0.581,-0.281
226.426,-39.055,-33.196,12.604,12.659,-5.092,-1.604,-0.703,-4.052,-0.795,-0.362
226.438,-34.434,-34.111,12.518,12.635,-5.296,-1.799,-1.018,-4.050,-0.765,-0.453
226.448,-35.951,-34.578,12.472,12.614,-5.580,-2.093,-1.289,-4.136,-0.879,-0.545
226.459,-34.416,-34.896,12.434,12.596,-5.838,-2.376,-1.597,-4.131,-0.939,-0.631
226.471,-33.382,-33.953,12.161,12.557,-6.025,-2.574,-1.866,-4.085,-0.920,-0.682
226.483,-28.032,-32.807,11.737,12.420,-6.179,-2.736,-2.132,-4.025,-0.878,-0.742
226.494,-24.481,-30.276,11.851,12.285,-6.279,-2.845,-2.334,-3.915,-0.789,-0.744
226.506,-26.272,-28.529,12.948,12.293,-6.415,-3.044,-2.505,-3.738,-0.779,-0.703
226.517,-21.046,-26.424,13.650,12.477,-6.382,-3.067,-2.647,-3.394,-0.577,-0.616
226.529,-18.665,-23.490,13.468,12.676,-6.365,-3.067,-2.732,-3.135,-0.355,-0.472
226.540,-16.193,-21.347,12.519,12.712,-6.469,-3.108,-2.805,-3.157,-0.193,-0.336
226.550,-13.897,-19.091,11.602,12.612,-6.532,-3.122,-2.854,-3.129,-0.026,-0.197
226.561,-12.323,-16.846,11.166,12.434,-6.556,-3.123,-2.888,-3.032,0.140,-0.057
226.573,-12.390,-15.228,10.907,12.217,-6.616,-3.159,-2.921,-2.981,0.259,0.071
226.584,-12.200,-14.311,11.000,12.035,-6.633,-3.200,-2.955,-2.805,0.370,0.196
226.595,-15.434,-14.523,11.409,11.921,-6.707,-3.316,-2.999,-2.654,0.410,0.312
226.606,-21.111,-16.495,11.488,11.885,-6.937,-3.557,-3.095,-2.712,0.331,0.382
226.618,-24.983,-19.241,10.545,11.818,-7.272,-3.783,-3.240,-3.087,0.261,0.396
226.629,-26.925,-21.929,9.715,11.583,-7.545,-4.005,-3.426,-3.313,0.174,0.346
226.640,-31.873,-25.081,7.921,11.212,-8.010,-4.342,-3.661,-3.885,-0.045,0.228
226.652,-34.323,-27.885,6.441,10.630,-8.385,-4.620,-3.936,-4.332,-0.236,0.040
226.663,-27.819,-28.492,5.753,9.943,-8.478,-4.703,-4.206,-4.360,-0.251,-0.160
226.674,-23.497,-26.951,6.094,9.372,-8.560,-4.778,-4.407,-4.370,-0.256,-0.287
226.686,-13.913,-23.449,6.826,8.929,-8.449,-4.699,-4.539,-4.111,-0.104,-0.339
226.698,-10.684,-19.009,7.671,8.715,-8.384,-4.671,-4.584,-3.878,0.013,-0.286
226.709,-11.088,-16.033,7.662,8.612,-8.421,-4.720,-4.612,-3.791,0.061,-0.209
226.721,-2.435,-12.092,7.555,8.493,-8.219,-4.493,-4.588,-3.533,0.375,-0.087
226.733,3.302,-7.048,7.498,8.339,-7.959,-4.259,-4.485,-3.142,0.686,0.103
226.744,2.248,-3.307,7.790,8.211,-7.837,-4.155,-4.355,-2.904,0.862,0.318
226.756,1.567,-1.380,8.734,8.211,-7.684,-4.070,-4.232,-2.542,1.028,0.532
226.768,5.502,0.888,9.861,8.406,-7.401,-3.810,-4.071,-2.118,1.384,0.803
226.779,10.010,3.957,10.630,8.740,-7.032,-3.473,-3.849,-1.584,1.828,1.145
226.791,6.466,5.295,10.271,9.056,-6.941,-3.348,-3.633,-1.448,2.057,1.479
226.803,6.137,5.545,8.886,9.179,-6.862,-3.187,-3.450,-1.433,2.303,1.757
226.815,0.180,4.164,7.238,9.022,-6.911,-3.195,-3.323,-1.498,2.344,1.944
226.825,1.649,3.311,6.213,8.736,-6.833,-3.072,-3.245,-1.476,2.486,2.048
226.836,1.801,2.745,5.525,8.376,-6.747,-2.948,-3.145,-1.431,2.624,2.172
226.848,-2.056,1.445,4.858,7.924,-6.767,-2.966,-3.079,-1.445,2.602,2.244
226.860,-5.555,-0.534,4.972,7.479,-6.777,-2.998,-3.052,-1.412,2.561,2.269
226.871,-9.026,-3.470,5.724,7.154,-6.855,-3.108,-3.075,-1.423,2.451,2.251
226.883,-20.123,-8.392,6.483,6.990,-7.166,-3.467,-3.175,-1.620,2.109,2.171
226.895,-27.903,-15.025,7.328,7.008,-7.533,-3.865,-3.378,-1.884,1.750,2.006
226.906,-31.719,-20.756,7.899,7.151,-7.839,-4.202,-3.632,-2.074,1.472,1.808
226.918,-31.078,-24.459,7.927,7.312,-7.974,-4.384,-3.882,-2.057,1.354,1.620
226.930,-29.997,-26.514,7.400,7.363,-8.228,-4.601,-4.133,-2.323,1.193,1.424
226.940,-22.235,-26.072,5.879,7.257,-8.276,-4.600,-4.328,-2.428,1.224,1.258
226.951,-20.702,-24.776,4.369,6.997,-8.510,-4.731,-4.497,-2.835,1.104,1.103
226.961,-17.911,-22.871,4.570,6.727,-8.567,-4.783,-4.633,-2.886,1.058,0.976
226.972,-12.529,-20.204,5.797,6.570,-8.434,-4.726,-4.722,-2.589,1.131,0.906
226.982,-14.862,-18.319,6.013,6.517,-8.562,-4.869,-4.796,-2.660,1.013,0.862
226.993,-15.495,-17.349,5.580,6.436,-8.646,-4.938,-4.878,-2.746,0.966,0.806
227.003,-11.258,-15.863,5.114,6.317,-8.604,-4.888,-4.944,-2.698,1.032,0.761
227.014,-18.558,-15.869,5.566,6.226,-8.869,-5.155,-5.029,-2.935,0.784,0.698
227.025,-20.776,-17.117,7.409,6.283,-8.969,-5.338,-5.151,-2.841,0.637,0.614
227.035,-20.038,-18.012,8.356,6.502,-9.004,-5.425,-5.264,-2.727,0.605,0.560
227.047,-20.564,-19.226,8.075,6.779,-9.190,-5.584,-5.387,-2.889,0.521,0.514
227.058,-13.203,-18.299,7.807,6.959,-9.152,-5.543,-5.467,-2.793,0.629,0.503
227.068,-9.901,-15.381,6.370,6.977,-9.142,-5.476,-5.474,-2.840,0.743,0.548
227.079,-9.091,-13.224,6.326,6.909,-9.109,-5.445,-5.470,-2.764,0.810,0.593
227.090,-2.894,-10.681,5.453,6.760,-9.004,-5.331,-5.448,-2.650,0.949,0.645
227.101,4.467,-5.830,4.999,6.597,-8.777,-5.046,-5.335,-2.512,1.247,0.782
227.112,6.192,-1.302,4.345,6.369,-8.549,-4.825,-5.174,-2.268,1.467,0.952
227.124,11.778,2.868,3.683,6.021,-8.284,-4.505,-4.986,-2.121,1.763,1.128
227.136,15.539,7.050,3.572,5.640,-8.004,-4.174,-4.752,-1.962,2.056,1.335
227.147,8.501,8.616,4.297,5.366,-7.897,-4.101,-4.534,-1.815,2.094,1.531
227.159,1.452,6.771,5.411,5.284,-7.899,-4.136,-4.396,-1.762,2.045,1.663
227.171,3.186,5.253,6.361,5.372,-7.673,-3.981,-4.273,-1.395,2.202,1.796
227.181,8.453,5.711,7.113,5.534,-7.372,-3.714,-4.129,-1.021,2.479,1.956
227.192,12.257,7.708,7.673,5.744,-6.991,-3.382,-3.923,-0.534,2.822,2.183
227.202,15.766,9.762,8.530,6.029,-6.654,-3.086,-3.689,-0.104,3.138,2.447
227.213,15.827,11.624,9.012,6.317,-6.427,-2.843,-3.427,0.108,3.400,2.737
227.224,17.341,13.302,9.393,6.616,-6.113,-2.555,-3.153,0.486,3.707,3.039
227.236,19.101,14.669,9.288,6.886,-5.837,-2.267,-2.872,0.755,4.011,3.345
227.247,21.149,16.277,8.605,7.080,-5.570,-1.947,-2.569,0.928,4.337,3.663
227.258,18.943,17.107,8.826,7.251,-5.338,-1.732,-2.270,1.193,4.554,3.972
227.269,19.974,18.002,8.091,7.374,-4.997,-1.401,-1.980,1.545,4.880,4.265
227.279,26.881,19.932,6.943,7.356,-4.552,-0.907,-1.664,1.875,5.348,4.566
227.290,27.135,22.285,5.607,7.219,-4.297,-0.528,-1.310,1.859,5.684,4.886
227.301,31.505,24.805,5.803,7.070,-3.803,-0.033,-0.932,2.304,6.127,5.224
227.312,32.141,26.977,6.490,6.989,-3.373,0.360,-0.523,2.758,6.469,5.593
227.323,37.072,29.604,7.818,7.027,-2.771,0.918,-0.072,3.397,6.982,6.011
227.334,38.668,32.038,8.811,7.203,-2.293,1.369,0.408,3.894,7.399,6.470
227.346,35.301,33.323,9.252,7.414,-1.945,1.718,0.885,4.208,7.715,6.923
227.357,36.056,34.046,9.601,7.683,-1.480,2.163,1.352,4.683,8.131,7.371
227.368,35.482,34.419,8.764,7.847,-1.151,2.564,1.813,4.840,8.490,7.799
227.380,36.111,34.924,7.519,7.845,-0.791,3.040,2.270,4.930,8.902,8.201
227.391,35.735,35.569,7.534,7.819,-0.324,3.513,2.735,5.322,9.304,8.603
227.402,32.176,35.226,8.994,7.894,0.070,3.856,3.175,5.757,9.583,8.987
227.414,25.787,33.368,9.550,8.087,0.334,4.083,3.568,6.040,9.758,9.333
227.425,24.303,30.795,8.454,8.202,0.609,4.393,3.896,6.194,10.007,9.605
227.435,23.179,28.581,8.465,8.187,0.898,4.670,4.192,6.435,10.207,9.829
227.447,14.756,24.414,9.926,8.361,1.005,4.701,4.464,6.611,10.167,10.031
227.459,17.354,21.393,10.502,8.653,1.356,5.017,4.716,6.971,10.425,10.227
227.471,10.988,18.417,9.478,8.833,1.375,5.122,4.943,6.764,10.462,10.387
227.482,3.785,13.659,8.097,8.737,1.249,5.102,5.065,6.358,10.348,10.413
227.494,10.769,11.938,5.728,8.436,1.403,5.418,5.187,6.111,10.543,10.415
227.506,5.278,9.957,4.393,7.930,1.275,5.372,5.282,5.704,10.349,10.361
227.517,-2.283,6.155,4.368,7.418,1.068,5.189,5.293,5.327,10.016,10.219
227.529,-0.134,3.595,5.783,7.116,1.150,5.239,5.294,5.360,9.936,10.086
227.541,-0.647,1.689,7.243,7.066,1.122,5.191,5.299,5.290,9.787,9.985
227.553,-9.591,-1.280,7.987,7.160,0.909,4.949,5.271,5.066,9.463,9.869
227.564,-15.766,-6.040,7.934,7.290,0.696,4.724,5.160,4.819,9.168,9.678
227.576,-11.913,-8.835,7.110,7.320,0.620,4.707,5.034,4.576,9.074,9.468
227.587,-14.434,-10.284,6.104,7.227,0.402,4.578,4.920,4.126,8.858,9.260
227.599,-14.122,-12.199,5.086,7.023,0.110,4.412,4.762,3.529,8.597,8.998
227.609,-17.475,-13.886,5.055,6.748,-0.207,4.125,4.599,3.094,8.221,8.739
227.619,-22.362,-16.160,6.484,6.675,-0.523,3.776,4.406,2.801,7.809,8.475
227.631,-19.999,-17.975,6.219,6.570,-0.720,3.616,4.183,2.495,7.574,8.167
227.643,-16.223,-17.895,5.633,6.462,-0.828,3.537,3.998,2.288,7.422,7.900
227.655,-11.964,-16.015,4.409,6.235,-0.905,3.524,3.862,2.038,7.322,7.670
227.666,-16.923,-15.345,3.250,5.892,-1.193,3.292,3.715,1.582,6.990,7.417
227.678,-25.054,-18.142,2.608,5.497,-1.666,2.842,3.467,0.999,6.438,7.057
227.688,-29.577,-21.269,4.285,5.253,-1.974,2.459,3.200,0.790,5.984,6.710
227.699,-24.219,-22.749,6.531,5.332,-1.967,2.347,2.942,1.006,5.836,6.409
227.710,-27.670,-24.041,7.274,5.549,-2.278,2.006,2.703,0.753,5.482,6.147
227.720,-28.886,-25.536,6.503,5.679,-2.573,1.722,2.443,0.439,5.180,5.861
227.731,-23.000,-25.288,6.184,5.753,-2.634,1.669,2.199,0.362,5.106,5.589
227.743,-22.048,-24.630,5.368,5.741,-2.902,1.435,1.972,0.025,4.846,5.329
227.754,-16.455,-22.456,5.056,5.646,-2.895,1.445,1.799,0.013,4.821,5.118
227.765,-15.929,-20.379,4.347,5.510,-3.053,1.325,1.651,-0.232,4.662,4.928
227.776,-12.841,-18.015,3.252,5.312,-3.135,1.333,1.535,-0.505,4.623,4.764
227.788,-12.000,-15.825,1.587,4.951,-3.248,1.285,1.428,-0.777,4.510,4.591
227.799,-7.648,-13.607,1.805,4.526,-3.168,1.327,1.335,-0.678,4.475,4.422
227.810,-4.368,-10.951,2.974,4.251,-3.076,1.402,1.293,-0.591,4.485,4.317
227.821,-2.767,-8.874,4.943,4.268,-2.988,1.384,1.273,-0.324,4.433,4.265
227.833,1.155,-5.954,5.385,4.359,-2.825,1.531,1.310,-0.141,4.552,4.278
227.844,3.374,-3.181,6.286,4.571,-2.603,1.689,1.388,0.199,4.695,4.346
227.856,8.873,-0.097,6.711,4.835,-2.316,1.928,1.503,0.577,4.926,4.459
227.867,9.696,3.069,6.841,5.100,-2.185,2.113,1.665,0.613,5.104,4.620
227.878,10.925,5.264,5.610,5.232,-2.038,2.305,1.823,0.670,5.274,4.763
227.889,17.723,8.447,4.695,5.246,-1.703,2.702,2.026,0.872,5.635,4.938
227.900,15.631,10.677,2.896,5.034,-1.697,2.823,2.221,0.627,5.693,5.078
227.912,21.899,13.325,2.307,4.781,-1.324,3.210,2.445,0.922,6.006,5.238
