R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
320.200,-26.622,-27.132,-2.415,-3.467,-9.959,-10.084,-10.044,-8.184,-8.144,-6.294
320.212,-23.475,-26.521,-3.621,-3.445,-10.197,-10.318,-10.278,-8.501,-8.461,-6.629
320.225,-19.033,-24.868,-3.700,-3.443,-10.318,-10.439,-10.399,-8.768,-8.728,-6.948
320.237,-14.154,-21.986,-4.220,-3.505,-10.365,-10.488,-10.448,-8.969,-8.928,-7.237
320.247,-14.246,-19.767,-4.364,-3.631,-10.469,-10.594,-10.553,-9.099,-9.059,-7.444
320.259,-13.821,-18.105,-2.933,-3.569,-10.671,-10.801,-10.761,-9.282,-9.242,-7.679
320.272,-10.566,-16.415,-3.321,-3.433,-10.749,-10.878,-10.839,-9.443,-9.403,-7.893
320.284,-6.571,-14.162,-5.369,-3.519,-10.833,-10.960,-10.920,-9.569,-9.529,-8.084
320.297,-2.728,-11.002,-8.147,-3.907,-10.762,-10.881,-10.839,-9.625,-9.583,-8.238
320.309,0.287,-7.921,-9.857,-4.506,-10.697,-10.802,-10.757,-9.645,-9.600,-8.353
320.319,2.866,-5.474,-9.216,-4.966,-10.589,-10.694,-10.647,-9.629,-9.582,-8.419
320.331,7.775,-1.664,-9.262,-5.447,-10.381,-10.489,-10.440,-9.563,-9.513,-8.460
320.343,15.476,2.920,-9.888,-5.938,-9.949,-10.055,-10.003,-9.414,-9.362,-8.450
320.355,19.541,7.636,-9.547,-6.405,-9.567,-9.678,-9.624,-9.199,-9.145,-8.383
320.367,25.363,12.632,-9.467,-6.832,-9.049,-9.166,-9.110,-8.918,-8.862,-8.256
320.378,28.237,17.012,-12.156,-7.342,-8.718,-8.824,-8.766,-8.634,-8.575,-8.092
320.389,31.430,21.141,-11.893,-7.906,-8.264,-8.360,-8.299,-8.311,-8.250,-7.885
320.400,36.009,25.204,-10.353,-8.252,-7.814,-7.916,-7.853,-7.961,-7.899,-7.641
320.412,43.594,30.853,-11.099,-8.591,-7.209,-7.310,-7.246,-7.504,-7.440,-7.313
320.422,46.443,35.401,-11.269,-8.949,-6.638,-6.742,-6.676,-7.043,-6.977,-6.971
320.433,45.081,38.880,-8.208,-9.002,-6.163,-6.281,-6.215,-6.524,-6.458,-6.552
320.445,46.157,41.158,-5.916,-8.730,-5.665,-5.793,-5.729,-6.014,-5.949,-6.103
320.456,50.246,43.532,-5.278,-8.351,-4.999,-5.128,-5.065,-5.473,-5.410,-5.630
320.467,52.279,46.294,-5.417,-7.993,-4.345,-4.474,-4.413,-4.883,-4.822,-5.120
320.479,53.044,48.097,-4.358,-7.640,-3.826,-3.963,-3.904,-4.308,-4.248,-4.592
320.490,55.067,49.972,-2.100,-7.108,-3.146,-3.289,-3.233,-3.701,-3.645,-4.043
320.501,56.482,51.733,-1.782,-6.449,-2.491,-2.634,-2.581,-3.077,-3.023,-3.472
320.512,54.515,52.987,-2.037,-5.953,-1.954,-2.095,-2.044,-2.456,-2.405,-2.888
320.524,50.728,52.663,0.918,-5.321,-1.497,-1.643,-1.596,-1.871,-1.823,-2.297
320.535,47.980,51.626,2.324,-4.415,-1.007,-1.153,-1.110,-1.311,-1.267,-1.713
320.546,44.742,49.934,0.615,-3.778,-0.558,-0.693,-0.652,-0.779,-0.739,-1.139
320.557,41.523,47.746,1.707,-3.268,-0.152,-0.292,-0.254,-0.295,-0.257,-0.596
320.569,38.143,45.455,2.401,-2.601,0.251,0.111,0.146,0.167,0.201,-0.074
320.580,30.676,41.763,1.584,-2.107,0.406,0.273,0.305,0.551,0.583,0.410
320.591,24.390,36.919,1.485,-1.728,0.561,0.422,0.452,0.855,0.885,0.844
320.603,13.599,30.733,0.779,-1.404,0.512,0.377,0.406,1.067,1.095,1.221
320.614,6.499,23.883,-1.052,-1.302,0.440,0.315,0.343,1.177,1.205,1.520
320.625,1.236,17.218,-2.167,-1.394,0.343,0.223,0.251,1.215,1.243,1.748
320.637,-5.446,10.694,-2.023,-1.459,0.124,0.008,0.037,1.181,1.210,1.897
320.648,-7.026,5.421,-4.329,-1.666,0.041,-0.069,-0.039,1.113,1.143,1.980
320.659,-10.313,0.645,-6.221,-2.132,-0.133,-0.245,-0.213,1.006,1.038,2.007
320.670,-14.949,-3.991,-5.801,-2.570,-0.487,-0.604,-0.570,0.841,0.876,1.979
320.682,-20.702,-8.304,-2.761,-2.755,-0.866,-0.991,-0.956,0.639,0.674,1.902
320.693,-23.929,-12.943,0.753,-2.478,-1.201,-1.337,-1.304,0.381,0.414,1.773
320.705,-22.347,-16.009,-0.479,-2.176,-1.395,-1.525,-1.493,0.120,0.152,1.600
320.716,-24.332,-18.463,-2.303,-2.118,-1.731,-1.853,-1.821,-0.148,-0.116,1.399
320.727,-25.667,-20.427,-1.349,-2.108,-2.034,-2.157,-2.126,-0.428,-0.396,1.174
320.738,-25.113,-21.874,-1.085,-1.965,-2.281,-2.406,-2.375,-0.711,-0.680,0.930
320.750,-24.152,-22.781,-2.023,-1.937,-2.538,-2.663,-2.632,-0.994,-0.963,0.673
320.761,-26.283,-23.417,-2.050,-1.974,-2.816,-2.942,-2.911,-1.268,-1.237,0.411
320.772,-19.862,-22.818,-2.372,-1.996,-2.859,-2.984,-2.953,-1.522,-1.491,0.143
320.784,-23.035,-22.888,-3.283,-2.108,-3.263,-3.384,-3.352,-1.784,-1.753,-0.117
320.795,-25.580,-23.545,-3.615,-2.252,-3.582,-3.703,-3.670,-2.060,-2.028,-0.380
320.806,-26.740,-24.543,-3.518,-2.378,-3.939,-4.067,-4.034,-2.360,-2.327,-0.650
320.817,-26.104,-24.863,0.339,-2.286,-4.194,-4.331,-4.299,-2.649,-2.617,-0.930
320.828,-24.418,-24.954,3.806,-1.694,-4.447,-4.592,-4.562,-2.937,-2.908,-1.217
320.840,-22.499,-24.453,2.492,-1.190,-4.661,-4.802,-4.775,-3.203,-3.176,-1.500
320.851,-10.678,-21.543,1.177,-0.900,-4.417,-4.557,-4.531,-3.382,-3.356,-1.765
320.862,-5.833,-17.032,-0.591,-0.770,-4.301,-4.440,-4.415,-3.464,-3.439,-1.981
320.874,-0.074,-12.170,-3.463,-0.927,-4.163,-4.289,-4.264,-3.490,-3.465,-2.145
320.885,6.585,-7.150,-5.588,-1.362,-3.935,-4.050,-4.023,-3.456,-3.429,-2.253
320.896,6.076,-3.128,-4.689,-1.750,-3.916,-4.039,-4.009,-3.398,-3.368,-2.310
320.908,3.582,-0.799,-3.047,-1.947,-4.014,-4.142,-4.111,-3.358,-3.327,-2.333
320.919,1.259,0.045,0.646,-1.822,-4.099,-4.226,-4.196,-3.338,-3.308,-2.339
320.930,-0.357,0.277,2.197,-1.380,-4.132,-4.261,-4.233,-3.328,-3.300,-2.339
320.941,0.542,0.422,1.370,-1.047,-4.099,-4.219,-4.192,-3.321,-3.295,-2.337
320.953,4.498,1.272,2.177,-0.728,-3.954,-4.073,-4.049,-3.290,-3.265,-2.330
320.964,7.657,3.013,2.667,-0.300,-3.811,-3.927,-3.905,-3.218,-3.195,-2.307
320.975,11.923,5.471,1.602,-0.012,-3.622,-3.731,-3.709,-3.106,-3.085,-2.261
320.987,16.433,8.342,0.597,0.116,-3.363,-3.467,-3.446,-2.949,-2.929,-2.183
320.998,20.236,11.850,-0.327,0.123,-3.010,-3.116,-3.095,-2.731,-2.710,-2.067
321.009,24.457,15.226,-1.762,0.005,-2.653,-2.759,-2.737,-2.484,-2.462,-1.914
321.021,26.782,18.623,-3.851,-0.359,-2.324,-2.422,-2.399,-2.196,-2.174,-1.721
321.032,31.527,21.778,-4.125,-0.765,-1.884,-1.982,-1.958,-1.881,-1.856,-1.494
321.043,36.283,25.776,-6.965,-1.306,-1.343,-1.431,-1.403,-1.499,-1.471,-1.225
321.054,42.241,30.381,-10.822,-2.341,-0.692,-0.771,-0.739,-1.052,-1.020,-0.907
321.066,49.151,35.188,-12.557,-3.541,0.044,-0.034,0.003,-0.547,-0.510,-0.537
321.077,48.821,39.598,-11.848,-4.682,0.605,0.516,0.559,0.004,0.047,-0.110
321.089,50.499,42.899,-12.701,-5.708,1.218,1.134,1.182,0.556,0.604,0.350
321.100,44.484,44.356,-10.722,-6.465,1.661,1.564,1.615,1.093,1.144,0.839
321.111,39.973,43.758,-8.972,-6.926,2.071,1.968,2.021,1.571,1.624,1.330
321.122,33.680,41.449,-7.880,-7.173,2.290,2.178,2.232,1.976,2.030,1.800
321.134,34.036,39.434,-4.058,-6.954,2.748,2.620,2.673,2.366,2.419,2.246
321.145,31.982,37.513,-2.952,-6.552,3.047,2.915,2.966,2.734,2.785,2.670
321.156,28.794,34.909,-0.145,-5.979,3.248,3.104,3.152,3.063,3.111,3.073
321.168,28.531,32.959,2.571,-5.016,3.497,3.346,3.390,3.377,3.421,3.444
321.179,25.860,30.551,4.792,-3.991,3.604,3.438,3.477,3.654,3.693,3.791
321.190,26.077,28.828,5.668,-2.844,3.832,3.671,3.704,3.933,3.966,4.117
321.201,24.677,27.617,4.843,-1.859,4.001,3.836,3.864,4.208,4.236,4.427
321.213,22.139,25.725,4.535,-1.094,4.128,3.963,3.987,4.451,4.475,4.720
321.224,20.419,24.284,2.396,-0.558,4.345,4.185,4.207,4.689,4.710,4.992
321.235,20.267,22.864,0.800,-0.342,4.541,4.398,4.418,4.899,4.919,5.238
321.245,15.439,20.913,-2.652,-0.480,4.697,4.557,4.578,5.090,5.111,5.471
321.257,13.057,19.271,-4.435,-0.960,4.905,4.768,4.791,5.269,5.292,5.692
321.268,10.131,16.761,-4.092,-1.421,4.977,4.836,4.861,5.393,5.418,5.886
321.279,2.012,13.173,-2.130,-1.633,4.800,4.646,4.672,5.453,5.479,6.047
321.290,0.372,9.152,-1.401,-1.571,4.647,4.487,4.513,5.443,5.469,6.160
321.302,0.941,6.189,-1.414,-1.491,4.613,4.452,4.478,5.431,5.457,6.235
321.313,-0.110,4.299,-2.473,-1.625,4.587,4.427,4.453,5.428,5.454,6.286
321.324,1.156,3.280,-2.748,-1.816,4.715,4.547,4.575,5.438,5.466,6.321
321.336,0.779,2.575,-2.607,-1.916,4.701,4.530,4.557,5.442,5.469,6.346
321.347,4.588,2.482,-2.866,-1.970,4.749,4.570,4.598,5.449,5.477,6.364
321.358,6.736,3.448,-2.655,-2.042,4.847,4.671,4.699,5.501,5.529,6.389
321.369,7.064,5.020,-3.471,-2.233,5.029,4.850,4.879,5.593,5.622,6.432
321.380,8.907,6.296,-2.491,-2.285,5.237,5.054,5.084,5.687,5.717,6.488
321.392,9.991,7.252,-2.261,-2.309,5.298,5.115,5.145,5.777,5.806,6.555
321.403,14.518,8.948,-3.263,-2.339,5.515,5.328,5.358,5.900,5.929,6.635
321.414,9.825,9.978,-4.809,-2.595,5.548,5.368,5.399,6.033,6.064,6.735
321.425,11.927,10.646,-3.541,-2.787,5.813,5.626,5.658,6.161,6.193,6.841
321.436,10.512,10.800,-2.486,-2.780,5.859,5.677,5.709,6.275,6.306,6.951
321.447,9.837,10.386,-3.809,-2.785,5.894,5.711,5.743,6.370,6.402,7.060
321.458,5.297,9.431,-3.649,-2.969,5.832,5.653,5.685,6.447,6.480,7.163
321.470,0.747,7.388,-1.665,-2.995,5.784,5.593,5.626,6.481,6.513,7.250
321.481,-0.333,4.854,-1.730,-2.751,5.705,5.517,5.548,6.466,6.497,7.308
321.492,-2.282,2.765,-3.348,-2.739,5.644,5.466,5.498,6.444,6.475,7.341
321.504,-1.030,1.289,-4.078,-2.884,5.664,5.487,5.519,6.414,6.447,7.354
321.515,-3.278,0.644,-4.011,-3.047,5.617,5.439,5.471,6.399,6.432,7.356
321.526,-4.651,-0.994,-1.784,-2.978,5.530,5.342,5.375,6.340,6.373,7.343
321.538,-5.817,-2.303,-1.405,-2.770,5.423,5.234,5.266,6.272,6.303,7.313
321.550,-7.293,-3.138,-1.894,-2.776,5.354,5.170,5.202,6.207,6.238,7.271
321.562,-7.503,-4.610,-2.419,-2.623,5.183,5.005,5.036,6.099,6.130,7.212
321.575,-9.495,-5.842,-2.986,-2.727,5.065,4.879,4.910,5.990,6.022,7.137
321.585,-11.731,-7.208,-3.080,-2.727,4.905,4.716,4.747,5.876,5.907,7.064
321.595,-18.273,-9.322,-2.425,-2.757,4.525,4.329,4.360,5.716,5.747,6.973
321.605,-21.737,-12.025,-1.163,-2.645,4.216,4.019,4.050,5.510,5.541,6.857
321.615,-26.027,-15.199,-0.199,-2.521,3.785,3.581,3.611,5.256,5.286,6.709
321.625,-33.341,-19.260,1.479,-2.158,3.171,2.967,2.995,4.937,4.966,6.526
321.635,-38.249,-23.822,1.965,-1.821,2.552,2.344,2.371,4.548,4.575,6.294
321.646,-44.276,-28.335,3.179,-1.395,1.900,1.692,1.717,4.123,4.148,6.020
321.656,-46.783,-32.959,2.894,-0.965,1.292,1.095,1.117,3.651,3.673,5.702
321.668,-48.531,-38.107,1.722,-0.594,0.595,0.404,0.425,3.038,3.059,5.249
321.678,-54.997,-41.596,1.459,-0.406,-0.149,-0.339,-0.319,2.516,2.536,4.841
321.688,-59.186,-45.885,2.047,-0.214,-0.898,-1.091,-1.073,1.925,1.944,4.392
321.698,-63.574,-49.840,1.717,-0.040,-1.632,-1.825,-1.807,1.309,1.327,3.904
321.708,-69.598,-54.472,2.832,0.174,-2.589,-2.790,-2.773,0.607,0.624,3.360
321.718,-73.141,-58.808,2.550,0.415,-3.402,-3.601,-3.586,-0.111,-0.096,2.783
321.729,-83.755,-64.219,3.669,0.641,-4.586,-4.790,-4.775,-0.918,-0.904,2.154
321.739,-89.935,-70.013,3.843,0.958,-5.669,-5.872,-5.859,-1.797,-1.784,1.468
321.749,-95.812,-75.969,4.089,1.194,-6.815,-7.016,-7.004,-2.739,-2.727,0.724
321.759,-100.744,-81.688,4.871,1.546,-8.013,-8.214,-8.204,-3.735,-3.725,-0.078
321.769,-102.973,-86.998,3.405,1.740,-9.149,-9.340,-9.331,-4.786,-4.778,-0.951
321.779,-107.011,-91.774,2.981,1.874,-10.353,-10.541,-10.533,-5.849,-5.841,-1.855
321.789,-108.944,-96.169,1.871,1.922,-11.544,-11.728,-11.720,-6.953,-6.945,-2.812
321.799,-111.248,-99.416,1.299,1.839,-12.655,-12.839,-12.831,-8.049,-8.041,-3.803
321.809,-112.707,-102.983,2.588,1.873,-13.919,-14.108,-14.100,-9.198,-9.190,-4.829
321.820,-110.085,-104.887,2.508,1.932,-14.953,-15.141,-15.133,-10.319,-10.311,-5.883
321.830,-108.409,-105.977,2.737,1.976,-16.027,-16.215,-16.207,-11.424,-11.416,-6.950
321.840,-104.280,-105.960,2.201,2.063,-17.016,-17.194,-17.187,-12.511,-12.504,-8.035
321.850,-94.600,-104.032,0.552,1.966,-17.665,-17.837,-17.829,-13.508,-13.500,-9.096
321.860,-83.646,-99.754,0.457,1.820,-18.198,-18.369,-18.360,-14.393,-14.384,-10.119
321.870,-70.950,-93.890,0.254,1.703,-18.577,-18.750,-18.741,-15.171,-15.162,-11.091
321.880,-57.768,-86.085,-0.576,1.503,-18.756,-18.929,-18.920,-15.808,-15.798,-11.991
321.890,-49.943,-77.559,0.837,1.331,-19.004,-19.180,-19.169,-16.334,-16.324,-12.806
321.901,-42.308,-69.263,2.816,1.448,-19.229,-19.412,-19.402,-16.794,-16.783,-13.547
321.911,-28.651,-60.290,2.264,1.550,-19.155,-19.330,-19.320,-17.138,-17.128,-14.189
321.921,-14.277,-49.977,0.286,1.521,-18.842,-19.013,-19.003,-17.333,-17.324,-14.733
321.931,-4.627,-39.170,-0.391,1.347,-18.597,-18.763,-18.752,-17.406,-17.395,-15.168
321.941,5.442,-28.682,-0.268,1.198,-18.239,-18.411,-18.400,-17.383,-17.371,-15.494
321.951,15.479,-18.644,-1.726,1.008,-17.779,-17.949,-17.936,-17.267,-17.255,-15.718
321.961,21.487,-9.189,-3.960,0.627,-17.350,-17.512,-17.497,-17.066,-17.052,-15.846
321.971,29.551,-0.055,-4.318,0.204,-16.772,-16.928,-16.912,-16.788,-16.772,-15.878
321.982,34.005,8.081,-3.797,-0.184,-16.292,-16.450,-16.432,-16.460,-16.441,-15.824
321.992,38.990,15.308,-3.660,-0.483,-15.758,-15.917,-15.897,-16.086,-16.066,-15.694
322.002,42.206,21.746,-4.405,-0.808,-15.240,-15.394,-15.373,-15.669,-15.648,-15.496
322.012,44.719,27.276,-4.249,-1.120,-14.725,-14.873,-14.850,-15.225,-15.202,-15.238
322.022,46.853,31.912,-3.633,-1.366,-14.206,-14.362,-14.338,-14.757,-14.733,-14.927
322.032,50.226,36.276,-3.343,-1.547,-13.582,-13.741,-13.716,-14.255,-14.230,-14.572
322.042,54.337,40.381,-3.670,-1.720,-12.893,-13.051,-13.025,-13.719,-13.693,-14.176
322.053,55.935,44.304,-3.847,-1.901,-12.238,-12.396,-12.369,-13.149,-13.122,-13.740
322.063,55.816,47.178,-3.860,-2.080,-11.703,-11.862,-11.834,-12.583,-12.555,-13.270
322.073,57.510,49.626,-4.218,-2.245,-11.068,-11.227,-11.198,-12.005,-11.976,-12.774
322.083,58.879,51.813,-5.353,-2.478,-10.419,-10.575,-10.545,-11.403,-11.374,-12.248
322.093,61.503,54.061,-5.133,-2.752,-9.709,-9.866,-9.835,-10.787,-10.756,-11.706
322.103,63.037,56.191,-3.951,-2.896,-9.010,-9.170,-9.139,-10.152,-10.120,-11.142
322.113,65.334,58.194,-3.793,-2.960,-8.268,-8.429,-8.397,-9.502,-9.469,-10.561
322.124,68.349,60.461,-4.905,-3.098,-7.430,-7.593,-7.560,-8.818,-8.786,-9.957
322.134,69.966,62.756,-6.234,-3.361,-6.607,-6.772,-6.738,-8.112,-8.078,-9.332
322.144,70.981,64.707,-6.697,-3.679,-5.798,-5.964,-5.928,-7.386,-7.351,-8.676
322.154,71.948,66.358,-8.557,-4.071,-5.010,-5.173,-5.136,-6.665,-6.628,-8.012
322.164,72.811,67.881,-10.240,-4.619,-4.238,-4.393,-4.353,-5.936,-5.896,-7.334
322.174,72.121,69.108,-10.744,-5.179,-3.496,-3.650,-3.607,-5.198,-5.156,-6.638
322.184,71.073,69.783,-10.605,-5.690,-2.830,-2.986,-2.941,-4.480,-4.435,-5.938
322.194,70.021,69.839,-10.702,-6.152,-2.182,-2.340,-2.293,-3.778,-3.731,-5.235
322.205,72.006,70.086,-11.437,-6.605,-1.409,-1.568,-1.518,-3.071,-3.022,-4.533
322.215,73.400,70.671,-13.150,-7.168,-0.607,-0.761,-0.709,-2.329,-2.277,-3.810
322.225,76.088,71.907,-14.586,-7.816,0.283,0.132,0.187,-1.573,-1.518,-3.094
322.235,80.434,73.580,-15.382,-8.475,1.206,1.060,1.118,-0.791,-0.732,-2.364
322.245,80.039,75.227,-15.631,-9.143,1.996,1.855,1.917,0.006,0.068,-1.620
322.255,78.850,76.225,-14.033,-9.657,2.739,2.588,2.652,0.792,0.856,-0.865
322.265,75.749,76.320,-11.552,-9.894,3.378,3.216,3.281,1.555,1.620,-0.103
322.277,70.981,75.118,-10.335,-9.952,4.090,3.923,3.989,2.434,2.500,0.812
322.290,70.069,73.362,-10.475,-9.943,4.866,4.695,4.761,3.273,3.339,1.708
322.302,61.915,70.979,-9.376,-10.012,5.446,5.272,5.338,4.076,4.142,2.581
322.312,53.047,67.059,-10.373,-10.030,5.672,5.498,5.564,4.627,4.693,3.261
322.322,47.425,62.448,-10.956,-10.089,5.951,5.778,5.844,5.110,5.176,3.898
322.332,42.253,57.910,-11.130,-10.190,6.255,6.080,6.147,5.555,5.622,4.494
322.342,35.385,52.744,-11.301,-10.280,6.423,6.245,6.312,5.927,5.995,5.037
322.352,28.775,47.331,-11.892,-10.404,6.538,6.362,6.429,6.238,6.306,5.527
322.362,21.832,41.466,-12.754,-10.598,6.530,6.355,6.424,6.477,6.546,5.967
322.373,14.790,35.342,-13.787,-10.833,6.441,6.270,6.340,6.642,6.712,6.340
322.385,8.134,27.178,-13.605,-11.133,6.335,6.161,6.233,6.755,6.826,6.710
322.398,0.685,19.894,-12.654,-11.416,6.194,6.013,6.085,6.802,6.875,6.984
322.410,-3.359,12.205,-11.844,-11.410,5.921,5.728,5.801,6.733,6.806,7.163
322.420,-2.956,8.443,-13.674,-11.552,5.968,5.778,5.851,6.699,6.773,7.253
322.430,-1.324,5.802,-14.348,-11.780,6.017,5.829,5.904,6.667,6.741,7.311
322.441,-2.739,3.858,-14.062,-11.996,6.006,5.815,5.890,6.641,6.717,7.347
322.451,-6.730,1.519,-14.497,-12.187,5.821,5.631,5.708,6.578,6.655,7.361
322.461,-10.964,-1.375,-14.784,-12.429,5.556,5.367,5.445,6.467,6.545,7.348
322.471,-12.005,-3.901,-15.020,-12.634,5.406,5.218,5.297,6.340,6.419,7.306
322.481,-16.542,-6.468,-13.360,-12.803,5.084,4.878,4.958,6.183,6.263,7.240
322.491,-21.080,-9.996,-10.564,-12.664,4.633,4.422,4.501,5.962,6.041,7.140
322.501,-25.777,-13.600,-9.441,-12.400,4.201,3.983,4.061,5.704,5.781,7.004
322.511,-23.799,-16.338,-9.192,-12.128,4.045,3.826,3.902,5.449,5.525,6.838
322.521,-26.219,-18.477,-10.603,-11.968,3.731,3.524,3.599,5.193,5.268,6.650
322.532,-26.265,-20.313,-11.591,-11.916,3.542,3.335,3.409,4.928,5.003,6.442
322.542,-28.463,-21.800,-11.536,-11.894,3.231,3.026,3.101,4.654,4.729,6.216
322.552,-31.406,-23.871,-8.771,-11.756,2.803,2.588,2.661,4.339,4.413,5.971
322.562,-36.328,-26.684,-7.854,-11.453,2.234,2.012,2.084,3.975,4.047,5.702
322.572,-34.341,-28.994,-8.332,-11.169,1.957,1.732,1.802,3.604,3.674,5.405
322.582,-37.581,-30.880,-9.834,-11.034,1.492,1.278,1.348,3.232,3.301,5.091
322.592,-41.531,-33.129,-9.533,-10.944,0.986,0.769,0.838,2.827,2.896,4.758
322.602,-44.749,-35.696,-9.603,-10.842,0.437,0.217,0.286,2.384,2.453,4.400
322.612,-48.328,-38.448,-7.532,-10.629,-0.160,-0.381,-0.314,1.910,1.977,4.016
322.625,-53.412,-42.514,-6.227,-10.236,-0.957,-1.181,-1.117,1.281,1.346,3.508
322.637,-57.423,-46.881,-5.737,-9.764,-1.830,-2.063,-2.001,0.567,0.629,2.931
322.647,-61.129,-50.167,-2.418,-9.300,-2.607,-2.849,-2.790,-0.053,0.005,2.421
322.660,-62.459,-54.013,-0.617,-8.418,-3.473,-3.719,-3.665,-0.836,-0.782,1.757
322.672,-62.307,-57.082,-1.002,-7.535,-4.333,-4.583,-4.534,-1.641,-1.592,1.047
322.682,-62.424,-58.245,0.007,-6.991,-4.936,-5.192,-5.147,-2.261,-2.215,0.462
322.695,-62.139,-59.736,0.268,-6.167,-5.745,-5.995,-5.954,-3.050,-3.009,-0.284
322.707,-58.200,-59.750,-1.176,-5.534,-6.374,-6.622,-6.585,-3.799,-3.761,-1.034
322.718,-55.619,-58.858,-3.931,-5.317,-6.830,-7.067,-7.030,-4.374,-4.338,-1.645
322.728,-57.687,-58.376,-2.305,-5.221,-7.494,-7.729,-7.694,-4.951,-4.915,-2.240
322.738,-59.460,-58.590,-0.725,-4.854,-8.203,-8.442,-8.409,-5.553,-5.519,-2.835
322.748,-54.220,-57.999,-2.082,-4.569,-8.593,-8.827,-8.795,-6.123,-6.091,-3.426
322.758,-51.670,-56.541,-2.989,-4.412,-9.004,-9.237,-9.206,-6.650,-6.619,-4.006
322.768,-49.260,-54.955,-3.866,-4.351,-9.439,-9.667,-9.636,-7.159,-7.128,-4.569
322.780,-46.834,-52.900,-4.764,-4.263,-10.006,-10.229,-10.199,-7.763,-7.733,-5.237
322.793,-42.455,-50.250,-6.729,-4.396,-10.450,-10.668,-10.637,-8.317,-8.286,-5.871
322.805,-37.265,-46.649,-8.427,-4.772,-10.789,-11.001,-10.968,-8.809,-8.776,-6.472
322.815,-33.983,-43.566,-8.918,-5.119,-11.018,-11.218,-11.183,-9.162,-9.127,-6.929
322.825,-29.393,-40.476,-7.907,-5.388,-11.179,-11.386,-11.350,-9.482,-9.445,-7.352
322.835,-25.927,-37.162,-6.998,-5.545,-11.322,-11.533,-11.496,-9.758,-9.721,-7.742
322.846,-22.827,-33.923,-7.154,-5.662,-11.495,-11.706,-11.668,-10.008,-9.970,-8.100
322.856,-17.730,-30.328,-6.616,-5.773,-11.533,-11.745,-11.707,-10.215,-10.176,-8.427
322.866,-13.384,-26.453,-4.286,-5.738,-11.572,-11.792,-11.754,-10.372,-10.334,-8.713
322.876,-5.554,-21.986,-3.030,-5.508,-11.407,-11.631,-11.593,-10.465,-10.428,-8.956
322.886,2.675,-16.480,-5.204,-5.436,-11.084,-11.305,-11.268,-10.466,-10.429,-9.147
322.896,9.259,-10.523,-6.089,-5.474,-10.777,-10.993,-10.956,-10.395,-10.358,-9.279
322.906,14.450,-4.832,-4.164,-5.442,-10.509,-10.730,-10.694,-10.277,-10.241,-9.352
322.917,20.315,0.900,-3.405,-5.265,-10.190,-10.416,-10.380,-10.101,-10.066,-9.369
322.927,30.591,7.381,-4.909,-5.178,-9.545,-9.766,-9.731,-9.834,-9.799,-9.322
322.937,35.339,14.056,-4.600,-5.151,-9.017,-9.241,-9.206,-9.492,-9.457,-9.207
322.947,40.188,20.108,-4.153,-5.076,-8.505,-8.732,-8.697,-9.115,-9.080,-9.032
322.957,45.332,26.044,-3.083,-4.941,-7.900,-8.129,-8.095,-8.677,-8.643,-8.794
322.967,51.007,31.949,-4.203,-4.828,-7.200,-7.422,-7.389,-8.181,-8.147,-8.497
322.977,54.643,37.501,-4.179,-4.808,-6.525,-6.748,-6.715,-7.639,-7.606,-8.142
322.987,59.730,42.509,-5.706,-4.804,-5.735,-5.962,-5.929,-7.051,-7.018,-7.729
322.997,60.812,47.304,-5.228,-4.948,-5.064,-5.294,-5.260,-6.434,-6.400,-7.273
323.008,61.130,50.520,-2.296,-4.780,-4.502,-4.739,-4.706,-5.830,-5.797,-6.776
323.018,62.709,53.585,-3.502,-4.605,-3.744,-3.977,-3.945,-5.191,-5.159,-6.247
323.028,62.431,55.522,-3.977,-4.552,-3.180,-3.414,-3.382,-4.575,-4.543,-5.697
323.038,56.491,56.208,-4.153,-4.487,-2.770,-3.005,-2.974,-3.984,-3.952,-5.135
323.048,49.534,55.376,-3.967,-4.474,-2.451,-2.691,-2.660,-3.441,-3.410,-4.567
323.058,46.422,53.267,-2.732,-4.319,-2.106,-2.349,-2.318,-2.968,-2.938,-4.023
323.068,40.825,50.477,-4.221,-4.258,-1.891,-2.128,-2.098,-2.542,-2.512,-3.504
323.078,35.867,47.384,-2.825,-4.197,-1.639,-1.879,-1.850,-2.156,-2.126,-3.017
323.088,30.663,43.584,-2.326,-4.014,-1.526,-1.767,-1.738,-1.834,-1.805,-2.567
323.098,26.092,39.510,-1.956,-3.886,-1.444,-1.685,-1.657,-1.560,-1.532,-2.154
323.108,21.771,35.447,-2.503,-3.693,-1.335,-1.577,-1.550,-1.324,-1.297,-1.784
323.119,17.029,31.242,-4.712,-3.736,-1.301,-1.528,-1.501,-1.131,-1.104,-1.449
323.129,8.058,26.223,-2.960,-3.751,-1.496,-1.724,-1.696,-1.016,-0.989,-1.167
323.139,0.384,20.316,-3.606,-3.657,-1.756,-1.979,-1.952,-0.989,-0.962,-0.942
323.149,-4.371,14.456,-3.635,-3.688,-1.940,-2.165,-2.138,-1.019,-0.992,-0.776
