R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
289.707,160.704,162.485,-2.123,-1.845,4.712,4.614,4.599,-0.982,-0.997,-6.551
289.718,159.743,161.620,-3.198,-1.936,6.438,6.342,6.328,0.784,0.770,-4.756
289.729,157.875,160.483,-5.101,-2.184,8.053,7.960,7.947,2.523,2.510,-2.977
289.740,153.768,158.731,-7.072,-2.657,9.598,9.508,9.497,4.232,4.221,-1.212
289.751,152.443,156.792,-7.516,-3.168,11.249,11.165,11.156,5.917,5.909,0.530
289.762,148.765,154.603,-8.315,-3.675,12.776,12.693,12.687,7.568,7.562,2.247
289.774,142.857,151.533,-9.071,-4.239,14.214,14.136,14.133,9.199,9.196,3.970
289.785,138.851,148.006,-7.550,-4.646,15.618,15.535,15.534,10.754,10.753,5.633
289.796,134.181,144.281,-5.399,-4.790,16.942,16.856,16.855,12.260,12.259,7.251
289.807,130.112,140.041,-4.610,-4.772,18.181,18.091,18.090,13.699,13.698,8.818
289.818,125.536,135.525,-3.917,-4.689,19.410,19.317,19.315,15.088,15.087,10.335
289.829,125.953,132.543,-3.901,-4.565,20.828,20.736,20.734,16.475,16.474,11.809
289.840,120.834,129.387,-4.829,-4.550,22.059,21.967,21.965,17.829,17.827,13.249
289.852,116.200,125.508,-7.495,-4.785,23.260,23.177,23.176,19.150,19.150,14.680
289.863,113.216,122.180,-9.134,-5.215,24.516,24.431,24.432,20.423,20.425,16.046
289.874,105.781,117.839,-9.901,-5.752,25.480,25.400,25.403,21.617,21.620,17.364
289.885,95.577,111.804,-6.929,-6.056,26.212,26.119,26.124,22.698,22.703,18.619
289.896,89.588,105.538,-3.638,-5.895,27.081,26.978,26.983,23.719,23.723,19.817
289.907,81.218,98.902,-1.498,-5.519,27.744,27.630,27.632,24.630,24.632,20.911
289.918,77.958,92.579,-0.916,-5.070,28.570,28.454,28.454,25.534,25.534,21.999
289.930,79.238,88.422,-2.821,-4.728,29.512,29.401,29.400,26.406,26.404,22.990
289.941,74.817,84.597,-3.053,-4.608,30.203,30.091,30.089,27.238,27.236,23.931
289.952,74.089,81.325,-3.241,-4.412,31.027,30.915,30.912,28.051,28.048,24.835
289.963,72.226,78.738,-3.814,-4.353,31.788,31.677,31.673,28.864,28.861,25.725
289.974,69.302,75.956,-3.697,-4.265,32.476,32.363,32.359,29.643,29.640,26.585
289.986,59.615,72.108,-1.540,-4.128,32.907,32.781,32.777,30.353,30.348,27.402
289.997,56.347,67.344,-0.953,-3.788,33.485,33.353,33.347,30.998,30.992,28.183
290.008,48.511,62.233,-2.916,-3.651,33.868,33.736,33.729,31.572,31.565,28.897
290.020,40.744,56.113,-3.553,-3.577,34.135,34.006,33.999,32.052,32.045,29.549
290.031,31.652,49.426,-0.530,-3.444,34.243,34.113,34.106,32.439,32.431,30.127
290.043,24.842,42.248,0.269,-3.005,34.328,34.193,34.183,32.733,32.724,30.626
290.054,15.356,34.853,0.275,-2.718,34.260,34.126,34.115,32.939,32.928,31.040
290.065,5.206,26.641,0.733,-2.348,34.062,33.926,33.913,33.036,33.023,31.371
290.077,-5.968,17.486,-0.051,-2.080,33.761,33.626,33.612,33.012,32.998,31.598
290.088,-16.310,7.795,-0.767,-1.923,33.334,33.200,33.186,32.861,32.846,31.720
290.099,-27.237,-2.048,-1.377,-1.796,32.785,32.652,32.637,32.597,32.582,31.730
290.110,-39.358,-12.566,-2.778,-1.838,32.054,31.922,31.907,32.196,32.181,31.626
290.122,-53.673,-24.194,-4.191,-2.023,31.070,30.935,30.921,31.638,31.624,31.396
290.133,-70.921,-37.169,-3.510,-2.235,29.805,29.665,29.652,30.901,30.887,31.026
290.144,-86.261,-51.463,-2.243,-2.253,28.399,28.257,28.244,29.964,29.951,30.497
290.156,-107.275,-66.851,-1.402,-2.214,26.683,26.538,26.525,28.851,28.838,29.811
290.167,-124.767,-83.103,0.443,-2.036,24.876,24.724,24.710,27.522,27.508,28.940
290.178,-144.420,-100.141,5.109,-1.323,22.779,22.627,22.610,25.987,25.970,27.882
290.189,-160.767,-117.911,4.979,-0.360,20.473,20.319,20.299,24.219,24.199,26.620
290.201,-167.932,-133.307,4.297,0.350,18.361,18.200,18.177,22.340,22.317,25.180
290.212,-169.169,-144.138,3.429,0.796,16.425,16.267,16.242,20.416,20.391,23.572
290.223,-173.731,-153.303,3.660,1.272,14.263,14.107,14.080,18.449,18.423,21.871
290.235,-170.457,-159.113,2.626,1.536,12.384,12.233,12.206,16.490,16.462,20.082
290.246,-161.998,-160.908,1.620,1.601,10.768,10.621,10.593,14.619,14.591,18.268
290.257,-156.660,-160.291,-1.096,1.401,9.081,8.943,8.916,12.801,12.774,16.436
290.269,-154.469,-158.447,-1.365,0.957,7.417,7.283,7.258,11.049,11.023,14.631
290.280,-149.902,-155.776,-1.154,0.565,5.888,5.752,5.728,9.343,9.319,12.851
290.291,-141.416,-152.448,-0.661,0.412,4.381,4.241,4.218,7.661,7.638,11.083
290.303,-136.601,-148.133,-0.005,0.304,2.910,2.769,2.746,6.094,6.071,9.397
290.314,-128.856,-142.984,0.449,0.335,1.628,1.487,1.464,4.610,4.587,7.771
290.325,-123.941,-137.499,-1.198,0.224,0.390,0.254,0.232,3.203,3.181,6.207
290.336,-124.181,-132.802,-0.078,0.041,-0.930,-1.070,-1.092,1.822,1.800,4.685
290.348,-123.586,-130.080,-0.179,0.105,-2.349,-2.485,-2.507,0.423,0.401,3.210
290.359,-118.571,-127.215,-2.165,-0.109,-3.634,-3.767,-3.788,-0.965,-0.987,1.742
290.370,-120.566,-125.035,-2.225,-0.516,-5.011,-5.141,-5.161,-2.319,-2.339,0.320
290.381,-123.589,-124.037,-1.103,-0.761,-6.420,-6.556,-6.575,-3.680,-3.699,-1.073
290.393,-123.707,-123.627,1.314,-0.600,-7.758,-7.907,-7.926,-5.062,-5.082,-2.469
290.404,-127.026,-124.423,1.863,-0.322,-9.253,-9.401,-9.422,-6.471,-6.492,-3.861
290.415,-131.176,-126.124,1.913,-0.067,-10.840,-10.980,-11.002,-7.920,-7.942,-5.265
290.427,-131.758,-128.116,1.129,0.128,-12.355,-12.487,-12.510,-9.402,-9.425,-6.693
290.438,-132.402,-129.486,0.960,0.200,-13.886,-14.017,-14.040,-10.911,-10.934,-8.163
290.449,-131.764,-130.464,1.292,0.312,-15.397,-15.531,-15.554,-12.404,-12.427,-9.626
290.461,-130.056,-130.689,1.534,0.408,-16.846,-16.980,-17.004,-13.884,-13.908,-11.099
290.472,-125.643,-129.633,0.971,0.517,-18.164,-18.292,-18.316,-15.315,-15.339,-12.558
290.483,-118.418,-126.929,1.194,0.597,-19.348,-19.473,-19.498,-16.691,-16.716,-14.008
290.494,-109.443,-122.447,1.115,0.613,-20.381,-20.503,-20.528,-17.966,-17.991,-15.406
290.506,-100.783,-116.492,1.046,0.667,-21.314,-21.436,-21.461,-19.161,-19.186,-16.772
290.517,-89.201,-109.120,0.777,0.722,-22.033,-22.155,-22.180,-20.221,-20.246,-18.039
290.529,-78.217,-100.562,0.670,0.696,-22.667,-22.792,-22.817,-21.149,-21.174,-19.206
290.540,-68.833,-91.521,0.547,0.660,-23.214,-23.339,-23.365,-21.964,-21.989,-20.276
290.551,-57.492,-82.011,0.637,0.682,-23.591,-23.718,-23.743,-22.656,-22.681,-21.234
290.562,-47.568,-72.239,0.406,0.690,-23.877,-24.005,-24.030,-23.219,-23.244,-22.067
290.573,-38.238,-62.541,0.127,0.669,-24.096,-24.222,-24.247,-23.683,-23.708,-22.802
290.584,-31.139,-53.396,-0.167,0.619,-24.282,-24.405,-24.430,-24.050,-24.075,-23.421
290.595,-23.009,-44.540,0.109,0.532,-24.317,-24.441,-24.465,-24.325,-24.350,-23.940
290.606,-14.820,-35.961,0.888,0.500,-24.265,-24.393,-24.417,-24.513,-24.537,-24.365
290.617,-7.254,-27.791,0.878,0.539,-24.173,-24.299,-24.323,-24.621,-24.645,-24.698
290.628,1.169,-19.540,1.042,0.658,-23.930,-24.058,-24.083,-24.633,-24.658,-24.941
290.640,72.852,-4.448,-16.005,-0.424,-22.063,-22.184,-22.205,-24.391,-24.412,-25.079
290.651,336.435,78.043,-26.333,-3.814,-12.009,-12.125,-12.134,-21.872,-21.882,-24.675
290.662,498.960,195.589,-23.918,-6.449,-2.430,-2.566,-2.566,-17.054,-17.054,-23.091
290.673,585.382,311.004,-21.676,-8.384,6.236,6.089,6.096,-10.919,-10.912,-20.189
290.685,619.881,405.991,-19.970,-9.759,14.168,14.014,14.026,-4.037,-4.025,-16.044
290.696,359.057,425.151,24.221,-3.519,13.155,12.989,12.990,1.650,1.651,-11.177
290.708,46.068,339.000,24.926,4.452,6.151,5.989,5.978,3.842,3.832,-6.692
290.719,-175.715,198.772,25.898,9.438,-1.332,-1.479,-1.499,2.923,2.903,-3.649
290.730,-321.897,48.300,25.330,12.649,-8.540,-8.676,-8.703,0.001,-0.024,-2.336
290.742,-408.780,-87.852,25.685,14.934,-15.194,-15.327,-15.359,-4.150,-4.183,-2.636
290.753,-451.847,-199.383,25.796,16.677,-21.500,-21.622,-21.660,-9.095,-9.133,-4.348
290.764,-466.958,-283.182,25.803,17.965,-27.141,-27.253,-27.296,-14.210,-14.253,-7.077
290.775,-394.131,-328.085,10.090,17.299,-30.299,-30.384,-30.424,-19.044,-19.084,-10.537
290.787,-311.466,-331.684,8.488,16.174,-31.801,-31.870,-31.905,-22.949,-22.984,-14.270
290.798,-237.769,-306.298,8.221,15.064,-33.288,-33.347,-33.377,-26.050,-26.079,-17.886
290.809,-186.694,-267.310,7.890,14.116,-34.437,-34.493,-34.517,-28.280,-28.305,-20.935
290.819,-155.241,-228.617,7.231,13.347,-35.523,-35.571,-35.591,-30.078,-30.098,-23.575
290.830,-137.304,-196.217,7.484,12.751,-36.631,-36.679,-36.695,-31.605,-31.621,-25.810
290.841,-126.112,-170.952,7.833,12.298,-37.763,-37.814,-37.827,-33.003,-33.016,-27.772
290.852,-120.179,-152.430,8.054,11.957,-38.923,-38.977,-38.987,-34.300,-34.310,-29.480
290.863,-116.941,-139.403,8.016,11.677,-40.101,-40.152,-40.159,-35.546,-35.553,-31.016
290.873,-111.926,-129.151,0.605,11.116,-41.102,-41.137,-41.140,-36.725,-36.727,-32.423
290.884,-144.563,-131.205,-42.710,4.105,-43.208,-43.235,-43.203,-38.135,-38.103,-33.791
290.895,-124.286,-130.525,-41.552,-4.307,-44.121,-44.182,-44.121,-39.567,-39.505,-35.191
290.906,-113.624,-125.265,-39.644,-10.373,-45.139,-45.231,-45.145,-40.867,-40.781,-36.579
290.917,-107.636,-119.351,-37.833,-14.713,-46.181,-46.305,-46.201,-42.070,-41.966,-37.894
290.928,-104.043,-113.696,-36.468,-17.838,-47.189,-47.345,-47.227,-43.205,-43.087,-39.141
290.939,-99.866,-108.903,-35.721,-20.137,-48.176,-48.353,-48.223,-44.305,-44.174,-40.335
290.949,-102.548,-105.580,-61.860,-24.767,-49.311,-49.469,-49.317,-45.387,-45.235,-41.474
290.960,-87.314,-101.571,-68.803,-32.068,-50.105,-50.272,-50.094,-46.457,-46.278,-42.594
290.971,-32.333,-83.264,-67.004,-38.187,-49.596,-49.805,-49.604,-47.135,-46.934,-43.613
290.982,31.851,-47.676,-67.621,-42.735,-48.137,-48.370,-48.151,-47.123,-46.904,-44.325
290.993,65.842,-8.212,-70.963,-46.643,-46.757,-47.011,-46.775,-46.571,-46.335,-44.619
291.004,63.805,19.799,-74.034,-49.975,-46.026,-46.318,-46.066,-45.874,-45.621,-44.542
291.014,51.882,34.130,-76.465,-52.944,-45.618,-45.948,-45.679,-45.261,-44.992,-44.244
291.025,51.435,38.710,-66.301,-55.665,-45.287,-45.632,-45.353,-44.784,-44.505,-43.858
291.036,66.788,46.958,-66.810,-57.428,-44.312,-44.690,-44.404,-44.161,-43.876,-43.402
291.047,85.574,58.846,-66.626,-58.677,-43.085,-43.494,-43.204,-43.359,-43.068,-42.843
291.057,105.241,73.769,-69.500,-59.913,-41.646,-42.058,-41.762,-42.347,-42.051,-42.142
291.068,114.283,87.753,-71.362,-61.654,-40.303,-40.712,-40.409,-41.194,-40.891,-41.286
291.079,133.332,102.102,-70.805,-62.946,-38.600,-39.043,-38.735,-39.900,-39.592,-40.287
291.090,160.579,120.695,-71.124,-63.990,-36.421,-36.874,-36.561,-38.332,-38.019,-39.105
291.100,184.425,141.677,-71.789,-65.059,-34.048,-34.499,-34.181,-36.486,-36.168,-37.704
291.111,207.810,163.609,-71.537,-65.959,-31.472,-31.929,-31.607,-34.410,-34.088,-36.090
291.122,228.948,185.620,-70.184,-66.604,-28.667,-29.137,-28.812,-32.084,-31.759,-34.232
291.133,251.119,207.383,-68.315,-66.926,-25.629,-26.113,-25.786,-29.526,-29.199,-32.138
291.143,293.221,232.735,-64.731,-67.067,-21.945,-22.438,-22.112,-26.666,-26.339,-29.804
291.154,346.745,269.647,-66.430,-67.102,-17.178,-17.694,-17.369,-23.168,-22.842,-27.093
291.165,379.300,307.098,-66.100,-67.290,-12.519,-13.084,-12.759,-19.298,-18.973,-24.028
291.176,400.191,339.751,-66.514,-67.366,-7.887,-8.499,-8.175,-15.159,-14.835,-20.594
291.186,413.054,366.007,-66.032,-67.418,-3.231,-3.897,-3.575,-10.851,-10.528,-16.856
291.197,475.647,397.495,-42.050,-66.159,2.591,1.876,2.188,-6.260,-5.948,-12.899
291.207,428.771,429.183,4.245,-55.862,7.522,6.794,7.076,-1.146,-0.865,-8.547
291.218,236.913,382.317,11.331,-38.912,6.487,5.754,6.003,2.261,2.510,-4.282
291.228,113.567,295.560,5.760,-28.673,5.459,4.736,4.961,4.064,4.289,-0.670
291.239,34.775,206.104,1.900,-22.017,4.421,3.713,3.919,4.796,5.002,1.946
291.249,19.347,136.115,2.502,-17.170,4.221,3.513,3.705,5.033,5.224,3.681
291.260,35.509,96.083,2.683,-13.554,4.898,4.190,4.369,5.332,5.510,4.856
291.270,47.641,76.293,3.282,-10.860,5.636,4.924,5.092,5.776,5.943,5.731
291.281,64.196,69.204,4.878,-8.623,6.568,5.855,6.012,6.360,6.517,6.475
291.291,58.647,67.825,8.526,-6.255,7.293,6.576,6.722,7.060,7.207,7.188
291.302,10.829,52.302,13.435,-3.473,6.615,5.886,6.021,7.413,7.548,7.827
291.312,-18.644,28.857,13.631,-1.195,5.899,5.177,5.300,7.357,7.480,8.242
291.323,-15.941,10.537,15.100,0.761,5.698,4.965,5.079,7.155,7.269,8.429
291.333,7.881,6.450,14.330,2.425,6.155,5.436,5.541,7.126,7.231,8.501
291.343,5.503,9.261,10.651,3.567,6.343,5.647,5.746,7.271,7.369,8.582
291.353,0.729,6.994,10.530,4.433,6.397,5.698,5.793,7.321,7.417,8.666
291.364,-11.309,1.319,7.383,4.828,6.020,5.328,5.422,7.251,7.344,8.707
291.374,-16.022,-5.330,1.001,4.615,5.698,5.027,5.122,7.084,7.179,8.683
291.385,5.650,-4.168,-4.852,3.505,6.052,5.398,5.498,7.023,7.123,8.623
291.395,20.470,3.258,-5.049,2.418,6.490,5.836,5.941,7.153,7.259,8.612
291.405,15.700,8.608,-2.169,1.526,6.595,5.933,6.042,7.332,7.442,8.674
291.415,12.243,10.565,-2.383,1.006,6.675,6.014,6.126,7.473,7.584,8.771
291.426,7.481,9.816,-1.528,0.586,6.669,5.995,6.109,7.562,7.675,8.872
291.436,0.532,7.650,-1.593,0.249,6.599,5.926,6.040,7.607,7.722,8.959
291.446,-1.407,4.459,-1.123,0.040,6.537,5.863,5.979,7.595,7.711,9.015
291.457,-0.141,2.558,-2.051,-0.256,6.541,5.872,5.989,7.581,7.697,9.044
291.467,3.003,2.510,-1.701,-0.518,6.632,5.962,6.080,7.595,7.713,9.063
291.477,2.403,2.824,-0.483,-0.570,6.679,6.003,6.121,7.625,7.743,9.085
291.487,-2.228,1.517,0.227,-0.465,6.590,5.912,6.029,7.621,7.738,9.103
291.497,-1.443,0.054,-1.074,-0.460,6.552,5.880,5.998,7.590,7.707,9.103
