R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
144.368,34.178,9.969,4.949,5.407,-8.295,-8.288,-8.324,-9.087,-9.122,-9.464
144.379,41.838,19.346,4.755,5.307,-7.642,-7.633,-7.668,-8.640,-8.675,-9.284
144.390,45.801,27.335,5.853,5.315,-7.035,-7.031,-7.066,-8.135,-8.170,-9.008
144.402,52.158,34.504,5.507,5.343,-6.282,-6.281,-6.316,-7.570,-7.605,-8.647
144.413,60.782,42.056,4.616,5.287,-5.302,-5.297,-5.332,-6.908,-6.943,-8.203
144.424,68.266,49.693,3.808,5.132,-4.301,-4.295,-4.329,-6.162,-6.196,-7.673
144.436,72.155,56.574,3.144,4.921,-3.374,-3.365,-3.398,-5.357,-5.390,-7.063
144.447,80.184,63.074,2.572,4.658,-2.277,-2.263,-2.295,-4.488,-4.520,-6.377
144.458,85.862,69.375,0.860,4.286,-1.149,-1.130,-1.160,-3.539,-3.569,-5.611
144.470,86.497,74.542,0.536,3.819,-0.182,-0.162,-0.190,-2.570,-2.598,-4.788
144.481,85.660,77.904,0.938,3.424,0.715,0.735,0.709,-1.609,-1.636,-3.921
144.492,83.890,79.768,-0.407,3.008,1.586,1.611,1.587,-0.663,-0.687,-3.027
144.504,82.929,80.823,-1.401,2.467,2.546,2.575,2.553,0.281,0.259,-2.115
144.515,83.107,81.451,-3.464,1.808,3.545,3.578,3.559,1.221,1.201,-1.195
144.526,82.853,82.066,-8.099,0.815,4.513,4.559,4.545,2.160,2.145,-0.272
144.538,80.160,81.965,-9.008,-0.376,5.399,5.448,5.439,3.093,3.083,0.665
144.549,73.789,80.057,-9.686,-1.470,6.081,6.132,6.127,3.952,3.948,1.580
144.560,64.698,76.235,-8.613,-2.386,6.582,6.627,6.626,4.720,4.720,2.458
144.571,57.100,70.939,-5.279,-2.909,7.011,7.043,7.045,5.389,5.391,3.281
144.583,46.789,64.157,-1.847,-2.979,7.222,7.245,7.247,5.938,5.940,4.019
144.594,36.509,56.244,-0.099,-2.766,7.340,7.361,7.363,6.382,6.384,4.686
144.605,28.487,48.239,1.782,-2.290,7.437,7.459,7.458,6.735,6.735,5.266
144.617,20.984,40.220,1.532,-1.813,7.455,7.481,7.479,7.000,6.998,5.759
144.628,13.760,32.707,1.252,-1.412,7.438,7.470,7.465,7.190,7.185,6.159
144.639,5.132,25.023,0.619,-1.128,7.318,7.351,7.345,7.292,7.287,6.475
144.650,-4.785,16.873,0.186,-0.942,7.045,7.080,7.074,7.291,7.284,6.700
144.661,-14.902,7.897,0.251,-0.804,6.638,6.673,6.666,7.169,7.162,6.830
144.673,-23.735,-0.885,0.530,-0.654,6.205,6.238,6.231,6.953,6.945,6.859
144.684,-36.561,-10.849,1.210,-0.466,5.490,5.520,5.511,6.599,6.590,6.783
144.695,-47.726,-21.212,2.771,-0.121,4.683,4.708,4.698,6.110,6.100,6.589
144.707,-55.209,-31.088,3.482,0.282,3.850,3.871,3.859,5.518,5.506,6.280
144.718,-66.232,-40.860,6.577,0.875,2.851,2.861,2.846,4.829,4.814,5.865
144.729,-70.780,-49.641,7.147,1.593,1.933,1.936,1.918,4.056,4.038,5.343
144.741,-77.251,-57.867,9.068,2.367,0.850,0.844,0.822,3.208,3.187,4.728
144.751,-80.156,-64.304,8.954,3.120,-0.060,-0.066,-0.091,2.367,2.342,4.061
144.762,-80.067,-69.282,10.338,3.886,-0.919,-0.934,-0.963,1.513,1.484,3.341
144.773,-78.837,-72.283,9.831,4.549,-1.747,-1.763,-1.795,0.636,0.604,2.547
144.785,-77.615,-74.018,10.025,5.187,-2.567,-2.583,-2.618,-0.238,-0.272,1.719
144.796,-74.862,-74.400,9.432,5.700,-3.318,-3.328,-3.365,-1.085,-1.122,0.881
144.807,-73.520,-74.269,9.537,6.131,-4.130,-4.137,-4.176,-1.920,-1.959,0.040
144.819,-72.847,-74.098,9.459,6.558,-4.974,-4.976,-5.017,-2.752,-2.793,-0.797
144.830,-73.026,-73.888,9.058,6.897,-5.829,-5.824,-5.866,-3.578,-3.621,-1.632
144.841,-71.327,-73.311,8.378,7.142,-6.639,-6.630,-6.674,-4.396,-4.440,-2.465
144.853,-66.405,-71.876,8.397,7.327,-7.345,-7.340,-7.384,-5.191,-5.235,-3.296
144.864,-64.752,-69.908,6.962,7.381,-8.085,-8.085,-8.130,-5.937,-5.981,-4.096
144.875,-58.940,-67.062,5.715,7.285,-8.647,-8.638,-8.682,-6.630,-6.675,-4.866
144.887,-50.995,-63.001,3.972,6.992,-9.056,-9.030,-9.073,-7.249,-7.292,-5.598
144.898,-41.005,-57.225,2.389,6.553,-9.213,-9.184,-9.224,-7.757,-7.797,-6.272
144.909,-29.850,-49.322,-0.275,5.874,-9.157,-9.123,-9.161,-8.121,-8.158,-6.860
144.920,-19.588,-40.877,-1.189,5.052,-9.092,-9.054,-9.087,-8.375,-8.409,-7.344
144.931,-9.237,-31.981,-0.786,4.315,-8.981,-8.939,-8.969,-8.523,-8.553,-7.724
144.942,4.851,-22.003,-1.208,3.655,-8.525,-8.485,-8.512,-8.534,-8.561,-8.018
144.954,14.351,-11.360,-2.934,2.921,-8.004,-7.966,-7.989,-8.400,-8.424,-8.192
144.965,23.630,-0.972,-2.783,2.190,-7.469,-7.428,-7.449,-8.165,-8.185,-8.250
144.976,30.379,8.404,-1.756,1.647,-7.003,-6.965,-6.983,-7.854,-7.871,-8.199
144.988,39.096,17.159,0.971,1.420,-6.357,-6.328,-6.345,-7.455,-7.471,-8.045
144.999,46.978,25.802,1.924,1.451,-5.651,-5.616,-5.633,-6.953,-6.970,-7.791
145.010,50.390,33.333,3.091,1.604,-5.013,-4.992,-5.009,-6.396,-6.414,-7.447
145.022,58.348,40.392,3.022,1.773,-4.196,-4.174,-4.192,-5.777,-5.796,-7.025
145.033,67.766,47.791,2.824,1.932,-3.230,-3.199,-3.218,-5.066,-5.086,-6.522
145.044,76.242,55.728,2.496,2.045,-2.198,-2.167,-2.186,-4.252,-4.271,-5.930
145.055,80.596,63.292,2.085,2.087,-1.230,-1.198,-1.218,-3.359,-3.380,-5.249
145.067,83.601,69.538,5.725,2.312,-0.246,-0.229,-0.250,-2.428,-2.449,-4.492
145.078,86.706,74.702,7.189,2.779,0.794,0.813,0.789,-1.448,-1.472,-3.660
145.090,91.034,79.663,7.298,3.263,1.952,1.969,1.943,-0.427,-0.453,-2.781
145.101,95.545,84.332,6.557,3.630,3.172,3.191,3.163,0.636,0.608,-1.851
145.112,97.954,88.430,5.876,3.863,4.369,4.390,4.361,1.735,1.706,-0.872
145.123,94.480,90.950,5.206,4.026,5.374,5.395,5.366,2.827,2.798,0.144
145.135,90.673,91.386,3.492,4.068,6.296,6.331,6.301,3.864,3.834,1.166
145.146,87.567,90.404,2.400,3.910,7.203,7.241,7.212,4.865,4.835,2.195
145.157,86.630,89.095,1.382,3.659,8.178,8.218,8.190,5.853,5.825,3.220
145.168,80.874,86.950,-0.865,3.249,8.950,8.997,8.971,6.772,6.745,4.195
145.180,73.116,83.393,-4.154,2.502,9.584,9.643,9.620,7.619,7.596,5.140
145.191,61.541,77.644,-4.777,1.696,9.981,10.046,10.027,8.365,8.346,6.051
145.202,48.730,69.782,-2.930,1.098,10.214,10.277,10.260,8.972,8.955,6.880
145.214,32.947,59.787,-2.655,0.686,10.151,10.210,10.195,9.411,9.396,7.606
145.225,19.962,48.370,-1.196,0.432,10.002,10.055,10.041,9.684,9.671,8.208
145.236,5.911,36.346,-0.384,0.340,9.697,9.749,9.736,9.812,9.799,8.681
145.248,-9.997,23.447,2.626,0.477,9.181,9.234,9.220,9.773,9.759,9.005
145.259,-22.139,10.386,3.946,0.881,8.609,8.667,8.651,9.578,9.563,9.182
145.270,-35.456,-2.699,3.784,1.230,7.865,7.923,7.906,9.239,9.222,9.212
145.282,-45.526,-15.101,4.883,1.589,7.110,7.163,7.145,8.772,8.753,9.097
145.293,-52.342,-26.261,6.469,2.109,6.349,6.402,6.381,8.207,8.186,8.849
145.304,-57.666,-35.621,6.015,2.579,5.573,5.631,5.608,7.579,7.556,8.487
145.316,-62.268,-43.791,5.284,2.922,4.730,4.796,4.772,6.877,6.853,8.020
145.327,-65.990,-50.475,2.234,2.973,3.903,3.987,3.962,6.147,6.123,7.478
145.338,-68.894,-56.076,0.896,2.771,3.068,3.158,3.134,5.375,5.351,6.864
145.350,-69.305,-60.200,-0.418,2.457,2.303,2.397,2.375,4.594,4.572,6.201
145.361,-72.536,-63.848,-0.511,2.092,1.396,1.491,1.470,3.783,3.762,5.493
145.372,-75.135,-66.929,-0.415,1.769,0.484,0.583,0.564,2.947,2.928,4.747
145.384,-80.170,-70.513,-1.813,1.415,-0.554,-0.435,-0.453,2.069,2.052,3.969
145.395,-83.252,-74.093,-2.494,0.970,-1.564,-1.433,-1.448,1.139,1.123,3.141
145.406,-84.860,-77.510,-4.189,0.466,-2.491,-2.351,-2.364,0.223,0.210,2.316
145.417,-82.502,-79.130,-5.214,-0.171,-3.275,-3.136,-3.145,-0.663,-0.673,1.475
145.428,-85.968,-81.094,-4.935,-0.696,-4.353,-4.219,-4.226,-1.605,-1.612,0.590
145.439,-84.984,-82.676,-5.122,-1.143,-5.357,-5.221,-5.227,-2.587,-2.593,-0.341
145.450,-81.680,-82.967,-7.721,-1.734,-6.249,-6.101,-6.104,-3.546,-3.548,-1.286
145.462,-78.528,-81.958,-7.120,-2.311,-7.092,-6.944,-6.944,-4.456,-4.456,-2.220
145.474,-74.054,-80.483,-6.207,-2.720,-7.973,-7.833,-7.830,-5.413,-5.411,-3.217
145.486,-69.835,-77.629,-4.571,-3.019,-8.758,-8.623,-8.619,-6.304,-6.300,-4.192
145.496,-63.039,-74.745,-3.833,-3.049,-9.235,-9.100,-9.096,-6.973,-6.969,-4.954
145.506,-57.283,-70.899,-6.180,-3.256,-9.598,-9.458,-9.453,-7.574,-7.569,-5.688
145.516,-50.709,-66.321,-6.075,-3.554,-9.912,-9.772,-9.765,-8.113,-8.107,-6.380
145.529,-39.793,-59.459,-4.942,-3.745,-10.157,-10.024,-10.017,-8.688,-8.681,-7.168
145.539,-28.646,-52.774,-5.793,-3.895,-10.058,-9.932,-9.924,-9.027,-9.019,-7.738
145.549,-21.548,-45.485,-5.757,-4.055,-10.063,-9.935,-9.926,-9.272,-9.263,-8.228
145.559,-10.866,-37.741,-5.053,-4.176,-9.842,-9.717,-9.708,-9.425,-9.415,-8.641
145.570,-5.417,-29.912,-2.972,-4.140,-9.774,-9.657,-9.647,-9.499,-9.490,-8.975
145.580,7.005,-21.752,-1.985,-3.973,-9.301,-9.193,-9.184,-9.477,-9.468,-9.227
145.590,17.280,-12.683,-2.057,-3.800,-8.780,-8.672,-8.665,-9.334,-9.327,-9.390
145.600,27.385,-3.919,-2.943,-3.659,-8.266,-8.155,-8.148,-9.113,-9.106,-9.467
145.610,38.712,5.812,-5.099,-3.733,-7.467,-7.359,-7.352,-8.759,-8.751,-9.446
145.620,41.410,14.512,-3.247,-3.754,-6.991,-6.894,-6.887,-8.353,-8.346,-9.334
145.630,47.753,22.150,-2.746,-3.650,-6.344,-6.249,-6.242,-7.903,-7.896,-9.141
145.640,50.054,29.126,-0.114,-3.473,-5.776,-5.693,-5.687,-7.400,-7.394,-8.873
145.650,58.263,35.618,-0.284,-3.085,-4.925,-4.843,-4.839,-6.846,-6.842,-8.540
145.660,65.936,42.842,-1.976,-3.004,-3.948,-3.862,-3.858,-6.197,-6.193,-8.137
145.671,65.854,48.689,-1.986,-2.909,-3.266,-3.179,-3.176,-5.516,-5.512,-7.660
145.681,69.286,53.504,-2.226,-2.871,-2.488,-2.399,-2.396,-4.836,-4.833,-7.140
145.691,67.923,57.458,0.408,-2.678,-1.820,-1.730,-1.728,-4.134,-4.132,-6.575
145.701,68.647,59.841,0.812,-2.341,-1.188,-1.100,-1.100,-3.460,-3.460,-5.980
145.711,70.446,62.634,-2.210,-2.227,-0.309,-0.217,-0.218,-2.734,-2.734,-5.355
145.721,66.328,63.831,-2.205,-2.304,0.228,0.319,0.319,-2.052,-2.052,-4.716
145.731,62.644,63.924,-0.465,-2.169,0.736,0.817,0.817,-1.403,-1.404,-4.069
145.742,61.009,63.245,-0.125,-1.997,1.295,1.369,1.367,-0.777,-0.779,-3.420
145.752,57.398,62.275,-1.437,-1.883,1.826,1.901,1.899,-0.174,-0.176,-2.789
145.762,51.353,60.103,-1.451,-1.914,2.183,2.259,2.258,0.372,0.370,-2.171
145.772,44.324,56.900,-0.361,-1.778,2.419,2.492,2.490,0.850,0.848,-1.585
145.782,42.541,53.271,-1.608,-1.711,2.810,2.884,2.882,1.281,1.278,-1.034
145.792,38.001,49.918,-2.327,-1.790,3.090,3.165,3.162,1.686,1.684,-0.518
145.802,29.977,45.440,0.265,-1.697,3.097,3.163,3.160,2.010,2.007,-0.042
145.812,22.126,40.059,-0.515,-1.496,3.052,3.122,3.118,2.259,2.255,0.387
145.822,13.061,34.077,-1.614,-1.511,2.939,3.010,3.007,2.429,2.426,0.756
145.832,3.617,27.356,-0.620,-1.450,2.661,2.726,2.722,2.502,2.498,1.057
145.843,-3.496,20.275,-1.148,-1.368,2.442,2.505,2.500,2.497,2.493,1.289
145.853,-13.754,12.800,-2.118,-1.419,2.049,2.119,2.115,2.409,2.405,1.447
145.863,-23.070,4.432,-0.124,-1.380,1.473,1.535,1.531,2.200,2.196,1.523
145.873,-31.214,-4.106,-0.788,-1.274,0.875,0.939,0.934,1.904,1.899,1.514
145.883,-41.145,-12.356,-1.268,-1.349,0.220,0.285,0.281,1.534,1.530,1.421
145.893,-50.548,-21.171,0.447,-1.220,-0.615,-0.561,-0.566,1.054,1.049,1.241
145.903,-58.794,-29.849,0.209,-1.076,-1.402,-1.349,-1.355,0.501,0.495,0.975
145.913,-65.394,-37.890,-0.503,-1.029,-2.189,-2.135,-2.141,-0.113,-0.119,0.627
145.923,-73.674,-46.470,1.446,-0.890,-3.265,-3.224,-3.230,-0.841,-0.848,0.191
145.933,-78.203,-53.971,0.833,-0.658,-4.142,-4.102,-4.110,-1.606,-1.614,-0.323
145.944,-83.329,-60.824,0.790,-0.572,-5.145,-5.104,-5.113,-2.434,-2.442,-0.918
145.954,-89.438,-67.548,0.787,-0.404,-6.233,-6.189,-6.198,-3.311,-3.320,-1.570
145.964,-92.911,-73.409,0.833,-0.351,-7.230,-7.187,-7.197,-4.224,-4.233,-2.287
145.974,-94.879,-78.651,1.415,-0.186,-8.259,-8.215,-8.225,-5.175,-5.185,-3.061
145.984,-95.292,-82.788,-0.144,-0.131,-9.226,-9.171,-9.182,-6.134,-6.144,-3.881
145.994,-99.107,-86.399,2.488,-0.016,-10.324,-10.275,-10.286,-7.116,-7.127,-4.742
146.004,-96.428,-89.078,2.543,0.297,-11.211,-11.163,-11.175,-8.097,-8.109,-5.631
146.014,-92.690,-90.146,1.189,0.388,-12.028,-11.974,-11.986,-9.058,-9.071,-6.554
146.025,-88.914,-90.318,0.812,0.447,-12.809,-12.753,-12.766,-9.974,-9.987,-7.465
146.035,-85.835,-89.154,2.715,0.557,-13.565,-13.511,-13.525,-10.842,-10.856,-8.371
146.045,-80.654,-87.912,2.691,0.834,-14.311,-14.259,-14.274,-11.698,-11.713,-9.266
146.055,-72.397,-84.575,0.305,0.840,-14.729,-14.675,-14.690,-12.453,-12.468,-10.136
146.065,-68.497,-80.947,0.285,0.758,-15.354,-15.295,-15.309,-13.163,-13.178,-10.966
146.075,-60.500,-76.456,1.809,0.781,-15.740,-15.679,-15.693,-13.815,-13.830,-11.770
146.086,-49.530,-70.916,1.774,0.920,-15.958,-15.896,-15.911,-14.370,-14.386,-12.509
146.096,-40.392,-63.936,0.800,0.870,-16.075,-16.013,-16.029,-14.809,-14.825,-13.184
146.106,-28.527,-56.308,0.754,0.881,-16.048,-15.986,-16.001,-15.151,-15.166,-13.780
146.116,-20.445,-47.826,1.212,0.849,-16.011,-15.948,-15.963,-15.380,-15.395,-14.292
146.126,-10.242,-39.494,1.429,0.918,-15.821,-15.759,-15.775,-15.527,-15.543,-14.722
146.136,-1.133,-30.724,-0.209,0.923,-15.570,-15.502,-15.517,-15.574,-15.589,-15.069
146.147,10.181,-21.016,-2.513,0.633,-15.055,-14.979,-14.993,-15.493,-15.507,-15.317
146.157,17.438,-12.267,-0.274,0.556,-14.754,-14.680,-14.694,-15.358,-15.372,-15.472
146.167,29.262,-2.913,-1.710,0.394,-14.067,-13.993,-14.006,-15.102,-15.115,-15.535
146.177,39.284,6.741,-2.299,0.181,-13.379,-13.304,-13.316,-14.748,-14.759,-15.501
146.187,47.388,16.440,-1.774,-0.052,-12.636,-12.564,-12.575,-14.290,-14.300,-15.369
146.197,57.669,25.689,-0.937,-0.137,-11.787,-11.722,-11.732,-13.746,-13.757,-15.139
146.207,65.153,35.095,-0.996,-0.186,-10.858,-10.792,-10.802,-13.107,-13.117,-14.818
146.217,72.293,43.418,-3.045,-0.352,-9.972,-9.894,-9.903,-12.421,-12.430,-14.411
146.228,76.665,51.614,-2.251,-0.607,-9.006,-8.931,-8.939,-11.645,-11.653,-13.915
146.238,81.295,58.347,-1.110,-0.670,-8.129,-8.059,-8.067,-10.854,-10.861,-13.347
146.248,88.029,65.146,-2.053,-0.706,-7.026,-6.955,-6.963,-9.988,-9.995,-12.711
146.258,95.039,72.023,-4.517,-0.981,-5.866,-5.788,-5.794,-9.057,-9.063,-12.009
146.268,97.798,78.313,-2.808,-1.212,-4.779,-4.702,-4.707,-8.064,-8.069,-11.230
146.278,102.019,83.550,-2.750,-1.325,-3.713,-3.641,-3.645,-7.067,-7.072,-10.405
146.288,107.638,89.151,-4.237,-1.511,-2.390,-2.319,-2.323,-5.998,-6.001,-9.526
146.298,107.817,93.758,-3.400,-1.745,-1.349,-1.286,-1.288,-4.922,-4.924,-8.601
146.308,110.532,97.707,-3.996,-1.885,-0.160,-0.095,-0.097,-3.815,-3.816,-7.626
146.321,111.685,102.001,-3.944,-2.137,1.255,1.324,1.324,-2.437,-2.438,-6.382
146.331,112.734,104.528,-3.093,-2.224,2.392,2.461,2.461,-1.313,-1.313,-5.340
146.343,108.222,106.199,-3.046,-2.368,3.574,3.644,3.645,0.032,0.033,-4.046
146.355,104.510,106.196,-2.012,-2.417,4.802,4.866,4.868,1.349,1.351,-2.730
146.368,100.204,104.913,-0.415,-2.300,5.978,6.039,6.040,2.629,2.630,-1.412
146.380,93.439,102.339,0.290,-2.027,6.987,7.046,7.045,3.822,3.822,-0.143
146.392,84.902,97.668,0.164,-1.788,7.773,7.832,7.830,4.864,4.862,1.033
146.404,77.304,92.171,-1.015,-1.639,8.535,8.595,8.593,5.823,5.821,2.153
146.416,68.282,85.399,-3.117,-1.725,9.134,9.198,9.196,6.695,6.693,3.229
146.428,61.650,78.458,-5.635,-2.089,9.708,9.779,9.778,7.456,7.456,4.199
146.440,50.983,70.916,-7.026,-2.656,10.068,10.134,10.136,8.106,8.109,5.071
146.451,39.094,62.154,-9.829,-3.379,10.276,10.345,10.350,8.611,8.617,5.823
146.462,27.301,52.033,-10.190,-4.258,10.223,10.298,10.308,8.945,8.955,6.445
146.474,16.481,42.114,-7.384,-4.771,10.145,10.211,10.222,9.175,9.187,6.956
146.485,-0.601,30.162,-5.821,-4.943,9.657,9.717,9.729,9.228,9.240,7.341
146.496,-10.414,18.273,-5.165,-4.993,9.349,9.406,9.418,9.153,9.166,7.597
146.507,-20.981,7.072,-5.940,-5.049,8.872,8.929,8.942,8.968,8.981,7.722
146.518,-31.671,-4.122,-6.247,-5.220,8.172,8.228,8.242,8.650,8.664,7.722
146.529,-39.204,-14.211,-2.423,-5.144,7.558,7.602,7.616,8.250,8.263,7.605
146.540,-50.942,-24.560,2.016,-4.460,6.724,6.754,6.765,7.737,7.747,7.376
146.551,-56.248,-34.262,2.369,-3.591,5.947,5.979,5.985,7.127,7.133,7.035
146.562,-57.878,-41.564,-0.865,-3.075,5.267,5.316,5.319,6.490,6.494,6.601
146.573,-59.335,-46.881,-3.947,-3.079,4.586,4.644,4.648,5.830,5.834,6.093
146.584,-63.531,-51.626,-4.814,-3.234,3.796,3.864,3.868,5.143,5.148,5.537
146.596,-63.246,-55.456,-5.105,-3.413,3.087,3.160,3.166,4.431,4.437,4.934
146.607,-65.243,-58.564,-3.650,-3.475,2.287,2.359,2.365,3.704,3.710,4.294
146.618,-69.391,-61.403,-1.303,-3.298,1.447,1.515,1.520,2.961,2.966,3.627
146.629,-69.271,-63.822,-0.189,-2.942,0.670,0.739,0.743,2.197,2.200,2.931
146.640,-70.405,-65.922,-0.318,-2.581,-0.182,-0.106,-0.105,1.415,1.417,2.208
146.651,-71.625,-67.468,-1.434,-2.363,-0.995,-0.911,-0.910,0.648,0.649,1.483
146.661,-68.203,-68.094,-3.958,-2.438,-1.670,-1.572,-1.571,-0.096,-0.095,0.758
146.672,-65.942,-67.938,-4.613,-2.642,-2.359,-2.258,-2.256,-0.822,-0.820,0.030
146.682,-64.939,-66.935,-5.943,-2.991,-2.999,-2.890,-2.886,-1.513,-1.509,-0.687
146.693,-61.555,-65.531,-5.697,-3.254,-3.605,-3.498,-3.493,-2.208,-2.204,-1.418
146.704,-56.253,-63.164,-5.528,-3.450,-4.118,-4.013,-4.008,-2.862,-2.856,-2.134
146.716,-49.369,-59.889,-5.473,-3.610,-4.565,-4.465,-4.458,-3.468,-3.462,-2.828
146.727,-42.243,-55.426,-5.425,-3.743,-4.913,-4.820,-4.813,-3.988,-3.981,-3.468
146.738,-34.499,-50.029,-5.921,-3.917,-5.181,-5.093,-5.085,-4.428,-4.420,-4.054
146.749,-28.825,-43.943,-7.432,-4.294,-5.401,-5.311,-5.301,-4.783,-4.774,-4.576
146.760,-25.165,-38.310,-7.990,-4.739,-5.593,-5.504,-5.492,-5.081,-5.069,-5.029
146.771,-19.380,-32.976,-7.468,-5.128,-5.709,-5.622,-5.609,-5.331,-5.318,-5.423
146.782,-14.432,-27.743,-5.898,-5.321,-5.807,-5.726,-5.712,-5.525,-5.511,-5.758
146.794,-8.693,-22.369,-3.699,-5.244,-5.829,-5.754,-5.740,-5.660,-5.646,-6.038
146.805,-3.769,-16.757,-1.444,-4.886,-5.786,-5.716,-5.704,-5.722,-5.711,-6.253
146.816,5.716,-10.823,0.185,-4.332,-5.579,-5.515,-5.506,-5.716,-5.707,-6.405
146.827,14.191,-3.923,0.721,-3.738,-5.313,-5.253,-5.246,-5.611,-5.604,-6.485
146.838,21.442,3.203,-0.538,-3.275,-4.961,-4.902,-4.898,-5.414,-5.410,-6.486
146.849,29.925,10.710,-1.613,-3.033,-4.477,-4.413,-4.410,-5.128,-5.125,-6.404
146.860,36.575,18.398,-1.725,-2.891,-3.890,-3.824,-3.822,-4.744,-4.742,-6.237
146.871,42.101,25.600,-1.604,-2.773,-3.276,-3.209,-3.207,-4.297,-4.295,-5.989
146.882,48.435,32.368,-0.961,-2.602,-2.593,-2.529,-2.528,-3.788,-3.787,-5.665
146.893,52.647,38.487,-0.140,-2.339,-1.909,-1.848,-1.848,-3.223,-3.223,-5.270
146.904,54.944,43.757,1.426,-1.970,-1.231,-1.178,-1.180,-2.620,-2.622,-4.813
146.915,56.676,47.951,1.944,-1.482,-0.551,-0.499,-0.503,-1.989,-1.993,-4.300
146.926,58.742,51.203,2.406,-0.984,0.113,0.169,0.162,-1.348,-1.355,-3.749
146.938,64.449,54.516,2.090,-0.541,0.880,0.944,0.935,-0.666,-0.675,-3.154
146.949,69.024,58.492,1.827,-0.180,1.701,1.768,1.757,0.068,0.057,-2.527
146.960,71.449,62.214,1.714,0.124,2.505,2.573,2.561,0.842,0.829,-1.855
146.971,70.683,64.833,1.599,0.354,3.232,3.300,3.286,1.623,1.610,-1.147
146.982,71.292,66.493,1.443,0.539,3.975,4.041,4.027,2.397,2.383,-0.417
146.993,69.732,67.312,1.226,0.674,4.627,4.687,4.672,3.155,3.140,0.319
147.004,64.406,67.029,0.738,0.738,5.177,5.233,5.218,3.885,3.869,1.058
147.015,61.366,65.588,0.036,0.725,5.728,5.784,5.769,4.579,4.563,1.798
147.026,55.671,62.986,0.365,0.717,6.180,6.236,6.221,5.218,5.202,2.510
147.037,53.173,59.996,2.051,0.831,6.679,6.733,6.718,5.810,5.794,3.188
147.049,48.049,56.754,4.427,1.148,7.052,7.106,7.089,6.360,6.342,3.828
147.060,42.694,52.963,6.599,1.666,7.352,7.398,7.378,6.854,6.834,4.431
147.071,33.477,47.928,7.818,2.272,7.466,7.513,7.490,7.267,7.244,4.982
147.082,25.623,41.784,7.513,2.849,7.569,7.618,7.592,7.591,7.564,5.473
147.093,23.145,36.129,6.401,3.318,7.790,7.844,7.815,7.863,7.835,5.904
147.104,16.772,30.814,5.347,3.579,7.814,7.865,7.835,8.080,8.050,6.268
147.115,7.755,24.311,5.735,3.795,7.635,7.682,7.651,8.198,8.167,6.567
147.126,0.538,17.684,6.842,4.089,7.431,7.478,7.445,8.236,8.204,6.792
147.137,-7.898,10.390,6.723,4.411,7.129,7.178,7.143,8.185,8.151,6.941
147.148,-13.402,3.456,6.687,4.670,6.852,6.903,6.867,8.062,8.027,7.010
147.159,-24.768,-4.077,8.798,5.022,6.299,6.342,6.305,7.846,7.809,7.001
147.170,-28.835,-11.563,9.184,5.499,5.855,5.901,5.861,7.543,7.504,6.907
147.181,-36.265,-18.800,7.774,5.827,5.234,5.282,5.241,7.166,7.125,6.732
147.192,-43.105,-25.564,7.604,6.042,4.585,4.628,4.586,6.727,6.684,6.482
147.203,-52.074,-33.051,7.322,6.236,3.778,3.823,3.780,6.191,6.148,6.153
147.215,-61.455,-40.891,8.665,6.429,2.867,2.911,2.867,5.559,5.514,5.738
147.226,-68.374,-48.924,10.213,6.793,1.911,1.951,1.904,4.832,4.785,5.235
147.237,-76.652,-56.929,10.823,7.209,0.842,0.884,0.835,4.021,3.972,4.645
147.248,-81.695,-64.105,10.841,7.621,-0.188,-0.140,-0.190,3.147,3.097,3.971
147.259,-84.715,-70.171,11.222,8.041,-1.182,-1.133,-1.185,2.226,2.173,3.219
147.270,-87.464,-75.476,11.289,8.421,-2.252,-2.195,-2.249,1.275,1.221,2.416
147.281,-88.473,-79.643,10.746,8.698,-3.282,-3.216,-3.272,0.299,0.243,1.556
147.292,-93.282,-83.560,9.639,8.844,-4.439,-4.365,-4.421,-0.706,-0.762,0.656
147.303,-93.736,-86.569,8.478,8.812,-5.466,-5.382,-5.438,-1.724,-1.780,-0.276
147.314,-90.449,-88.171,7.478,8.698,-6.392,-6.302,-6.358,-2.734,-2.789,-1.238
147.325,-84.950,-87.683,3.420,8.300,-7.174,-7.071,-7.124,-3.703,-3.757,-2.219
147.336,-80.263,-85.765,2.399,7.706,-7.961,-7.855,-7.905,-4.608,-4.658,-3.171
147.347,-75.264,-83.086,1.320,7.099,-8.657,-8.545,-8.592,-5.460,-5.507,-4.096
147.358,-71.026,-79.760,1.371,6.509,-9.356,-9.245,-9.289,-6.266,-6.310,-4.989
147.369,-65.215,-75.736,1.716,5.996,-9.964,-9.853,-9.895,-7.012,-7.053,-5.841
147.381,-57.794,-70.704,4.849,5.753,-10.483,-10.374,-10.414,-7.714,-7.753,-6.682
147.393,-48.184,-64.873,5.603,5.704,-10.809,-10.706,-10.746,-8.335,-8.375,-7.475
147.405,-34.019,-56.512,5.076,5.651,-10.800,-10.696,-10.735,-8.800,-8.840,-8.188
