R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
114.732,2.959,-2.475,-1.287,-0.718,-2.596,-2.551,-2.551,-2.683,-2.683,-2.603
114.743,4.455,-0.422,-2.700,-0.878,-2.515,-2.462,-2.461,-2.640,-2.639,-2.617
114.754,6.259,1.421,-1.299,-0.972,-2.444,-2.387,-2.386,-2.586,-2.584,-2.610
114.765,4.328,2.283,-0.335,-0.919,-2.452,-2.397,-2.395,-2.535,-2.534,-2.588
114.776,3.968,3.114,-0.448,-0.846,-2.394,-2.334,-2.333,-2.480,-2.479,-2.557
114.787,5.132,3.570,-2.116,-0.883,-2.357,-2.269,-2.268,-2.432,-2.431,-2.520
114.798,6.011,4.234,-3.288,-1.149,-2.267,-2.176,-2.173,-2.371,-2.369,-2.476
114.809,5.413,4.747,-1.882,-1.291,-2.202,-2.115,-2.111,-2.306,-2.303,-2.426
114.820,6.887,5.164,-2.127,-1.352,-2.098,-2.009,-2.005,-2.241,-2.237,-2.371
114.831,11.480,6.530,-2.537,-1.487,-1.887,-1.794,-1.789,-2.142,-2.138,-2.307
114.842,12.820,8.525,-0.747,-1.490,-1.693,-1.605,-1.600,-2.001,-1.996,-2.222
114.853,15.164,10.342,-0.840,-1.407,-1.454,-1.360,-1.356,-1.843,-1.839,-2.116
114.864,17.127,12.175,-1.362,-1.392,-1.242,-1.147,-1.143,-1.669,-1.665,-1.992
114.875,19.769,14.327,-2.000,-1.414,-1.024,-0.924,-0.920,-1.470,-1.466,-1.846
114.886,19.632,16.057,-2.478,-1.506,-0.793,-0.674,-0.669,-1.249,-1.245,-1.677
114.897,22.858,17.861,-0.825,-1.508,-0.469,-0.348,-0.344,-1.014,-1.010,-1.490
114.908,23.907,19.712,-0.037,-1.363,-0.211,-0.089,-0.085,-0.755,-0.751,-1.280
114.920,24.020,21.085,-1.225,-1.300,0.054,0.187,0.190,-0.485,-0.481,-1.050
114.931,23.975,21.873,-1.635,-1.341,0.302,0.435,0.439,-0.222,-0.218,-0.810
114.942,23.841,22.789,-0.801,-1.320,0.588,0.720,0.724,0.054,0.057,-0.559
114.953,28.018,24.086,-1.161,-1.271,1.044,1.175,1.179,0.353,0.356,-0.296
114.965,26.336,25.002,-2.680,-1.359,1.303,1.445,1.449,0.658,0.662,-0.019
114.976,24.313,24.970,-2.208,-1.518,1.509,1.650,1.654,0.936,0.940,0.259
114.987,25.656,24.978,-1.048,-1.515,1.818,1.962,1.967,1.216,1.221,0.541
114.999,25.404,25.196,-1.125,-1.455,2.138,2.282,2.286,1.507,1.511,0.823
115.010,23.754,24.881,-2.254,-1.482,2.349,2.497,2.502,1.777,1.781,1.101
115.021,20.888,23.811,-2.536,-1.612,2.447,2.602,2.608,2.014,2.019,1.372
115.032,18.826,22.489,-2.087,-1.694,2.622,2.776,2.782,2.234,2.240,1.629
115.043,19.132,21.512,-3.359,-1.810,2.889,3.044,3.051,2.452,2.458,1.873
115.055,14.474,19.804,-5.219,-2.136,2.912,3.081,3.090,2.633,2.641,2.103
115.066,9.073,16.992,-3.431,-2.378,2.890,3.053,3.063,2.758,2.768,2.308
115.077,3.832,13.245,-0.232,-2.267,2.786,2.946,2.955,2.818,2.827,2.472
115.089,-2.129,9.118,1.028,-1.900,2.628,2.787,2.794,2.825,2.832,2.593
115.100,-2.675,5.440,0.388,-1.624,2.579,2.747,2.752,2.796,2.801,2.668
115.111,-6.242,2.235,0.518,-1.390,2.468,2.637,2.641,2.749,2.753,2.706
115.122,-6.692,-0.551,0.566,-1.150,2.381,2.550,2.553,2.674,2.677,2.710
115.134,-9.862,-3.009,-1.005,-1.042,2.205,2.385,2.387,2.582,2.585,2.686
115.145,-14.124,-6.211,-1.870,-1.093,1.930,2.124,2.127,2.438,2.441,2.630
115.156,-16.243,-9.074,-1.286,-1.141,1.691,1.885,1.888,2.262,2.265,2.538
115.168,-19.708,-11.930,0.393,-1.027,1.348,1.541,1.543,2.055,2.057,2.414
115.179,-24.159,-15.415,0.398,-0.866,0.931,1.126,1.127,1.797,1.798,2.254
115.190,-25.595,-18.387,-0.031,-0.774,0.674,0.865,0.866,1.522,1.523,2.060
115.201,-25.062,-20.623,-0.078,-0.705,0.438,0.629,0.630,1.239,1.240,1.837
115.213,-26.821,-22.428,-0.574,-0.668,0.081,0.276,0.276,0.944,0.944,1.593
115.224,-27.806,-24.153,-3.313,-0.801,-0.285,-0.077,-0.076,0.630,0.631,1.329
115.235,-29.514,-25.961,-6.357,-1.283,-0.681,-0.446,-0.442,0.292,0.296,1.041
115.246,-28.375,-26.688,-4.047,-1.665,-0.970,-0.739,-0.733,-0.031,-0.024,0.742
115.258,-29.910,-27.484,1.137,-1.600,-1.393,-1.170,-1.164,-0.365,-0.359,0.434
115.269,-28.595,-27.830,4.145,-1.045,-1.667,-1.450,-1.447,-0.689,-0.686,0.118
115.280,-22.099,-26.821,2.418,-0.602,-1.711,-1.493,-1.492,-0.966,-0.966,-0.191
115.291,-21.627,-25.130,0.601,-0.400,-1.899,-1.676,-1.676,-1.203,-1.204,-0.481
115.303,-18.095,-23.283,-0.118,-0.342,-2.015,-1.792,-1.793,-1.426,-1.427,-0.756
115.314,-15.681,-21.304,-1.344,-0.361,-2.139,-1.910,-1.911,-1.619,-1.620,-1.006
115.325,-12.840,-18.885,-2.401,-0.538,-2.219,-1.985,-1.985,-1.777,-1.777,-1.232
115.337,-16.628,-17.620,-1.537,-0.693,-2.528,-2.296,-2.295,-1.947,-1.946,-1.437
115.348,-14.583,-16.688,0.906,-0.609,-2.656,-2.432,-2.431,-2.118,-2.118,-1.631
115.359,-10.348,-15.220,1.094,-0.448,-2.618,-2.402,-2.403,-2.252,-2.253,-1.810
115.371,-2.391,-11.960,-0.073,-0.365,-2.378,-2.162,-2.163,-2.309,-2.310,-1.961
115.382,2.612,-7.818,-3.228,-0.574,-2.210,-1.984,-1.984,-2.300,-2.300,-2.071
115.393,2.992,-4.324,-5.433,-1.078,-2.188,-1.955,-1.952,-2.269,-2.266,-2.136
115.404,7.579,-1.137,-5.522,-1.568,-1.988,-1.751,-1.746,-2.210,-2.205,-2.166
115.416,11.176,2.477,-3.169,-1.872,-1.762,-1.530,-1.523,-2.100,-2.093,-2.156
115.427,11.584,5.362,-0.629,-1.809,-1.686,-1.460,-1.453,-1.978,-1.971,-2.111
115.438,11.042,7.228,-0.077,-1.620,-1.618,-1.396,-1.391,-1.855,-1.849,-2.040
115.450,17.480,9.886,-1.367,-1.535,-1.192,-0.966,-0.961,-1.678,-1.672,-1.941
115.461,19.656,12.518,-1.723,-1.563,-0.904,-0.679,-0.674,-1.473,-1.467,-1.814
115.472,22.103,15.606,-1.855,-1.581,-0.553,-0.329,-0.324,-1.226,-1.220,-1.654
115.483,19.115,16.984,-2.584,-1.642,-0.440,-0.217,-0.211,-1.002,-0.996,-1.470
115.495,17.451,17.311,-4.145,-1.868,-0.315,-0.082,-0.075,-0.800,-0.793,-1.276
115.506,16.264,17.247,-2.793,-2.037,-0.149,0.080,0.088,-0.608,-0.600,-1.082
115.517,17.052,17.125,0.275,-1.931,0.042,0.263,0.271,-0.424,-0.416,-0.891
115.529,15.579,16.614,1.966,-1.535,0.158,0.380,0.385,-0.246,-0.240,-0.701
115.540,18.598,16.939,0.396,-1.258,0.491,0.713,0.717,-0.045,-0.041,-0.512
115.551,22.466,18.433,-0.210,-1.122,0.875,1.098,1.101,0.195,0.198,-0.314
115.562,23.241,19.639,-0.520,-1.022,1.133,1.360,1.362,0.443,0.446,-0.100
115.573,19.910,19.931,-3.476,-1.177,1.259,1.501,1.504,0.673,0.676,0.117
115.584,14.664,18.883,-2.644,-1.495,1.266,1.504,1.510,0.855,0.860,0.330
115.596,11.766,16.953,0.463,-1.346,1.279,1.511,1.515,0.995,0.999,0.527
115.607,7.853,14.410,1.007,-1.066,1.229,1.452,1.454,1.094,1.096,0.698
115.618,3.190,11.226,2.036,-0.788,1.118,1.337,1.339,1.144,1.145,0.836
115.629,2.818,8.651,2.988,-0.426,1.197,1.416,1.415,1.184,1.183,0.944
115.640,1.284,6.700,1.292,-0.185,1.223,1.449,1.447,1.217,1.215,1.029
115.652,-1.483,4.622,0.639,-0.092,1.148,1.389,1.386,1.221,1.218,1.090
115.663,-4.950,1.893,-0.931,-0.124,1.007,1.261,1.258,1.180,1.177,1.124
115.674,-4.631,-0.196,-0.334,-0.203,0.975,1.237,1.234,1.126,1.124,1.131
115.686,-6.682,-2.150,1.264,-0.093,0.844,1.100,1.097,1.056,1.053,1.115
115.697,-10.308,-4.397,0.511,0.019,0.653,0.913,0.910,0.958,0.955,1.076
115.707,-13.467,-6.789,-0.746,-0.053,0.458,0.723,0.720,0.835,0.832,1.015
115.718,-16.057,-9.536,-1.329,-0.150,0.244,0.509,0.507,0.675,0.672,0.926
115.728,-19.226,-11.882,0.277,-0.226,-0.009,0.244,0.242,0.494,0.492,0.810
115.739,-20.966,-14.649,1.715,-0.017,-0.295,-0.048,-0.052,0.274,0.271,0.665
115.750,-15.356,-15.541,0.193,0.038,-0.252,-0.003,-0.006,0.092,0.088,0.504
115.760,-13.139,-14.937,-1.182,0.008,-0.285,-0.032,-0.035,-0.051,-0.055,0.341
115.771,-17.742,-15.220,-3.019,-0.291,-0.597,-0.328,-0.330,-0.218,-0.219,0.181
115.782,-19.551,-16.401,0.050,-0.412,-0.899,-0.637,-0.638,-0.425,-0.426,0.010
115.792,-17.503,-17.158,0.974,-0.264,-1.044,-0.785,-0.787,-0.625,-0.627,-0.169
115.803,-15.437,-16.575,0.689,-0.184,-1.112,-0.851,-0.853,-0.794,-0.797,-0.357
115.815,-13.307,-15.554,1.211,-0.048,-1.194,-0.931,-0.934,-0.947,-0.950,-0.538
115.826,-7.007,-13.701,-0.134,-0.011,-1.115,-0.843,-0.846,-1.059,-1.063,-0.703
115.837,-5.229,-11.214,-1.532,-0.144,-1.128,-0.851,-0.853,-1.128,-1.130,-0.843
115.848,-4.885,-9.061,-1.777,-0.351,-1.180,-0.903,-0.904,-1.182,-1.183,-0.956
115.860,-3.922,-7.466,-2.344,-0.549,-1.190,-0.910,-0.910,-1.228,-1.228,-1.048
115.871,-3.142,-6.370,-2.617,-0.777,-1.231,-0.946,-0.945,-1.276,-1.275,-1.125
115.882,-2.417,-5.390,-1.751,-0.952,-1.279,-0.997,-0.995,-1.317,-1.315,-1.192
115.893,-2.891,-4.446,-0.175,-0.920,-1.308,-1.031,-1.030,-1.344,-1.342,-1.247
115.905,-2.771,-3.861,0.520,-0.798,-1.306,-1.039,-1.038,-1.373,-1.371,-1.294
115.916,-0.148,-2.720,0.967,-0.612,-1.182,-0.922,-0.922,-1.375,-1.375,-1.331
115.927,4.012,-1.061,1.768,-0.377,-1.003,-0.753,-0.754,-1.347,-1.349,-1.351
115.939,4.627,0.706,2.559,-0.100,-0.938,-0.683,-0.686,-1.296,-1.299,-1.352
115.950,4.119,1.750,3.440,0.225,-0.901,-0.655,-0.659,-1.250,-1.254,-1.338
115.960,2.879,2.106,2.608,0.581,-0.864,-0.620,-0.626,-1.211,-1.218,-1.316
115.971,8.546,3.538,-1.316,0.512,-0.587,-0.331,-0.337,-1.140,-1.146,-1.284
115.982,9.405,5.389,-2.989,0.069,-0.432,-0.170,-0.174,-1.033,-1.037,-1.231
115.993,13.084,7.361,-3.267,-0.402,-0.179,0.083,0.082,-0.906,-0.908,-1.158
116.005,12.641,9.004,-4.304,-0.912,-0.025,0.242,0.243,-0.764,-0.762,-1.064
116.016,10.993,9.864,-2.800,-1.307,0.086,0.350,0.353,-0.631,-0.628,-0.957
116.027,11.560,10.539,-2.236,-1.556,0.289,0.551,0.555,-0.495,-0.491,-0.842
116.038,9.088,10.421,-2.331,-1.745,0.346,0.604,0.609,-0.380,-0.375,-0.725
116.050,5.252,8.958,-0.342,-1.683,0.301,0.550,0.555,-0.311,-0.307,-0.617
116.061,4.570,7.521,-0.244,-1.526,0.304,0.553,0.557,-0.263,-0.259,-0.527
116.072,1.641,5.804,-0.280,-1.363,0.218,0.466,0.469,-0.239,-0.236,-0.454
116.083,1.869,3.960,-1.213,-1.287,0.157,0.405,0.407,-0.243,-0.240,-0.404
116.095,1.292,2.854,-3.117,-1.402,0.118,0.368,0.371,-0.239,-0.236,-0.367
116.106,1.910,1.990,-3.497,-1.615,0.090,0.336,0.340,-0.243,-0.238,-0.343
116.117,1.764,1.529,-3.619,-1.859,0.052,0.296,0.302,-0.241,-0.235,-0.326
116.128,1.269,1.364,-3.883,-2.107,0.020,0.266,0.273,-0.234,-0.226,-0.312
116.140,-1.280,0.897,-3.329,-2.294,-0.058,0.185,0.194,-0.236,-0.228,-0.301
116.151,-1.053,0.253,-3.146,-2.409,-0.068,0.173,0.182,-0.252,-0.243,-0.297
116.162,-1.179,-0.027,-3.331,-2.497,-0.077,0.166,0.175,-0.262,-0.253,-0.298
116.173,-0.534,-0.314,-5.119,-2.701,-0.101,0.153,0.164,-0.279,-0.268,-0.304
116.184,1.218,0.174,-5.949,-3.112,-0.026,0.236,0.249,-0.270,-0.258,-0.307
116.196,-0.031,0.322,-6.308,-3.530,-0.025,0.239,0.254,-0.264,-0.249,-0.306
116.207,-0.483,0.401,-6.173,-3.870,-0.005,0.256,0.273,-0.261,-0.244,-0.304
116.218,-0.209,0.119,-5.283,-4.066,-0.029,0.228,0.247,-0.274,-0.256,-0.306
116.229,-1.298,-0.475,-6.380,-4.198,-0.125,0.136,0.155,-0.299,-0.280,-0.312
116.241,-2.464,-1.124,-6.641,-4.349,-0.226,0.034,0.054,-0.333,-0.313,-0.325
116.252,-0.221,-1.253,-7.825,-4.590,-0.197,0.061,0.082,-0.358,-0.336,-0.343
116.263,0.049,-1.003,-10.032,-5.127,-0.222,0.046,0.071,-0.371,-0.346,-0.359
116.274,-0.944,-0.732,-8.595,-5.655,-0.229,0.034,0.062,-0.377,-0.349,-0.373
116.286,-0.897,-0.583,-6.886,-5.920,-0.203,0.050,0.079,-0.385,-0.356,-0.384
116.297,0.400,-0.228,-3.605,-5.820,-0.164,0.078,0.107,-0.388,-0.359,-0.395
116.308,0.164,-0.344,-1.415,-5.379,-0.200,0.033,0.059,-0.398,-0.371,-0.403
116.319,2.010,-0.067,-3.359,-4.987,-0.168,0.069,0.093,-0.396,-0.372,-0.410
116.330,8.133,1.964,-4.522,-4.812,0.093,0.340,0.363,-0.331,-0.308,-0.402
116.342,10.861,4.466,-5.394,-4.819,0.309,0.560,0.583,-0.223,-0.201,-0.368
116.353,13.170,7.163,-6.201,-4.971,0.546,0.799,0.823,-0.083,-0.059,-0.305
116.364,14.008,9.467,-5.322,-5.079,0.768,1.016,1.040,0.076,0.100,-0.212
116.376,13.767,10.951,-2.164,-4.883,0.908,1.148,1.171,0.231,0.254,-0.100
116.387,12.593,11.397,-1.413,-4.427,0.960,1.199,1.220,0.366,0.387,0.022
116.398,14.130,12.220,-1.019,-3.996,1.161,1.401,1.419,0.521,0.539,0.152
116.409,15.459,13.317,-0.826,-3.629,1.388,1.628,1.644,0.694,0.710,0.292
116.421,17.723,14.492,-1.010,-3.313,1.637,1.877,1.891,0.881,0.895,0.446
116.432,19.562,15.838,-1.397,-3.043,1.887,2.129,2.142,1.087,1.099,0.613
116.443,20.663,17.282,-2.624,-2.887,2.186,2.433,2.445,1.318,1.329,0.799
116.455,23.634,19.464,-2.881,-2.915,2.678,2.923,2.935,1.598,1.609,1.009
116.466,22.694,20.898,-2.355,-2.952,2.984,3.217,3.229,1.868,1.879,1.235
116.477,18.378,20.590,-0.547,-2.697,3.098,3.324,3.334,2.096,2.106,1.467
116.489,18.123,19.704,-0.208,-2.314,3.221,3.453,3.462,2.291,2.299,1.691
116.500,16.975,18.878,1.223,-1.838,3.332,3.568,3.574,2.480,2.486,1.904
116.511,16.037,17.980,-1.263,-1.620,3.457,3.702,3.706,2.659,2.664,2.109
116.523,14.327,16.903,-1.403,-1.592,3.560,3.806,3.810,2.822,2.826,2.302
116.534,11.572,15.617,-0.556,-1.536,3.672,3.914,3.918,2.972,2.976,2.485
116.545,8.754,13.789,0.217,-1.373,3.710,3.954,3.957,3.084,3.087,2.647
116.557,3.899,11.050,2.333,-1.014,3.617,3.856,3.857,3.145,3.146,2.783
116.568,-0.878,7.542,3.335,-0.482,3.451,3.690,3.688,3.148,3.147,2.883
116.579,-6.614,3.620,3.952,0.016,3.241,3.480,3.476,3.100,3.096,2.941
116.591,-14.307,-1.213,6.832,0.703,2.884,3.113,3.105,2.976,2.968,2.950
116.602,-22.070,-7.225,7.292,1.496,2.387,2.620,2.607,2.756,2.744,2.896
116.613,-25.849,-12.818,9.427,2.369,1.948,2.175,2.158,2.475,2.457,2.776
116.625,-26.943,-17.591,8.780,3.247,1.550,1.782,1.760,2.161,2.139,2.598
116.636,-29.304,-21.259,7.420,3.861,1.142,1.382,1.356,1.838,1.812,2.375
116.647,-26.609,-23.378,5.795,4.122,0.916,1.164,1.137,1.524,1.497,2.121
116.659,-30.616,-25.255,4.841,4.186,0.538,0.792,0.765,1.207,1.180,1.849
116.670,-30.740,-26.963,3.254,4.062,0.241,0.499,0.473,0.869,0.843,1.556
116.681,-32.331,-28.481,3.695,3.990,-0.089,0.164,0.138,0.525,0.498,1.249
116.692,-32.539,-29.659,3.963,3.921,-0.412,-0.157,-0.182,0.162,0.136,0.917
116.704,-33.941,-30.929,5.813,4.008,-0.844,-0.590,-0.616,-0.215,-0.241,0.575
116.715,-35.468,-32.214,7.814,4.442,-1.304,-1.048,-1.076,-0.607,-0.636,0.218
116.726,-36.468,-33.443,8.614,4.924,-1.800,-1.537,-1.568,-1.015,-1.046,-0.152
116.738,-36.201,-34.664,10.508,5.574,-2.306,-2.044,-2.078,-1.450,-1.485,-0.550
116.750,-32.309,-34.752,10.278,6.249,-2.699,-2.428,-2.466,-1.873,-1.911,-0.966
116.763,-28.323,-33.265,8.491,6.659,-2.973,-2.695,-2.736,-2.245,-2.286,-1.385
116.773,-25.014,-31.398,7.790,6.727,-3.093,-2.809,-2.850,-2.501,-2.542,-1.704
116.785,-20.837,-28.461,7.502,6.874,-3.232,-2.940,-2.982,-2.764,-2.806,-2.058
116.797,-16.643,-25.287,6.358,6.916,-3.358,-3.057,-3.099,-2.990,-3.032,-2.379
116.807,-16.486,-22.969,7.010,6.861,-3.517,-3.217,-3.259,-3.149,-3.191,-2.616
116.817,-13.728,-21.136,7.145,6.926,-3.610,-3.307,-3.349,-3.304,-3.347,-2.832
116.827,-12.808,-18.857,6.074,6.817,-3.619,-3.311,-3.353,-3.416,-3.458,-3.027
116.837,-14.941,-17.701,7.609,6.864,-3.892,-3.592,-3.634,-3.562,-3.604,-3.209
116.848,-11.460,-16.391,6.383,6.842,-3.855,-3.550,-3.592,-3.681,-3.723,-3.375
116.858,-10.938,-14.958,6.840,6.833,-3.941,-3.640,-3.682,-3.786,-3.828,-3.527
116.868,-8.351,-13.696,6.101,6.788,-3.932,-3.630,-3.672,-3.880,-3.922,-3.666
116.878,-7.832,-12.129,5.994,6.747,-4.001,-3.697,-3.738,-3.953,-3.994,-3.789
116.888,-5.250,-10.666,5.445,6.652,-3.957,-3.649,-3.689,-4.011,-4.051,-3.897
116.900,-3.195,-8.478,5.094,6.515,-3.921,-3.610,-3.649,-4.053,-4.092,-4.008
116.910,-4.881,-7.469,4.719,6.386,-4.054,-3.738,-3.776,-4.094,-4.133,-4.082
116.923,-0.576,-6.287,4.000,6.170,-3.968,-3.649,-3.686,-4.137,-4.174,-4.161
116.935,1.738,-3.866,3.538,5.906,-3.871,-3.549,-3.585,-4.118,-4.153,-4.215
116.948,1.423,-2.332,3.823,5.677,-3.932,-3.609,-3.643,-4.106,-4.140,-4.246
116.960,2.997,-0.631,3.547,5.486,-3.849,-3.523,-3.556,-4.067,-4.100,-4.258
116.972,7.642,1.221,3.303,5.287,-3.643,-3.316,-3.347,-4.002,-4.033,-4.247
116.985,8.633,3.569,3.784,5.118,-3.499,-3.167,-3.198,-3.891,-3.922,-4.209
116.995,10.250,4.885,3.277,5.005,-3.411,-3.063,-3.092,-3.803,-3.832,-4.162
117.007,12.801,7.060,4.416,4.894,-3.201,-2.848,-2.877,-3.656,-3.684,-4.080
117.020,12.284,8.699,4.536,4.885,-3.074,-2.722,-2.751,-3.499,-3.527,-3.975
117.032,13.498,10.074,2.964,4.734,-2.868,-2.513,-2.540,-3.334,-3.361,-3.852
117.045,16.166,11.601,2.830,4.539,-2.607,-2.252,-2.278,-3.148,-3.174,-3.711
117.057,17.026,13.153,2.511,4.363,-2.398,-2.040,-2.065,-2.941,-2.967,-3.551
117.067,17.675,14.080,2.376,4.222,-2.219,-1.860,-1.884,-2.770,-2.794,-3.410
117.079,17.698,15.228,0.339,3.949,-1.991,-1.622,-1.644,-2.546,-2.568,-3.221
117.092,14.709,15.512,0.297,3.567,-1.911,-1.535,-1.554,-2.344,-2.363,-3.025
117.104,11.972,14.651,2.718,3.425,-1.856,-1.482,-1.501,-2.181,-2.199,-2.833
117.117,8.621,13.315,2.079,3.330,-1.796,-1.420,-1.438,-2.046,-2.064,-2.660
117.129,8.748,11.658,0.917,3.121,-1.686,-1.299,-1.315,-1.944,-1.961,-2.507
117.141,6.038,10.264,0.216,2.853,-1.674,-1.272,-1.286,-1.851,-1.866,-2.372
117.153,1.076,7.989,2.817,2.723,-1.819,-1.412,-1.426,-1.810,-1.823,-2.259
117.165,-1.824,5.307,2.852,2.781,-1.906,-1.488,-1.502,-1.808,-1.822,-2.178
117.177,-5.221,2.385,1.930,2.690,-2.048,-1.624,-1.637,-1.849,-1.862,-2.130
117.189,-6.937,-0.460,0.556,2.556,-2.167,-1.738,-1.751,-1.923,-1.935,-2.118
117.201,-11.956,-3.465,2.252,2.425,-2.457,-2.024,-2.036,-2.037,-2.049,-2.141
117.213,-13.635,-6.632,2.582,2.478,-2.690,-2.250,-2.262,-2.195,-2.207,-2.201
117.225,-14.807,-9.126,1.453,2.340,-2.909,-2.455,-2.467,-2.366,-2.377,-2.295
117.237,-15.080,-11.068,0.454,2.230,-3.067,-2.614,-2.624,-2.545,-2.556,-2.417
117.249,-18.006,-12.867,0.355,1.984,-3.365,-2.923,-2.932,-2.745,-2.754,-2.560
117.259,-21.798,-14.903,0.051,1.926,-3.718,-3.279,-3.288,-2.953,-2.961,-2.699
117.269,-23.702,-16.840,0.158,1.676,-3.975,-3.537,-3.544,-3.176,-3.183,-2.858
117.279,-24.203,-18.800,-0.490,1.519,-4.258,-3.815,-3.821,-3.423,-3.429,-3.038
117.289,-25.857,-20.087,-0.557,1.354,-4.484,-4.043,-4.049,-3.659,-3.664,-3.232
117.300,-28.179,-22.122,-0.292,1.229,-4.911,-4.477,-4.482,-3.949,-3.953,-3.449
117.310,-30.085,-23.788,-0.450,0.981,-5.243,-4.809,-4.812,-4.236,-4.239,-3.679
117.320,-31.095,-25.666,0.857,1.005,-5.624,-5.198,-5.201,-4.553,-4.556,-3.930
117.330,-28.369,-26.377,0.356,0.891,-5.780,-5.353,-5.355,-4.838,-4.841,-4.191
117.340,-31.919,-27.233,1.310,0.890,-6.191,-5.772,-5.774,-5.135,-5.137,-4.459
117.350,-30.537,-28.275,-0.832,0.886,-6.426,-6.003,-6.006,-5.446,-5.449,-4.737
117.360,-33.527,-29.219,-0.364,0.599,-6.854,-6.434,-6.435,-5.767,-5.768,-5.025
117.370,-32.745,-30.074,-0.407,0.593,-7.125,-6.700,-6.701,-6.097,-6.098,-5.327
117.381,-31.200,-30.543,-2.606,0.352,-7.413,-6.973,-6.973,-6.419,-6.419,-5.632
117.391,-30.619,-30.269,-1.699,0.059,-7.614,-7.172,-7.170,-6.712,-6.710,-5.936
117.401,-31.685,-30.721,-0.407,0.083,-8.049,-7.612,-7.610,-7.039,-7.037,-6.243
117.411,-27.504,-30.465,-2.351,-0.107,-8.186,-7.745,-7.742,-7.337,-7.334,-6.551
117.421,-26.670,-29.564,-2.694,-0.387,-8.426,-7.985,-7.981,-7.606,-7.602,-6.849
117.431,-27.691,-29.030,-2.518,-0.603,-8.766,-8.328,-8.322,-7.886,-7.880,-7.145
117.441,-26.267,-28.519,-0.028,-0.653,-9.011,-8.578,-8.573,-8.158,-8.152,-7.432
117.451,-22.237,-27.416,-0.617,-0.513,-9.113,-8.679,-8.674,-8.399,-8.394,-7.710
117.462,-19.838,-25.704,-4.546,-0.802,-9.199,-8.755,-8.748,-8.602,-8.595,-7.973
117.472,-17.340,-23.644,-5.397,-1.323,-9.263,-8.816,-8.807,-8.778,-8.769,-8.218
117.482,-15.087,-21.828,-2.240,-1.502,-9.386,-8.957,-8.947,-8.947,-8.937,-8.444
117.494,-8.115,-18.311,-2.483,-1.428,-9.331,-8.899,-8.889,-9.086,-9.077,-8.689
117.504,-0.252,-14.410,-3.228,-1.659,-9.080,-8.642,-8.631,-9.116,-9.105,-8.848
117.517,5.917,-8.920,-5.125,-1.817,-8.884,-8.444,-8.432,-9.084,-9.072,-8.986
117.527,13.710,-3.815,-7.940,-2.374,-8.469,-8.020,-8.006,-8.970,-8.955,-9.041
117.537,17.874,1.143,-7.649,-2.964,-8.167,-7.719,-7.702,-8.810,-8.793,-9.047
117.547,21.397,5.958,-6.136,-3.298,-7.822,-7.382,-7.363,-8.606,-8.587,-9.004
117.557,26.356,10.708,-5.164,-3.542,-7.380,-6.945,-6.925,-8.356,-8.335,-8.913
117.567,26.556,14.888,-2.681,-3.524,-7.090,-6.669,-6.649,-8.077,-8.056,-8.776
117.577,28.823,18.165,-0.701,-3.307,-6.785,-6.374,-6.355,-7.798,-7.779,-8.603
117.588,30.869,21.104,0.692,-2.956,-6.446,-6.042,-6.025,-7.496,-7.478,-8.400
117.598,36.169,24.326,2.443,-2.502,-5.962,-5.562,-5.548,-7.155,-7.140,-8.165
117.608,39.601,27.959,5.344,-1.829,-5.445,-5.047,-5.036,-6.757,-6.745,-7.893
117.618,44.174,31.699,6.149,-0.979,-4.858,-4.457,-4.449,-6.325,-6.317,-7.589
117.630,47.888,37.026,6.340,-0.139,-4.032,-3.636,-3.633,-5.715,-5.712,-7.153
117.640,51.383,40.423,7.923,0.664,-3.399,-3.002,-3.003,-5.201,-5.202,-6.756
117.653,54.928,44.840,7.219,1.675,-2.595,-2.187,-2.193,-4.514,-4.520,-6.212
117.663,59.528,48.070,5.994,2.125,-1.844,-1.427,-1.435,-3.928,-3.936,-5.737
117.673,60.399,51.179,6.100,2.501,-1.180,-0.761,-0.771,-3.315,-3.325,-5.232
117.683,58.484,53.207,6.329,2.883,-0.648,-0.227,-0.240,-2.711,-2.723,-4.700
117.693,56.765,54.053,5.282,3.177,-0.170,0.255,0.241,-2.137,-2.150,-4.154
117.706,55.661,54.843,4.953,3.327,0.532,0.958,0.944,-1.422,-1.436,-3.466
117.716,52.179,54.451,4.799,3.497,0.906,1.333,1.318,-0.884,-0.899,-2.913
117.728,44.157,52.427,4.171,3.576,1.323,1.752,1.736,-0.272,-0.287,-2.245
117.741,38.686,48.406,2.794,3.626,1.610,2.032,2.016,0.227,0.211,-1.618
117.751,34.423,45.251,0.039,3.386,1.832,2.266,2.252,0.593,0.578,-1.146
117.761,29.893,41.721,-3.149,2.871,2.005,2.453,2.442,0.913,0.901,-0.706
117.771,23.964,37.843,-3.073,2.271,2.095,2.547,2.538,1.180,1.171,-0.309
117.781,15.589,33.005,-0.731,1.943,2.007,2.453,2.447,1.371,1.364,0.045
