R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,0,0,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,100.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
524.313,-1.339,-5.266,-15.638,-15.437,-18.584,-19.232,-19.102,-19.630,-19.500,-19.489
524.323,2.312,-3.227,-16.691,-15.513,-18.442,-19.087,-18.956,-19.613,-19.483,-19.528
524.334,1.366,-1.520,-17.808,-15.753,-18.489,-19.128,-18.996,-19.591,-19.459,-19.548
524.345,2.915,-0.500,-16.560,-15.941,-18.430,-19.081,-18.947,-19.571,-19.437,-19.553
524.356,6.605,1.505,-16.446,-15.993,-18.216,-18.879,-18.744,-19.505,-19.370,-19.541
524.367,6.383,3.224,-18.582,-16.230,-18.151,-18.810,-18.674,-19.429,-19.293,-19.510
524.377,6.076,4.135,-18.554,-16.538,-18.089,-18.780,-18.641,-19.364,-19.225,-19.465
524.388,8.673,4.986,-17.687,-16.659,-17.914,-18.624,-18.484,-19.287,-19.148,-19.412
524.399,10.575,6.649,-18.023,-16.819,-17.696,-18.414,-18.273,-19.171,-19.030,-19.342
524.410,8.321,7.356,-18.622,-17.002,-17.715,-18.448,-18.306,-19.079,-18.937,-19.264
524.421,10.552,7.955,-17.477,-17.128,-17.527,-18.270,-18.127,-18.976,-18.833,-19.178
524.432,13.022,9.233,-18.071,-17.137,-17.328,-18.067,-17.924,-18.845,-18.702,-19.080
524.442,13.537,10.536,-17.683,-17.271,-17.189,-17.933,-17.789,-18.705,-18.560,-18.972
524.453,14.103,11.624,-15.862,-17.178,-17.020,-17.781,-17.638,-18.553,-18.409,-18.849
524.464,16.670,12.857,-15.937,-17.008,-16.699,-17.469,-17.327,-18.373,-18.231,-18.709
524.475,16.593,14.441,-15.853,-16.891,-16.501,-17.286,-17.145,-18.184,-18.043,-18.561
524.485,16.528,14.906,-16.185,-16.792,-16.332,-17.130,-16.990,-18.009,-17.869,-18.399
524.496,21.020,16.421,-14.702,-16.625,-15.957,-16.761,-16.622,-17.794,-17.655,-18.226
524.507,23.397,18.459,-15.013,-16.352,-15.679,-16.488,-16.351,-17.554,-17.418,-18.038
524.518,29.552,21.349,-13.870,-16.187,-15.212,-16.030,-15.895,-17.259,-17.124,-17.819
524.528,37.893,25.493,-13.147,-15.834,-14.633,-15.454,-15.322,-16.888,-16.756,-17.559
524.539,47.158,31.499,-13.722,-15.604,-13.894,-14.715,-14.585,-16.421,-16.291,-17.251
524.550,56.033,38.483,-12.305,-15.267,-13.078,-13.917,-13.790,-15.849,-15.722,-16.866
524.561,67.734,46.268,-12.421,-14.940,-12.041,-12.884,-12.759,-15.168,-15.044,-16.399
524.571,78.492,55.569,-11.052,-14.556,-10.954,-11.807,-11.686,-14.375,-14.254,-15.852
524.582,90.166,64.997,-11.557,-14.116,-9.765,-10.623,-10.506,-13.466,-13.349,-15.196
524.593,104.825,76.227,-11.077,-13.859,-8.228,-9.098,-8.983,-12.374,-12.259,-14.411
524.604,113.826,87.415,-10.571,-13.411,-6.814,-7.697,-7.586,-11.202,-11.090,-13.536
524.615,124.017,97.886,-11.513,-13.197,-5.216,-6.094,-5.985,-9.903,-9.794,-12.525
524.626,129.531,107.485,-9.293,-12.851,-3.682,-4.564,-4.458,-8.528,-8.421,-11.410
524.636,132.726,114.960,-8.308,-12.309,-2.246,-3.137,-3.035,-7.152,-7.050,-10.235
524.647,136.097,121.266,-7.387,-11.842,-0.671,-1.571,-1.474,-5.698,-5.600,-8.957
524.658,134.926,125.809,-5.623,-11.175,0.757,-0.150,-0.058,-4.234,-4.142,-7.621
524.668,132.546,128.191,-5.258,-10.511,2.100,1.185,1.271,-2.809,-2.723,-6.265
524.679,131.061,129.299,-5.573,-9.903,3.513,2.591,2.672,-1.386,-1.305,-4.878
524.690,123.804,128.496,-3.635,-9.357,4.707,3.766,3.843,-0.016,0.059,-3.491
524.701,116.271,125.308,-2.757,-8.564,5.748,4.798,4.867,1.239,1.309,-2.157
524.711,112.743,121.652,-2.815,-7.931,6.863,5.907,5.971,2.464,2.528,-0.834
524.722,109.320,117.918,-3.890,-7.399,7.974,7.016,7.075,3.645,3.705,0.443
524.733,103.932,114.177,-2.851,-6.976,8.948,7.981,8.036,4.777,4.833,1.675
524.743,97.750,109.839,-1.690,-6.375,9.887,8.909,8.960,5.856,5.907,2.866
524.754,90.627,104.245,-0.870,-5.792,10.672,9.681,9.727,6.849,6.894,4.007
524.765,85.055,98.892,-1.665,-5.314,11.464,10.472,10.514,7.766,7.808,5.062
524.775,77.485,92.825,0.539,-4.704,12.103,11.103,11.140,8.622,8.659,6.079
524.786,66.944,85.950,1.358,-4.074,12.577,11.572,11.603,9.389,9.420,7.026
524.797,57.911,77.904,2.013,-3.332,12.991,11.983,12.007,10.030,10.055,7.872
524.807,48.981,69.842,2.844,-2.751,13.334,12.321,12.340,10.604,10.623,8.662
524.818,40.868,61.331,3.740,-2.002,13.573,12.554,12.567,11.069,11.082,9.350
524.829,32.700,53.162,5.240,-1.304,13.707,12.683,12.690,11.442,11.449,9.936
524.839,25.178,44.853,4.141,-0.564,13.813,12.792,12.792,11.740,11.740,10.450
524.850,17.232,37.049,5.417,0.021,13.833,12.780,12.776,11.958,11.954,10.876
524.861,11.149,29.372,6.283,0.785,13.806,12.747,12.736,12.097,12.085,11.214
524.871,6.986,22.631,7.280,1.440,13.766,12.698,12.682,12.182,12.165,11.479
524.882,4.393,17.042,6.791,2.159,13.767,12.699,12.676,12.239,12.216,11.684
524.893,2.139,12.591,8.739,2.755,13.733,12.645,12.618,12.267,12.239,11.829
524.904,-0.037,8.691,9.716,3.614,13.678,12.580,12.545,12.271,12.236,11.934
524.914,0.411,6.082,8.882,4.176,13.713,12.619,12.579,12.275,12.235,12.004
524.925,-0.382,3.990,10.301,4.854,13.676,12.570,12.524,12.268,12.222,12.049
524.936,-0.724,2.559,9.661,5.408,13.674,12.570,12.519,12.263,12.213,12.077
524.946,-4.523,0.684,10.789,5.977,13.526,12.411,12.355,12.229,12.173,12.088
524.957,-5.130,-1.036,9.520,6.449,13.487,12.378,12.318,12.181,12.121,12.081
524.968,-7.158,-2.681,11.202,6.897,13.351,12.233,12.169,12.112,12.049,12.056
524.979,-6.537,-4.065,10.981,7.461,13.320,12.199,12.131,12.039,11.971,12.014
524.989,-6.616,-4.749,12.782,7.900,13.253,12.119,12.047,11.972,11.900,11.964
525.000,-5.468,-5.243,12.867,8.516,13.210,12.077,12.000,11.905,11.828,11.906
525.011,-3.100,-4.595,11.874,8.865,13.260,12.137,12.057,11.871,11.791,11.852
525.021,-2.912,-4.287,13.291,9.361,13.205,12.068,11.983,11.832,11.748,11.802
525.032,-1.385,-3.623,12.237,9.708,13.225,12.096,12.009,11.811,11.723,11.759
525.043,-0.600,-2.691,13.368,10.087,13.230,12.095,12.004,11.803,11.712,11.724
525.053,0.960,-1.730,11.838,10.366,13.299,12.170,12.077,11.810,11.717,11.701
525.064,-0.480,-1.119,13.300,10.612,13.229,12.092,11.997,11.810,11.716,11.686
525.075,2.744,-0.415,12.795,10.970,13.354,12.216,12.118,11.825,11.728,11.678
525.086,3.398,1.042,14.320,11.179,13.427,12.276,12.176,11.869,11.769,11.683
525.097,3.654,1.729,14.823,11.688,13.458,12.303,12.199,11.908,11.804,11.699
525.107,3.783,2.629,13.893,11.887,13.559,12.409,12.303,11.963,11.857,11.726
525.118,3.595,2.657,14.793,12.238,13.581,12.420,12.311,11.996,11.888,11.755
525.129,3.626,3.108,14.913,12.477,13.657,12.500,12.389,12.047,11.936,11.789
525.139,1.426,2.739,15.832,12.833,13.615,12.450,12.336,12.074,11.960,11.823
525.150,3.009,2.699,13.094,12.960,13.717,12.562,12.447,12.107,11.992,11.855
525.161,-1.320,2.054,14.934,13.086,13.604,12.445,12.329,12.120,12.004,11.883
525.172,-1.801,0.780,13.505,13.289,13.582,12.437,12.319,12.106,11.988,11.901
525.182,-3.720,-0.247,14.607,13.317,13.528,12.363,12.245,12.084,11.966,11.906
525.193,-3.151,-1.471,14.222,13.527,13.486,12.321,12.202,12.043,11.924,11.899
525.204,-3.305,-2.062,14.696,13.589,13.427,12.246,12.126,12.008,11.887,11.881
525.215,-1.591,-2.370,14.851,13.838,13.432,12.256,12.134,11.980,11.858,11.860
525.225,-0.690,-1.784,15.685,13.897,13.485,12.310,12.187,11.980,11.857,11.842
525.236,-4.281,-2.268,17.703,14.315,13.317,12.127,12.000,11.950,11.823,11.823
525.247,-3.592,-2.617,15.266,14.524,13.355,12.171,12.043,11.924,11.796,11.802
525.258,-4.967,-3.241,16.143,14.609,13.259,12.068,11.939,11.879,11.750,11.774
525.269,-7.755,-4.349,15.098,14.736,13.121,11.942,11.813,11.816,11.686,11.738
525.279,-12.284,-6.207,14.968,14.736,12.887,11.719,11.589,11.717,11.587,11.687
525.290,-17.519,-9.354,12.151,14.588,12.591,11.431,11.303,11.555,11.427,11.607
525.301,-25.033,-13.281,12.869,14.299,12.149,10.979,10.853,11.328,11.202,11.488
525.311,-30.257,-18.614,11.863,14.209,11.641,10.475,10.350,11.013,10.888,11.318
525.322,-36.783,-23.396,9.015,13.623,11.162,10.005,9.885,10.662,10.541,11.095
525.333,-49.230,-30.332,11.489,13.286,10.325,9.156,9.038,10.186,10.068,10.807
525.344,-57.457,-38.312,8.818,12.911,9.515,8.369,8.255,9.613,9.498,10.445
525.354,-67.219,-46.398,8.209,12.335,8.554,7.427,7.317,8.938,8.829,9.990
525.365,-76.888,-55.200,7.725,11.842,7.486,6.369,6.263,8.155,8.050,9.446
525.375,-86.088,-64.032,6.705,11.279,6.372,5.271,5.170,7.299,7.199,8.823
525.386,-97.310,-73.301,5.955,10.674,5.091,3.997,3.902,6.307,6.211,8.081
525.397,-106.667,-82.891,5.239,10.051,3.714,2.642,2.552,5.210,5.120,7.245
525.407,-113.689,-91.913,4.456,9.423,2.384,1.321,1.236,4.056,3.971,6.330
525.418,-119.860,-100.041,3.916,8.760,0.960,-0.096,-0.175,2.808,2.728,5.305
525.429,-124.137,-107.364,2.107,8.060,-0.488,-1.528,-1.601,1.500,1.427,4.199
525.439,-126.636,-113.151,2.915,7.373,-1.907,-2.937,-3.005,0.179,0.111,3.038
525.450,-124.911,-117.260,2.198,6.840,-3.242,-4.261,-4.324,-1.187,-1.251,1.789
525.461,-123.190,-119.235,0.668,6.086,-4.522,-5.530,-5.587,-2.515,-2.572,0.520
525.471,-122.134,-120.277,-0.439,5.395,-5.799,-6.795,-6.847,-3.801,-3.853,-0.733
525.482,-121.944,-120.823,-1.387,4.594,-7.122,-8.110,-8.155,-5.111,-5.156,-2.023
525.493,-119.469,-120.693,-1.972,3.886,-8.352,-9.335,-9.374,-6.407,-6.445,-3.318
525.504,-118.150,-119.898,-3.010,3.106,-9.551,-10.528,-10.561,-7.649,-7.681,-4.578
525.514,-119.433,-119.523,-4.015,2.330,-10.876,-11.833,-11.858,-8.918,-8.943,-5.853
525.525,-116.640,-118.865,-3.402,1.632,-12.099,-13.055,-13.074,-10.204,-10.224,-7.151
525.536,-109.734,-116.703,-3.442,1.104,-13.077,-14.036,-14.050,-11.387,-11.402,-8.387
525.547,-102.191,-113.086,-4.391,0.487,-14.014,-14.963,-14.973,-12.525,-12.534,-9.618
525.557,-93.890,-107.939,-6.688,-0.234,-14.858,-15.785,-15.789,-13.571,-13.574,-10.798
525.568,-87.288,-101.975,-5.686,-0.949,-15.641,-16.584,-16.581,-14.517,-14.514,-11.894
525.579,-78.197,-95.433,-4.586,-1.375,-16.271,-17.241,-17.234,-15.400,-15.393,-12.949
525.590,-68.795,-88.039,-5.206,-1.814,-16.780,-17.740,-17.729,-16.184,-16.173,-13.934
525.601,-58.979,-79.705,-8.436,-2.441,-17.162,-18.103,-18.087,-16.836,-16.820,-14.804
525.611,-50.832,-71.429,-9.898,-3.280,-17.542,-18.470,-18.446,-17.417,-17.394,-15.602
525.622,-41.266,-62.890,-8.352,-3.922,-17.760,-18.709,-18.679,-17.901,-17.872,-16.311
525.633,-32.358,-54.211,-9.493,-4.476,-17.885,-18.825,-18.791,-18.274,-18.240,-16.912
525.644,-25.257,-45.861,-12.307,-5.250,-18.023,-18.946,-18.905,-18.576,-18.536,-17.435
525.655,-19.014,-38.028,-12.489,-6.076,-18.092,-19.018,-18.970,-18.810,-18.762,-17.880
525.665,-15.677,-31.384,-10.625,-6.663,-18.186,-19.133,-19.080,-18.988,-18.935,-18.230
525.676,-8.806,-24.886,-10.524,-7.071,-18.080,-19.039,-18.983,-19.102,-19.046,-18.519
525.687,-5.991,-19.261,-12.596,-7.618,-18.106,-19.049,-18.988,-19.174,-19.113,-18.739
525.698,-1.548,-14.101,-12.020,-8.184,-18.009,-18.953,-18.887,-19.202,-19.136,-18.900
525.708,2.562,-9.166,-10.745,-8.510,-17.880,-18.832,-18.763,-19.183,-19.114,-19.011
525.719,4.254,-5.115,-12.781,-8.914,-17.775,-18.721,-18.649,-19.134,-19.061,-19.073
525.730,2.270,-2.462,-12.566,-9.404,-17.796,-18.747,-18.670,-19.091,-19.015,-19.099
525.741,0.600,-1.411,-12.924,-9.755,-17.829,-18.778,-18.698,-19.071,-18.992,-19.107
525.751,-2.226,-1.242,-13.345,-10.202,-17.901,-18.847,-18.763,-19.070,-18.986,-19.109
525.762,-3.805,-2.037,-14.432,-10.606,-17.992,-18.932,-18.845,-19.100,-19.014,-19.115
525.773,-3.577,-2.343,-15.170,-11.162,-17.982,-18.915,-18.824,-19.125,-19.034,-19.128
525.784,-4.995,-3.004,-15.197,-11.614,-18.072,-19.013,-18.918,-19.168,-19.073,-19.148
525.794,-3.953,-3.594,-16.005,-12.121,-18.078,-19.017,-18.917,-19.213,-19.114,-19.174
525.805,-2.736,-3.306,-16.461,-12.553,-18.055,-19.001,-18.897,-19.239,-19.136,-19.203
525.816,-4.654,-3.529,-18.685,-13.157,-18.160,-19.112,-19.003,-19.279,-19.170,-19.231
525.827,-6.584,-4.299,-15.560,-13.534,-18.279,-19.236,-19.123,-19.337,-19.225,-19.265
525.837,-4.924,-4.793,-16.273,-13.747,-18.260,-19.214,-19.100,-19.393,-19.278,-19.307
525.848,-4.344,-4.581,-17.017,-14.120,-18.286,-19.251,-19.133,-19.436,-19.318,-19.351
525.859,-3.601,-4.684,-16.293,-14.364,-18.338,-19.327,-19.208,-19.486,-19.367,-19.394
525.870,0.664,-3.456,-16.338,-14.598,-18.198,-19.186,-19.064,-19.492,-19.371,-19.431
525.881,1.373,-2.072,-17.979,-14.879,-18.180,-19.169,-19.045,-19.480,-19.356,-19.454
525.891,3.150,-0.405,-16.720,-15.267,-18.075,-19.074,-18.947,-19.446,-19.319,-19.459
525.902,4.430,0.786,-17.414,-15.364,-18.027,-19.026,-18.897,-19.408,-19.279,-19.451
525.913,5.803,2.353,-20.138,-15.861,-17.914,-18.908,-18.775,-19.344,-19.212,-19.427
525.924,6.832,3.631,-19.413,-16.274,-17.826,-18.837,-18.701,-19.279,-19.142,-19.390
525.934,7.552,4.772,-18.695,-16.611,-17.712,-18.733,-18.594,-19.199,-19.060,-19.339
525.945,8.431,5.811,-18.797,-16.798,-17.613,-18.636,-18.495,-19.113,-18.972,-19.278
525.956,7.122,6.253,-20.386,-17.170,-17.578,-18.591,-18.447,-19.033,-18.889,-19.209
525.966,5.421,6.265,-18.807,-17.435,-17.565,-18.578,-18.432,-18.964,-18.818,-19.138
525.977,5.613,5.981,-20.026,-17.615,-17.496,-18.512,-18.365,-18.904,-18.756,-19.068
525.988,6.291,6.125,-18.603,-17.850,-17.380,-18.409,-18.259,-18.835,-18.685,-19.000
525.999,9.741,6.820,-18.191,-17.840,-17.184,-18.222,-18.072,-18.745,-18.596,-18.928
526.010,11.876,8.307,-17.820,-17.918,-16.996,-18.047,-17.897,-18.622,-18.472,-18.843
526.020,14.224,9.824,-16.722,-17.792,-16.780,-17.875,-17.726,-18.485,-18.336,-18.745
526.031,19.710,12.286,-16.728,-17.682,-16.403,-17.511,-17.363,-18.296,-18.148,-18.622
526.042,25.898,16.168,-17.133,-17.563,-15.967,-17.075,-16.928,-18.033,-17.886,-18.463
526.053,34.474,20.946,-15.581,-17.460,-15.404,-16.524,-16.378,-17.709,-17.563,-18.263
526.063,46.238,27.538,-13.692,-17.036,-14.629,-15.757,-15.615,-17.266,-17.124,-17.997
526.074,58.372,36.062,-15.743,-16.795,-13.735,-14.851,-14.711,-16.688,-16.547,-17.647
526.085,67.410,45.127,-14.742,-16.671,-12.811,-13.947,-13.808,-16.010,-15.871,-17.209
526.096,77.826,54.210,-14.702,-16.376,-11.724,-12.878,-12.741,-15.221,-15.084,-16.667
526.107,88.106,63.877,-15.432,-16.254,-10.507,-11.669,-11.533,-14.302,-14.167,-16.013
526.117,95.578,73.095,-13.250,-16.019,-9.345,-10.541,-10.407,-13.330,-13.197,-15.283
526.128,105.923,82.436,-12.225,-15.560,-7.895,-9.104,-8.975,-12.224,-12.095,-14.435
526.139,113.222,91.686,-11.913,-15.176,-6.466,-7.697,-7.571,-11.031,-10.905,-13.492
526.150,120.039,99.649,-10.098,-14.669,-5.053,-6.318,-6.197,-9.804,-9.683,-12.479
526.160,124.874,107.212,-10.530,-14.142,-3.541,-4.811,-4.694,-8.474,-8.357,-11.360
526.171,124.330,112.768,-8.024,-13.576,-2.192,-3.485,-3.373,-7.110,-6.998,-10.153
526.182,127.634,116.988,-7.951,-12.856,-0.760,-2.055,-1.949,-5.778,-5.673,-8.939
526.193,130.655,121.195,-8.044,-12.340,0.713,-0.578,-0.477,-4.387,-4.286,-7.662
526.203,129.999,123.910,-6.479,-11.673,2.101,0.787,0.883,-2.997,-2.902,-6.350
526.214,127.293,125.405,-5.483,-11.019,3.379,2.054,2.143,-1.647,-1.557,-5.043
526.225,125.494,125.602,-4.738,-10.269,4.713,3.378,3.461,-0.282,-0.199,-3.689
526.236,123.247,125.246,-3.617,-9.620,6.017,4.668,4.746,1.072,1.149,-2.328
526.246,119.378,123.864,-3.070,-8.822,7.194,5.844,5.915,2.344,2.415,-1.025
526.257,114.379,121.510,-2.107,-8.131,8.315,6.950,7.015,3.596,3.661,0.287
526.268,110.729,118.307,-2.605,-7.419,9.427,8.061,8.119,4.800,4.858,1.572
526.278,104.430,114.690,-1.935,-6.878,10.373,9.004,9.057,5.928,5.982,2.794
526.289,99.022,110.338,-0.577,-6.159,11.310,9.939,9.987,7.014,7.061,3.994
526.300,89.801,104.814,0.648,-5.446,12.075,10.685,10.726,8.017,8.058,5.140
526.311,82.122,98.514,-0.548,-4.821,12.795,11.415,11.450,8.932,8.967,6.217
526.321,74.136,91.570,0.313,-4.291,13.388,12.012,12.043,9.757,9.788,7.228
526.332,65.190,84.360,1.570,-3.667,13.920,12.524,12.549,10.496,10.521,8.155
526.343,57.860,76.538,2.306,-2.958,14.352,12.952,12.971,11.127,11.146,8.987
526.353,46.235,68.365,1.699,-2.442,14.619,13.228,13.242,11.683,11.698,9.757
526.364,37.180,59.368,4.227,-1.741,14.803,13.403,13.411,12.117,12.125,10.430
526.375,28.070,50.541,5.114,-1.019,14.917,13.514,13.516,12.454,12.456,10.993
526.385,22.520,42.040,5.638,-0.227,15.021,13.614,13.609,12.716,12.711,11.485
526.396,19.580,35.327,5.615,0.424,15.177,13.771,13.760,12.940,12.929,11.888
526.407,15.460,29.489,7.913,1.227,15.238,13.818,13.800,13.117,13.099,12.217
526.418,13.907,24.614,7.260,1.957,15.356,13.944,13.920,13.269,13.245,12.496
526.428,11.433,20.724,8.072,2.600,15.413,14.006,13.976,13.400,13.370,12.729
526.439,9.559,17.368,8.751,3.290,15.469,14.056,14.020,13.505,13.469,12.918
526.450,7.500,14.417,10.115,4.024,15.495,14.067,14.025,13.590,13.547,13.079
526.461,6.899,12.088,8.784,4.653,15.577,14.146,14.098,13.667,13.619,13.215
526.471,2.982,9.694,9.444,5.117,15.513,14.083,14.031,13.715,13.663,13.322
526.482,0.056,6.884,10.273,5.779,15.425,14.000,13.942,13.724,13.667,13.403
526.493,-0.209,4.634,9.613,6.236,15.431,14.018,13.957,13.723,13.661,13.457
526.503,-0.425,3.107,11.843,6.791,15.415,13.998,13.932,13.718,13.652,13.490
526.514,0.918,2.098,11.620,7.396,15.421,14.015,13.944,13.714,13.643,13.511
526.525,2.440,2.066,10.740,7.816,15.498,14.100,14.024,13.735,13.660,13.529
526.536,1.612,2.077,12.079,8.231,15.489,14.080,14.001,13.755,13.676,13.546
526.546,1.125,1.828,13.478,8.797,15.497,14.080,13.996,13.770,13.686,13.563
526.557,0.339,1.463,11.784,9.232,15.503,14.093,14.006,13.781,13.694,13.578
526.568,-0.508,0.907,12.670,9.571,15.473,14.058,13.967,13.778,13.687,13.587
526.578,-2.641,0.040,14.129,10.098,15.414,13.991,13.896,13.763,13.668,13.590
526.589,-1.406,-0.628,12.896,10.470,15.437,14.026,13.928,13.743,13.645,13.584
526.600,-1.271,-0.794,13.777,10.770,15.427,14.023,13.922,13.731,13.630,13.574
526.611,-3.354,-1.403,15.303,11.273,15.309,13.906,13.801,13.704,13.599,13.561
526.622,-1.430,-1.645,13.472,11.634,15.353,13.968,13.860,13.684,13.576,13.543
526.632,-0.679,-1.242,12.849,11.760,15.370,13.987,13.878,13.678,13.569,13.527
526.643,0.097,-0.860,14.810,12.052,15.396,13.993,13.882,13.677,13.565,13.515
526.654,4.063,0.188,13.949,12.328,15.535,14.145,14.031,13.703,13.590,13.511
526.665,5.925,1.717,13.243,12.395,15.602,14.226,14.111,13.754,13.639,13.522
526.676,4.169,2.619,14.450,12.593,15.576,14.207,14.091,13.805,13.689,13.547
526.686,2.403,2.610,13.771,12.807,15.530,14.173,14.055,13.836,13.718,13.575
526.697,2.140,2.540,13.502,12.875,15.589,14.230,14.112,13.866,13.748,13.604
526.708,-0.338,2.089,15.761,13.069,15.527,14.157,14.037,13.880,13.760,13.630
526.719,-2.626,0.782,15.587,13.382,15.440,14.079,13.956,13.864,13.742,13.646
526.729,-3.115,-0.369,13.767,13.464,15.432,14.073,13.950,13.840,13.717,13.649
526.740,-4.436,-1.447,14.752,13.558,15.340,13.969,13.845,13.799,13.675,13.640
526.751,-5.659,-2.713,15.242,13.801,15.247,13.879,13.753,13.745,13.618,13.618
526.762,-6.045,-3.788,14.093,13.875,15.166,13.814,13.687,13.684,13.557,13.584
526.773,-7.340,-4.598,14.146,13.873,15.091,13.742,13.615,13.620,13.493,13.541
526.783,-11.458,-6.221,15.226,13.972,14.832,13.493,13.365,13.517,13.390,13.483
526.794,-10.759,-7.936,12.472,13.983,14.757,13.439,13.311,13.402,13.274,13.410
526.805,-12.874,-8.863,12.560,13.650,14.607,13.288,13.163,13.286,13.161,13.321
526.816,-19.147,-11.686,14.651,13.741,14.199,12.864,12.739,13.095,12.970,13.209
526.826,-22.822,-14.860,12.945,13.755,13.935,12.601,12.476,12.878,12.753,13.070
526.837,-27.426,-18.215,12.952,13.578,13.515,12.182,12.058,12.606,12.482,12.892
526.848,-34.202,-22.803,12.751,13.519,12.943,11.621,11.497,12.260,12.136,12.669
526.859,-43.023,-28.137,10.269,13.251,12.294,10.994,10.873,11.851,11.730,12.400
526.869,-55.350,-35.370,9.121,12.834,11.434,10.143,10.026,11.317,11.200,12.059
526.880,-71.000,-44.904,9.210,12.423,10.304,9.015,8.901,10.620,10.507,11.620
526.891,-84.945,-56.329,8.012,12.050,9.081,7.801,7.692,9.780,9.671,11.082
526.902,-98.082,-68.120,6.612,11.445,7.739,6.468,6.365,8.791,8.687,10.412
526.913,-115.778,-81.362,6.287,10.885,6.032,4.769,4.670,7.624,7.525,9.605
526.923,-128.320,-95.087,4.355,10.266,4.450,3.190,3.097,6.330,6.237,8.672
526.934,-140.192,-107.850,3.984,9.521,2.694,1.433,1.346,4.892,4.806,7.583
526.945,-151.133,-120.511,2.957,8.857,0.813,-0.443,-0.523,3.314,3.234,6.350
526.955,-157.929,-131.615,1.990,8.068,-0.992,-2.242,-2.315,1.665,1.592,5.002
526.966,-165.534,-141.573,0.427,7.239,-2.950,-4.189,-4.255,-0.071,-0.137,3.538
526.977,-171.299,-150.372,1.328,6.449,-4.937,-6.173,-6.232,-1.881,-1.940,1.972
526.987,-173.241,-157.552,0.619,5.851,-6.790,-8.024,-8.077,-3.699,-3.753,0.347
526.998,-172.452,-162.286,-0.824,5.108,-8.594,-9.822,-9.870,-5.535,-5.583,-1.356
527.009,-170.503,-165.218,-1.993,4.314,-10.424,-11.646,-11.686,-7.372,-7.413,-3.105
527.019,-165.219,-165.993,-0.161,3.720,-12.092,-13.312,-13.347,-9.144,-9.179,-4.848
527.030,-152.800,-163.264,0.508,3.345,-13.451,-14.672,-14.703,-10.865,-10.896,-6.637
527.041,-134.975,-156.288,-1.816,2.845,-14.485,-15.688,-15.716,-12.391,-12.418,-8.345
527.052,-115.028,-145.312,-3.268,2.198,-15.255,-16.447,-16.469,-13.692,-13.714,-9.930
527.062,-97.235,-131.970,-3.409,1.529,-15.936,-17.129,-17.145,-14.821,-14.837,-11.409
527.073,-76.660,-116.605,-2.738,1.020,-16.302,-17.493,-17.504,-15.735,-15.746,-12.730
527.084,-58.221,-100.229,-1.814,0.693,-16.491,-17.688,-17.697,-16.427,-16.435,-13.856
527.095,-39.193,-83.033,-2.664,0.347,-16.470,-17.661,-17.666,-16.938,-16.943,-14.840
527.106,-24.973,-66.052,-5.504,-0.245,-16.408,-17.584,-17.584,-17.257,-17.257,-15.616
527.116,-18.359,-51.468,-6.628,-0.964,-16.466,-17.642,-17.636,-17.467,-17.462,-16.213
527.127,-12.109,-39.611,-5.507,-1.524,-16.422,-17.603,-17.592,-17.612,-17.601,-16.679
527.138,-6.437,-29.636,-7.208,-2.129,-16.319,-17.489,-17.473,-17.689,-17.673,-17.027
527.148,-5.806,-21.800,-9.133,-2.926,-16.346,-17.499,-17.476,-17.731,-17.708,-17.275
527.159,-5.243,-16.881,-9.813,-3.702,-16.451,-17.603,-17.573,-17.794,-17.764,-17.468
527.170,-0.975,-12.269,-10.221,-4.438,-16.317,-17.469,-17.433,-17.810,-17.774,-17.606
527.181,-0.164,-8.386,-11.602,-5.257,-16.289,-17.447,-17.404,-17.804,-17.761,-17.698
527.191,-0.745,-5.902,-11.055,-5.979,-16.305,-17.490,-17.441,-17.804,-17.755,-17.759
527.202,0.702,-4.138,-11.370,-6.596,-16.227,-17.417,-17.362,-17.796,-17.742,-17.797
527.213,1.237,-2.257,-12.938,-7.320,-16.163,-17.351,-17.290,-17.769,-17.709,-17.816
527.224,-0.463,-1.592,-13.664,-8.062,-16.262,-17.459,-17.392,-17.769,-17.702,-17.824
527.235,2.963,-0.746,-13.495,-8.695,-16.124,-17.324,-17.252,-17.751,-17.678,-17.825
527.245,-0.113,0.059,-14.836,-9.368,-16.191,-17.379,-17.301,-17.724,-17.647,-17.816
527.256,0.431,-0.021,-14.567,-10.028,-16.205,-17.404,-17.320,-17.726,-17.642,-17.806
527.267,0.347,0.027,-14.111,-10.460,-16.176,-17.380,-17.293,-17.716,-17.629,-17.796
527.277,-1.095,-0.152,-15.466,-11.020,-16.217,-17.416,-17.323,-17.716,-17.623,-17.786
527.288,-3.643,-0.930,-14.556,-11.509,-16.298,-17.539,-17.442,-17.740,-17.644,-17.784
527.299,-1.353,-1.367,-13.558,-11.761,-16.200,-17.456,-17.357,-17.757,-17.659,-17.788
527.309,-1.933,-1.133,-14.750,-12.047,-16.173,-17.431,-17.330,-17.756,-17.655,-17.792
