R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
212.676,35.511,30.376,-2.851,0.716,-1.042,-0.813,-0.806,-1.231,-1.224,-1.850
212.687,35.522,32.040,-2.897,0.269,-0.646,-0.418,-0.409,-0.831,-0.822,-1.496
212.698,36.609,33.387,-1.864,-0.059,-0.203,0.027,0.037,-0.426,-0.416,-1.127
212.710,35.554,34.481,-1.305,-0.265,0.258,0.480,0.492,-0.002,0.009,-0.738
212.721,35.611,35.085,-2.610,-0.513,0.712,0.940,0.953,0.409,0.421,-0.345
212.732,38.930,36.223,-6.668,-1.068,1.284,1.522,1.537,0.839,0.854,0.054
212.743,38.516,36.850,-9.918,-2.043,1.723,1.967,1.986,1.271,1.290,0.468
212.755,39.158,37.422,-10.024,-2.988,2.183,2.425,2.447,1.702,1.724,0.886
212.766,37.287,37.598,-10.243,-3.864,2.551,2.789,2.815,2.127,2.153,1.309
212.777,36.900,37.114,-9.835,-4.574,2.886,3.118,3.148,2.524,2.553,1.727
212.789,32.870,36.197,-10.742,-5.277,3.156,3.383,3.415,2.911,2.943,2.141
212.800,27.974,34.031,-10.325,-5.850,3.328,3.553,3.588,3.240,3.275,2.534
212.811,26.399,31.498,-7.455,-6.155,3.571,3.791,3.827,3.531,3.567,2.898
212.823,22.282,29.244,-5.313,-6.123,3.723,3.948,3.984,3.802,3.839,3.232
212.834,13.863,25.087,-5.191,-5.990,3.647,3.870,3.906,3.987,4.023,3.531
212.845,8.623,20.563,-5.091,-5.896,3.595,3.817,3.853,4.106,4.141,3.780
212.856,3.920,15.790,-2.763,-5.659,3.534,3.751,3.785,4.169,4.204,3.976
212.868,2.224,11.691,-1.753,-5.256,3.504,3.721,3.753,4.199,4.232,4.125
212.879,-4.593,7.203,-1.376,-4.851,3.265,3.480,3.510,4.174,4.204,4.224
212.890,-6.902,3.014,-0.985,-4.462,3.179,3.388,3.417,4.109,4.138,4.274
212.902,-8.439,-0.550,-2.353,-4.160,3.058,3.268,3.295,4.018,4.045,4.281
212.913,-13.981,-4.268,-4.943,-4.123,2.765,2.980,3.007,3.882,3.909,4.248
212.924,-17.222,-8.213,-5.559,-4.276,2.445,2.667,2.694,3.690,3.718,4.170
212.935,-24.328,-12.512,-3.692,-4.276,1.971,2.202,2.229,3.446,3.474,4.047
212.947,-30.431,-17.443,-2.845,-4.116,1.465,1.695,1.722,3.128,3.155,3.869
212.958,-34.814,-22.644,-3.456,-4.035,0.943,1.173,1.199,2.748,2.774,3.636
212.969,-37.369,-26.914,-2.428,-3.901,0.504,0.734,0.760,2.343,2.369,3.350
212.981,-40.439,-30.855,-1.585,-3.675,-0.052,0.172,0.197,1.898,1.923,3.017
212.992,-41.549,-34.344,-1.513,-3.455,-0.543,-0.327,-0.304,1.427,1.451,2.644
213.003,-40.281,-36.254,-3.568,-3.352,-0.905,-0.686,-0.663,0.973,0.997,2.241
213.014,-39.878,-37.363,-5.700,-3.573,-1.369,-1.144,-1.120,0.522,0.546,1.824
213.026,-44.298,-39.324,-4.588,-3.763,-2.075,-1.860,-1.835,0.019,0.045,1.382
213.037,-46.120,-41.310,-1.419,-3.632,-2.629,-2.424,-2.399,-0.492,-0.468,0.924
213.048,-46.370,-42.979,-0.876,-3.325,-3.175,-2.971,-2.948,-1.019,-0.996,0.444
213.060,-41.784,-43.350,-2.257,-3.171,-3.494,-3.287,-3.265,-1.515,-1.492,-0.044
213.071,-39.437,-42.414,-2.452,-3.076,-3.908,-3.702,-3.680,-1.973,-1.951,-0.526
213.082,-39.051,-41.375,-3.262,-3.047,-4.350,-4.147,-4.125,-2.416,-2.394,-0.998
213.093,-43.659,-41.779,-1.388,-2.969,-5.008,-4.812,-4.790,-2.902,-2.881,-1.475
213.105,-40.742,-41.518,1.355,-2.596,-5.373,-5.182,-5.162,-3.369,-3.349,-1.948
213.116,-40.075,-41.230,1.141,-2.179,-5.826,-5.625,-5.608,-3.826,-3.808,-2.416
213.128,-34.009,-39.986,-1.583,-1.984,-6.085,-5.876,-5.860,-4.251,-4.234,-2.876
213.139,-29.051,-37.053,-2.491,-2.012,-6.235,-6.034,-6.017,-4.598,-4.581,-3.310
213.151,-24.040,-33.637,-2.774,-2.061,-6.467,-6.270,-6.253,-4.924,-4.907,-3.733
213.163,-19.361,-29.554,-3.436,-2.173,-6.607,-6.411,-6.394,-5.181,-5.163,-4.108
213.173,-16.376,-26.683,-3.161,-2.288,-6.723,-6.532,-6.514,-5.366,-5.348,-4.387
213.183,-13.887,-23.516,-2.945,-2.339,-6.734,-6.544,-6.526,-5.505,-5.487,-4.636
213.193,-10.203,-20.615,-3.070,-2.400,-6.779,-6.590,-6.571,-5.630,-5.612,-4.855
213.203,-3.255,-16.697,-3.421,-2.492,-6.563,-6.377,-6.359,-5.683,-5.664,-5.039
213.213,0.752,-12.765,-2.376,-2.521,-6.473,-6.292,-6.273,-5.698,-5.679,-5.183
213.223,4.615,-8.601,-2.851,-2.507,-6.278,-6.095,-6.076,-5.658,-5.639,-5.285
213.233,9.604,-4.725,-2.673,-2.549,-6.090,-5.908,-5.889,-5.594,-5.575,-5.349
213.243,13.046,-0.653,-2.356,-2.518,-5.866,-5.684,-5.665,-5.479,-5.460,-5.371
213.253,12.969,2.497,-2.493,-2.526,-5.808,-5.625,-5.606,-5.361,-5.342,-5.358
213.263,15.326,5.541,-3.421,-2.571,-5.541,-5.359,-5.339,-5.211,-5.191,-5.312
213.274,16.379,8.065,-2.854,-2.627,-5.385,-5.203,-5.184,-5.056,-5.036,-5.240
213.284,17.512,10.493,-3.548,-2.679,-5.148,-4.962,-4.942,-4.876,-4.856,-5.143
213.294,18.433,12.219,-2.897,-2.721,-4.974,-4.793,-4.773,-4.702,-4.682,-5.026
213.304,17.712,13.697,-4.648,-2.818,-4.803,-4.613,-4.592,-4.514,-4.494,-4.890
213.314,10.870,13.673,-3.261,-2.977,-4.893,-4.706,-4.685,-4.372,-4.351,-4.750
213.324,7.790,12.110,-3.541,-2.934,-4.970,-4.783,-4.762,-4.297,-4.276,-4.622
213.334,0.206,9.878,-4.789,-3.082,-5.133,-4.950,-4.929,-4.254,-4.232,-4.510
213.344,-5.971,6.123,-3.495,-3.188,-5.465,-5.289,-5.267,-4.307,-4.285,-4.433
213.354,-12.276,2.125,-3.552,-3.193,-5.765,-5.590,-5.568,-4.400,-4.378,-4.394
213.364,-17.541,-2.343,-3.989,-3.241,-6.092,-5.916,-5.894,-4.553,-4.531,-4.399
213.374,-22.485,-7.055,-4.356,-3.356,-6.472,-6.300,-6.277,-4.765,-4.742,-4.450
213.384,-31.089,-12.181,-3.958,-3.419,-7.006,-6.838,-6.815,-5.033,-5.010,-4.549
213.395,-37.792,-18.251,-3.262,-3.391,-7.620,-7.456,-7.433,-5.397,-5.374,-4.708
213.405,-45.912,-24.460,-4.465,-3.473,-8.282,-8.111,-8.088,-5.818,-5.795,-4.927
213.415,-56.380,-31.540,-3.307,-3.491,-9.146,-8.980,-8.957,-6.340,-6.317,-5.214
213.425,-64.049,-39.172,-2.615,-3.428,-10.060,-9.899,-9.876,-6.962,-6.939,-5.577
213.435,-70.080,-46.354,-4.501,-3.449,-10.941,-10.773,-10.750,-7.650,-7.627,-6.021
213.445,-75.062,-52.914,-3.855,-3.549,-11.802,-11.629,-11.606,-8.376,-8.353,-6.527
213.455,-79.786,-59.245,-3.834,-3.561,-12.786,-12.615,-12.591,-9.164,-9.140,-7.097
213.465,-82.837,-65.017,-4.097,-3.592,-13.714,-13.544,-13.520,-9.990,-9.966,-7.729
213.475,-86.310,-69.999,-3.570,-3.636,-14.708,-14.542,-14.518,-10.846,-10.822,-8.414
213.486,-88.100,-74.328,-3.894,-3.587,-15.614,-15.447,-15.424,-11.722,-11.698,-9.145
213.496,-88.875,-77.879,-3.312,-3.627,-16.555,-16.390,-16.366,-12.631,-12.607,-9.931
213.506,-86.341,-80.258,-2.603,-3.495,-17.392,-17.226,-17.203,-13.522,-13.498,-10.736
213.516,-81.950,-81.099,-4.713,-3.547,-18.086,-17.911,-17.887,-14.366,-14.343,-11.551
213.526,-75.323,-80.155,-4.398,-3.654,-18.635,-18.458,-18.434,-15.153,-15.129,-12.367
213.536,-69.598,-77.993,-3.418,-3.666,-19.212,-19.039,-19.015,-15.882,-15.858,-13.162
213.549,-58.697,-73.067,-2.551,-3.568,-19.681,-19.511,-19.487,-16.656,-16.632,-14.081
213.561,-47.220,-66.300,-2.140,-3.332,-20.042,-19.871,-19.848,-17.301,-17.279,-14.926
213.572,-34.351,-57.759,0.042,-3.009,-20.180,-20.014,-19.993,-17.769,-17.748,-15.638
213.584,-16.902,-46.998,-0.466,-2.555,-20.035,-19.872,-19.853,-18.065,-18.046,-16.243
213.596,0.659,-34.165,-1.443,-2.278,-19.636,-19.478,-19.460,-18.157,-18.140,-16.718
213.608,18.688,-19.361,-2.724,-2.291,-18.979,-18.817,-18.799,-18.022,-18.004,-17.024
213.620,37.473,-3.630,-3.098,-2.393,-18.049,-17.886,-17.868,-17.669,-17.651,-17.145
213.633,54.156,12.826,-3.534,-2.489,-16.957,-16.794,-16.776,-17.093,-17.074,-17.070
213.645,73.309,29.766,-4.156,-2.692,-15.557,-15.393,-15.373,-16.307,-16.288,-16.795
213.657,84.448,46.267,-3.422,-2.925,-14.158,-14.000,-13.980,-15.318,-15.298,-16.313
213.669,94.160,60.940,-1.946,-2.906,-12.679,-12.527,-12.506,-14.204,-14.183,-15.647
213.681,104.468,73.312,-2.219,-2.629,-11.237,-11.085,-11.065,-13.006,-12.987,-14.821
213.693,115.130,85.257,-4.471,-2.735,-9.560,-9.404,-9.384,-11.634,-11.614,-13.819
213.706,121.726,96.560,-4.496,-3.148,-7.767,-7.609,-7.588,-10.137,-10.116,-12.678
213.718,128.801,106.050,-3.089,-3.189,-5.950,-5.795,-5.773,-8.560,-8.539,-11.399
213.728,131.190,112.186,-2.519,-3.160,-4.549,-4.395,-4.374,-7.243,-7.222,-10.289
213.738,134.455,117.590,-2.202,-3.057,-3.085,-2.932,-2.911,-5.899,-5.878,-9.126
213.748,136.719,122.090,-2.651,-2.996,-1.663,-1.510,-1.490,-4.533,-4.512,-7.911
213.758,137.236,125.760,-3.053,-2.997,-0.265,-0.112,-0.091,-3.155,-3.134,-6.658
213.769,138.120,128.831,-3.383,-3.013,1.185,1.339,1.360,-1.765,-1.744,-5.373
213.779,139.127,131.460,-4.582,-3.124,2.736,2.890,2.911,-0.327,-0.306,-4.031
213.789,134.136,132.594,-4.640,-3.314,3.961,4.115,4.136,1.047,1.069,-2.697
213.801,127.710,131.326,-5.235,-3.390,5.271,5.417,5.439,2.596,2.618,-1.109
213.813,120.097,128.815,-6.123,-3.757,6.535,6.687,6.711,4.082,4.106,0.450
213.825,111.962,124.593,-6.670,-4.049,7.689,7.841,7.866,5.469,5.494,1.964
213.837,101.603,118.647,-6.618,-4.450,8.684,8.833,8.860,6.754,6.781,3.429
213.849,91.955,110.866,-6.936,-4.649,9.497,9.639,9.666,7.905,7.932,4.819
213.861,82.833,103.146,-7.294,-5.024,10.292,10.436,10.466,8.951,8.980,6.099
213.873,71.782,94.304,-7.020,-5.282,10.840,10.986,11.016,9.853,9.883,7.268
213.885,61.394,85.105,-6.580,-5.507,11.342,11.486,11.517,10.642,10.673,8.333
213.897,46.984,74.525,-5.943,-5.575,11.542,11.683,11.715,11.272,11.304,9.280
213.909,36.182,63.219,-7.146,-5.646,11.610,11.751,11.783,11.739,11.771,10.093
213.921,27.044,52.736,-8.176,-5.915,11.704,11.846,11.879,12.103,12.136,10.776
213.934,20.363,42.865,-9.649,-6.233,11.729,11.867,11.901,12.363,12.397,11.343
213.944,12.841,36.360,-9.949,-6.625,11.706,11.843,11.879,12.532,12.568,11.731
213.954,2.811,28.753,-6.222,-6.697,11.396,11.522,11.559,12.588,12.625,12.046
213.964,-5.202,20.736,-5.237,-6.548,11.031,11.155,11.191,12.548,12.585,12.280
213.974,-11.105,13.387,-5.036,-6.454,10.754,10.877,10.912,12.457,12.493,12.437
213.986,-19.652,3.854,-3.910,-6.194,10.273,10.390,10.424,12.251,12.285,12.527
213.999,-26.717,-5.161,-3.793,-5.880,9.751,9.859,9.892,11.949,11.981,12.501
214.009,-32.168,-11.271,-4.580,-5.749,9.313,9.423,9.456,11.648,11.680,12.405
214.019,-39.062,-17.628,-2.920,-5.574,8.696,8.799,8.830,11.273,11.304,12.244
214.029,-45.090,-23.946,-1.797,-5.246,8.040,8.142,8.171,10.835,10.864,12.020
214.039,-51.431,-30.313,-2.828,-5.024,7.322,7.431,7.460,10.334,10.363,11.732
214.049,-57.900,-36.558,-1.918,-4.810,6.538,6.642,6.669,9.770,9.798,11.380
214.059,-59.347,-42.294,-3.203,-4.599,5.904,6.006,6.032,9.170,9.197,10.971
214.070,-64.088,-46.889,-4.129,-4.614,5.202,5.308,5.335,8.553,8.580,10.506
214.080,-69.645,-52.254,-2.485,-4.461,4.295,4.403,4.429,7.861,7.887,9.994
214.092,-75.133,-59.192,-3.043,-4.253,3.197,3.305,3.330,6.933,6.958,9.281
214.102,-79.482,-63.808,-3.521,-4.206,2.271,2.379,2.403,6.150,6.174,8.652
214.112,-87.498,-69.131,-1.227,-4.032,1.123,1.218,1.242,5.291,5.314,7.971
214.123,-95.390,-75.130,-0.981,-3.731,-0.097,-0.000,0.021,4.357,4.379,7.236
214.133,-100.487,-80.889,-2.104,-3.598,-1.236,-1.131,-1.109,3.376,3.397,6.445
214.143,-105.221,-86.904,-2.356,-3.445,-2.499,-2.394,-2.373,2.308,2.329,5.581
214.153,-113.025,-92.457,-2.138,-3.428,-3.826,-3.718,-3.697,1.219,1.240,4.674
214.163,-118.184,-98.697,-1.025,-3.207,-5.213,-5.103,-5.084,0.035,0.055,3.700
214.173,-120.261,-103.842,-2.099,-3.102,-6.477,-6.364,-6.345,-1.164,-1.145,2.672
214.183,-124.167,-108.536,-1.790,-3.012,-7.808,-7.694,-7.676,-2.393,-2.374,1.597
214.196,-127.631,-114.385,-1.574,-2.853,-9.544,-9.431,-9.414,-3.983,-3.965,0.192
214.208,-132.229,-119.774,-3.135,-2.782,-11.355,-11.231,-11.213,-5.626,-5.608,-1.283
214.218,-134.112,-122.881,-3.109,-2.916,-12.737,-12.613,-12.595,-6.977,-6.959,-2.528
214.228,-135.551,-126.173,-0.690,-2.735,-14.199,-14.077,-14.060,-8.353,-8.336,-3.793
214.239,-133.506,-128.234,-2.033,-2.666,-15.489,-15.354,-15.337,-9.705,-9.689,-5.076
214.249,-134.819,-129.512,-0.628,-2.571,-16.847,-16.710,-16.694,-11.041,-11.025,-6.371
214.259,-132.990,-130.772,-2.464,-2.471,-18.157,-18.012,-17.996,-12.398,-12.382,-7.687
214.269,-130.220,-130.705,-2.530,-2.526,-19.352,-19.207,-19.191,-13.715,-13.699,-9.007
214.279,-128.993,-130.559,-1.246,-2.478,-20.694,-20.560,-20.545,-15.051,-15.035,-10.345
214.289,-124.026,-129.362,-2.119,-2.369,-21.755,-21.622,-21.607,-16.318,-16.303,-11.656
214.299,-124.684,-128.235,0.102,-2.256,-23.079,-22.954,-22.939,-17.585,-17.570,-12.962
214.310,-121.232,-126.637,-0.455,-2.042,-24.173,-24.042,-24.029,-18.813,-18.800,-14.247
214.320,-116.098,-124.461,-0.142,-1.947,-25.171,-25.038,-25.025,-19.998,-19.985,-15.506
214.330,-112.660,-121.702,1.848,-1.646,-26.232,-26.101,-26.090,-21.160,-21.149,-16.763
214.340,-107.887,-118.755,0.872,-1.441,-27.169,-27.033,-27.022,-22.269,-22.259,-17.976
214.350,-104.769,-115.184,1.632,-1.189,-28.085,-27.949,-27.940,-23.320,-23.311,-19.150
214.360,-98.494,-111.817,1.355,-0.920,-28.944,-28.811,-28.804,-24.344,-24.336,-20.286
214.370,-92.869,-107.161,0.992,-0.838,-29.617,-29.483,-29.476,-25.276,-25.269,-21.379
214.381,-88.123,-103.044,1.868,-0.604,-30.405,-30.279,-30.272,-26.189,-26.182,-22.431
214.391,-80.544,-98.008,-0.333,-0.492,-30.966,-30.829,-30.824,-27.031,-27.025,-23.448
214.401,-78.184,-93.249,0.748,-0.495,-31.690,-31.554,-31.548,-27.819,-27.813,-24.398
214.411,-71.845,-88.532,-0.331,-0.398,-32.233,-32.092,-32.086,-28.562,-28.557,-25.300
214.421,-69.252,-83.808,1.261,-0.347,-32.795,-32.658,-32.653,-29.249,-29.244,-26.151
214.431,-62.099,-79.135,0.840,-0.126,-33.247,-33.105,-33.101,-29.901,-29.897,-26.958
214.441,-54.701,-73.479,0.270,-0.141,-33.505,-33.360,-33.356,-30.463,-30.459,-27.715
214.452,-49.588,-67.827,1.207,0.016,-33.868,-33.724,-33.721,-30.977,-30.974,-28.421
214.462,-43.783,-62.652,-0.537,0.032,-34.170,-34.018,-34.015,-31.445,-31.442,-29.066
214.472,-38.133,-56.779,-0.379,-0.063,-34.347,-34.195,-34.191,-31.830,-31.826,-29.648
214.482,-30.045,-50.995,-0.827,-0.097,-34.447,-34.295,-34.292,-32.164,-32.160,-30.174
214.492,-22.265,-44.020,-1.743,-0.218,-34.317,-34.167,-34.163,-32.384,-32.380,-30.633
214.502,-17.327,-37.985,0.039,-0.247,-34.409,-34.266,-34.261,-32.582,-32.577,-31.032
214.512,-8.100,-31.099,-1.230,-0.284,-34.119,-33.975,-33.970,-32.676,-32.672,-31.365
214.522,0.126,-23.874,0.156,-0.332,-33.860,-33.720,-33.715,-32.693,-32.688,-31.624
214.533,7.910,-16.663,-0.282,-0.203,-33.547,-33.405,-33.401,-32.634,-32.630,-31.808
214.543,16.592,-8.976,-0.846,-0.302,-33.094,-32.951,-32.946,-32.484,-32.479,-31.917
214.553,23.163,-1.374,-0.171,-0.278,-32.623,-32.479,-32.475,-32.257,-32.252,-31.948
214.563,31.150,6.182,-2.023,-0.368,-32.030,-31.879,-31.874,-31.956,-31.951,-31.902
214.573,39.613,13.743,-1.710,-0.480,-31.387,-31.234,-31.229,-31.577,-31.571,-31.779
214.583,44.338,21.090,-2.255,-0.621,-30.790,-30.636,-30.630,-31.132,-31.126,-31.582
214.593,52.296,28.156,-2.399,-0.741,-30.021,-29.869,-29.862,-30.628,-30.621,-31.314
214.603,62.081,36.084,-2.545,-0.884,-29.078,-28.926,-28.918,-30.020,-30.013,-30.969
214.614,72.199,44.177,-2.734,-1.030,-28.038,-27.886,-27.877,-29.324,-29.316,-30.544
214.624,77.197,52.300,-2.692,-1.203,-27.023,-26.874,-26.865,-28.538,-28.529,-30.035
214.634,83.595,59.179,-2.610,-1.288,-26.077,-25.929,-25.919,-27.727,-27.717,-29.451
214.644,92.498,66.981,-3.480,-1.478,-24.766,-24.618,-24.608,-26.790,-26.779,-28.783
214.654,97.927,74.049,-3.622,-1.630,-23.659,-23.509,-23.498,-25.824,-25.813,-28.053
214.664,101.582,80.588,-2.775,-1.787,-22.515,-22.375,-22.362,-24.803,-24.791,-27.252
214.674,107.842,86.932,-3.960,-1.877,-21.184,-21.047,-21.035,-23.726,-23.713,-26.390
214.684,111.128,92.737,-3.046,-2.089,-19.990,-19.860,-19.847,-22.608,-22.594,-25.464
214.695,116.689,98.171,-2.786,-2.070,-18.613,-18.486,-18.473,-21.437,-21.423,-24.477
214.705,122.211,103.935,-4.583,-2.264,-17.123,-16.994,-16.979,-20.182,-20.167,-23.420
214.715,122.675,108.520,-4.065,-2.462,-15.887,-15.761,-15.745,-18.934,-18.919,-22.327
214.725,123.002,112.083,-2.988,-2.548,-14.635,-14.511,-14.495,-17.681,-17.665,-21.194
214.735,122.672,114.740,-3.452,-2.562,-13.395,-13.271,-13.255,-16.428,-16.412,-20.031
214.746,121.637,116.546,-5.109,-2.761,-12.176,-12.046,-12.029,-15.173,-15.157,-18.838
214.756,120.181,117.589,-4.382,-2.950,-10.984,-10.849,-10.831,-13.939,-13.921,-17.639
214.766,118.886,118.069,-4.194,-3.046,-9.781,-9.647,-9.628,-12.704,-12.686,-16.420
214.776,113.771,117.280,-2.350,-3.077,-8.839,-8.714,-8.696,-11.535,-11.517,-15.222
214.786,112.080,115.751,-2.076,-2.902,-7.802,-7.674,-7.657,-10.398,-10.380,-14.032
214.797,107.777,114.049,-4.858,-3.001,-6.802,-6.667,-6.649,-9.277,-9.259,-12.856
214.807,103.787,111.976,-5.570,-3.266,-5.831,-5.695,-5.676,-8.200,-8.181,-11.710
214.817,98.060,108.876,-4.354,-3.398,-5.051,-4.919,-4.899,-7.195,-7.175,-10.597
214.827,90.749,105.079,-3.191,-3.428,-4.335,-4.210,-4.190,-6.230,-6.210,-9.503
214.837,84.594,100.431,-2.299,-3.338,-3.687,-3.567,-3.548,-5.353,-5.333,-8.466
214.847,80.398,95.886,-2.082,-3.222,-2.970,-2.851,-2.832,-4.518,-4.500,-7.480
214.857,72.779,90.881,-1.599,-3.094,-2.436,-2.319,-2.301,-3.746,-3.727,-6.540
214.867,67.562,85.427,-0.672,-2.901,-1.961,-1.849,-1.832,-3.050,-3.033,-5.656
214.877,63.266,79.977,-2.045,-2.694,-1.447,-1.336,-1.320,-2.400,-2.384,-4.826
214.888,59.638,75.311,-4.854,-2.798,-0.871,-0.756,-0.739,-1.764,-1.747,-4.032
214.898,51.301,70.018,-5.136,-3.100,-0.601,-0.484,-0.466,-1.213,-1.195,-3.303
214.910,39.423,61.677,-3.217,-3.189,-0.396,-0.284,-0.266,-0.650,-0.632,-2.481
214.920,30.221,54.781,-1.479,-3.077,-0.352,-0.247,-0.228,-0.301,-0.283,-1.899
214.931,21.138,46.876,-0.113,-2.846,-0.489,-0.396,-0.379,-0.067,-0.050,-1.395
214.941,17.744,39.935,0.772,-2.493,-0.392,-0.299,-0.283,0.129,0.144,-0.964
214.951,11.317,33.391,1.144,-2.175,-0.442,-0.351,-0.337,0.273,0.287,-0.602
214.961,9.190,27.425,0.479,-1.878,-0.407,-0.315,-0.302,0.374,0.387,-0.298
214.971,3.872,21.911,-1.307,-1.749,-0.495,-0.400,-0.388,0.436,0.448,-0.054
214.981,-0.983,16.639,-1.504,-1.747,-0.623,-0.521,-0.508,0.450,0.462,0.134
214.991,-7.213,11.204,-1.287,-1.684,-0.896,-0.794,-0.782,0.401,0.413,0.268
215.001,-13.264,5.448,-1.947,-1.696,-1.237,-1.133,-1.121,0.284,0.297,0.346
215.011,-18.116,0.088,-2.002,-1.727,-1.535,-1.426,-1.414,0.128,0.140,0.368
215.021,-21.797,-4.946,-3.334,-1.810,-1.823,-1.712,-1.699,-0.068,-0.056,0.339
215.031,-23.897,-9.711,-5.349,-2.098,-2.117,-2.002,-1.988,-0.310,-0.296,0.259
215.041,-26.367,-13.646,-6.854,-2.532,-2.392,-2.277,-2.262,-0.560,-0.545,0.138
215.052,-34.578,-18.060,-8.159,-3.035,-2.982,-2.863,-2.846,-0.871,-0.854,-0.025
215.062,-40.016,-23.231,-6.819,-3.467,-3.589,-3.478,-3.459,-1.264,-1.244,-0.239
215.072,-48.050,-28.772,-5.253,-3.692,-4.345,-4.240,-4.220,-1.719,-1.698,-0.507
215.084,-56.185,-36.802,-4.533,-3.773,-5.304,-5.202,-5.181,-2.376,-2.355,-0.915
215.096,-61.865,-44.318,-5.122,-3.859,-6.234,-6.132,-6.111,-3.110,-3.089,-1.418
215.108,-65.918,-50.700,-5.930,-4.086,-7.139,-7.035,-7.013,-3.886,-3.863,-1.998
215.120,3.655,-44.186,-12.005,-5.033,-6.032,-5.923,-5.897,-4.373,-4.347,-2.600
215.133,81.302,-12.294,-11.629,-6.110,-3.027,-2.922,-2.892,-3.774,-3.744,-2.943
215.143,114.761,17.056,-11.523,-6.719,-0.756,-0.654,-0.622,-2.733,-2.701,-2.892
215.153,122.846,43.234,-10.514,-7.186,0.792,0.890,0.924,-1.516,-1.482,-2.563
215.163,120.540,62.952,-9.005,-7.415,1.974,2.066,2.101,-0.284,-0.249,-2.008
215.173,107.105,75.059,-7.878,-7.455,2.679,2.767,2.802,0.865,0.900,-1.289
215.183,80.620,78.672,-6.991,-7.466,2.759,2.843,2.878,1.790,1.825,-0.508
215.193,42.997,72.981,-6.332,-7.370,2.145,2.225,2.260,2.387,2.422,0.255
215.203,-1.107,57.903,-5.352,-7.170,0.826,0.904,0.938,2.551,2.585,0.902
215.216,-56.546,27.293,-5.235,-6.930,-1.328,-1.256,-1.223,2.135,2.168,1.415
215.228,-102.128,-9.515,-4.877,-6.653,-3.924,-3.858,-3.826,1.065,1.096,1.496
215.238,-129.052,-37.216,-5.622,-6.537,-6.021,-5.949,-5.918,-0.126,-0.095,1.233
215.248,-146.808,-63.396,-6.100,-6.490,-8.091,-8.017,-7.986,-1.568,-1.537,0.689
215.259,-155.325,-85.452,-6.292,-6.478,-9.820,-9.754,-9.724,-3.086,-3.055,-0.084
215.269,-158.097,-103.302,-4.686,-6.393,-11.529,-11.476,-11.446,-4.680,-4.650,-1.063
215.279,-149.586,-115.591,-4.032,-6.146,-12.804,-12.753,-12.724,-6.233,-6.204,-2.188
215.289,-136.878,-122.052,-4.380,-5.993,-13.857,-13.803,-13.775,-7.686,-7.657,-3.408
215.299,-117.700,-122.456,-3.899,-5.817,-14.421,-14.368,-14.341,-8.952,-8.925,-4.653
215.309,-98.370,-117.751,-3.775,-5.644,-14.834,-14.780,-14.754,-10.031,-10.004,-5.881
215.319,-75.113,-109.378,-3.935,-5.461,-14.998,-14.944,-14.918,-10.909,-10.883,-7.031
215.330,-54.042,-97.077,-3.343,-5.327,-14.857,-14.807,-14.782,-11.531,-11.506,-8.068
215.340,-31.806,-82.756,-1.732,-5.048,-14.560,-14.515,-14.491,-11.954,-11.930,-8.972
215.350,-12.606,-66.800,-2.493,-4.818,-14.109,-14.052,-14.030,-12.157,-12.135,-9.719
215.360,3.484,-50.419,-3.029,-4.630,-13.580,-13.521,-13.500,-12.179,-12.157,-10.295
215.370,18.790,-34.528,-4.223,-4.573,-12.943,-12.870,-12.849,-12.052,-12.030,-10.714
215.381,27.764,-19.500,-3.906,-4.539,-12.338,-12.268,-12.247,-11.792,-11.771,-10.969
215.391,37.362,-6.361,-3.946,-4.484,-11.726,-11.654,-11.633,-11.464,-11.443,-11.084
215.401,39.775,4.978,-4.741,-4.476,-11.190,-11.121,-11.100,-11.061,-11.040,-11.075
215.411,40.260,13.656,-4.867,-4.532,-10.780,-10.705,-10.684,-10.655,-10.634,-10.967
215.421,40.020,20.216,-5.953,-4.603,-10.352,-10.271,-10.250,-10.243,-10.222,-10.785
215.431,40.742,25.259,-6.922,-4.798,-9.869,-9.784,-9.762,-9.821,-9.799,-10.541
215.441,41.096,29.235,-6.624,-4.944,-9.455,-9.370,-9.347,-9.407,-9.384,-10.261
215.451,39.696,31.804,-6.199,-5.056,-9.132,-9.051,-9.027,-9.008,-8.985,-9.948
215.461,35.275,33.161,-6.578,-5.161,-8.890,-8.809,-8.785,-8.628,-8.603,-9.616
215.472,32.169,33.104,-4.414,-5.188,-8.696,-8.620,-8.596,-8.296,-8.271,-9.280
215.482,27.788,31.904,-3.579,-5.040,-8.619,-8.546,-8.523,-8.009,-7.985,-8.952
215.492,31.113,31.417,-4.039,-4.918,-8.140,-8.070,-8.047,-7.698,-7.675,-8.626
215.502,32.094,31.446,-6.122,-4.953,-7.747,-7.671,-7.648,-7.376,-7.352,-8.308
215.512,29.515,31.200,-5.340,-5.023,-7.500,-7.427,-7.404,-7.062,-7.038,-7.988
