R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,10,0,500000,3000000,1024,16,32768,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,GPT1X,aPT1R,aKFPT11R,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi,PIDUXi
18239,0,-984,-4294967.295,-585728,-351232,-53128,-23492,-35641,-10179,-40979
18244,0,-1253,-4294967.295,-585728,-362496,-50576,-24460,-23260,-5015,-51776
18249,0,-1253,-1253.000,-585728,-397312,-42688,-25184,-24809,-2640,-43063
18254,0,-537,-4294967.295,-671744,-430080,-54752,-25857,-19909,-12205,-60700
18259,0,-895,4294967.295,-671744,-474112,-44776,-26607,-4705,-6009,-70622
18264,0,-626,-626.000,-684032,-506880,-40136,-27110,-4579,-4209,-62667
18269,0,-2506,-2506.000,-740352,-566272,-39440,-27509,-10787,-9300,-56162
18274,0,-1879,831705.984,-740352,-594944,-32944,-27905,5461,-4581,-66310
18279,0,-4654,-4654.000,-768000,-657408,-25056,-28101,-4292,-4771,-48865
18284,0,-5907,-5907.000,-768000,-720896,-10672,-27912,-16271,-2510,-22313
18289,0,-4206,494252.992,-768000,-737280,-6960,-27232,7148,-1243,-41340
18294,0,-4922,4294967.295,-768000,-802816,7888,-26102,-9616,-660,-8598
18299,0,-4922,4294967.295,-768000,-869376,22968,-24575,-30007,-357,28400
18304,0,-3848,4294967.295,-768000,-877568,24824,-22470,-9077,-184,11431
18309,0,-4654,-4654.000,-768000,-936960,38280,-19998,-29375,-105,47657
18314,0,-6981,4294967.295,-1325056,-967680,-80968,-19613,-6989,-61619,-101248
18319,0,-5817,-5817.000,-1325056,-972800,-79808,-20828,-20368,-32327,-80268
18324,0,-6802,-6802.000,-1325056,-999424,-73776,-22052,-24109,-16961,-71719
18329,0,-7771,-4294967.295,-1379328,-1025024,-80272,-23300,-27769,-14349,-74542
18334,0,-6444,-6444.000,-1408000,-1075200,-75400,-24619,-34355,-11910,-65664
18339,0,-7607,-7607.000,-1408000,-1113088,-66816,-25693,-28538,-6255,-63971
18344,0,-8585,-8585.000,-1437696,-1166336,-61480,-26571,-25554,-6158,-32292
18349,0,-8437,-4294967.295,-1467392,-1260544,-46864,-27284,-43363,-7769,-30785
18354,0,-9583,-9583.000,-1467392,-1331200,-30856,-27699,-41206,-4085,-17349
18359,0,-10433,-4294967.295,-1482752,-1405952,-17400,-27863,-54826,-3609,14646
18364,0,-9694,4294967.295,-1482752,-1492992,2320,-27435,-48630,-1902,23515
18369,0,-10905,-10905.000,-1482752,-1564672,18560,-26110,-52830,-1006,45280
18374,0,-11188,4294967.295,-1529856,-1625088,21576,-24529,-55021,-5384,53152
18379,0,-11613,1217648.000,-1562624,-1666048,23432,-22779,-52198,-7522,52851
18384,0,-11867,-11867.000,-1562624,-1711104,33640,-21400,-65027,-3956,77267
18389,0,-12065,-511816.992,-1562624,-1734656,38976,-19937,-46232,-1956,59467
18394,0,-12235,-12235.000,-1562624,-1736704,39440,-18192,-60024,-1031,81272
18399,0,-12518,-14595.000,-1562624,-1748992,42224,-16658,-64740,-550,90306
18404,0,-13357,-13976.000,-1562624,-1771520,47328,-15005,-76949,-279,60264
18409,0,-13571,-13571.000,-1562624,-1733632,38744,-12933,-40070,-154,65881
18414,0,-13027,-13027.000,-1562624,-1729536,37816,-10977,-31877,-91,58716
18419,0,-12122,-178084.992,-1562624,-1709056,33176,-8819,-9903,-59,34260
18424,0,-10840,-229426.000,-1562624,-1660928,22272,-6356,30924,-37,-15008
18429,0,-10655,-603020.992,-1562624,-1640448,17632,-3902,52209,-37,-38479
18434,0,-10359,1165681.024,-2975744,-1623040,-306472,-5051,45554,-137278,-350813
18439,0,-9953,-385196.000,-2975744,-1673216,-295104,-8411,36431,-72005,-339946
18444,0,-9509,-566505.024,-2975744,-1724416,-283504,-12325,17854,-37769,-313683
18449,0,-9213,-1680524.032,-3503104,-1840128,-376768,-16681,-27195,-74451,-287259
18454,0,-12772,-4294967.295,-3820544,-2052096,-400664,-22120,-111522,-79188,-311262
18459,0,-14071,-4294967.295,-3820544,-2235392,-359136,-27431,-153267,-41539,-233300
18464,0,-14641,-14641.000,-3820544,-2462720,-307632,-32552,-185499,-20433,-155415
18470,0,-13738,-13738.000,-4256768,-2683904,-356352,-37639,-202791,-69224,-191200
18475,0,-12801,-4294967.295,-4256768,-2922496,-302296,-42220,-216997,-36312,-127519
18480,0,-12065,-12065.000,-4638720,-3162112,-334544,-46645,-220393,-58619,-99641
18485,0,-14142,-14142.000,-4638720,-3547136,-247312,-51305,-307004,-28831,8387
18490,0,-16275,-65073.000,-4638720,-3828736,-183512,-54864,-329850,-15130,91474
18495,0,-18642,-4294967.295,-4638720,-4063232,-130384,-57666,-323481,-7942,135431
18500,0,-21480,-4294967.295,-5272576,-4273152,-226432,-60269,-293659,-88921,6958
18505,0,-19431,4294967.295,-5272576,-4408320,-195808,-63315,-243756,-46646,-15367
18510,0,-18246,-4294967.295,-5328896,-4533248,-180264,-66244,-200003,-28069,-39950
18515,0,-17549,4294967.295,-5328896,-4690944,-144536,-69092,-182619,-14730,-31009
18520,0,-16358,4294967.295,-5328896,-4833280,-112288,-71199,-174690,-7730,-8797
18525,0,-15022,4294967.295,-5328896,-4969472,-81432,-72805,-168138,-3809,75771
18530,0,-18152,-18152.000,-5328896,-5184512,-32712,-73975,-213623,-2007,106936
18535,0,-17567,-17567.000,-5328896,-5297152,-7192,-74552,-199360,-1063,117616
18540,0,-18265,-18265.000,-4790272,-5437440,146624,-67261,-197123,48510,276486
18545,0,-20935,2202332.928,-4790272,-5523456,166112,-57428,-173588,25432,282272
18550,0,-20036,3407162.880,-4790272,-5572608,177248,-46365,-136319,13327,267202
18555,0,-20018,-20018.000,-4638720,-5564416,209728,-31308,-72313,20339,250733
18560,0,-18698,4294967.295,-4589568,-5525504,212048,-16933,-18555,16838,213670
18565,0,-18246,-18246.000,-4589568,-5457920,196736,-2719,30097,8823,163920
18570,0,-19586,-19586.000,-4589568,-5362688,175160,2840,68377,4326,109623
18575,0,-20614,-4294967.295,-4491264,-5245952,170984,5726,101768,14619,74942
18580,0,-22739,4294967.295,-4491264,-5133312,145464,8403,118980,7658,34887
18585,0,-23133,4294967.295,-4491264,-5006336,116696,10891,130925,3757,-3338
18590,0,-22889,-22889.000,-4396032,-4905984,115536,12854,129800,13933,-1410
18595,0,-22002,-22002.000,-4396032,-4835328,99528,14671,110902,7299,3297
18600,0,-20838,-20838.000,-4348928,-4736000,87696,16511,115434,7600,-11227
18605,0,-20001,-4294967.295,-4348928,-4716544,83288,18015,79105,3979,22198
18610,0,-18039,-18039.000,-4348928,-4714496,82824,19384,40608,2080,61600
18615,0,-18076,-4294967.295,-4348928,-4704256,72384,20799,43454,1015,49729
18620,0,-16316,-16316.000,-4348928,-4677632,74472,22057,18164,524,78365
18625,0,-16609,4294967.295,-4348928,-4669440,72616,23308,13046,268,82878
18630,0,-16776,-3985122.048,-2788352,-4656128,423168,26196,-1871,133337,457467
18635,0,-15689,-15689.000,-2788352,-4630528,417368,31789,30281,69921,418876
18640,0,-16024,-16024.000,-2788352,-4526080,393704,37817,86208,36660,345313
18645,0,-19068,-4294967.295,-2880512,-4380672,339880,43910,148447,11352,250994
18650,0,-22122,-22122.000,-2912256,-4212736,294640,50081,185900,1831,158821
18655,0,-25284,-4294967.295,-2912256,-4026368,252416,55018,221976,952,85458
18660,0,-23431,-4294967.295,-2912256,-3833856,208800,59198,230318,458,37111
18665,0,-22739,-22739.000,-2975744,-3667968,156832,62803,223445,-7249,-3810
18670,0,-17643,4294967.295,-2975744,-3554304,131080,65250,182205,-3809,14125
18675,0,-15397,-15397.000,-2975744,-3464192,110664,67120,130225,-2007,47559
18680,0,-14903,4294967.295,-2975744,-3321856,78416,68597,118165,-997,28848
18685,0,-14118,-14118.000,-2975744,-3236864,59160,69522,88847,-533,39835
18690,0,-15459,-15459.000,-3008512,-3166208,35728,70057,69042,-3086,36743
18695,0,-16923,4294967.295,-3008512,-3085312,17400,70456,71154,-1524,16702
18700,0,-16379,4294967.295,-3008512,-3038208,6728,70708,68698,-806,8738
18705,0,-14760,-14760.000,-3008512,-3004416,-928,70931,71670,-428,-1667
18710,0,-13881,-4294967.295,-3008512,-3005440,2784,71172,46104,-220,27852
18715,0,-14190,-4294967.295,-3008512,-3021824,3016,71469,45255,-125,29230
18720,0,-14784,-14784.000,-3008512,-3040256,7192,71791,33574,-74,45409
18725,0,-15093,-15093.000,-3008512,-3065856,12992,72160,17441,-47,67711
18730,0,-16045,-16045.000,-3008512,-3068928,13688,72526,18359,-37,67855
18735,0,-16191,-17027.000,-3008512,-3055616,10672,72890,30499,-37,53063
18740,0,-16860,-16860.000,-2555904,-3060736,109736,74076,40195,49985,143617
18745,0,-14760,-33107.000,-2342912,-3019776,153352,75985,54251,58706,175086
18750,0,-15397,-1508262.016,-2342912,-2993152,147320,78463,68055,30781,157728
18755,0,-14855,-1362258.048,-2342912,-2952192,138040,81018,87069,15124,132216
18760,0,-13168,-13168.000,-1698816,-2897920,271672,83802,106507,106206,248967
18765,0,-13168,-13168.000,-1698816,-2851840,261232,87492,110810,55693,237914
18770,0,-13571,-212764.992,-1698816,-2802688,250096,91475,145314,27373,182477
18775,0,-15752,-348903.008,-1698816,-2679808,222256,95733,142445,14350,175544
18780,0,-14713,-184598.000,-1698816,-2597888,203696,99283,133472,7517,169507
18785,0,-12659,18884.000,-847872,-2499584,374216,103001,160793,91840,303413
18790,0,-10285,210295.008,-847872,-2313216,331992,108138,166312,48156,273818
18795,0,-8659,-8659.000,-847872,-2157568,296728,112846,181344,25249,228230
18800,0,-8400,-18983.000,-524288,-1993728,332920,117460,205739,45927,237002
18805,0,-9287,-28345.000,-524288,-1813504,292088,122567,194288,24074,220367
18810,0,-11839,-11839.000,-524288,-1653760,255896,126809,189790,12617,192915
18815,0,-15331,-15331.000,-133120,-1480704,305312,130869,186818,46721,246792
18820,0,-15307,-15307.000,-90112,-1276928,268888,135353,195458,30646,208783
18825,0,-14499,-14499.000,-90112,-1056768,219008,139060,226187,16064,131881
18830,0,-12376,-82673.000,-90112,-838656,169592,142548,257409,7888,54731
18835,0,-11499,1935075.968,0,-625664,141752,145116,285396,17019,1472
18840,0,-7845,-3685363.968,0,-459776,104168,147336,283331,8918,-31827
18845,0,-5459,-5459.000,0,-355328,80504,149078,211316,4375,27001
18850,0,-8437,-8437.000,0,-289792,65656,150480,181688,2287,34448
18855,0,-4833,4294967.295,0,-206848,46864,151322,148183,1188,50003
18860,0,-2416,-3944406.016,0,-122880,27840,151805,138544,578,34874
18865,0,-1611,-4294967.295,0,-33792,7656,151994,111980,295,47670
18870,0,-2237,-2237.000,0,34816,-7888,151461,97878,146,45695
18875,0,-2774,-2774.000,12288,89088,-17400,150040,59885,1257,77073
18880,0,-5638,-5638.000,113664,100352,3016,148127,30694,14245,120449
18885,0,-6802,-6802.000,113664,132096,-4176,146719,11451,7465,131092
18890,0,-9028,-1163072.000,187392,155648,7192,145574,-7688,10820,160454
18895,0,-11613,-11613.000,187392,190464,-696,144061,-15250,5666,158615
18900,0,-10729,-10729.000,187392,244736,-12992,141979,-6966,2963,135953
18905,0,-9509,-9509.000,187392,310272,-27840,139137,11313,1445,99984
18910,0,-7607,-7607.000,555008,390144,37352,136870,40792,50053,133430
18915,0,-7428,-7428.000,555008,440320,25984,137303,50235,26242,113052
18920,0,-6802,2391533.056,794624,503808,68208,138319,58222,34709,148305
18925,0,-4564,-4294967.295,929792,542720,87696,139366,57384,36323,169678
18930,0,-3311,-3311.000,929792,623616,69368,140462,69616,19040,140214
18935,0,-1342,-1342.000,929792,760832,38280,141299,106954,9353,72625
18940,0,0,4294967.295,929792,877568,11832,141603,123202,4895,30233
18945,0,-89,-89.000,929792,948224,-4176,140881,99243,2558,37462
18950,0,-805,-805.000,1161216,1017856,32480,141095,71693,22321,101882
18955,0,-8843,-8843.000,1258496,1122304,30856,140860,79128,23928,92588
18960,0,-8880,-8880.000,1258496,1266688,-1856,140554,117281,12539,21417
18965,0,-6981,3377865.984,1406976,1423360,-3712,140310,163685,19672,-90443
18970,0,-447,-447.000,1406976,1569792,-36888,139359,191121,10310,-88650
18975,0,-268,-4294967.295,1406976,1591296,-41760,137706,144304,5397,-48358
18980,0,-984,-984.000,1406976,1606656,-45240,134836,102112,2644,-12516
18985,0,-1253,-1253.000,1662976,1648640,3248,132754,83672,33566,52330
18990,0,-626,-626.000,1662976,1731584,-15544,132129,97660,17595,18925
18995,0,0,0.000,1868800,1825792,9744,132285,123948,27961,34554
19000,0,89,4294967.295,1868800,1853440,3480,132247,85279,13737,50448
19005,0,-447,4294967.295,1868800,1898496,-6728,131495,66851,7197,57916
19010,0,-626,-4294967.295,2527232,1965056,127368,132858,62766,63720,197460
19015,0,-984,-984.000,2638848,2098176,122496,134681,98727,44477,158450
19020,0,-1521,-1521.000,2638848,2240512,90248,136287,140391,23317,86144
19025,0,-895,-895.000,2638848,2376704,59392,137564,170145,12221,26811
19030,0,-268,268.000,2638848,2540544,22272,138469,200748,6003,-40007
19035,0,1700,4294967.295,2638848,2647040,-1856,138846,197776,3139,-60786
19040,0,3848,3203953.920,3040256,2731008,70064,140034,180552,38186,29546
19045,0,4027,4027.000,3040256,2797568,63800,141260,118819,18764,86241
19050,0,0,0.000,3040256,2800640,54288,142108,83661,9833,112735
19055,0,-984,-995398.016,3040256,2849792,43152,142641,55743,5148,130050
19061,0,-2148,-2148.000,3040256,2932736,24360,142740,54412,2524,112688
19066,0,0,2792999.936,3040256,3062784,-5104,141987,89547,1318,47336
19071,0,1611,1611.000,3040256,3222528,-41296,139808,142445,686,-43933
19076,0,4564,6623.000,2847744,3369984,-118320,134213,172830,-22364,-156937
19081,0,3848,3848.000,2847744,3381248,-120872,126428,116880,-11741,-111324
19086,0,1342,2057223.040,2756608,3401728,-146160,116320,75537,-13946,-105377
19091,0,0,1127947.008,2726912,3425280,-158224,104019,41331,-10147,-95536
19096,0,268,268.000,2726912,3503104,-175856,91794,58509,-5330,-142571
19101,0,1432,4294967.295,2726912,3518464,-179336,79361,43580,-2806,-143555
19106,0,1879,-4294967.295,2446336,3501056,-238960,63391,17934,-32393,-193503
19111,0,1342,-4294967.295,2446336,3456000,-228752,47417,-11142,-16995,-170193
19116,0,1790,317798.016,2267136,3396608,-255896,29753,-32324,-24219,-193819
19121,0,6354,6354.000,2267136,3331072,-236872,11820,-51636,-11915,-173416
19126,0,6981,-527588.000,1790976,3075072,-290928,-1531,-166577,-78912,-125882
19131,0,2416,-417680.992,1790976,2883584,-247544,-5549,-228104,-41395,-24989
19136,0,1074,1581255.040,1610752,2759680,-260304,-10047,-231512,-40279,-38839
19141,0,2237,4294967.295,1610752,2664448,-238728,-14167,-210479,-21133,-42416
19146,0,3311,-3949602.048,1610752,2505728,-202768,-17892,-228873,-11092,8213
19151,0,2864,2864.000,1310720,2399232,-246616,-21795,-187404,-38621,-81007
19156,0,8843,8843.000,1208320,2328576,-253808,-25364,-134185,-35889,-144987
19161,0,10990,-1586822.016,1208320,2230272,-231536,-28884,-110065,-18831,-150355
19166,0,11301,-849843.968,1208320,2024448,-169128,-32364,-210089,-9268,8597
19171,0,5012,-59930.000,1084416,1828864,-168664,-35204,-225786,-23777,21918
19176,0,4027,-146654.000,1084416,1761280,-153352,-38039,-191546,-12481,155
19181,0,5638,5638.000,984064,1683456,-158456,-41050,-162492,-16546,-37014
19186,0,5280,-391798.016,1012736,1564672,-125048,-43625,-173956,-4312,5283
19191,0,3848,3848.000,1012736,1534976,-118320,-45879,-121104,-2269,-43095
19196,0,3669,4294967.295,665600,1572864,-205552,-48756,-27735,-37088,-226573
19201,0,11443,11443.000,665600,1577984,-206712,-51653,25232,-19461,-283597
19206,0,13334,13334.000,665600,1459200,-179800,-54442,-18004,-10218,-216238
19211,0,11924,11924.000,665600,1309696,-131080,-57184,-118441,-5035,-69823
19216,0,6623,-4294967.295,665600,1128448,-104864,-59348,-142687,-2649,-21525
19221,0,6265,6265.000,665600,1058816,-89088,-61158,-126910,-1397,-23336
19226,0,7697,4294967.295,665600,937984,-61712,-62697,-138189,-696,13780
19231,0,8548,4294967.295,665600,845824,-40832,-63684,-132624,-376,28108
19236,0,8252,4294967.295,665600,799744,-30392,-64334,-101080,-206,6354
19241,0,9250,-4294967.295,113664,783360,-151728,-65854,-25222,-53716,-199083
19246,0,13548,384964.992,113664,751616,-144536,-68090,-18211,-28182,-194415
19251,0,14190,997187.008,113664,627712,-116464,-69982,-61895,-14791,-124551
19256,0,11499,11499.000,12288,465920,-102776,-71863,-149125,-17127,-17549
19261,0,2327,2327.000,12288,363520,-79576,-73797,-146210,-8992,-7163
19266,0,1611,1611.000,12288,366592,-80272,-75401,-94391,-4727,-61282
19271,0,4654,4654.000,12288,382976,-83984,-76934,-4315,-2334,-165651
19276,0,12659,12659.000,18432,312320,-66584,-78039,-40471,-408,-104152
19281,0,12093,92756.000,18432,226304,-47096,-78842,-54551,-223,-71387
19286,0,10359,89694.000,43008,128000,-19256,-79313,-82790,2268,-12791
19291,0,6533,64550.000,43008,82944,-9048,-79565,-61826,1181,-26787
19296,0,7160,7160.000,43008,48128,-1160,-79634,-50558,610,-30236
19301,0,8030,-19268.000,86016,-28672,25984,-78752,-72876,4467,20108
19306,0,7845,-1079943.936,86016,-41984,29000,-77390,-56880,2333,8490
19311,0,7956,7956.000,86016,-39936,28536,-75807,-36054,1213,-11217
19316,0,10285,10285.000,110592,12288,22272,-73698,14595,2824,-66021
19321,0,12150,-117428.000,125952,22528,23432,-71548,28560,3535,-76676
19326,0,14166,14166.000,125952,40960,19256,-69283,43511,1845,-93538
19331,0,15141,15141.000,125952,1024,28304,-67040,6724,898,-45460
19336,0,12914,12914.000,168960,-30720,45240,-64845,-21848,6230,2243
19341,0,10766,26571.000,168960,-51200,49880,-62264,-41022,3256,28638
19346,0,8252,8252.000,193536,-57344,56840,-59119,-48114,3828,45835
19351,0,1521,-31.000,252928,-28672,63800,-56012,-28871,9467,36659
19356,0,1521,3942.000,252928,12288,54520,-52436,-1010,4953,3094
19361,0,8548,-5579.000,281600,74752,46864,-48147,42295,5036,-43578
19366,0,10803,-13107.000,281600,75776,46632,-44077,41354,2634,-38799
19371,0,12207,23211.000,281600,61440,49880,-40085,26907,1372,-17112
19376,0,13690,13690.000,281600,22528,58696,-35847,-8285,664,31134
19381,0,12631,15888.000,281600,41984,54288,-32354,-3913,341,25847
19386,0,11980,11980.000,281600,81920,45240,-29408,8697,170,7135
19391,0,8769,8769.000,281600,142336,31552,-26867,29248,73,-24563
19396,0,9213,9213.000,659456,207872,102312,-23007,49053,47536,30252
19401,0,9287,6164.000,659456,276480,86768,-16281,69467,24924,1020
19406,0,9250,9250.000,863232,319488,123192,-6564,63741,29641,52887
19411,0,10396,2864015.872,1258496,375808,199984,918,69203,65231,131699
19416,0,9768,1169671.040,1258496,417792,190472,3804,58968,34204,135308
19421,0,9472,9472.000,1610752,467968,258912,7658,45026,46877,221544
19426,0,9361,9361.000,1610752,576512,234320,11288,67849,24580,177759
19431,0,9694,9694.000,1610752,700416,206248,14661,84831,12883,136078
19436,0,9990,4294967.295,1610752,920576,156368,17852,151040,6328,23180
19441,0,11330,11330.000,2035712,1084416,215528,20626,171373,53398,64781
19446,0,11047,4294967.295,2035712,1241088,180032,23631,180369,28000,23294
19451,0,10322,-4294967.295,2035712,1429504,137344,26514,199382,13759,-35524
19456,0,11415,11415.000,2035712,1552384,109504,28688,185360,7209,-47168
19461,0,10905,10905.000,1497088,1721344,-50808,30051,205097,-78653,-225854
19466,0,14166,14166.000,1497088,1817600,-72616,26557,179749,-41260,-225808
19471,0,13976,13976.000,1497088,1903616,-92104,21606,160197,-21644,-230695
19476,0,14427,4294967.295,1497088,1937408,-183280,14430,119450,-65337,-288300
19481,0,17006,17006.000,1138688,1939456,-181424,2500,72117,-34275,-251041
19486,0,16484,16484.000,1138688,1878016,-167504,-2912,11818,-17986,-182234
19491,0,15331,15331.000,625664,1788928,-263552,-5844,-41263,-87137,-228133
19496,0,13643,13643.000,625664,1698816,-243136,-9381,-75251,-45706,-177266
19501,0,12886,12886.000,625664,1583104,-216920,-12984,-107323,-23982,-122581
19506,0,12772,4294967.295,625664,1456128,-190936,-16667,-114850,-11802,-92753
19511,0,12829,12829.000,625664,1332224,-160080,-19579,-132085,-6197,-47574
19516,0,13785,13785.000,387072,1210368,-186528,-22378,-131580,-29627,-77326
19521,0,13225,2983427.072,387072,1063936,-153352,-25065,-146348,-14576,-29300
19526,0,13310,13310.000,387072,906240,-117624,-27564,-164271,-7654,19083
19531,0,11443,-2016803.968,387072,791552,-91640,-29400,-155527,-4024,34487
19536,0,10840,-4294967.295,311296,707584,-89784,-31074,-102457,-12830,-26057
19541,0,11839,-4294967.295,311296,690176,-85840,-32531,-73174,-6739,-45197
19546,0,12574,4294967.295,314368,648192,-75632,-33770,-47459,-3201,-61943
19551,0,13055,13055.000,314368,654336,-77024,-34970,3534,-1583,-115528
19556,0,16965,16965.000,314368,620544,-69368,-35874,15697,-840,-120939
19561,0,17153,-4294967.295,311296,599040,-65192,-36685,28697,-792,-130574
19566,0,18265,-4294967.295,311296,558080,-55912,-37510,18715,-401,-112137
19571,0,18265,4294967.295,311296,525312,-48488,-38146,12840,-218,-99474
19576,0,17812,17812.000,311296,487424,-39904,-38709,527,-125,-79140
19581,0,18227,-4294967.295,311296,396288,-19256,-39224,-49881,-71,-8599
19586,0,14427,-4294967.295,311296,366592,-12528,-39597,-54585,-47,2460
19591,0,14309,4294967.295,301056,324608,-5336,-39874,-65360,-1094,20150
19596,0,13690,13690.000,301056,279552,4872,-40017,-76605,-550,41460
19601,0,10137,203299.008,301056,258048,9744,-40002,-71671,-296,41413
19606,0,10137,272563.008,294912,239616,12528,-39826,-66209,-801,38911
19611,0,9805,2621818.880,294912,229376,14848,-39434,-39496,-403,10502
19616,0,9250,4294967.295,294912,237568,12992,-38893,-33093,-220,7192
19621,0,9805,9805.000,294912,224256,16008,-38179,-30546,-125,8375
19626,0,10507,10507.000,291840,203776,19952,-37301,3281,-481,-32462
19631,0,10766,10766.000,291840,240640,11600,-36445,-1825,-259,-23020
19636,0,11273,-4294967.295,294912,229376,14848,-35500,-6059,173,-14593
19641,0,10544,-4247921.920,294912,206848,19952,-34638,18852,73,-46762
19646,0,10507,10507.000,294912,251904,9744,-33924,4750,31,-28930
19651,0,9879,9879.000,294912,233472,13920,-33346,-15824,7,-3602
19656,0,9768,4294967.295,294912,214016,6728,-32834,1193,0,-27299
19661,0,9250,9250.000,294912,241664,12064,-32383,-21906,0,1587
19666,0,11499,11499.000,294912,218112,17400,-32031,-45038,0,30407
19671,0,13738,13738.000,281600,209920,16240,-31723,-54688,-1905,13646
19676,0,14095,14095.000,281600,208896,16472,-31497,-58292,-948,43267
19681,0,15438,-4294967.295,281600,210944,16008,-31349,-60644,-508,45303
19686,0,16505,16505.000,246784,209920,8352,-31266,-62204,-4944,39290
19691,0,17228,17228.000,246784,197632,11136,-31227,-67253,-2442,47162
19696,0,17850,4294967.295,234496,204800,6728,-31209,-58601,-2481,34120
19701,0,14832,4294967.295,234496,259072,-5568,-31090,-11911,-1309,-24747
19706,0,13112,4294967.295,234496,247808,-3016,-30822,-9823,-655,-24015
19711,0,805,805.000,234496,265216,-6960,-30562,11818,-355,-49340
19716,0,0,-4294967.295,234496,262144,-6264,-30266,18439,-193,-54969
19721,0,11839,11839.000,234496,258048,-3712,-29932,15880,-105,-49524
19726,0,17680,17680.000,234496,261120,-6032,-29374,32564,-66,-67970
19731,0,29174,29174.000,291840,246784,10208,-28326,33150,7648,-51268
19736,0,24854,4294967.295,291840,194560,22040,-26605,26288,3750,-38741
19741,0,22197,4294967.295,318464,169984,33640,-24712,-15985,4382,24913
19746,0,6891,6891.000,318464,158720,36192,-22992,-29433,2287,42633
19751,0,-5549,-4294967.295,318464,163840,35032,-21671,-38004,1188,51365
19756,0,-8474,-8474.000,384000,181248,45936,-19517,-38165,6545,64584
19761,0,895,4294967.295,384000,276480,24360,-17806,16489,3422,-9935
19766,0,22934,4294967.295,384000,358400,5800,-16212,65336,1784,-75748
19771,0,26042,-4294967.295,405504,375808,6728,-14467,65451,2827,-73190
19776,0,20999,20999.000,405504,350208,12528,-12987,38623,1474,-39082
19781,0,3132,3132.000,405504,326656,17864,-11992,7355,764,-1483
19786,0,179,179.000,405504,333824,16240,-11127,-1159,366,6272
19791,0,3848,4294967.295,416768,349184,15312,-10430,-781,1599,5663
19796,0,12037,4294967.295,416768,380928,8120,-9643,16879,832,-18402
19801,0,13168,-4294967.295,416768,379904,8352,-8842,11979,400,-12469
19806,0,11301,4294967.295,416768,346112,16008,-8230,-17832,202,25610
19811,0,8400,8400.000,416768,366592,11368,-7741,-7941,97,11568
19816,0,6175,4294967.295,416768,372736,9976,-7245,-8503,36,11234
19821,0,15773,15773.000,412672,425984,-3016,-6871,25278,-503,-35165
19827,0,22408,-4294967.295,412672,452608,-9048,-6423,45324,-274,-60795
19832,0,20790,20790.000,412672,428032,-3480,-5997,48594,-145,-65282
19837,0,716,716.000,412672,381952,6960,-5704,-13311,-86,14567
19842,0,-2685,-2685.000,412672,348160,14616,-5675,-52290,-57,61231
19847,0,0,4294967.295,412672,387072,5800,-5622,-32956,-37,33134
19852,0,20389,20389.000,412672,478208,-14848,-5528,27975,-37,-48351
19857,0,28023,-4294967.295,412672,532480,-27144,-5419,70236,-37,-102799
19862,0,28777,-4294967.295,412672,473088,-13688,-5383,30074,-37,-88859
19867,0,7808,-4294967.295,412672,434176,-4872,-5397,-907,-37,-9362
19872,0,-4027,-4027.000,412672,372736,9048,-5418,-51912,-37,55542
19877,0,-18284,40180.000,412672,372736,9048,-5583,-79508,-37,89577
19882,0,-11443,-11443.000,412672,439296,-6032,-5573,-16857,-37,5252
19887,0,24153,64644.000,412672,536576,-28072,-5367,59094,-37,-92533
19892,0,40690,26035.000,412672,550912,-34800,-5149,87184,-37,-127133
19897,0,33011,33011.000,409600,491520,-18560,-4978,42410,-396,-65948
19902,0,89,89.000,409600,386048,5336,-4994,-41321,-218,41663
19907,0,-25042,-25042.000,409600,369664,9048,-5214,-72784,-118,79951
19912,0,-26905,-26905.000,409600,398336,2552,-5394,-52956,-71,50114
19917,0,-358,-4294967.295,409600,498688,-20184,-5546,15180,-47,-40910
19922,0,30375,30375.000,409600,573440,-37120,-5621,53356,-37,-91280
19927,0,33697,33697.000,412672,569344,-35496,-5740,72542,307,-113778
19932,0,16965,-1122534.016,412672,492544,-18096,-5873,18795,153,-42764
19937,0,-12914,-12914.000,419840,393216,6032,-6046,-19702,642,8543
19942,0,-16944,-16944.000,428032,400384,6264,-6309,-60541,1235,60496
19947,0,-8067,-4294967.295,428032,464896,-8352,-6526,-16145,642,1267
19952,0,9916,9916.000,428032,499712,-16240,-6656,9397,307,-30927
19957,0,14689,14689.000,428032,489472,-13920,-6793,12828,153,-33541
19962,0,16128,16128.000,439296,466944,-6264,-6920,-230,1791,-12954
19967,0,4922,4922.000,439296,465920,-6032,-7012,6299,871,-20735
19972,0,0,0.000,439296,441344,-464,-7089,-14860,446,7307
19977,0,-268,4294967.295,443392,449536,-1392,-7160,-8320,849,-232
19982,0,8141,8141.000,443392,476160,-7424,-7138,15467,439,-30029
19987,0,9472,9472.000,443392,468992,-5800,-7044,14687,207,-27531
