R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,10,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
246.168,-13.228,-5.723,-4.018,22.344,1.262,0.169,0.560,0.852,0.022,0.635,0.835
246.179,-15.913,-7.796,-5.012,0.949,1.161,0.073,0.472,0.785,-0.081,0.559,0.777
246.190,-1.753,-9.858,-6.591,-5.827,0.604,-0.060,0.369,0.692,-0.295,0.461,0.685
246.201,-11.885,-8.985,-7.709,-15.273,0.208,-0.202,0.258,0.583,-0.525,0.350,0.572
246.212,5.815,-7.841,-8.134,-16.448,-0.289,-0.299,0.198,0.482,-0.733,0.281,0.460
246.223,-18.843,-7.483,-7.798,-15.674,-0.145,-0.375,0.119,0.397,-0.789,0.194,0.364
246.233,-0.288,-9.001,-8.457,5.361,0.020,-0.552,-0.051,0.291,-0.968,0.020,0.252
246.244,-24.947,-10.476,-8.665,24.599,0.777,-0.605,-0.149,0.197,-0.850,-0.067,0.166
246.255,-17.744,-10.068,-9.099,4.749,0.623,-0.729,-0.254,0.091,-1.003,-0.155,0.072
246.266,-0.776,-9.644,-9.460,-16.037,0.225,-0.845,-0.344,-0.015,-1.180,-0.234,-0.025
246.277,-2.485,-8.378,-9.373,-17.746,-0.055,-0.935,-0.418,-0.117,-1.296,-0.302,-0.125
246.288,-2.607,-7.049,-8.762,18.909,0.302,-0.971,-0.497,-0.205,-1.168,-0.374,-0.207
246.299,-3.950,-9.194,-8.761,23.534,0.467,-1.053,-0.610,-0.290,-1.122,-0.471,-0.279
246.310,-16.157,-6.746,-8.336,14.931,0.679,-1.084,-0.670,-0.375,-1.029,-0.511,-0.347
246.320,-1.509,-5.953,-7.460,-8.621,0.277,-1.093,-0.665,-0.433,-1.059,-0.489,-0.387
246.331,-4.194,-6.371,-7.205,-21.753,-0.033,-1.194,-0.750,-0.502,-1.194,-0.562,-0.447
246.342,2.763,-4.214,-6.356,-30.676,-0.153,-1.220,-0.759,-0.559,-1.255,-0.563,-0.495
246.353,16.924,-2.437,-5.471,-17.037,0.152,-1.241,-0.782,-0.602,-1.248,-0.576,-0.529
246.364,-8.955,-3.135,-4.159,18.942,0.605,-1.253,-0.804,-0.619,-1.200,-0.580,-0.528
246.376,4.960,-2.349,-3.982,35.822,1.812,-1.276,-0.873,-0.654,-1.031,-0.612,-0.525
246.386,-9.932,-3.461,-3.844,10.254,1.976,-1.359,-0.963,-0.679,-1.047,-0.659,-0.509
246.397,7.524,-1.799,-3.426,-32.870,1.564,-1.350,-0.910,-0.694,-1.137,-0.572,-0.490
246.409,7.524,1.338,-2.207,-29.042,1.035,-1.256,-0.782,-0.682,-1.120,-0.420,-0.454
246.420,13.994,2.652,-0.890,-34.271,0.189,-1.251,-0.709,-0.655,-1.310,-0.336,-0.414
246.431,-4.438,1.366,0.069,-19.671,-0.022,-1.266,-0.707,-0.626,-1.358,-0.330,-0.378
246.443,-3.828,1.595,0.574,-6.291,-0.053,-1.249,-0.688,-0.606,-1.328,-0.309,-0.354
246.454,-3.828,-1.773,0.141,9.408,0.173,-1.330,-0.786,-0.607,-1.334,-0.402,-0.350
246.466,-20.918,-5.442,-1.223,20.720,0.308,-1.471,-0.945,-0.648,-1.395,-0.553,-0.383
246.477,-36.422,-12.623,-4.102,26.862,0.516,-1.787,-1.285,-0.755,-1.609,-0.877,-0.479
246.489,-52.658,-20.723,-8.402,6.136,0.602,-2.198,-1.711,-0.941,-1.940,-1.277,-0.647
246.500,-61.935,-30.154,-14.201,0.305,0.426,-2.769,-2.265,-1.228,-2.525,-1.802,-0.915
246.512,-63.400,-42.472,-22.037,-16.009,-0.105,-3.602,-3.048,-1.649,-3.470,-2.551,-1.319
246.523,-83.420,-54.229,-30.872,-41.230,-0.880,-4.508,-3.884,-2.192,-4.539,-3.352,-1.848
246.534,-106.492,-69.155,-41.295,-10.926,-0.910,-5.623,-4.995,-2.896,-5.602,-4.419,-2.532
246.546,-104.783,-79.142,-52.175,12.518,-0.603,-6.753,-6.144,-3.755,-6.594,-5.504,-3.357
246.558,-111.009,-87.438,-62.443,23.377,0.329,-7.914,-7.338,-4.698,-7.544,-6.605,-4.241
246.569,-135.546,-98.472,-72.534,26.777,1.071,-9.221,-8.670,-5.730,-8.643,-7.817,-5.190
246.581,-128.954,-105.261,-82.075,22.834,1.270,-10.536,-9.976,-6.861,-9.832,-8.980,-6.216
246.592,-127.611,-110.483,-90.413,8.525,1.392,-11.865,-11.289,-8.053,-11.033,-10.131,-7.285
246.604,-121.019,-113.339,-97.376,-26.683,0.714,-13.234,-12.588,-9.292,-12.427,-11.256,-8.391
246.615,-112.230,-116.745,-103.343,-42.513,-0.052,-14.685,-13.976,-10.592,-13.865,-12.464,-9.552
246.627,-117.967,-117.263,-107.504,-39.816,-0.430,-15.977,-15.234,-11.877,-15.054,-13.536,-10.690
246.638,-100.633,-111.869,-109.285,-33.313,-0.554,-17.042,-16.286,-13.129,-15.936,-14.392,-11.783
246.650,-84.397,-108.896,-109.689,-19.240,-0.618,-18.177,-17.426,-14.348,-16.827,-15.324,-12.829
246.662,-80.857,-107.748,-109.635,-6.541,-0.374,-19.353,-18.620,-15.547,-17.700,-16.294,-13.838
246.673,-94.163,-107.225,-109.182,1.175,-0.101,-20.523,-19.806,-16.738,-18.560,-17.241,-14.822
246.685,-87.082,-104.837,-108.189,-0.864,0.147,-21.564,-20.861,-17.877,-19.289,-18.042,-15.738
246.696,-64.621,-95.830,-105.308,14.512,0.662,-22.303,-21.631,-18.933,-19.654,-18.546,-16.555
246.708,-63.034,-86.067,-100.142,13.716,1.315,-22.907,-22.263,-19.873,-19.881,-18.898,-17.237
246.720,-42.403,-74.788,-93.354,18.422,2.035,-23.333,-22.736,-20.685,-19.860,-19.081,-17.774
246.731,-23.238,-64.365,-85.558,17.924,2.476,-23.695,-23.132,-21.357,-19.812,-19.176,-18.157
246.743,-21.285,-53.273,-76.624,9.972,2.645,-23.899,-23.359,-21.908,-19.640,-19.101,-18.412
246.754,6.791,-36.711,-65.804,-19.153,2.340,-23.821,-23.251,-22.275,-19.355,-18.699,-18.487
246.765,30.474,-18.860,-52.860,-18.157,2.043,-23.508,-22.907,-22.444,-18.845,-18.077,-18.370
246.775,41.827,-1.746,-38.442,30.084,2.200,-22.989,-22.406,-22.418,-18.000,-17.316,-18.068
246.787,63.678,18.629,-19.475,30.544,2.765,-22.203,-21.665,-22.155,-16.759,-16.257,-17.461
246.798,82.844,37.095,-0.816,16.657,3.129,-21.295,-20.785,-21.678,-15.461,-15.072,-16.646
246.810,80.036,52.667,17.382,15.248,3.365,-20.251,-19.752,-20.994,-14.104,-13.757,-15.641
246.821,88.459,65.668,33.982,23.355,3.778,-19.105,-18.633,-20.148,-12.616,-12.378,-14.491
246.832,89.314,74.292,48.004,38.803,4.060,-18.003,-17.544,-19.218,-11.236,-11.049,-13.274
246.844,87.604,82.753,59.817,20.099,3.845,-16.861,-16.394,-18.201,-9.907,-9.685,-11.996
246.855,105.794,90.603,70.392,-22.692,2.629,-15.635,-15.096,-17.087,-8.724,-8.217,-10.663
246.866,96.882,94.905,79.218,-42.801,1.565,-14.426,-13.819,-15.921,-7.588,-6.822,-9.328
246.877,118.367,97.674,85.784,-29.612,1.265,-13.184,-12.564,-14.746,-6.295,-5.487,-8.022
246.888,109.700,101.635,91.171,12.185,1.633,-11.930,-11.335,-13.545,-4.902,-4.201,-6.714
246.899,87.971,101.163,95.178,31.353,2.022,-10.724,-10.143,-12.322,-3.604,-2.968,-5.400
246.910,89.680,99.809,97.282,17.913,2.074,-9.546,-8.969,-11.108,-2.385,-1.770,-4.117
246.921,110.188,100.651,98.178,-9.301,1.527,-8.402,-7.785,-9.928,-1.356,-0.593,-2.897
246.932,103.718,102.128,99.497,-19.291,0.850,-7.229,-6.566,-8.724,-0.345,0.584,-1.690
246.943,101.399,103.838,101.000,-5.285,0.596,-6.010,-5.339,-7.526,0.790,1.739,-0.519
246.954,89.680,102.117,101.965,28.567,1.037,-4.797,-4.177,-6.336,2.076,2.815,0.626
246.965,105.305,102.271,101.771,5.232,0.396,-3.695,-3.049,-5.175,3.002,3.833,1.719
246.976,118.855,103.480,101.917,-28.105,-0.604,-2.577,-1.874,-4.018,3.824,4.864,2.772
246.987,100.911,103.025,102.553,-47.863,-1.237,-1.446,-0.695,-2.844,4.651,5.864,3.805
246.998,107.869,102.550,102.481,-13.114,-1.043,-0.309,0.439,-1.678,5.616,6.802,4.812
247.009,81.135,96.307,101.333,25.597,-0.119,0.715,1.418,-0.558,6.592,7.580,5.766
247.020,66.486,89.381,97.792,6.608,-0.227,1.554,2.272,0.474,7.200,8.231,6.627
247.031,71.735,81.713,92.564,-34.600,-1.082,2.240,3.026,1.404,7.479,8.762,7.361
247.042,67.218,71.734,85.641,-33.095,-1.727,2.762,3.609,2.223,7.601,9.099,7.956
247.053,41.216,63.468,78.540,3.289,-1.720,3.259,4.139,2.953,7.776,9.377,8.450
247.064,41.460,55.206,70.699,-1.391,-1.730,3.694,4.579,3.585,7.970,9.564,8.843
247.075,45.245,48.582,62.882,-26.755,-2.186,4.025,4.933,4.110,8.002,9.657,9.116
247.086,46.343,40.168,55.030,16.352,-1.455,4.326,5.173,4.557,8.249,9.641,9.312
247.097,5.327,33.663,47.930,32.245,-1.030,4.550,5.373,4.933,8.322,9.599,9.450
247.108,31.084,28.547,40.846,-5.091,-1.434,4.695,5.548,5.232,8.163,9.537,9.510
247.119,15.337,25.787,35.908,-35.934,-2.038,4.899,5.790,5.505,8.030,9.530,9.534
247.130,15.459,21.552,31.139,-8.216,-2.096,5.027,5.926,5.733,7.907,9.414,9.507
247.141,-4.316,14.341,25.921,20.800,-1.604,5.043,5.923,5.894,7.760,9.172,9.423
247.152,5.815,7.936,19.677,18.130,-1.174,4.990,5.849,5.971,7.568,8.877,9.270
247.163,4.228,4.592,14.084,0.956,-1.489,4.877,5.772,5.990,7.153,8.581,9.062
247.174,-8.711,0.153,9.480,14.485,-1.604,4.771,5.661,5.978,6.869,8.256,8.823
247.185,-22.261,-3.695,5.092,2.918,-1.639,4.632,5.515,5.920,6.565,7.903,8.547
247.196,-7.612,-8.886,0.132,-18.218,-2.305,4.357,5.275,5.801,6.003,7.458,8.207
247.207,-11.152,-13.735,-4.561,-27.569,-2.838,4.059,5.017,5.630,5.407,6.992,7.813
247.217,-24.336,-16.438,-8.640,12.984,-2.351,3.803,4.723,5.421,5.089,6.503,7.390
247.228,-26.412,-19.212,-12.371,9.916,-2.340,3.507,4.428,5.184,4.632,6.029,6.957
247.239,-22.383,-21.428,-15.416,-24.504,-2.628,3.199,4.151,4.928,4.087,5.579,6.511
247.250,-17.256,-22.625,-18.393,-26.957,-3.174,2.812,3.800,4.632,3.445,5.057,6.024
247.261,-30.318,-23.389,-19.892,2.527,-2.785,2.533,3.502,4.346,3.083,4.598,5.560
247.272,-30.684,-27.953,-22.444,14.671,-2.346,2.123,3.068,4.022,2.628,4.023,5.075
247.283,-15.913,-30.059,-25.650,-5.851,-2.435,1.673,2.631,3.658,2.031,3.463,4.566
247.294,-46.676,-30.211,-26.845,-21.244,-2.564,1.323,2.293,3.309,1.552,3.004,4.077
247.305,-47.164,-35.242,-29.329,21.564,-2.218,0.877,1.804,2.924,1.144,2.409,3.565
247.316,-39.474,-39.517,-32.877,34.692,-1.703,0.410,1.279,2.488,0.774,1.799,3.022
247.327,-58.883,-40.715,-35.514,7.531,-1.662,-0.041,0.805,2.034,0.329,1.257,2.477
247.338,-35.689,-39.965,-37.444,-35.902,-2.398,-0.498,0.395,1.570,-0.318,0.780,1.925
247.349,-32.637,-39.992,-38.238,-49.133,-3.663,-0.984,-0.018,1.117,-1.080,0.286,1.372
247.360,-31.295,-37.715,-38.402,12.658,-3.087,-1.359,-0.434,0.667,-1.391,-0.206,0.828
247.371,-21.895,-37.424,-38.160,38.239,-1.639,-1.677,-0.847,0.245,-1.465,-0.662,0.344
247.382,-37.398,-35.009,-37.467,36.665,-1.424,-2.061,-1.239,-0.163,-1.839,-1.072,-0.099
247.393,-37.398,-33.191,-35.985,3.583,-1.926,-2.403,-1.541,-0.533,-2.304,-1.391,-0.501
247.404,-10.664,-29.558,-34.359,-31.984,-2.724,-2.713,-1.799,-0.890,-2.780,-1.673,-0.897
247.415,-34.102,-25.453,-31.064,-42.099,-3.171,-2.921,-1.977,-1.185,-3.089,-1.883,-1.233
247.426,23.638,-20.751,-28.442,-24.946,-3.487,-3.098,-2.140,-1.458,-3.327,-2.078,-1.549
247.437,-25.679,-16.589,-24.034,0.941,-3.291,-3.182,-2.244,-1.658,-3.368,-2.214,-1.787
247.448,-12.984,-16.622,-21.254,28.367,-2.716,-3.311,-2.427,-1.841,-3.349,-2.416,-1.996
247.459,-4.438,-13.320,-18.940,34.557,-1.808,-3.354,-2.538,-2.008,-3.186,-2.528,-2.169
247.470,-12.373,-10.428,-16.131,19.352,-1.513,-3.396,-2.601,-2.132,-3.155,-2.582,-2.287
247.481,-3.706,-6.736,-12.980,-8.835,-2.078,-3.408,-2.578,-2.212,-3.262,-2.555,-2.365
247.492,1.542,-3.757,-9.752,-40.232,-3.098,-3.431,-2.528,-2.259,-3.499,-2.517,-2.424
247.503,2.153,-0.577,-6.696,-20.284,-2.877,-3.381,-2.489,-2.281,-3.430,-2.495,-2.462
247.514,-9.199,1.392,-3.487,12.506,-2.336,-3.278,-2.421,-2.262,-3.227,-2.436,-2.450
247.525,27.422,4.207,-1.421,19.946,-1.931,-3.165,-2.333,-2.233,-3.038,-2.350,-2.420
247.536,12.163,8.337,1.761,3.861,-1.865,-2.977,-2.158,-2.153,-2.809,-2.176,-2.336
247.547,18.022,10.170,4.714,-10.201,-2.130,-2.836,-2.008,-2.044,-2.698,-2.033,-2.229
247.558,18.633,14.637,8.145,0.958,-2.137,-2.548,-1.731,-1.893,-2.390,-1.771,-2.087
247.569,30.840,16.245,10.763,9.058,-1.923,-2.330,-1.542,-1.726,-2.099,-1.597,-1.926
247.580,18.388,19.878,13.917,7.491,-1.890,-2.046,-1.270,-1.520,-1.798,-1.342,-1.728
247.591,32.549,23.022,16.932,3.232,-1.855,-1.727,-0.961,-1.282,-1.475,-1.055,-1.501
247.602,16.557,24.305,19.972,8.141,-1.825,-1.390,-0.628,-1.004,-1.158,-0.747,-1.239
247.613,27.300,25.014,21.727,6.804,-1.793,-1.106,-0.349,-0.734,-0.889,-0.499,-0.987
247.624,25.103,26.142,23.216,-20.372,-2.451,-0.856,-0.049,-0.458,-0.828,-0.240,-0.742
247.635,40.850,30.555,25.186,-39.459,-3.313,-0.552,0.332,-0.164,-0.811,0.077,-0.501
247.646,30.840,30.459,27.501,1.492,-2.815,-0.172,0.696,0.166,-0.443,0.372,-0.226
247.657,11.674,28.963,28.592,18.148,-2.412,0.136,0.984,0.485,-0.132,0.596,0.041
247.668,21.562,25.388,27.655,-5.237,-2.399,0.327,1.175,0.769,0.000,0.728,0.274
247.679,29.009,24.278,26.684,-39.660,-3.087,0.563,1.456,1.033,0.037,0.935,0.475
247.690,23.149,22.481,25.394,-37.582,-3.461,0.723,1.655,1.269,0.005,1.048,0.634
247.701,24.736,20.413,23.356,29.900,-2.254,0.881,1.761,1.467,0.248,1.078,0.763
247.711,12.163,19.049,21.926,12.141,-1.972,1.057,1.933,1.666,0.378,1.188,0.907
247.722,11.064,16.731,20.253,-29.096,-2.504,1.139,2.059,1.842,0.273,1.247,1.022
247.733,19.853,16.523,18.944,-36.088,-2.964,1.269,2.226,2.004,0.226,1.334,1.108
247.745,12.285,14.153,17.579,17.452,-2.128,1.409,2.326,2.155,0.421,1.360,1.189
247.756,-9.565,9.380,15.266,34.382,-1.286,1.436,2.324,2.266,0.486,1.302,1.248
247.766,-7.246,4.665,11.951,10.791,-1.159,1.400,2.285,2.329,0.416,1.220,1.267
247.777,-11.519,0.465,8.385,-38.528,-2.030,1.264,2.224,2.343,0.017,1.105,1.227
247.788,-1.142,-3.629,4.232,-1.748,-1.654,1.153,2.092,2.301,-0.075,0.919,1.128
247.799,-14.448,-8.288,0.172,32.247,-0.989,1.018,1.920,2.221,-0.131,0.710,1.006
247.810,-19.453,-11.117,-3.875,33.399,-0.794,0.791,1.694,2.091,-0.381,0.459,0.846
247.821,-15.059,-11.913,-6.826,1.503,-0.895,0.624,1.544,1.952,-0.609,0.289,0.680
247.832,-22.627,-12.883,-8.993,-16.149,-1.563,0.380,1.346,1.798,-1.004,0.063,0.491
247.843,-18.599,-13.346,-10.412,-1.873,-1.640,0.235,1.199,1.644,-1.165,-0.113,0.300
247.854,-35.201,-16.063,-11.622,23.362,-1.382,0.086,1.013,1.486,-1.216,-0.320,0.115
247.865,-19.698,-17.686,-14.034,8.291,-1.306,-0.165,0.741,1.278,-1.415,-0.604,-0.112
247.876,-22.872,-19.889,-15.984,-5.757,-1.487,-0.406,0.496,1.062,-1.651,-0.859,-0.346
247.887,-17.378,-19.817,-17.577,-12.091,-1.831,-0.655,0.260,0.826,-1.943,-1.104,-0.600
247.898,-26.045,-20.662,-18.467,-24.697,-2.318,-0.919,0.032,0.597,-2.321,-1.346,-0.850
247.909,-16.768,-19.339,-19.158,-36.305,-2.942,-1.205,-0.188,0.357,-2.806,-1.586,-1.118
247.920,-14.693,-20.228,-19.503,0.871,-2.476,-1.444,-0.436,0.126,-3.020,-1.849,-1.371
247.931,-36.666,-21.804,-19.870,17.408,-2.023,-1.690,-0.694,-0.104,-3.216,-2.108,-1.610
247.942,-38.863,-23.162,-20.570,4.426,-2.189,-1.965,-0.945,-0.349,-3.544,-2.351,-1.855
247.953,-16.768,-22.984,-21.771,-34.485,-2.723,-2.278,-1.205,-0.614,-3.991,-2.607,-2.123
247.964,-3.340,-22.524,-22.233,-47.804,-3.443,-2.539,-1.411,-0.872,-4.400,-2.817,-2.392
247.975,-20.064,-22.526,-22.468,8.830,-2.865,-2.790,-1.700,-1.134,-4.522,-3.108,-2.664
247.986,-27.266,-21.857,-22.050,27.418,-1.705,-2.928,-1.920,-1.372,-4.382,-3.306,-2.885
247.997,-27.388,-21.976,-22.093,20.610,-1.246,-3.158,-2.182,-1.613,-4.467,-3.527,-3.091
248.008,-21.040,-19.014,-20.953,4.973,-1.167,-3.264,-2.303,-1.822,-4.476,-3.602,-3.258
248.019,-12.373,-21.001,-21.056,7.750,-1.270,-3.566,-2.592,-2.043,-4.760,-3.841,-3.435
248.030,-5.903,-16.605,-20.136,5.508,-1.495,-3.729,-2.723,-2.246,-4.960,-3.922,-3.594
248.041,-6.392,-13.532,-18.101,-24.562,-1.834,-3.857,-2.800,-2.401,-5.185,-3.955,-3.708
248.052,-17.012,-10.514,-15.343,-32.114,-2.263,-3.961,-2.847,-2.519,-5.402,-3.968,-3.793
248.062,-1.997,-9.538,-13.162,20.717,-1.589,-3.966,-2.894,-2.614,-5.232,-3.976,-3.850
248.074,1.664,-7.461,-11.613,26.022,-0.875,-3.996,-2.962,-2.703,-5.083,-3.988,-3.884
248.085,-7.856,-4.304,-9.300,-8.988,-1.581,-4.045,-2.964,-2.756,-5.204,-3.936,-3.882
248.095,7.036,0.298,-6.424,-42.422,-2.451,-4.002,-2.864,-2.770,-5.283,-3.804,-3.861
248.106,17.290,2.176,-3.165,-42.520,-3.162,-3.897,-2.716,-2.738,-5.271,-3.642,-3.811
248.117,19.853,3.948,-0.881,-8.861,-3.191,-3.822,-2.649,-2.706,-5.139,-3.568,-3.766
248.128,11.064,7.480,1.714,4.350,-2.570,-3.668,-2.544,-2.645,-4.812,-3.449,-3.684
248.140,29.497,11.749,4.681,5.829,-2.387,-3.463,-2.354,-2.539,-4.534,-3.243,-3.555
248.150,9.111,12.555,7.826,9.451,-1.875,-3.251,-2.177,-2.391,-4.187,-3.047,-3.381
248.161,13.017,13.014,9.868,15.879,-1.549,-3.076,-2.005,-2.238,-3.970,-2.853,-3.197
248.172,24.370,15.268,11.297,-2.187,-1.955,-2.955,-1.829,-2.085,-3.983,-2.659,-3.019
248.183,21.074,16.895,13.179,-34.237,-2.410,-2.804,-1.615,-1.907,-3.994,-2.440,-2.827
248.194,15.947,19.400,15.601,-20.231,-2.647,-2.544,-1.325,-1.696,-3.810,-2.159,-2.614
248.205,7.768,16.925,16.837,18.733,-2.276,-2.339,-1.131,-1.482,-3.558,-1.975,-2.400
248.216,11.308,17.255,16.816,24.067,-1.738,-2.163,-0.982,-1.301,-3.289,-1.827,-2.212
248.227,32.427,18.699,16.934,-28.442,-2.493,-2.010,-0.770,-1.114,-3.297,-1.622,-2.023
248.238,7.524,18.401,18.056,-45.513,-3.469,-1.838,-0.516,-0.901,-3.372,-1.398,-1.830
248.249,20.342,17.559,17.921,-27.585,-3.388,-1.674,-0.346,-0.716,-3.240,-1.268,-1.676
248.260,24.980,17.206,17.608,3.675,-2.841,-1.473,-0.171,-0.537,-2.970,-1.129,-1.524
248.271,26.567,18.780,17.524,17.728,-2.352,-1.286,-0.003,-0.359,-2.731,-0.988,-1.366
248.282,16.802,17.896,17.872,12.436,-2.045,-1.095,0.175,-0.164,-2.507,-0.831,-1.185
248.293,2.885,17.196,18.107,-7.176,-2.132,-0.921,0.361,0.028,-2.371,-0.670,-1.009
248.304,25.347,15.584,16.789,-1.894,-2.168,-0.847,0.435,0.178,-2.304,-0.624,-0.881
248.315,9.233,12.925,15.797,12.498,-1.915,-0.730,0.534,0.327,-2.138,-0.553,-0.754
248.326,-7.490,12.599,14.870,13.581,-1.634,-0.610,0.641,0.460,-1.987,-0.468,-0.639
248.337,2.763,8.339,13.092,1.791,-1.658,-0.568,0.689,0.573,-1.967,-0.440,-0.543
248.348,-14.082,5.951,10.963,-19.500,-1.975,-0.568,0.716,0.646,-2.055,-0.438,-0.493
248.359,16.313,7.043,8.914,-16.897,-2.365,-0.556,0.759,0.690,-2.144,-0.428,-0.480
248.370,4.472,6.620,8.276,-6.722,-2.275,-0.464,0.838,0.756,-2.026,-0.383,-0.446
248.380,7.036,5.478,7.386,-8.306,-2.338,-0.428,0.871,0.808,-1.996,-0.382,-0.425
248.391,1.786,4.348,6.249,-7.947,-2.440,-0.442,0.856,0.839,-2.020,-0.432,-0.427
248.402,18.144,7.779,6.261,-1.251,-2.241,-0.309,0.966,0.886,-1.836,-0.355,-0.412
248.413,6.303,10.164,7.528,7.391,-1.842,-0.163,1.091,0.972,-1.646,-0.258,-0.353
248.424,21.929,11.217,8.860,1.976,-1.809,0.001,1.254,1.080,-1.486,-0.123,-0.268
248.435,6.059,11.476,9.934,1.552,-1.808,0.121,1.364,1.190,-1.355,-0.041,-0.183
248.446,18.633,11.458,10.149,20.165,-1.417,0.251,1.444,1.290,-1.095,0.011,-0.107
248.457,-5.537,11.122,10.767,23.708,-1.483,0.367,1.547,1.403,-0.955,0.089,-0.015
248.468,10.698,11.310,11.117,-7.523,-2.041,0.491,1.696,1.517,-0.932,0.206,0.069
248.479,2.275,10.611,11.157,-31.411,-2.627,0.558,1.804,1.623,-1.021,0.269,0.132
248.490,14.360,8.644,10.240,-26.263,-2.687,0.584,1.842,1.699,-1.071,0.256,0.160
248.501,2.031,7.711,9.464,3.198,-2.551,0.627,1.881,1.764,-1.051,0.246,0.179
248.512,-10.420,4.110,8.288,-2.556,-2.393,0.649,1.890,1.817,-1.023,0.212,0.191
248.522,-7.368,0.575,5.762,-10.796,-2.500,0.561,1.801,1.815,-1.142,0.082,0.147
248.533,2.397,-1.017,3.110,3.287,-2.416,0.481,1.707,1.779,-1.215,-0.051,0.069
248.544,-2.485,-1.471,1.444,7.568,-2.244,0.460,1.667,1.744,-1.207,-0.125,-0.001
248.555,-22.505,-5.298,-0.155,-18.992,-2.528,0.346,1.565,1.697,-1.382,-0.259,-0.082
248.566,-14.082,-9.886,-3.319,-14.209,-2.807,0.115,1.353,1.586,-1.697,-0.510,-0.235
248.577,-18.721,-12.584,-6.452,20.430,-2.260,-0.059,1.142,1.440,-1.786,-0.747,-0.413
248.588,-22.627,-16.476,-9.519,11.830,-1.939,-0.270,0.918,1.271,-1.967,-0.983,-0.600
248.599,-15.669,-17.756,-12.658,-13.602,-2.353,-0.564,0.653,1.059,-2.353,-1.259,-0.830
248.610,-25.801,-19.070,-14.822,-4.993,-2.511,-0.817,0.408,0.840,-2.634,-1.516,-1.070
248.621,-18.843,-22.588,-17.272,16.975,-1.970,-1.068,0.115,0.596,-2.758,-1.812,-1.323
248.632,-46.310,-22.075,-18.909,12.406,-2.007,-1.343,-0.155,0.340,-3.031,-2.074,-1.578
248.643,-9.932,-22.947,-20.674,-20.496,-2.614,-1.643,-0.418,0.075,-3.433,-2.329,-1.845
248.654,-20.796,-23.130,-21.688,-39.249,-3.134,-1.978,-0.703,-0.195,-3.905,-2.614,-2.124
248.665,-38.619,-24.372,-21.855,-6.386,-3.162,-2.228,-0.940,-0.450,-4.185,-2.852,-2.387
248.676,-22.872,-23.953,-23.105,14.666,-2.598,-2.516,-1.260,-0.738,-4.351,-3.158,-2.669
248.687,-31.173,-22.170,-22.367,-9.371,-2.774,-2.669,-1.406,-0.982,-4.497,-3.283,-2.898
248.698,-11.030,-22.468,-22.677,-27.725,-3.396,-2.980,-1.676,-1.244,-4.904,-3.538,-3.151
248.709,-7.368,-20.634,-22.392,-11.416,-3.207,-3.187,-1.901,-1.498,-5.031,-3.748,-3.396
248.720,-19.331,-21.416,-21.978,17.968,-2.657,-3.419,-2.175,-1.737,-5.108,-3.994,-3.614
248.731,-38.619,-22.685,-21.765,15.844,-2.234,-3.655,-2.441,-1.973,-5.209,-4.219,-3.814
248.742,-12.617,-23.757,-22.774,0.687,-2.193,-3.952,-2.740,-2.239,-5.442,-4.468,-4.036
248.753,-19.698,-22.332,-22.901,-9.116,-2.380,-4.202,-2.976,-2.491,-5.680,-4.653,-4.244
248.763,-21.163,-20.916,-22.194,-3.785,-2.460,-4.380,-3.155,-2.718,-5.801,-4.782,-4.426
248.774,-8.955,-17.944,-21.040,9.909,-2.426,-4.514,-3.306,-2.927,-5.830,-4.881,-4.587
248.785,-14.937,-13.367,-18.696,3.373,-2.443,-4.575,-3.380,-3.091,-5.799,-4.902,-4.701
248.796,10.210,-7.919,-15.608,-18.182,-3.023,-4.597,-3.377,-3.207,-5.848,-4.852,-4.772
248.807,13.994,-2.058,-11.593,-19.526,-3.535,-4.594,-3.356,-3.273,-5.858,-4.798,-4.804
248.818,-3.584,0.755,-6.836,-14.702,-3.809,-4.495,-3.246,-3.266,-5.765,-4.666,-4.771
248.829,18.511,1.815,-3.720,3.839,-3.391,-4.377,-3.166,-3.248,-5.506,-4.562,-4.724
248.841,7.280,1.700,-1.772,5.428,-3.159,-4.354,-3.167,-3.230,-5.382,-4.533,-4.673
248.852,10.454,5.018,0.162,13.615,-2.850,-4.228,-3.073,-3.195,-5.131,-4.406,-4.599
248.863,2.641,8.636,3.022,9.518,-2.943,-4.070,-2.916,-3.113,-4.943,-4.217,-4.480
248.874,36.089,13.165,5.802,-9.001,-3.305,-3.873,-2.707,-3.001,-4.756,-3.986,-4.338
248.885,2.641,18.458,10.488,-26.507,-3.740,-3.571,-2.390,-2.814,-4.493,-3.661,-4.133
248.896,41.338,18.339,13.520,-32.158,-4.223,-3.317,-2.121,-2.610,-4.292,-3.399,-3.925
