R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,50,0,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
221.006,-6.758,-3.131,-5.601,8.934,2.611,-0.297,0.149,0.177,-0.139,0.328,0.412
221.016,17.534,-4.896,-5.664,22.364,2.675,-0.415,0.034,0.132,-0.216,0.256,0.406
221.027,-23.360,-7.655,-5.827,33.955,3.202,-0.510,-0.085,0.083,-0.174,0.187,0.404
221.039,-14.693,-9.763,-7.094,24.917,3.545,-0.616,-0.211,0.005,-0.153,0.123,0.383
221.049,-11.275,-8.122,-7.519,2.175,3.676,-0.635,-0.239,-0.064,-0.077,0.163,0.375
221.060,-14.448,-10.191,-8.325,-13.989,3.434,-0.773,-0.364,-0.143,-0.193,0.101,0.354
221.071,-14.571,-9.116,-8.679,0.662,3.303,-0.855,-0.427,-0.225,-0.270,0.098,0.327
221.082,-5.537,-7.706,-8.678,-4.383,3.118,-0.922,-0.479,-0.299,-0.325,0.104,0.306
221.093,-9.810,-8.129,-8.480,-20.417,2.759,-1.036,-0.558,-0.367,-0.493,0.076,0.285
221.104,-2.119,-6.392,-7.868,-2.443,2.556,-1.095,-0.600,-0.430,-0.553,0.079,0.263
221.115,1.909,-6.283,-7.430,1.541,2.373,-1.205,-0.688,-0.487,-0.679,0.032,0.243
221.126,13.383,-3.851,-6.500,3.301,2.034,-1.216,-0.673,-0.528,-0.726,0.082,0.233
221.136,-0.044,-2.629,-5.227,17.722,2.225,-1.204,-0.674,-0.548,-0.630,0.113,0.241
221.147,-0.532,-0.383,-3.608,0.538,2.242,-1.119,-0.586,-0.541,-0.505,0.235,0.281
221.158,-6.392,0.611,-2.024,-21.338,1.839,-1.069,-0.506,-0.517,-0.514,0.342,0.333
221.169,7.524,3.516,-0.426,-9.583,1.573,-1.041,-0.447,-0.487,-0.549,0.422,0.384
221.180,13.872,3.451,0.861,-14.853,0.809,-1.082,-0.435,-0.445,-0.736,0.442,0.433
221.191,-6.392,0.564,1.051,26.417,0.724,-1.191,-0.516,-0.423,-0.913,0.359,0.451
221.202,6.303,4.084,1.885,22.817,0.778,-1.081,-0.397,-0.386,-0.803,0.476,0.487
221.213,4.106,2.401,2.365,-4.849,0.852,-1.055,-0.371,-0.339,-0.757,0.504,0.533
221.224,-6.880,1.461,2.291,-13.981,1.328,-1.007,-0.333,-0.301,-0.648,0.551,0.580
221.235,-2.241,2.197,2.142,-39.589,0.972,-0.978,-0.267,-0.269,-0.703,0.626,0.622
221.246,-3.340,3.480,2.584,-45.507,-0.006,-0.951,-0.190,-0.228,-0.816,0.696,0.656
221.257,-4.927,3.406,3.020,-31.115,-0.307,-0.939,-0.154,-0.186,-0.877,0.709,0.675
221.268,4.228,5.233,3.388,-26.012,-0.820,-0.941,-0.098,-0.148,-1.062,0.734,0.682
221.279,20.220,7.076,4.253,-30.680,-1.568,-0.910,-0.001,-0.093,-1.252,0.786,0.694
221.290,1.054,7.606,5.687,-28.671,-2.718,-0.873,0.115,-0.017,-1.490,0.835,0.704
221.301,26.323,9.526,6.580,6.673,-2.718,-0.771,0.217,0.051,-1.417,0.859,0.698
221.312,-1.997,8.372,7.525,33.000,-1.676,-0.655,0.251,0.137,-1.063,0.831,0.724
221.323,10.820,7.534,7.369,12.856,-1.742,-0.663,0.286,0.206,-1.224,0.816,0.744
221.334,-1.142,8.504,7.711,20.613,-1.783,-0.577,0.370,0.281,-1.142,0.844,0.764
221.345,-7.490,6.465,7.973,-5.813,-1.847,-0.487,0.454,0.367,-1.051,0.875,0.798
221.356,-13.472,1.326,6.261,-7.045,-2.409,-0.586,0.405,0.399,-1.336,0.763,0.767
221.366,19.731,2.194,4.321,-27.512,-3.130,-0.618,0.420,0.394,-1.543,0.709,0.693
221.378,-9.565,1.194,3.237,-25.597,-3.930,-0.700,0.387,0.388,-1.816,0.593,0.603
221.389,-2.363,-0.076,1.990,-17.251,-4.492,-0.798,0.316,0.361,-2.043,0.432,0.485
221.399,-1.997,0.571,1.473,-2.623,-4.749,-0.798,0.333,0.338,-2.145,0.348,0.362
221.410,-2.851,-0.697,0.695,-6.486,-4.648,-0.853,0.255,0.303,-2.181,0.176,0.231
221.421,0.077,-0.690,0.124,13.742,-4.664,-0.881,0.218,0.265,-2.222,0.047,0.100
221.432,-7.002,-1.894,-0.319,15.622,-4.782,-0.938,0.174,0.225,-2.372,-0.088,-0.033
221.443,-2.119,-2.938,-1.405,0.201,-4.769,-1.038,0.077,0.162,-2.522,-0.271,-0.184
221.454,-11.275,-4.755,-2.389,17.940,-4.678,-1.161,-0.050,0.089,-2.669,-0.478,-0.339
221.465,-11.641,-4.631,-3.020,24.369,-4.157,-1.181,-0.105,0.017,-2.611,-0.607,-0.487
221.476,-1.753,-4.513,-3.693,1.198,-3.885,-1.238,-0.184,-0.059,-2.625,-0.743,-0.623
221.487,-2.973,-5.523,-4.297,22.618,-3.507,-1.309,-0.288,-0.137,-2.610,-0.899,-0.756
221.498,4.838,-3.329,-4.249,3.429,-3.232,-1.311,-0.300,-0.204,-2.594,-0.952,-0.866
221.508,10.698,1.357,-3.017,19.253,-2.875,-1.241,-0.259,-0.241,-2.441,-0.947,-0.940
221.519,14.848,2.097,-1.516,-9.121,-2.971,-1.295,-0.281,-0.249,-2.606,-0.999,-0.980
221.530,-0.288,3.338,0.285,0.949,-3.080,-1.233,-0.216,-0.232,-2.563,-0.970,-0.999
221.541,14.604,4.175,1.590,-60.856,-3.398,-1.229,-0.154,-0.208,-2.744,-0.946,-1.011
221.552,3.618,4.999,2.760,2.724,-3.309,-1.241,-0.132,-0.182,-2.876,-0.966,-1.026
221.563,11.797,4.863,3.571,-8.376,-2.998,-1.163,-0.068,-0.143,-2.755,-0.934,-1.018
221.574,-3.706,4.961,4.173,32.250,-2.461,-1.096,-0.053,-0.107,-2.524,-0.949,-1.011
221.585,8.745,3.141,3.834,-0.671,-2.569,-1.132,-0.059,-0.080,-2.648,-0.974,-1.002
221.596,0.322,1.366,3.147,-44.362,-2.948,-1.214,-0.084,-0.073,-2.908,-1.028,-1.024
221.607,-5.903,0.574,2.388,23.269,-2.118,-1.203,-0.108,-0.077,-2.781,-1.074,-1.051
221.618,-9.199,-0.099,1.682,6.789,-2.135,-1.246,-0.123,-0.083,-2.890,-1.100,-1.069
221.628,-3.584,-0.963,0.756,-40.130,-2.658,-1.340,-0.164,-0.105,-3.136,-1.158,-1.109
221.639,3.373,-0.345,0.184,-21.951,-2.820,-1.369,-0.164,-0.131,-3.246,-1.184,-1.160
221.651,-12.007,-0.598,0.329,23.611,-2.115,-1.356,-0.173,-0.141,-3.145,-1.209,-1.187
221.662,0.810,-1.248,-0.500,33.944,-1.680,-1.405,-0.251,-0.174,-3.076,-1.288,-1.223
221.673,-3.950,-0.859,-0.694,26.068,-1.365,-1.399,-0.279,-0.197,-2.936,-1.314,-1.246
221.684,-1.387,-0.495,-0.660,5.080,-1.642,-1.407,-0.272,-0.212,-2.961,-1.302,-1.257
221.695,0.566,-0.164,-0.680,-41.029,-2.152,-1.496,-0.290,-0.232,-3.247,-1.323,-1.281
221.706,1.420,-0.618,-0.660,-46.397,-2.796,-1.600,-0.315,-0.253,-3.575,-1.365,-1.319
221.717,7.524,1.001,-0.225,-25.164,-3.065,-1.577,-0.286,-0.267,-3.553,-1.358,-1.356
221.728,-4.316,-1.075,-0.123,-15.579,-3.000,-1.613,-0.340,-0.282,-3.521,-1.436,-1.395
221.739,11.430,-0.793,-0.542,15.888,-1.937,-1.608,-0.365,-0.308,-3.399,-1.467,-1.430
221.750,5.327,1.952,-0.112,26.659,-1.128,-1.548,-0.349,-0.318,-3.166,-1.443,-1.432
221.761,-15.547,2.024,1.019,30.714,-0.773,-1.480,-0.316,-0.293,-2.949,-1.393,-1.390
221.772,-17.500,-1.952,0.807,13.954,-0.438,-1.548,-0.377,-0.286,-2.992,-1.429,-1.358
221.783,-12.495,-3.911,-0.528,11.514,-0.758,-1.660,-0.437,-0.316,-3.215,-1.468,-1.369
221.794,9.721,-2.851,-1.854,7.003,-0.743,-1.675,-0.453,-0.363,-3.180,-1.461,-1.395
221.805,4.960,0.712,-1.520,-10.249,-1.407,-1.711,-0.416,-0.387,-3.398,-1.413,-1.408
221.816,13.383,3.725,-0.147,-10.653,-2.041,-1.688,-0.346,-0.378,-3.486,-1.344,-1.399
221.827,16.924,6.187,1.808,-38.565,-2.454,-1.631,-0.252,-0.339,-3.520,-1.260,-1.369
221.838,12.895,6.937,3.606,-20.243,-2.731,-1.582,-0.176,-0.284,-3.536,-1.203,-1.332
221.849,20.708,7.990,4.972,-24.777,-2.932,-1.496,-0.082,-0.221,-3.456,-1.132,-1.288
221.860,10.576,5.772,5.193,-23.146,-3.129,-1.549,-0.113,-0.177,-3.566,-1.191,-1.271
221.871,33.037,7.454,5.291,-2.273,-2.779,-1.483,-0.082,-0.140,-3.377,-1.184,-1.257
221.882,17.900,9.406,6.282,7.848,-2.208,-1.372,-0.021,-0.076,-3.097,-1.138,-1.208
221.893,13.872,9.329,7.288,12.374,-1.645,-1.280,0.037,0.007,-2.883,-1.083,-1.128
221.903,-5.415,6.364,7.416,21.942,-1.116,-1.246,0.012,0.079,-2.637,-1.105,-1.052
221.914,5.937,3.551,6.269,24.087,0.108,-1.197,-0.010,0.127,-2.326,-1.103,-0.983
221.925,-1.875,-0.672,4.010,31.980,1.109,-1.268,-0.131,0.136,-2.187,-1.180,-0.933
221.936,6.669,0.795,2.190,31.706,1.421,-1.264,-0.147,0.127,-2.061,-1.142,-0.893
221.947,-0.898,1.399,1.880,15.562,1.410,-1.246,-0.121,0.145,-2.010,-1.063,-0.828
221.958,-7.979,1.040,1.813,31.480,1.225,-1.278,-0.114,0.167,-2.102,-1.005,-0.759
221.969,-9.443,-1.054,0.976,-3.029,0.965,-1.354,-0.150,0.170,-2.238,-0.993,-0.713
221.980,-6.758,-1.130,0.339,-22.967,-0.301,-1.418,-0.141,0.161,-2.485,-0.959,-0.702
221.991,-17.012,-2.818,-0.390,-17.017,-0.661,-1.479,-0.180,0.140,-2.578,-0.984,-0.714
222.002,4.716,-2.591,-1.628,-8.682,-0.914,-1.558,-0.245,0.092,-2.668,-1.038,-0.756
222.013,3.007,-0.646,-1.196,-14.954,-0.820,-1.484,-0.174,0.079,-2.554,-0.957,-0.763
222.024,-1.264,-0.849,-0.911,-0.196,-0.775,-1.489,-0.168,0.069,-2.562,-0.942,-0.768
222.035,0.810,-0.326,-0.771,13.584,-0.274,-1.475,-0.177,0.056,-2.440,-0.936,-0.768
222.046,5.571,-1.679,-1.124,7.246,-0.292,-1.531,-0.229,0.036,-2.474,-0.968,-0.771
222.057,3.129,-0.351,-1.253,13.675,-0.351,-1.550,-0.255,0.012,-2.432,-0.976,-0.781
222.068,21.440,-0.750,-1.617,3.832,-0.400,-1.559,-0.279,-0.010,-2.361,-0.981,-0.789
222.078,3.251,0.745,-0.771,-26.283,-1.278,-1.557,-0.241,-0.013,-2.450,-0.936,-0.788
222.089,12.163,1.111,-0.377,-16.223,-1.008,-1.543,-0.265,-0.021,-2.299,-0.958,-0.797
222.100,6.059,3.572,0.719,38.077,-0.104,-1.452,-0.230,-0.006,-2.010,-0.909,-0.771
222.111,11.064,1.572,1.033,29.830,0.541,-1.445,-0.254,0.014,-1.870,-0.902,-0.721
222.122,22.539,4.602,1.362,-4.725,0.447,-1.413,-0.208,0.032,-1.844,-0.824,-0.675
222.133,13.994,6.466,3.123,0.001,0.202,-1.309,-0.092,0.094,-1.746,-0.685,-0.591
222.144,2.885,3.115,3.471,9.925,0.148,-1.310,-0.097,0.144,-1.701,-0.668,-0.521
222.155,11.674,3.700,3.115,-25.175,-0.583,-1.348,-0.089,0.166,-1.859,-0.645,-0.488
222.167,-0.288,5.397,4.014,-52.140,-1.606,-1.319,0.036,0.218,-2.113,-0.526,-0.443
222.178,2.031,4.565,4.398,-44.739,-2.194,-1.338,0.083,0.263,-2.335,-0.501,-0.421
222.190,1.298,4.479,4.685,-23.861,-2.263,-1.298,0.141,0.305,-2.350,-0.470,-0.406
222.201,-13.106,-1.382,3.351,-5.553,-2.033,-1.395,0.033,0.312,-2.412,-0.600,-0.424
222.212,0.688,-6.449,0.011,-13.301,-2.093,-1.576,-0.154,0.242,-2.566,-0.806,-0.515
222.224,5.693,-5.806,-2.632,-20.010,-2.346,-1.699,-0.275,0.143,-2.688,-0.946,-0.639
222.235,-1.020,-6.646,-3.892,-10.551,-2.011,-1.738,-0.352,0.063,-2.608,-1.038,-0.740
222.246,1.420,-7.653,-5.406,7.142,-1.440,-1.823,-0.489,-0.037,-2.524,-1.177,-0.849
222.258,0.444,-6.248,-5.971,37.598,-0.337,-1.815,-0.568,-0.128,-2.228,-1.244,-0.932
222.269,-5.171,-3.190,-5.280,40.906,0.252,-1.770,-0.571,-0.185,-2.003,-1.217,-0.963
222.281,-11.885,-0.078,-3.464,38.499,0.698,-1.666,-0.500,-0.195,-1.765,-1.109,-0.940
222.292,-17.989,-1.421,-2.171,33.184,0.823,-1.647,-0.502,-0.190,-1.644,-1.072,-0.898
222.304,7.280,0.370,-1.702,4.608,0.729,-1.613,-0.473,-0.198,-1.556,-1.003,-0.868
222.314,21.684,0.786,-1.143,-10.885,-0.039,-1.632,-0.457,-0.198,-1.657,-0.959,-0.841
222.326,15.337,5.331,0.440,-0.112,-0.190,-1.510,-0.336,-0.171,-1.514,-0.820,-0.797
222.337,-1.631,4.072,1.686,-14.404,-0.552,-1.533,-0.334,-0.126,-1.600,-0.807,-0.741
222.348,-9.077,2.591,2.308,-22.695,-1.158,-1.555,-0.323,-0.090,-1.717,-0.793,-0.703
222.360,-5.171,0.895,2.146,-43.173,-1.991,-1.622,-0.337,-0.075,-1.945,-0.814,-0.696
222.371,-17.867,-2.631,1.309,-51.155,-2.408,-1.738,-0.408,-0.087,-2.197,-0.901,-0.725
222.383,-7.124,-4.834,-0.392,-50.554,-3.189,-1.921,-0.508,-0.145,-2.639,-1.025,-0.809
222.394,-14.326,-9.011,-2.740,-20.848,-3.491,-2.165,-0.717,-0.246,-2.994,-1.264,-0.943
222.406,-21.773,-15.132,-6.164,-21.695,-3.321,-2.502,-1.058,-0.411,-3.324,-1.627,-1.136
222.417,-34.957,-22.454,-10.657,-7.865,-3.084,-2.931,-1.504,-0.649,-3.699,-2.085,-1.395
222.429,-67.673,-33.304,-16.519,21.281,-2.435,-3.524,-2.148,-0.982,-4.123,-2.726,-1.739
222.440,-78.171,-42.917,-23.615,34.064,-1.613,-4.176,-2.858,-1.425,-4.565,-3.413,-2.174
222.452,-90.134,-54.281,-32.009,34.070,-1.199,-5.029,-3.736,-1.987,-5.295,-4.247,-2.713
222.463,-95.261,-65.970,-41.628,25.658,-0.743,-6.066,-4.774,-2.685,-6.255,-5.221,-3.372
222.475,-104.783,-76.246,-51.557,11.076,-0.606,-7.217,-5.909,-3.514,-7.359,-6.272,-4.146
222.486,-105.760,-84.932,-61.237,-18.922,-1.050,-8.422,-7.062,-4.428,-8.616,-7.329,-4.997
222.498,-119.066,-94.448,-70.680,-21.340,-1.207,-9.696,-8.321,-5.440,-9.813,-8.479,-5.936
222.509,-103.929,-98.633,-79.125,-22.721,-1.554,-10.904,-9.509,-6.527,-10.947,-9.547,-6.940
222.521,-108.323,-103.788,-86.430,-16.718,-1.420,-12.151,-10.772,-7.664,-11.996,-10.674,-7.979
222.533,-104.661,-106.691,-92.617,-13.744,-1.156,-13.391,-12.044,-8.864,-12.979,-11.791,-9.062
222.544,-101.121,-110.421,-98.070,-5.101,-0.965,-14.683,-13.366,-10.083,-14.004,-12.939,-10.145
222.556,-105.027,-113.635,-102.873,-8.260,-0.781,-16.008,-14.710,-11.336,-15.075,-14.089,-11.244
222.567,-92.576,-110.281,-105.742,-15.066,-0.723,-17.147,-15.854,-12.579,-15.984,-15.024,-12.315
222.579,-74.387,-104.395,-106.208,-22.394,-0.772,-18.183,-16.878,-13.764,-16.833,-15.827,-13.316
222.590,-72.556,-97.909,-104.353,9.760,-0.332,-19.060,-17.782,-14.856,-17.396,-16.502,-14.210
222.602,-40.694,-86.368,-100.162,14.065,0.478,-19.662,-18.450,-15.857,-17.560,-16.923,-14.990
222.613,-32.393,-72.860,-93.077,10.860,0.733,-20.066,-18.882,-16.684,-17.627,-17.097,-15.580
222.625,-32.637,-57.602,-83.211,-13.006,0.635,-20.229,-19.039,-17.323,-17.557,-16.998,-15.975
222.636,-7.246,-40.194,-71.427,-26.559,0.106,-20.244,-19.007,-17.782,-17.465,-16.723,-16.196
222.647,32.183,-20.171,-57.241,3.010,0.055,-19.896,-18.654,-17.994,-16.904,-16.142,-16.177
222.657,35.723,-3.079,-41.963,35.559,0.423,-19.438,-18.243,-18.014,-16.088,-15.507,-15.965
222.669,61.236,17.855,-22.169,-1.976,0.366,-18.724,-17.533,-17.805,-15.102,-14.534,-15.472
222.680,69.782,36.706,-2.324,-29.095,0.145,-17.876,-16.650,-17.368,-14.122,-13.410,-14.766
222.692,79.426,52.600,16.707,-11.311,0.376,-16.843,-15.618,-16.727,-12.873,-12.164,-13.875
222.703,92.854,63.462,33.131,1.868,0.724,-15.796,-14.584,-15.941,-11.595,-10.933,-12.853
222.715,108.235,72.581,46.587,14.192,1.290,-14.694,-13.523,-15.055,-10.202,-9.691,-11.744
222.726,103.352,80.317,58.163,13.569,1.761,-13.513,-12.374,-14.057,-8.773,-8.376,-10.537
222.738,92.610,84.280,67.582,13.197,2.080,-12.354,-11.231,-13.003,-7.432,-7.086,-9.292
222.749,112.386,90.304,74.865,18.269,2.055,-11.206,-10.075,-11.919,-6.195,-5.807,-8.041
222.761,107.747,96.888,82.189,10.875,2.095,-9.952,-8.818,-10.761,-4.860,-4.452,-6.739
222.772,105.305,99.204,88.372,8.557,1.974,-8.715,-7.566,-9.552,-3.607,-3.130,-5.416
222.784,102.131,101.065,92.873,5.814,1.753,-7.514,-6.343,-8.340,-2.434,-1.865,-4.117
222.794,89.069,99.867,95.385,-6.880,1.555,-6.492,-5.301,-7.271,-1.458,-0.809,-2.999
222.806,83.454,97.397,96.821,-17.565,1.036,-5.342,-4.107,-6.040,-0.445,0.373,-1.737
222.816,101.887,98.911,97.476,2.029,0.896,-4.259,-3.017,-5.014,0.586,1.431,-0.710
222.827,112.630,100.350,98.204,13.650,1.227,-3.014,-1.806,-3.803,1.870,2.586,0.485
222.837,94.685,99.137,98.626,28.766,1.474,-2.030,-0.839,-2.775,2.847,3.499,1.490
222.848,100.911,99.479,98.802,-41.764,0.736,-1.051,0.191,-1.755,3.604,4.458,2.468
222.858,107.991,101.699,99.665,-22.400,0.182,0.036,1.324,-0.707,4.466,5.488,3.444
222.868,68.561,95.838,99.334,39.671,0.757,0.909,2.171,0.295,5.306,6.227,4.368
222.878,72.101,89.691,96.870,-43.656,0.114,1.597,2.919,1.222,5.714,6.860,5.205
222.888,72.345,86.485,94.136,-12.486,-0.281,2.373,3.746,2.107,6.215,7.546,5.973
222.899,62.457,77.250,88.949,27.630,0.150,3.084,4.436,3.015,6.815,8.058,6.729
222.910,35.113,67.209,82.195,16.813,0.313,3.638,4.979,3.788,7.232,8.424,7.346
222.921,37.798,57.991,74.060,-32.119,-0.234,4.013,5.414,4.452,7.258,8.673,7.839
222.932,35.113,47.855,65.236,-45.259,-0.960,4.246,5.728,4.992,7.076,8.785,8.189
222.943,20.464,38.395,56.590,-4.414,-0.906,4.485,5.981,5.434,7.089,8.832,8.433
222.954,4.228,28.879,47.469,-0.883,-0.873,4.603,6.098,5.761,7.026,8.749,8.563
222.965,-5.659,16.399,37.311,-21.030,-1.146,4.503,6.015,5.963,6.694,8.468,8.565
222.976,-5.171,9.940,27.931,-21.114,-1.512,4.469,6.002,6.066,6.422,8.255,8.466
222.987,3.129,5.432,19.627,7.630,-1.188,4.401,5.909,6.093,6.250,7.968,8.292
222.998,-4.316,1.438,13.266,9.014,-0.792,4.327,5.820,6.089,6.055,7.701,8.101
223.008,-16.157,-2.231,8.180,6.743,-0.681,4.226,5.722,6.052,5.793,7.434,7.887
223.019,-21.529,-6.323,3.237,-0.375,-0.672,4.041,5.532,5.963,5.477,7.084,7.628
223.030,-4.927,-8.061,-0.956,-3.808,-0.767,3.904,5.397,5.844,5.196,6.795,7.343
223.041,-29.830,-12.787,-4.508,6.702,-0.712,3.678,5.163,5.698,4.860,6.412,7.038
223.052,-40.694,-15.692,-8.302,14.451,-0.455,3.412,4.879,5.503,4.520,5.993,6.694
223.063,-27.877,-17.802,-11.223,18.058,-0.180,3.214,4.666,5.296,4.251,5.657,6.351
223.074,-36.178,-20.625,-14.313,-17.010,-0.758,2.881,4.378,5.056,3.685,5.252,5.980
223.085,-20.918,-25.856,-18.349,-40.349,-1.356,2.413,3.970,4.757,2.944,4.724,5.547
223.096,-38.741,-27.704,-21.794,-32.775,-1.442,1.977,3.559,4.420,2.340,4.197,5.077
223.107,-30.318,-30.542,-24.824,7.520,-1.278,1.557,3.151,4.066,1.802,3.685,4.603
223.117,-67.551,-36.771,-27.832,15.851,-0.651,1.121,2.683,3.691,1.389,3.135,4.128
223.129,-36.300,-39.486,-32.314,-17.348,-1.415,0.522,2.147,3.230,0.556,2.526,3.575
223.140,-43.502,-41.597,-35.552,-42.514,-1.868,-0.001,1.663,2.762,-0.131,1.966,3.012
223.150,-33.126,-42.625,-38.293,-23.917,-2.097,-0.532,1.157,2.270,-0.779,1.388,2.430
223.161,-48.751,-45.178,-40.289,19.458,-1.577,-1.033,0.627,1.775,-1.231,0.802,1.859
223.172,-40.206,-46.369,-42.953,38.486,-0.261,-1.560,0.018,1.245,-1.527,0.172,1.287
223.183,-58.517,-44.701,-43.682,10.187,-0.507,-2.038,-0.445,0.741,-2.035,-0.299,0.757
223.194,-37.887,-43.201,-43.546,-17.426,-1.413,-2.496,-0.841,0.255,-2.661,-0.707,0.244
223.205,-46.798,-42.275,-43.224,-25.628,-1.845,-2.979,-1.305,-0.223,-3.194,-1.186,-0.267
223.216,-28.609,-39.850,-42.284,-19.488,-1.921,-3.348,-1.679,-0.678,-3.538,-1.571,-0.747
223.227,-29.830,-35.274,-40.200,-15.713,-2.106,-3.665,-1.995,-1.092,-3.847,-1.893,-1.180
223.238,-21.651,-33.868,-38.105,-12.743,-2.109,-3.994,-2.328,-1.474,-4.145,-2.228,-1.574
223.249,-18.965,-29.086,-35.343,16.561,-1.387,-4.205,-2.578,-1.819,-4.217,-2.470,-1.919
223.260,-34.469,-26.695,-32.202,26.486,-0.375,-4.413,-2.843,-2.118,-4.219,-2.703,-2.195
223.271,-10.420,-25.972,-30.122,23.233,-0.280,-4.668,-3.078,-2.394,-4.476,-2.895,-2.434
223.282,-37.765,-22.325,-27.539,-16.376,-1.003,-4.950,-3.286,-2.645,-4.917,-3.062,-2.652
223.293,-10.420,-17.718,-24.384,-54.426,-1.888,-5.094,-3.351,-2.848,-5.241,-3.103,-2.834
223.304,22.539,-10.738,-20.504,-47.594,-2.712,-5.156,-3.353,-3.006,-5.438,-3.096,-2.984
223.315,-7.002,-6.214,-15.117,15.076,-1.847,-5.047,-3.293,-3.075,-5.155,-3.027,-3.043
223.326,16.802,-1.390,-10.919,27.855,-0.689,-4.922,-3.250,-3.114,-4.744,-2.953,-3.047
223.337,8.989,3.750,-5.875,20.623,-0.332,-4.730,-3.085,-3.076,-4.422,-2.750,-2.965
223.348,14.482,8.466,-0.849,7.675,-0.401,-4.526,-2.884,-2.984,-4.161,-2.513,-2.830
223.359,19.853,11.924,3.394,9.007,-0.327,-4.317,-2.679,-2.857,-3.895,-2.277,-2.663
223.370,21.318,16.242,7.793,11.083,-0.456,-4.035,-2.394,-2.682,-3.583,-1.966,-2.451
223.381,22.295,20.214,11.996,-40.276,-1.626,-3.828,-2.093,-2.469,-3.621,-1.657,-2.219
223.392,48.052,25.888,16.074,-50.590,-2.909,-3.575,-1.730,-2.222,-3.685,-1.319,-1.983
223.403,39.507,28.844,20.783,-18.230,-2.440,-3.158,-1.337,-1.916,-3.208,-0.961,-1.698
223.413,26.201,29.297,24.145,26.471,-1.557,-2.791,-1.014,-1.595,-2.720,-0.665,-1.387
223.424,37.920,31.861,26.236,31.344,-0.854,-2.450,-0.711,-1.275,-2.266,-0.377,-1.069
223.435,28.887,32.403,28.792,10.540,-0.833,-2.026,-0.302,-0.908,-1.801,0.012,-0.707
223.446,26.567,31.732,30.119,-14.680,-1.398,-1.707,0.051,-0.556,-1.598,0.335,-0.371
223.457,32.671,32.790,31.051,-2.277,-1.523,-1.331,0.424,-0.204,-1.237,0.663,-0.049
223.468,47.808,34.309,31.549,-0.040,-1.515,-0.989,0.754,0.135,-0.893,0.946,0.257
223.479,24.736,34.937,33.035,-15.951,-1.560,-0.588,1.161,0.510,-0.549,1.299,0.591
223.490,37.310,34.086,33.579,3.085,-1.385,-0.213,1.522,0.874,-0.180,1.601,0.910
223.501,37.432,33.883,33.415,18.716,-1.200,0.102,1.829,1.221,0.117,1.848,1.210
223.512,18.633,33.135,33.680,5.912,-1.159,0.446,2.169,1.577,0.422,2.127,1.517
223.523,31.817,32.700,33.280,-30.049,-1.669,0.732,2.508,1.921,0.500,2.394,1.800
223.534,31.084,29.296,32.130,-45.278,-2.403,0.925,2.761,2.234,0.453,2.559,2.036
223.545,37.554,25.670,29.868,-8.621,-2.516,1.097,2.934,2.496,0.542,2.633,2.207
223.556,26.934,22.620,27.482,13.034,-1.802,1.304,3.091,2.728,0.825,2.701,2.357
223.567,15.337,19.724,24.773,33.076,-1.174,1.457,3.192,2.925,1.060,2.726,2.483
223.577,-1.753,16.146,22.334,24.427,-0.660,1.620,3.315,3.107,1.283,2.783,2.604
223.588,12.651,13.686,19.149,-15.797,-1.227,1.660,3.380,3.237,1.195,2.782,2.670
223.599,-0.776,9.193,16.206,-21.342,-1.763,1.679,3.421,3.342,1.079,2.744,2.697
223.610,13.994,7.789,12.992,16.496,-1.329,1.756,3.433,3.397,1.277,2.678,2.675
223.621,-10.054,2.228,9.805,36.456,-0.736,1.716,3.335,3.426,1.344,2.518,2.641
223.632,-9.932,-0.364,6.109,21.222,-0.374,1.638,3.222,3.403,1.316,2.356,2.565
223.643,-11.519,-2.911,3.079,-1.205,-0.506,1.542,3.133,3.362,1.151,2.220,2.473
223.655,-1.264,-6.972,-0.605,-5.869,-0.903,1.314,2.934,3.270,0.790,1.974,2.327
223.666,-32.027,-10.106,-3.239,-3.629,-1.034,1.167,2.793,3.165,0.580,1.785,2.168
223.676,-30.440,-15.340,-7.000,-15.671,-1.320,0.873,2.522,3.002,0.175,1.468,1.952
223.687,-24.703,-19.881,-11.364,-15.685,-1.552,0.522,2.198,2.781,-0.292,1.100,1.675
223.698,-18.477,-22.998,-15.662,15.273,-1.215,0.203,1.854,2.513,-0.572,0.720,1.361
223.709,-37.765,-26.000,-19.171,12.083,-1.339,-0.162,1.499,2.222,-0.992,0.340,1.032
223.720,-36.788,-27.219,-22.054,-28.284,-1.746,-0.537,1.171,1.909,-1.522,-0.010,0.683
223.731,-30.806,-29.129,-24.249,-56.652,-2.956,-0.946,0.852,1.584,-2.220,-0.366,0.310
223.743,-21.040,-31.177,-26.852,-36.879,-2.809,-1.383,0.421,1.202,-2.691,-0.831,-0.118
