R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,75,30,0,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
121.461,1.051,6.168,8.168,-12.327,-1.349,-0.604,0.705,0.573,-2.146,-0.853,-1.004
121.473,9.230,7.395,7.666,-19.450,-1.830,-0.519,0.812,0.642,-2.133,-0.756,-0.941
121.485,-2.366,3.684,6.708,-18.126,-2.175,-0.574,0.783,0.694,-2.283,-0.802,-0.903
121.495,-8.104,1.354,5.272,-2.503,-2.229,-0.621,0.734,0.707,-2.332,-0.866,-0.904
121.507,8.620,2.710,4.059,-1.660,-2.417,-0.579,0.775,0.713,-2.301,-0.845,-0.917
121.519,-3.343,1.981,3.433,-6.566,-2.827,-0.588,0.775,0.725,-2.358,-0.872,-0.931
121.529,-7.615,0.368,2.765,-12.044,-3.102,-0.634,0.738,0.723,-2.456,-0.935,-0.959
121.541,-3.953,1.665,2.292,2.148,-2.959,-0.589,0.764,0.718,-2.373,-0.940,-0.994
121.552,-0.535,2.876,2.359,11.192,-3.015,-0.553,0.784,0.723,-2.314,-0.951,-1.020
121.563,-11.400,0.055,2.027,-23.395,-3.540,-0.623,0.738,0.724,-2.484,-1.026,-1.046
121.574,-8.836,-4.887,0.159,-33.016,-3.792,-0.773,0.601,0.675,-2.704,-1.202,-1.135
121.586,3.248,-5.196,-1.988,-14.808,-3.667,-0.878,0.489,0.586,-2.817,-1.351,-1.263
121.598,-9.324,-3.544,-2.609,10.897,-3.149,-0.879,0.457,0.517,-2.744,-1.410,-1.360
121.610,-3.221,-3.101,-2.879,12.407,-2.831,-0.890,0.424,0.459,-2.705,-1.463,-1.437
121.622,-2.488,-3.830,-3.077,0.735,-2.931,-0.945,0.376,0.404,-2.797,-1.527,-1.509
121.632,-3.098,-4.863,-3.504,-9.155,-3.069,-1.016,0.311,0.346,-2.898,-1.608,-1.584
121.642,-16.038,-7.501,-4.644,14.774,-2.809,-1.194,0.113,0.260,-3.022,-1.814,-1.680
121.652,-6.150,-7.948,-5.811,-36.375,-3.064,-1.350,-0.022,0.162,-3.245,-1.958,-1.789
121.664,1.661,-8.741,-7.053,-3.952,-2.783,-1.495,-0.185,0.040,-3.338,-2.126,-1.919
121.675,-5.296,-7.023,-7.400,4.191,-2.453,-1.554,-0.263,-0.070,-3.333,-2.199,-2.030
121.685,6.056,-3.729,-6.681,-8.880,-2.357,-1.544,-0.270,-0.138,-3.269,-2.200,-2.094
121.695,-16.771,-5.311,-6.118,18.741,-2.061,-1.645,-0.398,-0.196,-3.275,-2.317,-2.143
121.706,-2.488,-7.705,-6.571,-55.430,-2.787,-1.854,-0.548,-0.279,-3.664,-2.458,-2.221
121.718,-17.992,-9.416,-7.356,-23.577,-3.033,-2.038,-0.701,-0.393,-3.938,-2.608,-2.337
121.728,-10.179,-12.680,-8.909,-16.611,-3.042,-2.242,-0.922,-0.523,-4.084,-2.824,-2.467
121.738,-29.955,-19.967,-11.790,35.393,-2.466,-2.579,-1.308,-0.705,-4.255,-3.196,-2.643
121.748,-29.711,-21.013,-14.690,-7.607,-2.327,-2.852,-1.573,-0.921,-4.525,-3.435,-2.842
121.758,-13.719,-17.619,-15.972,-5.646,-2.509,-2.979,-1.694,-1.124,-4.651,-3.531,-3.028
121.768,-1.634,-15.771,-16.205,-53.973,-3.010,-3.123,-1.816,-1.300,-4.844,-3.632,-3.190
121.778,-22.997,-17.163,-16.325,21.628,-2.577,-3.332,-2.034,-1.473,-4.999,-3.827,-3.346
121.788,-13.475,-16.270,-16.245,1.724,-2.302,-3.417,-2.147,-1.637,-4.968,-3.910,-3.487
121.798,1.539,-11.631,-15.314,7.464,-2.127,-3.432,-2.167,-1.778,-4.933,-3.893,-3.594
121.810,-15.550,-15.373,-14.909,-7.561,-2.519,-3.712,-2.409,-1.942,-5.295,-4.097,-3.727
121.820,-19.701,-13.011,-14.494,9.637,-2.333,-3.805,-2.511,-2.087,-5.324,-4.165,-3.842
121.832,1.051,-9.120,-12.936,-9.110,-2.553,-3.863,-2.530,-2.216,-5.462,-4.143,-3.934
121.844,-19.212,-13.108,-12.575,12.591,-2.331,-4.094,-2.784,-2.353,-5.578,-4.354,-4.034
121.854,-1.145,-7.467,-11.414,-9.618,-2.228,-4.014,-2.712,-2.446,-5.432,-4.243,-4.090
121.866,-18.602,-11.506,-11.011,5.404,-1.975,-4.203,-2.938,-2.560,-5.455,-4.417,-4.156
121.877,2.394,-7.536,-10.233,-11.139,-2.045,-4.194,-2.950,-2.667,-5.329,-4.373,-4.210
121.888,-16.038,-10.470,-9.921,-5.423,-2.175,-4.343,-3.091,-2.752,-5.470,-4.475,-4.259
121.898,13.014,-4.778,-8.947,-20.317,-2.184,-4.241,-3.013,-2.823,-5.253,-4.356,-4.290
121.908,-2.122,-5.803,-7.934,13.791,-1.956,-4.293,-3.091,-2.874,-5.189,-4.392,-4.299
121.918,-1.267,0.046,-5.660,21.353,-1.834,-4.095,-2.920,-2.883,-4.873,-4.182,-4.268
121.928,18.508,0.793,-4.054,-6.651,-1.708,-4.090,-2.927,-2.883,-4.797,-4.143,-4.220
121.938,5.202,4.090,-1.885,2.820,-1.829,-4.012,-2.848,-2.856,-4.692,-4.024,-4.151
121.948,14.235,6.957,0.640,-17.188,-1.989,-3.895,-2.721,-2.795,-4.582,-3.862,-4.052
121.958,13.991,7.712,2.715,-19.183,-2.166,-3.801,-2.625,-2.718,-4.465,-3.735,-3.940
121.970,24.489,15.004,6.476,-14.454,-2.260,-3.486,-2.303,-2.576,-4.156,-3.383,-3.762
121.981,6.422,13.455,9.248,0.771,-2.328,-3.350,-2.182,-2.409,-3.960,-3.237,-3.563
121.993,28.151,18.904,12.336,28.594,-2.101,-2.977,-1.843,-2.211,-3.469,-2.880,-3.337
122.003,20.583,17.304,13.910,6.175,-1.936,-2.847,-1.730,-2.034,-3.282,-2.749,-3.137
122.013,16.921,17.673,15.124,-4.941,-2.009,-2.657,-1.542,-1.854,-3.079,-2.547,-2.936
122.025,26.565,19.045,16.494,14.561,-1.868,-2.392,-1.299,-1.637,-2.752,-2.293,-2.700
122.037,12.160,18.233,17.330,25.456,-1.250,-2.139,-1.117,-1.416,-2.278,-2.095,-2.456
122.047,34.866,19.845,17.970,23.198,-0.632,-1.823,-0.848,-1.218,-1.813,-1.807,-2.231
122.057,11.671,17.952,18.108,31.285,-0.085,-1.679,-0.742,-1.029,-1.546,-1.673,-2.009
122.067,23.146,18.984,18.229,11.081,-0.149,-1.439,-0.521,-0.838,-1.245,-1.427,-1.788
122.077,-3.709,12.959,17.240,-13.510,-0.459,-1.455,-0.505,-0.673,-1.362,-1.390,-1.597
122.087,18.508,15.986,16.533,-28.490,-1.171,-1.255,-0.289,-0.527,-1.226,-1.164,-1.438
122.098,3.737,12.412,15.647,-29.474,-1.742,-1.256,-0.230,-0.388,-1.430,-1.110,-1.300
122.108,18.752,15.687,15.468,-31.176,-2.053,-1.012,0.015,-0.248,-1.223,-0.878,-1.169
122.118,3.615,10.655,14.353,1.155,-1.817,-1.038,-0.010,-0.130,-1.273,-0.914,-1.059
122.129,21.804,17.573,14.943,-15.434,-1.545,-0.658,0.335,0.039,-0.821,-0.581,-0.897
122.140,6.544,12.383,14.568,-19.020,-1.718,-0.661,0.336,0.178,-0.866,-0.590,-0.765
122.151,12.648,16.561,15.004,5.713,-1.616,-0.363,0.614,0.346,-0.541,-0.333,-0.612
122.163,2.516,10.565,13.944,13.323,-1.507,-0.343,0.614,0.489,-0.500,-0.351,-0.484
122.175,22.292,12.692,13.268,-4.107,-1.340,-0.119,0.817,0.620,-0.249,-0.167,-0.369
122.185,9.230,13.343,13.310,10.594,-1.042,0.020,0.946,0.743,-0.107,-0.049,-0.254
122.195,-9.690,6.323,11.959,37.998,-0.430,-0.006,0.880,0.837,-0.037,-0.122,-0.165
122.205,12.770,9.869,11.082,13.579,-0.190,0.199,1.074,0.921,0.184,0.072,-0.078
122.215,-17.259,3.733,9.330,7.632,-0.186,0.088,0.945,0.978,0.111,-0.053,-0.017
122.227,10.329,0.474,6.232,36.055,-0.378,-0.008,0.860,0.988,-0.051,-0.140,-0.013
122.239,-4.808,3.828,4.968,7.227,-0.085,0.089,0.940,1.007,0.076,-0.055,0.008
122.250,-11.644,-0.467,3.399,-24.123,-0.454,-0.013,0.845,1.016,-0.070,-0.147,0.018
122.262,-13.109,-7.875,-0.163,49.569,-0.344,-0.220,0.600,0.949,-0.185,-0.392,-0.054
122.274,1.539,-6.574,-2.758,21.139,-0.035,-0.268,0.540,0.858,-0.214,-0.442,-0.141
122.284,-24.584,-12.034,-5.013,54.739,0.451,-0.432,0.318,0.763,-0.206,-0.650,-0.228
122.296,-15.672,-13.236,-7.939,28.529,0.844,-0.608,0.129,0.613,-0.348,-0.807,-0.354
122.308,-0.047,-10.261,-9.313,-35.782,0.394,-0.658,0.079,0.476,-0.391,-0.821,-0.462
122.320,-29.344,-18.716,-11.776,-37.738,-0.101,-1.045,-0.279,0.303,-0.875,-1.153,-0.617
122.331,-16.405,-15.407,-13.436,22.990,0.087,-1.134,-0.392,0.106,-0.895,-1.238,-0.796
122.343,-19.456,-16.109,-14.428,-3.840,-0.119,-1.328,-0.574,-0.079,-1.125,-1.391,-0.960
122.353,-10.301,-15.102,-14.548,2.780,-0.182,-1.419,-0.667,-0.230,-1.212,-1.464,-1.096
122.363,6.666,-11.328,-14.095,14.534,0.194,-1.435,-0.703,-0.362,-1.160,-1.471,-1.203
122.375,-26.659,-17.959,-14.759,-35.900,-0.340,-1.792,-1.054,-0.538,-1.531,-1.785,-1.349
122.385,-7.127,-14.527,-14.989,29.286,0.099,-1.797,-1.095,-0.692,-1.420,-1.799,-1.481
122.397,11.916,-9.181,-13.671,-18.106,0.038,-1.811,-1.117,-0.829,-1.399,-1.777,-1.579
122.409,-28.612,-16.717,-13.761,-54.323,-0.511,-2.148,-1.431,-0.976,-1.799,-2.053,-1.693
122.419,-1.267,-8.791,-12.820,-3.733,-0.811,-2.091,-1.337,-1.096,-1.856,-1.940,-1.795
122.431,-5.174,-11.116,-12.113,-0.556,-1.117,-2.283,-1.503,-1.217,-2.136,-2.082,-1.896
122.441,-17.625,-12.156,-11.864,-3.906,-1.313,-2.435,-1.630,-1.329,-2.365,-2.196,-1.996
122.451,7.399,-6.799,-10.912,-3.403,-1.442,-2.425,-1.608,-1.425,-2.390,-2.156,-2.077
122.463,-23.607,-12.601,-10.888,-5.512,-2.018,-2.746,-1.876,-1.547,-2.881,-2.414,-2.191
122.475,21.437,-4.897,-9.850,24.897,-1.679,-2.617,-1.785,-1.654,-2.635,-2.315,-2.291
122.485,-1.634,-5.313,-8.562,32.065,-1.139,-2.688,-1.875,-1.710,-2.642,-2.385,-2.328
122.495,-7.737,-4.542,-7.276,-14.504,-1.477,-2.741,-1.914,-1.756,-2.734,-2.406,-2.356
122.505,19.362,2.749,-5.003,-23.751,-2.017,-2.614,-1.760,-1.767,-2.691,-2.240,-2.354
122.515,5.934,1.430,-2.944,-44.183,-2.622,-2.676,-1.768,-1.752,-2.936,-2.251,-2.340
122.525,1.051,2.265,-1.198,15.665,-2.214,-2.615,-1.720,-1.730,-2.839,-2.203,-2.316
122.535,23.635,7.535,1.135,18.432,-1.841,-2.369,-1.504,-1.675,-2.504,-1.987,-2.255
122.545,-20.067,2.392,2.197,17.923,-1.542,-2.442,-1.586,-1.622,-2.549,-2.058,-2.188
122.555,17.653,6.335,3.067,-33.769,-2.060,-2.331,-1.430,-1.577,-2.583,-1.900,-2.138
122.565,6.178,6.681,4.120,-9.286,-2.323,-2.291,-1.382,-1.518,-2.579,-1.855,-2.079
122.577,-4.197,1.300,3.657,-41.515,-2.939,-2.455,-1.486,-1.482,-2.942,-1.970,-2.051
122.588,1.906,-1.174,2.083,-35.590,-3.073,-2.554,-1.543,-1.492,-3.192,-2.045,-2.077
122.599,6.422,0.119,0.845,-2.144,-3.026,-2.546,-1.534,-1.513,-3.198,-2.052,-2.113
122.610,7.521,0.533,0.421,-21.371,-3.236,-2.586,-1.568,-1.527,-3.267,-2.099,-2.139
122.621,24.123,9.255,2.630,-42.378,-3.492,-2.356,-1.310,-1.477,-3.145,-1.864,-2.108
122.631,27.175,9.445,4.580,16.923,-3.174,-2.273,-1.230,-1.397,-3.068,-1.806,-2.046
122.641,-1.145,5.569,5.121,5.103,-2.975,-2.338,-1.301,-1.339,-3.126,-1.890,-1.999
122.653,22.902,10.582,6.600,-6.776,-3.093,-2.136,-1.090,-1.250,-2.969,-1.701,-1.928
122.665,34.988,18.080,9.812,-4.732,-2.967,-1.802,-0.774,-1.098,-2.599,-1.411,-1.795
122.675,29.494,20.392,12.876,14.549,-2.670,-1.539,-0.532,-0.913,-2.288,-1.189,-1.624
122.685,18.752,17.293,14.440,-22.001,-3.012,-1.479,-0.444,-0.740,-2.338,-1.123,-1.467
122.697,15.090,16.642,15.580,-18.143,-3.144,-1.299,-0.256,-0.551,-2.213,-0.972,-1.308
122.708,10.939,17.875,16.823,6.775,-2.867,-1.005,0.005,-0.351,-1.855,-0.748,-1.138
122.720,8.864,17.719,17.521,26.008,-2.311,-0.729,0.229,-0.149,-1.450,-0.557,-0.960
122.731,17.287,17.322,17.417,31.011,-1.771,-0.528,0.390,0.041,-1.153,-0.422,-0.788
122.742,18.019,19.147,17.814,3.589,-1.686,-0.284,0.620,0.221,-0.886,-0.207,-0.617
122.753,16.677,21.847,19.313,-5.486,-2.233,0.001,0.940,0.456,-0.746,0.077,-0.408
122.765,21.926,25.422,21.464,-12.466,-2.646,0.342,1.311,0.728,-0.551,0.399,-0.175
122.775,24.855,25.833,22.872,-8.898,-2.785,0.585,1.562,0.969,-0.380,0.603,0.028
122.785,36.208,25.063,23.387,-3.622,-2.818,0.780,1.752,1.197,-0.221,0.746,0.215
122.795,30.837,23.332,23.362,-4.913,-2.822,0.954,1.918,1.412,-0.071,0.860,0.387
122.805,12.282,17.761,21.974,26.449,-2.483,0.993,1.917,1.587,0.039,0.812,0.520
122.815,1.295,13.935,19.822,-10.380,-2.550,1.038,1.954,1.728,0.060,0.808,0.622
122.826,19.362,11.615,17.390,-34.727,-3.087,1.074,2.019,1.832,-0.045,0.820,0.676
122.836,6.911,9.367,15.039,19.495,-2.826,1.109,2.028,1.910,0.013,0.775,0.700
122.846,-3.343,6.988,12.676,18.416,-2.373,1.108,1.997,1.965,0.058,0.705,0.716
122.856,9.230,4.734,10.185,-44.610,-2.982,1.013,1.948,1.993,-0.228,0.613,0.698
122.866,11.061,4.859,8.427,-10.732,-3.190,1.019,1.977,2.013,-0.345,0.589,0.665
122.876,-12.864,3.629,7.305,18.952,-2.665,1.051,1.990,2.040,-0.305,0.557,0.645
122.886,-11.766,0.242,5.452,0.152,-2.529,0.977,1.903,2.036,-0.376,0.433,0.603
122.898,-12.498,-2.723,2.914,-0.342,-2.736,0.873,1.804,1.996,-0.548,0.285,0.510
122.910,-8.958,-2.309,0.988,0.042,-2.729,0.852,1.774,1.941,-0.591,0.208,0.403
122.921,5.934,1.753,0.693,3.326,-2.585,0.927,1.829,1.908,-0.507,0.219,0.323
122.933,12.038,3.187,1.277,-0.276,-2.486,0.964,1.851,1.904,-0.469,0.200,0.276
122.945,-21.654,-0.819,1.320,-1.159,-2.324,0.893,1.759,1.898,-0.518,0.071,0.231
122.955,-27.880,-4.987,0.004,13.660,-2.115,0.785,1.624,1.853,-0.576,-0.087,0.159
122.967,-27.635,-10.180,-2.830,13.453,-1.745,0.612,1.412,1.748,-0.661,-0.319,0.028
122.979,-19.212,-14.189,-6.671,9.924,-1.432,0.374,1.140,1.579,-0.818,-0.599,-0.156
122.989,-29.833,-18.401,-10.071,17.580,-1.161,0.087,0.826,1.395,-1.032,-0.908,-0.345
122.999,-1.267,-15.958,-12.538,-12.460,-1.654,-0.104,0.656,1.196,-1.301,-1.074,-0.548
123.009,-7.005,-15.098,-13.598,-25.775,-2.116,-0.290,0.488,1.018,-1.561,-1.244,-0.736
123.019,-18.236,-17.425,-14.532,9.013,-1.636,-0.477,0.268,0.838,-1.651,-1.462,-0.921
123.029,-32.640,-19.226,-15.689,16.209,-1.207,-0.693,0.033,0.646,-1.810,-1.683,-1.108
123.039,-28.246,-20.011,-16.890,-13.924,-1.439,-0.922,-0.179,0.441,-2.087,-1.878,-1.302
123.049,-27.391,-22.845,-18.594,-34.147,-1.939,-1.273,-0.480,0.210,-2.588,-2.163,-1.526
123.060,-12.010,-23.596,-20.360,-11.901,-2.137,-1.584,-0.765,-0.043,-2.974,-2.436,-1.779
123.070,-15.062,-20.262,-20.591,30.269,-1.182,-1.655,-0.895,-0.267,-2.850,-2.542,-1.988
123.080,-24.828,-22.570,-21.217,1.693,-1.088,-1.978,-1.226,-0.502,-3.123,-2.836,-2.194
123.090,-30.565,-21.334,-21.011,-16.087,-1.479,-2.131,-1.362,-0.713,-3.311,-2.939,-2.381
123.100,-18.114,-20.735,-21.014,-7.643,-1.580,-2.340,-1.565,-0.930,-3.513,-3.110,-2.574
123.112,-26.659,-19.986,-20.559,-21.118,-1.871,-2.566,-1.769,-1.171,-3.778,-3.274,-2.783
123.124,-19.578,-20.071,-20.393,-28.130,-2.536,-2.833,-1.994,-1.415,-4.154,-3.466,-3.002
123.134,-1.023,-15.757,-19.317,-6.504,-2.608,-2.890,-2.050,-1.601,-4.199,-3.503,-3.174
123.144,-22.630,-17.174,-18.524,29.033,-2.156,-3.059,-2.271,-1.773,-4.186,-3.695,-3.321
123.154,-1.512,-14.182,-17.639,-1.507,-1.984,-3.154,-2.382,-1.938,-4.201,-3.770,-3.455
123.164,-2.000,-10.371,-15.804,-9.262,-2.165,-3.204,-2.422,-2.064,-4.260,-3.775,-3.550
123.176,-17.625,-8.050,-12.947,1.823,-2.421,-3.249,-2.457,-2.169,-4.308,-3.773,-3.620
123.186,-2.366,-6.379,-11.032,-38.661,-2.966,-3.287,-2.473,-2.242,-4.397,-3.764,-3.669
123.196,11.305,-2.375,-8.684,5.963,-2.891,-3.203,-2.394,-2.288,-4.284,-3.670,-3.699
123.206,10.573,0.742,-6.080,33.859,-2.276,-3.108,-2.344,-2.301,-4.038,-3.596,-3.686
123.216,3.248,2.107,-3.649,-3.260,-2.252,-3.057,-2.291,-2.287,-3.970,-3.514,-3.640
123.226,15.944,5.955,-1.122,-20.441,-2.509,-2.951,-2.162,-2.251,-3.922,-3.363,-3.578
123.236,20.827,10.308,2.020,-15.298,-2.619,-2.760,-1.974,-2.171,-3.713,-3.156,-3.475
123.246,25.832,12.819,5.182,11.168,-2.351,-2.541,-1.778,-2.056,-3.413,-2.947,-3.340
123.256,-3.343,12.331,7.814,23.912,-1.748,-2.371,-1.638,-1.920,-3.142,-2.786,-3.177
123.266,11.183,12.142,9.188,-27.986,-2.047,-2.300,-1.529,-1.800,-3.176,-2.657,-3.029
123.276,4.225,9.981,9.866,-17.755,-2.260,-2.231,-1.430,-1.686,-3.196,-2.547,-2.899
123.288,16.432,13.723,11.184,-13.129,-1.895,-1.982,-1.189,-1.539,-2.915,-2.289,-2.726
123.298,16.677,15.560,12.456,16.624,-1.587,-1.797,-1.012,-1.394,-2.698,-2.100,-2.562
123.308,17.287,17.316,13.906,-2.034,-1.553,-1.590,-0.804,-1.229,-2.485,-1.878,-2.374
123.320,18.019,19.060,15.573,3.202,-1.687,-1.381,-0.585,-1.030,-2.305,-1.651,-2.157
123.331,11.061,17.611,16.625,13.414,-1.510,-1.190,-0.420,-0.833,-2.035,-1.478,-1.944
123.342,15.456,16.928,16.584,-11.996,-2.005,-1.055,-0.262,-0.658,-1.978,-1.318,-1.758
123.353,33.279,18.317,16.616,-50.212,-2.726,-0.923,-0.072,-0.489,-2.039,-1.143,-1.594
123.363,-7.615,16.922,17.624,-46.729,-3.250,-0.766,0.140,-0.294,-2.090,-0.962,-1.422
123.375,-0.413,12.477,16.633,-20.734,-3.083,-0.689,0.221,-0.131,-2.052,-0.913,-1.283
123.385,25.832,15.338,15.866,-15.789,-3.160,-0.481,0.424,-0.004,-1.850,-0.738,-1.177
123.396,19.728,13.743,15.148,-11.166,-2.998,-0.397,0.486,0.124,-1.724,-0.704,-1.070
123.407,2.638,11.823,14.333,30.508,-2.333,-0.304,0.551,0.244,-1.567,-0.661,-0.967
123.418,-3.831,9.612,13.224,12.618,-2.057,-0.229,0.606,0.357,-1.447,-0.620,-0.865
123.430,-3.953,7.511,11.912,-11.109,-2.104,-0.166,0.667,0.450,-1.396,-0.573,-0.781
123.441,-26.659,3.167,10.025,-25.872,-2.170,-0.200,0.638,0.510,-1.462,-0.618,-0.734
123.452,-33.617,-1.921,7.245,-10.770,-2.038,-0.303,0.543,0.517,-1.603,-0.725,-0.739
123.464,-42.284,-8.248,3.289,7.098,-1.650,-0.526,0.302,0.451,-1.780,-0.971,-0.811
123.475,-16.649,-11.559,-1.200,-14.094,-1.697,-0.768,0.052,0.318,-1.998,-1.219,-0.946
123.487,-24.461,-17.793,-6.056,-22.741,-2.135,-1.191,-0.342,0.125,-2.504,-1.614,-1.145
123.498,-34.349,-27.445,-12.189,2.271,-1.961,-1.773,-0.936,-0.164,-3.044,-2.198,-1.438
123.510,-57.788,-41.380,-20.369,18.132,-1.482,-2.613,-1.811,-0.592,-3.756,-3.047,-1.856
123.521,-65.845,-53.199,-29.976,-8.289,-1.621,-3.557,-2.748,-1.163,-4.684,-3.941,-2.406
123.533,-88.184,-65.724,-40.230,-16.314,-2.240,-4.685,-3.832,-1.873,-5.896,-4.976,-3.094
123.544,-99.903,-75.510,-50.282,-16.927,-2.508,-5.767,-4.899,-2.687,-6.969,-5.987,-3.882
123.556,-90.259,-81.297,-59.456,-13.433,-2.758,-6.829,-5.946,-3.590,-8.004,-6.966,-4.749
123.567,-94.898,-85.535,-67.221,-2.895,-2.698,-7.881,-7.005,-4.541,-8.956,-7.944,-5.653
123.579,-87.330,-87.251,-73.617,0.124,-2.535,-8.917,-8.058,-5.527,-9.840,-8.899,-6.574
123.590,-94.166,-92.676,-79.278,7.365,-2.211,-10.068,-9.238,-6.538,-10.788,-9.962,-7.505
123.601,-106.495,-95.680,-84.069,8.215,-1.912,-11.141,-10.332,-7.574,-11.664,-10.920,-8.441
123.612,-89.527,-95.417,-87.694,18.419,-1.492,-12.131,-11.339,-8.610,-12.454,-11.774,-9.358
123.624,-110.402,-99.071,-90.807,23.255,-0.704,-13.248,-12.492,-9.676,-13.290,-12.750,-10.282
123.635,-96.973,-98.428,-93.224,30.223,-0.324,-14.280,-13.528,-10.757,-14.122,-13.589,-11.201
123.647,-106.739,-98.877,-94.901,35.422,0.045,-15.348,-14.604,-11.835,-14.960,-14.453,-12.099
123.658,-95.386,-96.579,-95.668,37.149,0.399,-16.335,-15.612,-12.912,-15.664,-15.231,-12.979
123.670,-93.922,-91.567,-94.723,26.588,1.036,-17.146,-16.466,-13.922,-16.107,-15.837,-13.770
123.681,-73.535,-87.499,-92.923,18.877,1.489,-17.937,-17.294,-14.875,-16.537,-16.403,-14.486
123.693,-85.132,-86.020,-90.678,11.924,1.809,-18.753,-18.129,-15.782,-17.039,-16.963,-15.144
123.704,-67.065,-79.991,-87.748,12.294,1.962,-19.389,-18.765,-16.634,-17.404,-17.317,-15.735
123.716,-67.554,-78.708,-84.991,8.914,2.170,-20.160,-19.542,-17.460,-17.882,-17.802,-16.289
123.728,-59.985,-75.299,-82.359,-0.086,2.426,-20.832,-20.215,-18.247,-18.265,-18.175,-16.794
123.739,-50.829,-68.241,-78.827,-5.376,2.401,-21.402,-20.772,-18.973,-18.588,-18.429,-17.232
123.751,-62.182,-64.462,-74.580,-38.610,1.780,-21.962,-21.284,-19.619,-19.004,-18.642,-17.591
123.762,-48.876,-56.551,-69.353,-38.811,1.366,-22.260,-21.554,-20.173,-19.105,-18.623,-17.864
123.773,-55.468,-52.230,-64.059,-41.546,0.982,-22.603,-21.867,-20.657,-19.265,-18.654,-18.071
123.785,-28.734,-46.609,-59.157,-36.348,0.241,-22.931,-22.135,-21.115,-19.504,-18.652,-18.263
123.796,-22.874,-42.470,-54.397,-38.185,-0.741,-23.267,-22.398,-21.519,-19.801,-18.660,-18.412
123.808,-28.978,-37.556,-49.674,-14.051,-1.070,-23.499,-22.620,-21.875,-19.816,-18.639,-18.523
123.819,-35.936,-32.904,-44.501,7.555,-1.279,-23.630,-22.734,-22.159,-19.759,-18.518,-18.568
123.831,-25.926,-27.382,-39.424,27.446,-0.954,-23.680,-22.783,-22.387,-19.570,-18.335,-18.557
123.842,-8.470,-21.553,-34.563,35.279,-0.726,-23.698,-22.825,-22.564,-19.277,-18.143,-18.491
123.854,-1.756,-16.920,-29.633,30.065,-0.458,-23.690,-22.836,-22.671,-18.978,-17.922,-18.356
123.865,13.014,-7.279,-23.702,29.520,0.580,-23.436,-22.627,-22.691,-18.354,-17.474,-18.125
123.876,1.173,-3.946,-17.704,21.577,1.265,-23.245,-22.468,-22.626,-17.823,-17.071,-17.802
123.888,10.939,-0.713,-12.533,17.189,1.719,-22.988,-22.256,-22.519,-17.195,-16.617,-17.436
123.899,18.141,4.243,-7.714,-6.319,1.909,-22.685,-21.950,-22.366,-16.672,-16.073,-17.027
123.911,26.565,8.333,-3.148,-25.598,1.832,-22.408,-21.634,-22.165,-16.285,-15.527,-16.578
123.923,25.100,12.594,1.401,-24.747,1.536,-22.051,-21.255,-21.914,-15.780,-14.933,-16.091
123.934,-4.319,12.847,5.303,-27.330,1.153,-21.773,-20.952,-21.633,-15.376,-14.431,-15.590
123.946,24.123,15.858,8.376,-43.970,0.309,-21.495,-20.587,-21.347,-15.168,-13.885,-15.102
123.957,19.973,17.499,11.079,-39.613,-0.433,-21.228,-20.241,-21.042,-14.966,-13.380,-14.616
123.969,21.804,18.434,13.404,-30.448,-0.851,-20.889,-19.868,-20.719,-14.572,-12.864,-14.129
123.980,13.869,18.449,15.182,-26.275,-1.207,-20.555,-19.517,-20.390,-14.144,-12.385,-13.649
123.992,20.339,20.273,16.717,-25.647,-1.798,-20.191,-19.126,-20.058,-13.729,-11.882,-13.183
124.003,19.973,20.522,17.988,-35.374,-2.691,-19.876,-18.761,-19.720,-13.452,-11.424,-12.730
124.015,25.222,21.903,19.009,-45.684,-3.506,-19.563,-18.384,-19.383,-13.233,-10.974,-12.298
124.027,25.222,23.629,20.252,-39.240,-4.282,-19.248,-17.998,-19.035,-13.046,-10.534,-11.873
124.038,25.954,24.686,21.489,-15.480,-4.809,-18.915,-17.618,-18.673,-12.783,-10.118,-11.453
124.050,31.447,27.221,22.974,-6.802,-4.958,-18.480,-17.167,-18.296,-12.338,-9.643,-11.030
124.061,28.274,28.298,24.529,-9.997,-5.122,-18.074,-16.748,-17.902,-11.923,-9.209,-10.597
124.073,32.058,27.242,25.400,-32.863,-5.813,-17.754,-16.390,-17.514,-11.678,-8.847,-10.184
124.084,28.518,26.285,25.851,-40.360,-6.432,-17.395,-16.001,-17.134,-11.385,-8.470,-9.794
124.096,29.861,26.503,26.130,-43.853,-6.694,-16.990,-15.584,-16.761,-11.000,-8.077,-9.423
124.107,19.606,26.804,26.428,-45.633,-6.846,-16.623,-15.204,-16.386,-10.669,-7.729,-9.059
124.119,21.682,24.910,26.248,-44.145,-7.298,-16.332,-14.880,-16.027,-10.483,-7.448,-8.721
