R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,0,40,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
173.265,83.942,59.767,41.314,-11.226,-1.478,-10.362,-8.317,-9.876,-6.972,-4.841,-6.715
173.276,63.800,62.971,48.093,18.903,-1.173,-9.449,-7.448,-9.119,-5.925,-3.964,-5.917
173.288,69.293,66.439,53.590,7.843,-0.977,-8.551,-6.585,-8.338,-4.933,-3.101,-5.104
173.299,80.280,71.554,58.956,-7.628,-1.026,-7.538,-5.573,-7.495,-3.930,-2.107,-4.244
173.310,70.026,74.155,63.831,9.557,-0.655,-6.526,-4.596,-6.621,-2.850,-1.157,-3.362
173.321,84.186,80.981,68.784,26.674,-0.344,-5.367,-3.484,-5.697,-1.598,-0.083,-2.438
173.332,90.412,85.703,73.669,27.169,-0.133,-4.295,-2.452,-4.774,-0.470,0.902,-1.523
173.342,91.999,85.687,77.314,-4.594,-0.488,-3.407,-1.555,-3.852,0.325,1.737,-0.626
173.353,87.971,87.861,80.479,-10.251,-0.901,-2.454,-0.572,-2.919,1.117,2.639,0.263
173.363,93.830,89.099,83.019,-28.930,-1.375,-1.507,0.394,-1.968,1.909,3.509,1.152
173.374,87.971,88.193,84.840,-21.278,-1.629,-0.591,1.325,-1.028,2.669,4.323,2.011
173.384,80.280,86.310,85.558,41.384,-0.374,0.350,2.172,-0.109,3.746,5.053,2.848
173.394,65.753,81.663,84.823,21.065,0.304,1.125,2.912,0.776,4.498,5.684,3.656
173.405,81.257,79.490,83.249,-7.096,0.178,1.913,3.691,1.627,5.182,6.345,4.419
173.416,51.837,71.635,80.327,-1.759,-0.045,2.460,4.255,2.442,5.549,6.780,5.131
173.427,50.860,64.983,76.026,-9.237,-0.279,2.955,4.768,3.170,5.852,7.158,5.746
173.437,48.175,58.719,71.182,-1.108,-0.319,3.435,5.247,3.820,6.189,7.494,6.272
173.448,40.240,52.408,65.802,26.263,0.408,3.861,5.636,4.406,6.566,7.743,6.735
173.459,14.848,41.343,59.142,25.350,0.971,4.038,5.792,4.899,6.659,7.770,7.109
173.470,19.731,35.607,52.225,18.820,0.891,4.246,6.021,5.303,6.675,7.870,7.392
173.481,-7.368,25.056,44.689,-10.348,0.372,4.187,6.018,5.612,6.332,7.735,7.574
173.492,-2.119,17.495,36.935,-28.093,-0.435,4.161,6.045,5.825,6.025,7.623,7.648
173.502,2.641,10.118,29.070,4.390,-0.409,4.073,5.945,5.941,5.827,7.381,7.620
173.512,-23.604,3.338,21.725,43.211,0.251,3.982,5.806,5.987,5.730,7.114,7.533
173.523,-10.420,0.049,15.145,-32.180,-0.302,3.840,5.706,5.982,5.353,6.893,7.400
173.533,-22.749,-7.559,8.785,-30.818,-1.018,3.547,5.456,5.918,4.816,6.513,7.196
173.544,-18.355,-11.481,2.654,-3.926,-1.169,3.304,5.206,5.786,4.463,6.134,6.924
173.554,-38.009,-20.445,-3.783,-11.197,-1.285,2.858,4.767,5.586,3.878,5.574,6.590
173.565,-27.144,-23.414,-9.805,-3.549,-1.238,2.519,4.425,5.324,3.436,5.117,6.198
173.576,-25.801,-25.252,-14.644,17.983,-0.985,2.180,4.064,5.032,3.049,4.651,5.785
173.586,-28.487,-23.310,-17.459,-7.251,-1.057,1.988,3.872,4.772,2.761,4.364,5.416
173.598,-41.793,-25.594,-20.034,18.812,-1.272,1.653,3.544,4.460,2.287,3.916,4.965
173.609,-22.994,-22.457,-21.112,-41.599,-2.522,1.392,3.360,4.184,1.724,3.632,4.576
173.619,-27.510,-25.432,-22.182,-43.166,-3.124,1.004,3.019,3.901,1.110,3.183,4.171
173.630,-32.515,-28.963,-24.017,-17.741,-3.396,0.589,2.607,3.578,0.592,2.665,3.729
173.641,-27.510,-30.322,-26.162,-11.765,-3.364,0.189,2.196,3.220,0.131,2.158,3.260
173.652,-30.806,-30.849,-27.566,-17.076,-3.274,-0.145,1.852,2.873,-0.263,1.725,2.810
173.662,-26.900,-30.256,-28.600,14.369,-2.917,-0.469,1.498,2.521,-0.583,1.291,2.363
173.673,-32.760,-32.281,-29.816,29.482,-2.152,-0.860,1.034,2.157,-0.842,0.765,1.923
173.684,-35.445,-30.810,-30.295,-11.481,-2.162,-1.160,0.723,1.809,-1.165,0.407,1.512
173.695,-20.064,-30.506,-30.637,-39.861,-3.244,-1.570,0.376,1.460,-1.793,0.006,1.095
173.706,-10.908,-28.430,-30.447,-38.108,-3.851,-1.902,0.069,1.114,-2.249,-0.362,0.673
173.716,-32.271,-28.719,-29.691,-26.999,-3.913,-2.183,-0.218,0.800,-2.568,-0.709,0.287
173.727,-30.318,-28.502,-29.305,-22.096,-4.188,-2.501,-0.525,0.479,-2.966,-1.072,-0.102
173.738,-18.721,-28.545,-29.259,-30.803,-4.114,-2.823,-0.850,0.155,-3.326,-1.448,-0.488
173.749,-17.622,-26.794,-28.620,-29.025,-4.415,-3.067,-1.069,-0.148,-3.681,-1.717,-0.853
173.759,-4.072,-19.143,-26.324,24.679,-3.305,-3.009,-1.092,-0.394,-3.449,-1.778,-1.145
173.770,-22.383,-18.517,-23.888,23.931,-2.664,-3.148,-1.281,-0.600,-3.482,-1.990,-1.380
173.781,0.688,-14.888,-21.597,12.337,-2.394,-3.190,-1.349,-0.780,-3.478,-2.074,-1.581
173.792,-1.875,-9.937,-18.382,11.329,-2.037,-3.150,-1.333,-0.904,-3.388,-2.070,-1.720
173.802,6.669,-5.273,-14.837,5.126,-1.921,-3.107,-1.301,-0.982,-3.330,-2.046,-1.807
173.813,8.867,-3.512,-11.652,-18.555,-2.180,-3.131,-1.317,-1.030,-3.393,-2.070,-1.865
173.824,2.153,-3.040,-8.907,-23.500,-2.535,-3.116,-1.303,-1.056,-3.394,-2.071,-1.906
173.835,16.435,2.472,-5.748,-11.680,-2.356,-2.888,-1.111,-1.046,-3.098,-1.895,-1.909
173.845,23.027,6.657,-2.280,-1.946,-2.318,-2.691,-0.935,-0.990,-2.872,-1.736,-1.867
173.856,8.989,7.603,0.871,17.824,-1.519,-2.506,-0.811,-0.903,-2.553,-1.623,-1.786
173.867,16.069,11.352,3.874,36.940,-1.056,-2.260,-0.596,-0.789,-2.245,-1.415,-1.673
173.877,11.064,12.276,6.345,39.991,-0.427,-2.057,-0.467,-0.656,-1.867,-1.285,-1.533
173.888,9.599,12.419,8.309,12.398,-0.637,-1.914,-0.316,-0.511,-1.763,-1.134,-1.383
173.899,-4.560,11.056,9.530,20.183,-0.406,-1.787,-0.201,-0.367,-1.627,-1.021,-1.235
173.910,-1.753,9.712,9.798,14.216,-0.834,-1.739,-0.130,-0.248,-1.660,-0.955,-1.116
173.920,-3.340,9.362,9.915,5.544,-0.749,-1.602,-0.003,-0.130,-1.520,-0.837,-1.002
173.931,9.477,12.013,10.474,10.407,-1.118,-1.433,0.195,-0.005,-1.457,-0.653,-0.886
173.942,17.778,12.826,11.073,-7.650,-1.692,-1.342,0.334,0.126,-1.527,-0.535,-0.770
173.952,24.248,15.158,12.089,11.051,-1.590,-1.117,0.541,0.276,-1.294,-0.356,-0.642
173.963,27.910,17.883,13.591,16.704,-1.799,-0.893,0.774,0.453,-1.136,-0.156,-0.491
173.974,39.874,20.812,15.518,23.650,-1.322,-0.572,1.067,0.659,-0.787,0.106,-0.307
173.984,17.412,22.143,17.619,25.425,-1.074,-0.241,1.372,0.896,-0.433,0.379,-0.094
173.995,10.332,23.026,19.420,14.860,-0.638,0.090,1.675,1.149,-0.068,0.657,0.142
174.006,13.994,23.109,20.709,5.907,-0.128,0.389,1.935,1.401,0.290,0.891,0.379
174.017,13.994,20.876,20.933,-23.214,-0.266,0.525,2.076,1.632,0.373,1.011,0.596
174.027,29.619,21.304,20.881,-7.167,-0.768,0.707,2.287,1.853,0.429,1.188,0.791
174.038,25.713,20.504,20.703,-14.958,-1.085,0.865,2.469,2.065,0.472,1.331,0.970
174.049,19.731,18.759,20.317,11.669,-1.017,1.054,2.650,2.269,0.625,1.469,1.138
174.059,10.210,16.451,19.415,-1.848,-1.054,1.197,2.787,2.451,0.723,1.562,1.282
174.070,-0.776,13.883,17.968,5.256,-1.059,1.300,2.884,2.604,0.785,1.615,1.396
174.081,-15.181,10.519,16.135,1.758,-1.065,1.345,2.920,2.727,0.794,1.606,1.478
174.091,13.994,8.484,13.729,-15.711,-1.039,1.329,2.894,2.806,0.750,1.539,1.519
174.102,25.835,8.290,11.888,-11.184,-1.312,1.375,2.967,2.881,0.666,1.566,1.549
174.113,-4.927,8.606,11.063,9.197,-1.454,1.518,3.118,2.970,0.726,1.666,1.590
174.124,-19.453,3.915,9.291,18.799,-1.295,1.463,3.044,3.019,0.660,1.543,1.591
174.134,-14.693,1.898,7.281,-8.892,-1.281,1.411,2.991,3.037,0.556,1.449,1.568
174.145,6.914,0.330,5.144,-28.142,-1.638,1.314,2.923,3.029,0.329,1.337,1.515
174.156,14.970,-0.659,3.228,-15.535,-1.860,1.259,2.867,3.005,0.218,1.235,1.443
174.166,-15.303,-2.885,1.679,21.793,-1.561,1.231,2.810,2.976,0.205,1.132,1.366
174.177,3.862,-4.455,-0.244,10.660,-1.136,1.192,2.725,2.920,0.235,1.010,1.272
174.188,-9.077,-6.351,-1.995,16.859,-0.890,1.095,2.607,2.850,0.148,0.863,1.170
174.198,-5.659,-8.856,-4.149,4.655,-0.397,0.951,2.412,2.750,0.099,0.650,1.047
174.209,-0.044,-9.269,-5.835,-0.285,-0.162,0.866,2.299,2.644,0.052,0.524,0.924
174.220,-16.035,-11.138,-7.372,32.561,0.336,0.709,2.112,2.526,-0.054,0.328,0.793
174.230,-24.825,-13.347,-9.034,34.010,1.399,0.559,1.901,2.393,-0.063,0.128,0.665
174.241,-28.853,-15.093,-10.677,13.426,1.673,0.393,1.711,2.247,-0.171,-0.039,0.534
174.252,-17.867,-16.507,-12.426,4.004,1.528,0.186,1.508,2.082,-0.392,-0.219,0.384
174.262,-22.505,-17.835,-14.033,15.100,1.400,-0.052,1.286,1.904,-0.675,-0.418,0.223
174.273,-17.012,-17.008,-14.990,-6.473,1.247,-0.216,1.144,1.730,-0.892,-0.536,0.066
174.284,-23.726,-19.129,-16.095,19.606,1.357,-0.426,0.895,1.542,-1.000,-0.758,-0.102
174.294,-14.815,-19.635,-17.151,3.666,1.013,-0.640,0.709,1.346,-1.279,-0.920,-0.281
174.305,-17.378,-18.601,-17.789,29.006,1.539,-0.780,0.514,1.145,-1.272,-1.084,-0.458
174.316,-5.293,-16.332,-17.506,6.959,1.405,-0.857,0.435,0.976,-1.335,-1.130,-0.600
174.327,-7.490,-14.850,-16.945,18.610,1.568,-0.978,0.309,0.819,-1.432,-1.219,-0.725
174.337,-3.828,-12.723,-15.904,-12.633,1.561,-1.044,0.245,0.687,-1.489,-1.246,-0.825
174.348,-14.937,-12.106,-14.851,3.859,1.650,-1.146,0.135,0.568,-1.552,-1.316,-0.908
174.359,-10.054,-11.563,-13.892,-16.720,1.409,-1.269,0.056,0.458,-1.772,-1.360,-0.986
174.369,-2.851,-9.278,-12.825,-20.559,0.774,-1.361,-0.012,0.353,-1.912,-1.395,-1.060
174.380,-17.867,-8.081,-11.283,-22.916,0.114,-1.475,-0.066,0.274,-2.172,-1.430,-1.122
174.391,-2.851,-5.199,-9.701,-28.336,-0.609,-1.506,-0.085,0.208,-2.233,-1.435,-1.176
174.402,9.721,-3.387,-7.688,43.689,-0.601,-1.510,-0.113,0.155,-2.184,-1.457,-1.226
174.414,7.036,0.045,-5.250,14.595,0.006,-1.382,-0.047,0.144,-1.899,-1.372,-1.219
174.426,2.519,4.274,-2.051,-53.411,-0.535,-1.208,0.111,0.185,-1.694,-1.194,-1.157
174.436,5.815,4.701,0.041,-13.192,-0.987,-1.188,0.170,0.233,-1.790,-1.137,-1.109
174.448,4.594,5.957,2.099,-36.934,-1.753,-1.100,0.285,0.298,-1.797,-1.030,-1.049
174.459,-6.880,4.608,3.363,0.904,-2.414,-1.127,0.320,0.355,-2.021,-1.024,-1.018
174.471,0.199,5.299,4.256,21.460,-2.083,-1.018,0.394,0.410,-1.863,-0.979,-0.989
174.483,6.425,3.209,4.018,35.179,-1.145,-0.943,0.379,0.452,-1.594,-1.007,-0.960
174.495,-7.979,0.450,2.958,36.526,-0.186,-0.931,0.316,0.472,-1.405,-1.066,-0.935
174.506,-0.166,0.102,1.846,32.555,0.578,-0.894,0.313,0.481,-1.276,-1.049,-0.906
174.516,-3.340,3.215,2.143,-14.407,0.478,-0.794,0.444,0.516,-1.254,-0.896,-0.848
174.528,18.877,9.660,4.026,-22.201,-0.011,-0.638,0.680,0.598,-1.310,-0.647,-0.749
174.539,11.430,9.977,5.855,-47.310,-0.685,-0.601,0.795,0.705,-1.486,-0.535,-0.641
174.549,22.539,11.903,7.461,-26.593,-1.171,-0.501,0.957,0.819,-1.565,-0.385,-0.536
174.560,19.853,14.476,9.468,19.586,-0.957,-0.272,1.167,0.959,-1.310,-0.193,-0.408
174.571,24.004,16.466,11.358,23.077,-0.642,-0.045,1.354,1.119,-1.005,-0.019,-0.257
174.582,11.064,13.610,12.113,11.284,-0.809,-0.018,1.378,1.266,-0.990,-0.009,-0.120
174.592,6.791,13.261,12.654,1.859,-0.876,0.151,1.535,1.412,-0.816,0.129,0.012
174.603,13.750,14.158,13.070,-22.128,-1.567,0.281,1.716,1.554,-0.851,0.285,0.132
174.614,12.163,12.863,13.073,-27.409,-2.033,0.348,1.812,1.686,-0.892,0.346,0.233
174.624,6.181,11.176,12.730,-45.048,-2.744,0.415,1.915,1.805,-0.966,0.405,0.312
174.635,27.178,14.632,12.929,-32.428,-3.286,0.585,2.121,1.921,-0.942,0.555,0.377
174.646,3.740,13.432,13.360,3.359,-2.734,0.737,2.235,2.057,-0.753,0.617,0.465
174.656,11.430,12.280,13.203,-25.073,-2.897,0.840,2.352,2.180,-0.738,0.683,0.540
174.667,3.373,10.267,12.711,26.202,-1.876,0.981,2.432,2.291,-0.491,0.717,0.609
174.679,-2.241,7.408,11.161,19.955,-1.083,1.055,2.437,2.379,-0.285,0.686,0.664
174.690,3.618,4.289,8.879,-1.678,-1.066,1.051,2.416,2.430,-0.289,0.636,0.687
174.702,13.261,6.071,7.600,-10.661,-1.054,1.138,2.506,2.476,-0.251,0.694,0.704
174.714,10.820,3.869,6.248,-2.015,-0.805,1.116,2.471,2.512,-0.280,0.633,0.713
174.724,-3.584,1.670,5.094,29.249,-0.389,1.099,2.429,2.530,-0.262,0.573,0.714
174.736,-12.984,-2.034,2.958,23.480,0.257,1.056,2.321,2.519,-0.161,0.457,0.693
174.748,0.810,-4.996,0.290,4.021,0.653,0.969,2.207,2.472,-0.195,0.349,0.649
174.759,-5.415,-6.195,-1.912,-1.551,0.904,0.893,2.130,2.408,-0.279,0.284,0.594
174.769,-3.096,-5.896,-3.264,5.877,0.810,0.825,2.074,2.346,-0.382,0.238,0.538
174.780,-14.204,-7.349,-4.328,6.423,0.786,0.721,1.971,2.277,-0.496,0.144,0.476
174.791,-19.453,-11.463,-6.234,-13.995,0.388,0.471,1.749,2.171,-0.818,-0.069,0.374
174.801,-8.833,-12.339,-8.074,-29.057,-0.234,0.297,1.617,2.042,-1.110,-0.199,0.242
174.812,-16.402,-13.117,-9.456,16.211,0.180,0.203,1.478,1.907,-1.098,-0.336,0.105
174.824,-20.064,-15.451,-11.227,27.943,1.023,0.045,1.248,1.743,-1.066,-0.543,-0.041
174.834,-28.731,-17.076,-12.827,35.764,1.261,-0.168,1.029,1.577,-1.259,-0.735,-0.186
174.845,0.444,-12.238,-13.359,-25.577,0.877,-0.254,0.986,1.424,-1.440,-0.748,-0.314
174.855,2.275,-11.124,-13.002,-39.568,0.081,-0.425,0.881,1.300,-1.776,-0.838,-0.427
174.867,-9.443,-10.536,-12.052,-20.121,0.083,-0.552,0.757,1.174,-1.899,-0.942,-0.539
174.877,5.449,-5.066,-10.406,35.862,0.394,-0.451,0.814,1.096,-1.679,-0.871,-0.604
174.887,8.623,1.810,-7.164,-18.206,0.072,-0.296,0.982,1.089,-1.556,-0.687,-0.594
174.898,11.674,0.384,-4.863,-33.535,-1.032,-0.395,0.948,1.092,-1.829,-0.721,-0.591
174.910,18.511,5.447,-2.009,-32.929,-1.519,-0.177,1.178,1.132,-1.658,-0.504,-0.562
174.921,35.113,14.401,2.328,-30.727,-1.940,0.212,1.576,1.248,-1.318,-0.129,-0.463
174.933,47.320,23.691,8.113,-26.025,-2.577,0.665,2.057,1.458,-0.977,0.313,-0.281
174.944,55.865,35.854,15.755,-21.668,-2.732,1.322,2.718,1.783,-0.380,0.924,0.007
174.955,79.548,47.765,24.476,-26.497,-2.887,2.058,3.471,2.233,0.250,1.616,0.415
174.967,94.441,57.966,33.730,-40.930,-3.519,2.851,4.325,2.811,0.808,2.393,0.937
174.978,101.277,68.511,43.419,-44.862,-3.866,3.793,5.302,3.502,1.572,3.274,1.558
174.989,113.484,78.296,53.254,-42.992,-4.210,4.852,6.384,4.309,2.465,4.243,2.280
175.001,116.902,88.103,63.202,-36.369,-4.900,6.015,7.594,5.237,3.379,5.316,3.102
175.013,129.964,98.505,73.280,-23.224,-5.102,7.329,8.916,6.261,4.523,6.478,4.004
175.024,121.541,104.165,82.450,-14.806,-4.926,8.613,10.166,7.362,5.727,7.558,4.972
175.036,122.273,110.149,90.648,-4.915,-4.703,9.978,11.487,8.529,7.027,8.696,5.995
175.047,116.292,112.678,97.448,19.686,-4.166,11.325,12.764,9.738,8.358,9.780,7.051
175.058,131.185,119.013,103.804,17.863,-3.900,12.818,14.214,10.998,9.753,11.028,8.150
175.070,132.528,123.873,109.666,11.381,-3.703,14.285,15.649,12.311,11.082,12.248,9.290
175.081,127.401,126.393,114.782,5.494,-3.461,15.625,16.963,13.568,12.253,13.335,10.362
175.091,125.325,127.868,118.795,9.152,-3.196,16.937,18.246,14.841,13.396,14.381,11.440
175.102,122.273,128.687,121.972,-7.720,-3.388,18.224,19.545,16.128,14.396,15.432,12.519
175.113,108.479,123.466,122.985,-30.421,-3.750,19.301,20.636,17.375,15.166,16.258,13.540
175.124,105.916,117.937,122.049,-31.009,-3.804,20.310,21.673,18.558,15.824,17.017,14.481
175.135,81.989,107.512,118.515,5.737,-3.563,21.107,22.463,19.656,16.353,17.526,15.329
175.145,76.618,97.442,112.737,-24.366,-3.683,21.756,23.109,20.611,16.721,17.891,16.028
175.156,50.494,82.727,104.746,-35.009,-3.891,22.138,23.518,21.438,16.743,18.012,16.586
175.167,18.511,66.413,94.447,10.348,-3.757,22.354,23.710,22.092,16.733,17.918,16.967
175.178,-4.194,48.675,81.922,8.044,-3.472,22.374,23.687,22.556,16.575,17.621,17.164
175.189,-7.856,34.489,68.448,-34.522,-3.836,22.243,23.585,22.847,16.100,17.250,17.186
175.199,-17.134,19.595,54.621,-46.584,-4.444,21.954,23.329,22.986,15.455,16.725,17.050
175.210,-30.440,4.033,40.249,-23.166,-4.709,21.461,22.869,22.949,14.614,16.000,16.736
175.221,-33.614,-4.571,27.043,35.204,-4.069,21.122,22.470,22.788,14.172,15.353,16.312
175.231,-36.422,-14.347,14.852,-28.759,-4.624,20.545,21.941,22.525,13.241,14.590,15.796
175.242,-47.042,-24.627,3.326,-46.286,-5.172,19.854,21.288,22.150,12.224,13.706,15.167
175.253,-42.159,-30.411,-6.671,-15.854,-4.953,19.316,20.713,21.699,11.558,12.913,14.474
175.264,-47.897,-37.026,-15.643,-3.862,-4.700,18.643,20.011,21.175,10.755,12.011,13.723
175.275,-55.709,-41.408,-23.277,0.098,-4.522,17.985,19.331,20.604,9.966,11.147,12.942
175.285,-61.325,-46.451,-30.077,9.405,-3.930,17.275,18.574,19.989,9.206,10.228,12.136
175.295,-44.723,-45.896,-35.085,-7.510,-3.812,16.727,18.017,19.389,8.528,9.529,11.365
175.307,-60.470,-47.268,-39.295,-3.115,-3.858,15.995,17.284,18.672,7.621,8.629,10.447
175.318,-58.761,-52.204,-42.892,-25.437,-3.967,15.214,16.508,18.008,6.706,7.734,9.636
175.329,-45.211,-51.848,-45.790,-18.724,-4.075,14.547,15.850,17.312,5.897,6.967,8.805
175.340,-68.039,-58.586,-49.216,-0.183,-3.985,13.649,14.938,16.588,4.934,5.961,7.957
175.351,-67.551,-60.571,-52.433,23.707,-2.841,12.951,14.166,15.836,4.344,5.119,7.108
175.361,-86.472,-66.388,-56.212,20.702,-2.159,12.021,13.209,15.043,3.427,4.121,6.242
175.372,-64.865,-66.609,-59.456,8.818,-1.861,11.248,12.418,14.234,2.662,3.307,5.381
175.383,-85.129,-72.815,-63.122,-13.355,-1.876,10.228,11.404,13.390,1.605,2.287,4.499
175.394,-73.044,-72.286,-66.029,-6.557,-1.877,9.396,10.570,12.517,0.772,1.457,3.600
175.404,-82.200,-75.557,-68.683,6.285,-1.671,8.473,9.626,11.644,-0.089,0.533,2.716
175.415,-88.914,-78.745,-71.503,13.898,-1.278,7.519,8.639,10.737,-0.939,-0.416,1.816
175.426,-74.021,-76.592,-73.356,-1.193,-1.418,6.681,7.807,9.834,-1.756,-1.196,0.935
175.436,-85.496,-82.174,-75.875,-20.297,-1.541,5.580,6.720,8.902,-2.844,-2.219,0.034
175.447,-71.457,-78.362,-76.947,-26.445,-2.109,4.755,5.938,7.985,-3.720,-2.934,-0.843
175.458,-74.143,-79.723,-77.686,10.127,-1.848,3.864,5.038,7.081,-4.520,-3.760,-1.701
175.468,-81.955,-79.730,-78.279,31.195,-1.118,3.027,4.157,6.191,-5.164,-4.544,-2.521
175.479,-78.171,-79.631,-78.851,18.151,-0.621,2.144,3.243,5.286,-5.870,-5.339,-3.335
175.490,-65.475,-76.475,-78.452,-24.444,-0.779,1.373,2.481,4.414,-6.546,-5.973,-4.103
175.500,-43.136,-71.923,-77.196,-26.880,-1.213,0.621,1.766,3.586,-7.274,-6.558,-4.825
175.511,-54.367,-65.877,-74.177,10.282,-0.766,0.097,1.198,2.837,-7.562,-6.989,-5.457
175.521,-41.915,-59.928,-70.376,15.056,-0.510,-0.409,0.667,2.147,-7.878,-7.372,-6.016
175.532,-48.995,-55.614,-66.100,6.870,-0.410,-0.889,0.177,1.521,-8.193,-7.709,-6.504
175.542,-40.328,-50.320,-61.684,0.584,-0.498,-1.324,-0.248,0.957,-8.511,-7.977,-6.924
175.553,-24.092,-42.992,-56.494,-36.805,-0.833,-1.662,-0.526,0.456,-8.854,-8.100,-7.280
175.563,-17.867,-36.203,-50.762,-14.279,-0.966,-1.912,-0.753,0.034,-9.023,-8.177,-7.559
175.574,-28.975,-34.010,-45.696,21.311,-0.389,-2.199,-1.075,-0.341,-9.074,-8.342,-7.782
175.584,3.129,-23.080,-39.801,15.469,0.057,-2.190,-1.111,-0.648,-8.800,-8.212,-7.926
175.595,-8.711,-17.811,-33.234,-2.660,0.039,-2.223,-1.151,-0.855,-8.666,-8.089,-7.968
175.605,-16.280,-15.600,-27.844,-7.124,-0.028,-2.352,-1.274,-1.029,-8.664,-8.051,-7.980
175.615,17.900,-7.393,-22.283,-24.137,-0.296,-2.250,-1.158,-1.145,-8.453,-7.781,-7.938
175.626,17.656,0.476,-15.805,-8.945,-0.092,-2.044,-0.959,-1.175,-8.093,-7.434,-7.812
175.637,10.454,4.461,-9.616,34.626,0.464,-1.853,-0.809,-1.142,-7.667,-7.137,-7.622
175.647,16.802,7.687,-4.537,18.508,0.842,-1.677,-0.668,-1.075,-7.264,-6.842,-7.391
175.658,29.375,15.120,0.864,-1.057,0.912,-1.353,-0.357,-0.948,-6.779,-6.385,-7.105
175.668,16.679,17.162,5.909,-26.104,0.386,-1.168,-0.121,-0.773,-6.598,-6.013,-6.781
175.679,42.559,21.471,10.296,-31.536,0.247,-0.873,0.195,-0.574,-6.247,-5.570,-6.441
175.689,46.099,28.434,15.405,8.647,0.650,-0.381,0.668,-0.307,-5.601,-4.980,-6.040
175.700,22.661,28.205,19.420,34.773,1.308,-0.114,0.914,-0.019,-5.174,-4.613,-5.614
175.710,34.868,32.220,23.127,-6.477,1.050,0.280,1.345,0.303,-4.767,-4.066,-5.158
175.720,43.414,35.305,26.674,-36.873,0.014,0.631,1.767,0.647,-4.504,-3.550,-4.701
175.731,41.827,37.375,29.955,12.629,-0.013,1.076,2.194,1.016,-3.940,-3.044,-4.233
175.741,39.385,35.961,31.854,12.802,0.334,1.420,2.495,1.377,-3.423,-2.663,-3.774
175.752,53.546,38.819,33.701,-14.792,0.144,1.870,2.945,1.751,-2.907,-2.141,-3.310
175.762,36.211,37.263,35.024,-19.436,-0.097,2.192,3.277,2.127,-2.561,-1.748,-2.857
175.772,39.996,39.098,36.293,13.866,0.143,2.670,3.725,2.513,-1.963,-1.248,-2.399
175.783,34.258,39.594,37.371,24.945,0.618,3.086,4.118,2.904,-1.450,-0.802,-1.938
175.794,2.885,36.228,37.651,24.033,1.094,3.414,4.413,3.296,-0.997,-0.452,-1.474
175.804,29.131,34.266,36.705,-34.753,0.411,3.617,4.703,3.648,-0.973,-0.114,-1.059
175.815,26.567,31.306,35.354,-42.955,-0.253,3.815,4.968,3.972,-0.916,0.180,-0.690
175.826,28.765,30.546,33.933,-5.615,-0.268,4.101,5.255,4.271,-0.611,0.489,-0.356
175.837,-1.875,22.721,31.492,10.903,-0.142,4.210,5.352,4.536,-0.457,0.608,-0.058
175.847,12.651,18.999,27.824,6.982,0.048,4.295,5.412,4.718,-0.290,0.692,0.156
175.858,19.609,18.968,25.031,-1.953,0.113,4.478,5.577,4.886,-0.046,0.880,0.355
175.869,0.810,13.159,21.830,-1.834,0.130,4.456,5.539,5.016,-0.016,0.864,0.514
175.879,6.425,10.828,18.674,-0.896,0.253,4.526,5.591,5.111,0.114,0.939,0.637
175.890,6.181,8.119,15.559,15.165,0.534,4.542,5.579,5.172,0.217,0.950,0.726
175.900,-20.918,1.139,11.736,24.322,1.029,4.375,5.385,5.182,0.138,0.791,0.772
175.910,-16.280,-0.904,8.056,-46.007,0.434,4.231,5.312,5.155,-0.156,0.755,0.782
175.921,16.924,-1.166,4.201,-50.863,0.165,4.115,5.256,5.093,-0.394,0.729,0.750
175.933,-2.363,-3.460,1.703,-37.626,0.172,3.986,5.156,5.027,-0.566,0.661,0.716
175.945,-16.035,-9.749,-1.925,-6.043,0.597,3.706,4.862,4.901,-0.770,0.407,0.627
175.955,-33.858,-14.801,-5.387,41.711,1.060,3.443,4.547,4.736,-0.870,0.133,0.500
175.966,-35.445,-20.153,-9.633,6.477,0.866,3.055,4.157,4.512,-1.210,-0.206,0.318
175.977,-32.027,-24.079,-13.825,-32.595,-0.082,2.621,3.786,4.231,-1.758,-0.534,0.073
175.988,-49.240,-31.263,-18.497,-43.633,-0.570,2.069,3.282,3.896,-2.388,-1.000,-0.232
175.999,-46.188,-36.135,-23.552,-13.947,-0.811,1.549,2.771,3.498,-2.890,-1.472,-0.602
176.010,-72.556,-45.754,-29.563,16.175,-0.422,0.843,2.035,3.024,-3.472,-2.156,-1.038
176.020,-79.270,-56.088,-36.845,-10.425,-0.372,0.028,1.204,2.453,-4.179,-2.921,-1.562
176.031,-81.467,-62.156,-44.080,-19.472,-0.688,-0.792,0.398,1.781,-4.967,-3.655,-2.181
176.043,-103.196,-73.633,-52.082,-20.042,-0.681,-1.869,-0.688,0.992,-5.933,-4.659,-2.907
