R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,160,30,0,155,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
466.855,69.049,26.117,-13.599,11.443,-4.566,-33.316,-32.476,-33.609,-26.199,-25.010,-26.965
466.867,92.365,43.915,2.535,-3.835,-4.564,-32.254,-31.425,-33.034,-24.866,-23.727,-26.120
466.878,105.671,59.352,18.802,-1.545,-4.436,-31.053,-30.244,-32.281,-23.395,-22.336,-25.112
466.889,126.302,76.761,35.231,14.444,-3.950,-29.608,-28.841,-31.346,-21.645,-20.742,-23.937
466.901,130.208,90.043,51.008,19.250,-3.686,-28.157,-27.404,-30.246,-19.979,-19.134,-22.611
466.912,121.785,101.384,65.956,34.318,-2.689,-26.537,-25.842,-29.002,-18.046,-17.416,-21.153
466.923,144.979,114.918,80.019,31.919,-2.438,-24.797,-24.107,-27.609,-16.159,-15.546,-19.563
466.935,135.213,123.117,92.834,20.161,-2.550,-23.107,-22.417,-26.117,-14.361,-13.748,-17.900
466.946,166.220,134.668,104.753,-6.015,-2.835,-21.232,-20.525,-24.525,-12.452,-11.778,-16.163
466.957,159.506,143.035,115.975,-21.433,-3.397,-19.339,-18.596,-22.815,-10.609,-9.808,-14.345
466.968,154.257,146.037,125.201,-25.070,-4.197,-17.585,-16.788,-21.087,-8.989,-7.999,-12.546
466.979,169.394,154.046,133.658,-17.427,-4.626,-15.652,-14.833,-19.357,-7.138,-6.077,-10.780
466.990,163.168,155.577,140.433,-14.964,-4.794,-13.874,-13.056,-17.610,-5.411,-4.363,-9.026
467.001,170.981,160.585,147.562,-11.240,-4.781,-11.901,-11.097,-15.737,-3.502,-2.510,-7.174
467.012,172.324,165.903,153.901,15.004,-4.603,-9.913,-9.133,-13.859,-1.580,-0.685,-5.348
467.023,173.667,171.069,159.695,5.390,-4.618,-7.899,-7.129,-11.947,0.294,1.150,-3.520
467.035,158.896,170.250,163.957,-25.550,-5.388,-5.974,-5.161,-9.946,1.906,2.911,-1.644
467.046,165.244,171.046,166.643,-33.849,-6.559,-4.031,-3.134,-7.901,3.382,4.681,0.224
467.058,164.023,169.387,168.006,-38.758,-7.096,-2.123,-1.194,-5.915,4.925,6.319,1.986
467.069,157.431,164.484,167.329,-39.598,-7.660,-0.384,0.586,-3.997,6.233,7.763,3.639
467.081,155.600,159.252,165.059,-19.145,-7.233,1.346,2.316,-2.136,7.627,9.136,5.213
467.092,136.434,151.896,161.017,6.984,-6.703,2.924,3.857,-0.377,8.951,10.309,6.667
467.104,128.866,141.105,154.751,-2.555,-6.839,4.266,5.210,1.265,9.900,11.280,7.986
467.116,125.081,134.551,148.007,-14.580,-7.146,5.659,6.618,2.827,10.865,12.286,9.198
467.127,121.785,131.455,142.203,-31.385,-7.483,7.031,8.007,4.299,11.789,13.251,10.296
467.139,127.401,127.144,136.830,-32.977,-7.586,8.325,9.301,5.717,12.659,14.107,11.321
467.150,119.710,120.634,131.364,-11.245,-7.428,9.473,10.423,7.052,13.441,14.782,12.249
467.161,127.889,117.894,126.408,11.559,-6.924,10.651,11.561,8.289,14.289,15.469,13.074
467.172,95.783,110.451,121.357,18.468,-6.500,11.653,12.528,9.444,14.942,15.987,13.814
467.184,102.375,105.893,115.918,7.168,-6.372,12.688,13.545,10.585,15.583,16.554,14.534
467.195,88.215,102.676,111.281,-11.781,-6.611,13.634,14.504,11.673,16.041,17.055,15.192
467.207,94.929,95.005,105.697,-10.083,-7.018,14.384,15.287,12.679,16.245,17.368,15.750
467.218,93.708,92.430,101.052,-5.050,-6.941,15.288,16.173,13.632,16.729,17.779,16.249
467.230,87.727,90.334,97.134,11.105,-6.426,16.186,17.014,14.551,17.313,18.149,16.715
467.241,69.904,86.425,93.555,18.100,-6.162,16.957,17.755,15.428,17.702,18.425,17.144
467.253,72.223,82.182,89.727,7.857,-6.139,17.651,18.460,16.270,17.903,18.667,17.535
467.265,63.068,75.517,84.994,-8.956,-6.250,18.202,19.028,17.022,17.948,18.771,17.833
467.276,59.527,70.500,80.392,-30.785,-6.655,18.776,19.639,17.718,17.958,18.913,18.067
467.288,57.574,66.795,75.865,-7.188,-6.453,19.313,20.157,18.351,18.084,18.962,18.237
467.299,48.052,58.598,70.159,28.793,-5.711,19.683,20.461,18.899,18.176,18.812,18.332
467.311,21.318,48.710,63.497,23.434,-5.625,19.908,20.691,19.360,17.951,18.604,18.352
467.323,22.905,39.983,55.814,-2.629,-5.768,20.030,20.829,19.713,17.598,18.313,18.268
467.334,24.858,35.057,48.575,-23.622,-5.938,20.136,20.959,19.975,17.216,18.017,18.095
467.346,18.144,26.393,41.160,-7.729,-6.031,20.075,20.900,20.147,16.735,17.539,17.835
467.357,13.750,19.364,33.822,12.115,-5.470,20.060,20.828,20.238,16.474,17.067,17.510
467.369,-5.049,14.738,27.367,23.512,-4.602,20.043,20.737,20.270,16.270,16.603,17.151
467.380,-4.438,5.799,20.196,10.881,-4.602,19.776,20.473,20.218,15.638,15.987,16.726
467.392,-5.415,1.182,13.540,-5.493,-4.972,19.503,20.241,20.091,14.908,15.411,16.233
467.403,-8.345,-1.974,8.179,-11.978,-5.063,19.240,19.992,19.920,14.269,14.827,15.702
467.415,-19.942,-9.547,2.535,-11.584,-4.962,18.840,19.578,19.687,13.582,14.093,15.123
467.427,-32.637,-13.926,-2.753,11.355,-4.184,18.527,19.209,19.401,13.118,13.429,14.516
467.438,-50.826,-23.498,-9.233,24.298,-3.522,17.977,18.606,19.030,12.434,12.562,13.850
467.450,-41.061,-28.533,-15.622,9.976,-3.239,17.446,18.064,18.588,11.681,11.781,13.138
467.461,-38.375,-34.753,-22.190,-4.686,-3.271,16.747,17.388,18.067,10.691,10.885,12.364
467.473,-43.136,-40.055,-28.268,-15.958,-3.457,16.067,16.713,17.494,9.781,10.005,11.552
467.484,-58.029,-45.950,-33.909,-11.504,-3.133,15.344,15.971,16.868,8.918,9.080,10.707
467.496,-72.312,-52.981,-40.154,15.863,-2.580,14.505,15.093,16.166,8.012,8.047,9.811
467.507,-90.256,-62.856,-47.252,8.754,-2.452,13.508,14.084,15.378,6.905,6.909,8.854
467.519,-71.335,-65.601,-53.852,4.921,-2.495,12.580,13.159,14.516,5.851,5.876,7.843
467.531,-92.088,-71.779,-59.686,-2.171,-2.594,11.498,12.080,13.598,4.659,4.709,6.794
467.542,-83.054,-75.539,-65.030,-10.470,-2.415,10.507,11.065,12.652,3.650,3.630,5.739
467.554,-79.148,-80.506,-70.383,-11.342,-2.195,9.386,9.930,11.643,2.515,2.456,4.648
467.565,-90.134,-83.301,-74.844,16.721,-1.643,8.312,8.824,10.609,1.500,1.340,3.558
467.577,-106.004,-90.267,-79.799,18.493,-1.296,7.104,7.588,9.532,0.367,0.123,2.454
467.588,-121.752,-95.990,-84.837,16.796,-1.224,5.876,6.362,8.403,-0.841,-1.060,1.321
467.600,-107.469,-98.096,-89.434,11.809,-1.224,4.644,5.155,7.211,-2.094,-2.202,0.148
467.611,-102.098,-100.678,-93.382,-3.030,-1.681,3.338,3.908,6.009,-3.491,-3.367,-1.019
467.623,-96.848,-98.764,-95.826,-8.266,-2.009,2.148,2.751,4.804,-4.683,-4.432,-2.174
467.634,-106.004,-101.257,-97.297,-14.253,-2.050,0.969,1.563,3.622,-5.738,-5.509,-3.289
467.646,-96.970,-104.710,-99.821,-21.178,-2.097,-0.333,0.258,2.394,-6.914,-6.682,-4.428
467.657,-103.196,-105.555,-102.070,2.165,-1.699,-1.565,-0.999,1.152,-7.930,-7.788,-5.560
467.669,-86.838,-102.028,-102.669,12.267,-1.178,-2.677,-2.143,-0.082,-8.787,-8.753,-6.658
467.681,-123.705,-105.468,-102.969,20.461,-0.928,-3.908,-3.399,-1.277,-9.761,-9.805,-7.688
467.692,-107.225,-104.955,-103.722,34.080,-0.587,-5.045,-4.577,-2.482,-10.582,-10.759,-8.707
467.704,-104.173,-104.025,-104.220,34.944,-0.277,-6.245,-5.797,-3.685,-11.495,-11.734,-9.703
467.715,-119.188,-104.161,-103.957,32.298,-0.100,-7.424,-6.978,-4.866,-12.423,-12.650,-10.656
467.727,-115.404,-103.003,-103.383,25.865,0.036,-8.512,-8.074,-6.021,-13.229,-13.464,-11.564
467.739,-128.221,-106.272,-103.675,12.528,-0.194,-9.721,-9.275,-7.197,-14.180,-14.372,-12.480
467.750,-85.984,-103.709,-104.334,-6.888,-0.713,-10.808,-10.339,-8.365,-15.046,-15.133,-13.379
467.762,-83.542,-97.118,-102.694,-34.852,-1.543,-11.819,-11.294,-9.474,-15.917,-15.789,-14.217
467.773,-85.129,-94.691,-100.089,-32.878,-2.776,-12.882,-12.273,-10.539,-16.929,-16.481,-15.020
467.785,-81.345,-88.840,-96.497,-23.925,-3.668,-13.785,-13.118,-11.550,-17.710,-17.049,-15.778
467.795,-78.049,-86.603,-93.736,6.088,-3.589,-14.572,-13.912,-12.390,-18.256,-17.621,-16.412
467.807,-82.932,-83.952,-90.338,16.069,-3.179,-15.402,-14.786,-13.312,-18.669,-18.198,-17.056
467.818,-85.496,-81.376,-86.924,24.258,-2.508,-16.079,-15.543,-14.177,-18.824,-18.642,-17.625
467.830,-75.241,-79.633,-84.523,19.342,-2.090,-16.851,-16.357,-15.027,-19.165,-19.127,-18.163
467.841,-57.052,-76.262,-82.092,20.810,-1.506,-17.556,-17.105,-15.845,-19.423,-19.532,-18.652
467.853,-47.775,-68.417,-78.171,31.358,-0.519,-18.098,-17.694,-16.582,-19.495,-19.761,-19.041
467.864,-36.422,-58.341,-72.141,31.280,0.076,-18.482,-18.096,-17.189,-19.473,-19.789,-19.282
467.875,-43.990,-49.495,-64.344,23.641,0.460,-18.715,-18.347,-17.660,-19.301,-19.660,-19.377
467.887,-25.191,-42.237,-56.880,11.252,0.048,-18.947,-18.561,-18.063,-19.231,-19.504,-19.410
467.898,-21.407,-34.816,-49.519,0.370,-0.467,-19.104,-18.702,-18.384,-19.093,-19.290,-19.373
467.910,5.449,-24.977,-41.806,-14.161,-1.082,-19.132,-18.695,-18.611,-18.892,-18.946,-19.256
467.922,-2.973,-16.250,-33.469,-7.077,-1.717,-19.100,-18.620,-18.738,-18.673,-18.554,-19.056
467.933,11.308,-6.470,-24.553,-2.511,-1.971,-18.895,-18.381,-18.749,-18.272,-18.018,-18.755
467.945,25.591,5.329,-14.799,-2.840,-2.720,-18.561,-17.983,-18.640,-17.842,-17.349,-18.355
467.956,55.377,17.578,-4.635,-9.576,-3.546,-18.123,-17.481,-18.413,-17.335,-16.605,-17.862
467.968,39.996,27.326,6.445,-14.642,-4.179,-17.553,-16.868,-18.043,-16.667,-15.780,-17.253
467.979,57.452,40.067,17.668,-20.856,-4.674,-16.780,-16.071,-17.555,-15.767,-14.798,-16.547
467.991,51.593,46.631,28.039,-26.382,-4.943,-16.030,-15.314,-16.954,-14.867,-13.882,-15.751
468.002,68.805,54.158,37.114,-38.451,-5.469,-15.188,-14.437,-16.282,-13.977,-12.872,-14.908
468.014,63.922,59.102,44.988,-49.496,-6.016,-14.386,-13.576,-15.547,-13.215,-11.906,-14.027
468.026,79.426,61.837,50.827,-55.766,-6.721,-13.634,-12.750,-14.788,-12.572,-11.004,-13.153
468.037,92.732,69.729,56.708,-42.999,-7.101,-12.694,-11.776,-13.980,-11.656,-9.982,-12.257
468.049,83.698,73.383,62.541,-33.238,-7.274,-11.747,-10.828,-13.096,-10.668,-9.010,-11.307
468.060,99.202,77.273,67.383,19.975,-6.392,-10.759,-9.916,-12.236,-9.442,-8.087,-10.394
468.071,72.101,79.206,71.923,30.810,-5.379,-9.748,-8.989,-11.328,-8.174,-7.148,-9.431
468.082,87.849,83.162,75.491,25.197,-5.301,-8.768,-8.019,-10.399,-7.151,-6.173,-8.457
468.093,91.267,87.333,79.604,-0.637,-5.502,-7.706,-6.952,-9.423,-6.115,-5.122,-7.456
468.104,82.599,89.312,83.228,-10.310,-5.549,-6.678,-5.930,-8.430,-5.100,-4.137,-6.458
468.115,102.009,92.708,86.351,-13.549,-5.567,-5.578,-4.841,-7.405,-4.019,-3.104,-5.448
468.126,99.568,92.325,88.545,-12.422,-5.456,-4.552,-3.839,-6.384,-2.991,-2.173,-4.458
468.136,88.215,88.180,88.902,14.513,-4.781,-3.606,-2.954,-5.391,-1.955,-1.368,-3.506
468.147,71.247,84.921,87.945,22.203,-4.207,-2.704,-2.098,-4.436,-1.010,-0.593,-2.599
468.158,70.392,81.941,86.195,-0.658,-4.394,-1.848,-1.233,-3.517,-0.273,0.180,-1.737
468.169,74.665,81.121,84.340,-35.915,-4.882,-1.028,-0.387,-2.635,0.360,0.916,-0.935
468.180,80.280,75.575,81.461,-27.972,-5.086,-0.363,0.302,-1.839,0.823,1.472,-0.244
468.191,51.226,69.969,78.157,16.422,-4.214,0.363,0.964,-1.049,1.600,2.005,0.442
468.202,45.123,63.800,73.313,15.925,-3.719,0.926,1.486,-0.348,2.146,2.406,1.044
468.212,38.287,56.650,68.063,-24.137,-4.391,1.359,1.968,0.288,2.306,2.755,1.566
468.224,36.211,53.241,63.079,-39.718,-4.951,1.803,2.461,0.862,2.462,3.096,2.005
468.234,48.419,50.211,58.582,-25.754,-5.311,2.241,2.922,1.388,2.672,3.393,2.382
468.245,36.700,43.172,53.525,-5.413,-5.287,2.532,3.198,1.856,2.836,3.501,2.691
468.256,33.648,39.561,48.794,27.340,-4.380,2.936,3.529,2.267,3.283,3.672,2.953
468.267,24.370,38.950,45.304,20.577,-4.056,3.301,3.874,2.657,3.548,3.866,3.200
468.278,49.884,38.716,42.375,-8.285,-4.542,3.622,4.229,3.026,3.613,4.065,3.420
468.289,21.684,35.496,40.471,-38.004,-5.194,3.896,4.538,3.388,3.619,4.205,3.619
468.300,35.845,30.863,37.158,-37.531,-5.534,4.047,4.715,3.686,3.519,4.205,3.744
468.311,10.332,27.883,34.655,27.849,-4.227,4.369,4.952,3.970,3.911,4.275,3.864
468.322,21.440,21.913,30.358,27.647,-3.723,4.469,5.015,4.190,3.960,4.191,3.937
468.333,-10.786,18.737,27.014,-16.456,-4.112,4.618,5.187,4.381,3.895,4.219,3.985
468.344,22.905,18.727,23.582,-36.285,-5.160,4.653,5.306,4.520,3.534,4.180,3.964
468.355,4.594,15.959,21.443,-29.986,-5.289,4.754,5.408,4.660,3.464,4.115,3.935
468.366,14.482,13.174,18.361,-4.105,-5.156,4.767,5.399,4.744,3.375,3.943,3.852
468.377,1.054,7.026,15.028,15.749,-4.812,4.740,5.333,4.797,3.304,3.723,3.747
468.388,16.069,9.899,12.582,29.044,-4.218,4.858,5.396,4.826,3.428,3.646,3.631
468.399,12.285,9.352,11.379,15.362,-3.843,4.930,5.437,4.874,3.449,3.559,3.545
468.410,12.529,7.089,9.799,-13.938,-4.210,4.862,5.383,4.897,3.205,3.380,3.438
468.421,4.350,3.643,7.869,-26.472,-4.315,4.823,5.335,4.898,3.055,3.206,3.306
468.431,-8.467,-0.902,5.397,-7.347,-4.217,4.706,5.205,4.860,2.845,2.954,3.138
468.442,-6.636,-2.180,2.611,25.723,-3.245,4.650,5.075,4.784,2.878,2.721,2.950
468.453,-6.392,-4.017,0.260,-1.628,-3.465,4.522,4.953,4.697,2.626,2.507,2.762
468.464,-12.984,-9.129,-2.987,-36.264,-4.654,4.166,4.673,4.556,1.946,2.128,2.511
468.475,-15.669,-14.142,-6.458,-44.786,-4.961,3.896,4.427,4.378,1.492,1.775,2.213
468.485,-21.163,-16.675,-9.950,23.800,-4.424,3.670,4.162,4.164,1.273,1.413,1.889
468.495,-10.786,-16.588,-12.726,-9.400,-4.493,3.451,3.939,3.937,0.970,1.108,1.567
468.506,-16.402,-15.076,-13.824,-41.250,-5.325,3.195,3.739,3.707,0.463,0.821,1.236
468.517,-27.632,-21.397,-15.948,-28.312,-5.188,2.820,3.357,3.448,0.017,0.352,0.878
468.528,-36.300,-22.121,-17.868,14.271,-4.556,2.575,3.056,3.160,-0.147,-0.018,0.505
468.539,-25.557,-22.355,-19.604,21.750,-4.314,2.271,2.719,2.863,-0.424,-0.408,0.140
468.550,-20.918,-22.045,-20.772,3.745,-4.187,1.974,2.408,2.567,-0.737,-0.763,-0.213
468.561,-30.684,-26.015,-22.131,-9.908,-4.403,1.596,2.041,2.264,-1.199,-1.168,-0.568
468.572,-38.741,-27.136,-23.699,-7.083,-4.457,1.227,1.670,1.932,-1.602,-1.573,-0.949
468.583,-17.622,-26.817,-25.239,3.990,-4.224,0.880,1.296,1.587,-1.911,-1.968,-1.332
468.594,-32.149,-28.235,-26.143,3.285,-3.950,0.507,0.895,1.244,-2.229,-2.378,-1.700
468.605,-23.726,-29.442,-27.694,5.694,-3.727,0.118,0.488,0.883,-2.579,-2.782,-2.076
468.616,-32.027,-32.592,-29.049,10.096,-3.275,-0.269,0.075,0.521,-2.895,-3.178,-2.437
468.627,-35.201,-33.560,-30.753,2.751,-3.059,-0.670,-0.338,0.136,-3.248,-3.559,-2.808
468.637,-40.694,-31.152,-31.014,-29.917,-3.439,-0.999,-0.635,-0.231,-3.650,-3.823,-3.157
468.648,-22.872,-31.713,-31.545,-52.396,-4.112,-1.439,-1.009,-0.604,-4.264,-4.169,-3.518
468.659,-49.484,-37.071,-32.819,-25.602,-4.293,-1.994,-1.529,-1.007,-4.898,-4.661,-3.909
468.670,-43.868,-36.694,-33.972,28.139,-3.649,-2.312,-1.897,-1.399,-5.039,-4.985,-4.274
468.680,-38.985,-37.731,-35.410,-27.957,-4.084,-2.744,-2.305,-1.792,-5.497,-5.342,-4.631
468.690,-40.694,-39.162,-36.660,-26.032,-4.443,-3.188,-2.729,-2.202,-5.963,-5.721,-5.013
468.701,-36.422,-39.673,-37.895,-29.019,-4.698,-3.666,-3.190,-2.651,-6.444,-6.131,-5.427
468.712,-28.121,-35.087,-37.424,-25.981,-4.914,-4.026,-3.519,-3.069,-6.845,-6.412,-5.810
468.722,-47.653,-35.847,-36.591,33.355,-4.575,-4.388,-3.914,-3.441,-7.063,-6.749,-6.139
468.732,-51.681,-37.521,-36.343,-17.186,-4.793,-4.771,-4.295,-3.809,-7.390,-7.064,-6.453
468.742,-57.907,-37.675,-36.452,-36.707,-5.340,-5.180,-4.664,-4.189,-7.856,-7.373,-6.786
468.752,-27.388,-38.247,-37.326,-28.555,-5.512,-5.594,-5.055,-4.582,-8.276,-7.703,-7.132
468.762,-33.370,-37.397,-37.554,28.982,-4.755,-5.899,-5.430,-4.969,-8.311,-8.006,-7.459
468.772,-36.544,-34.635,-36.674,3.131,-4.596,-6.165,-5.721,-5.327,-8.425,-8.211,-7.741
468.783,-28.243,-33.166,-35.887,-29.601,-5.037,-6.541,-6.065,-5.680,-8.812,-8.469,-8.018
468.793,-32.882,-31.467,-34.031,-41.601,-5.426,-6.786,-6.295,-6.004,-9.023,-8.618,-8.270
468.804,-17.622,-30.660,-33.059,-40.901,-5.847,-7.140,-6.621,-6.348,-9.384,-8.867,-8.545
468.815,-19.331,-29.289,-31.967,-17.194,-5.833,-7.451,-6.932,-6.676,-9.618,-9.101,-8.804
468.826,-34.713,-29.591,-30.688,-3.983,-5.331,-7.722,-7.243,-6.983,-9.690,-9.326,-9.031
468.837,-35.201,-29.458,-30.342,23.700,-4.681,-8.025,-7.582,-7.298,-9.792,-9.563,-9.251
468.848,-8.345,-24.552,-29.113,29.254,-4.508,-8.215,-7.792,-7.590,-9.821,-9.663,-9.441
468.858,-18.477,-21.119,-26.608,14.803,-4.366,-8.357,-7.949,-7.808,-9.816,-9.705,-9.548
468.868,-20.918,-18.714,-23.803,-68.468,-5.265,-8.581,-8.067,-7.986,-10.243,-9.718,-9.624
468.879,-2.485,-13.620,-20.596,-12.064,-5.399,-8.621,-8.094,-8.131,-10.228,-9.654,-9.679
468.889,7.036,-6.818,-16.253,14.589,-5.077,-8.517,-8.032,-8.214,-9.914,-9.499,-9.669
468.899,16.679,-3.414,-11.885,6.092,-4.787,-8.462,-7.959,-8.242,-9.814,-9.327,-9.594
468.909,8.989,0.403,-7.759,-44.436,-5.220,-8.424,-7.871,-8.238,-9.828,-9.151,-9.497
468.920,26.567,4.738,-3.824,-16.959,-5.443,-8.318,-7.746,-8.198,-9.693,-8.948,-9.373
468.931,5.815,6.780,0.058,9.572,-4.926,-8.170,-7.651,-8.120,-9.313,-8.772,-9.208
468.941,8.745,9.451,3.444,21.111,-4.464,-7.967,-7.484,-8.008,-8.922,-8.524,-9.007
468.952,20.464,11.902,6.268,5.072,-4.414,-7.807,-7.300,-7.874,-8.750,-8.253,-8.778
468.962,33.770,18.049,9.870,-41.758,-5.016,-7.582,-7.000,-7.705,-8.674,-7.888,-8.535
468.972,29.863,22.694,14.192,27.748,-4.546,-7.234,-6.685,-7.480,-8.165,-7.514,-8.238
468.982,39.751,25.814,18.201,-35.683,-5.074,-6.906,-6.330,-7.215,-7.858,-7.102,-7.904
468.993,37.676,29.008,21.943,-21.607,-5.427,-6.545,-5.957,-6.912,-7.495,-6.695,-7.553
469.004,23.394,33.129,26.044,5.296,-4.757,-6.042,-5.512,-6.551,-6.785,-6.218,-7.145
469.015,38.164,35.366,29.270,11.000,-4.185,-5.575,-5.093,-6.165,-6.145,-5.762,-6.707
469.026,34.868,37.897,32.426,2.011,-4.139,-5.059,-4.586,-5.722,-5.576,-5.225,-6.217
469.037,52.569,41.696,34.972,-9.453,-4.165,-4.525,-4.055,-5.289,-5.020,-4.679,-5.755
469.048,33.526,39.461,36.599,22.424,-3.890,-4.137,-3.704,-4.856,-4.522,-4.316,-5.298
469.059,37.188,40.627,37.835,8.355,-3.622,-3.646,-3.240,-4.419,-3.947,-3.842,-4.839
469.069,44.146,40.812,38.686,-42.414,-4.534,-3.277,-2.806,-3.986,-3.773,-3.412,-4.397
469.080,44.268,42.447,39.935,10.862,-4.531,-2.772,-2.290,-3.552,-3.324,-2.917,-3.970
469.090,38.775,43.211,41.015,-22.363,-4.514,-2.325,-1.839,-3.125,-2.911,-2.487,-3.552
469.100,45.733,46.966,42.672,17.749,-4.395,-1.757,-1.289,-2.669,-2.327,-1.968,-3.112
469.110,54.767,49.275,44.612,-18.756,-4.415,-1.219,-0.751,-2.194,-1.825,-1.466,-2.657
469.120,36.578,46.641,45.543,-9.574,-4.578,-0.832,-0.360,-1.725,-1.497,-1.115,-2.215
469.131,65.631,49.005,46.212,-44.387,-5.192,-0.332,0.182,-1.234,-1.178,-0.629,-1.767
469.142,60.992,52.730,47.884,-5.850,-5.221,0.320,0.839,-0.673,-0.603,-0.040,-1.259
469.153,61.725,54.678,49.849,-27.903,-5.578,0.955,1.484,-0.088,-0.074,0.528,-0.736
469.165,54.400,56.563,51.944,-36.353,-5.772,1.602,2.168,0.531,0.377,1.120,-0.191
469.177,66.730,62.518,54.781,-8.768,-5.855,2.423,2.994,1.183,1.088,1.843,0.375
469.188,85.651,67.218,58.247,-48.567,-6.291,3.283,3.853,1.888,1.835,2.587,0.984
469.199,87.849,71.669,62.070,-34.926,-6.470,4.151,4.750,2.643,2.493,3.351,1.628
469.211,88.825,78.213,66.572,-6.393,-6.508,5.135,5.729,3.436,3.353,4.186,2.301
469.222,105.427,85.712,71.894,-41.980,-7.229,6.209,6.834,4.320,4.185,5.128,3.048
469.234,119.222,93.565,77.930,-51.605,-8.223,7.344,8.048,5.302,4.913,6.150,3.867
469.245,125.692,101.943,84.656,-6.048,-7.733,8.647,9.312,6.340,6.129,7.209,4.731
469.256,117.879,110.503,92.205,-6.982,-7.541,10.073,10.721,7.492,7.402,8.402,5.702
469.268,134.969,117.618,99.483,-30.451,-7.854,11.474,12.134,8.721,8.539,9.582,6.735
469.279,142.416,125.592,107.058,-29.584,-7.759,13.031,13.690,10.046,9.856,10.884,7.845
469.291,143.514,131.682,114.278,4.663,-7.354,14.600,15.234,11.433,11.237,12.163,9.008
469.302,146.200,136.106,120.646,16.170,-6.849,16.115,16.730,12.857,12.538,13.384,10.198
469.314,133.138,134.514,125.157,-6.519,-6.537,17.477,18.073,14.272,13.676,14.446,11.371
469.325,135.091,135.229,128.419,-31.540,-6.741,18.949,19.551,15.721,14.837,15.625,12.562
469.337,138.876,136.372,131.004,-14.968,-6.563,20.417,20.998,17.127,16.052,16.757,13.692
469.347,128.255,134.986,132.442,18.040,-6.077,21.622,22.169,18.370,17.031,17.608,14.652
469.357,131.795,132.580,132.732,-25.995,-6.033,22.774,23.307,19.581,17.897,18.420,15.573
469.368,104.695,125.777,131.365,23.845,-5.775,23.858,24.351,20.825,18.761,19.129,16.515
469.378,97.615,117.763,127.771,16.611,-5.576,24.768,25.235,21.976,19.400,19.680,17.359
469.389,92.487,111.380,123.249,-18.061,-5.985,25.648,26.135,23.058,19.880,20.236,18.123
469.400,88.947,104.767,118.080,-22.787,-6.253,26.423,26.929,24.056,20.242,20.676,18.787
469.411,59.161,92.259,111.288,13.950,-5.882,26.995,27.454,24.938,20.588,20.847,19.331
469.422,36.822,79.678,102.727,4.390,-5.624,27.420,27.839,25.684,20.775,20.887,19.743
469.432,42.193,70.963,93.690,-35.186,-6.193,27.785,28.241,26.330,20.683,20.944,20.049
469.443,44.512,62.405,84.772,-32.507,-6.738,28.046,28.556,26.865,20.437,20.901,20.230
469.454,17.534,53.382,75.997,21.244,-6.398,28.274,28.743,27.300,20.423,20.738,20.313
469.465,9.111,41.311,66.336,-3.026,-6.257,28.285,28.731,27.616,20.155,20.387,20.285
469.476,11.308,30.992,54.456,5.611,-6.055,28.276,28.702,27.805,19.780,19.943,20.049
469.487,6.303,21.475,43.021,-6.170,-5.853,28.051,28.481,27.845,19.139,19.326,19.677
469.498,-1.753,8.806,31.468,-13.847,-5.722,27.668,28.102,27.768,18.363,18.569,19.201
469.509,-11.519,-1.406,20.351,19.866,-5.014,27.281,27.666,27.572,17.749,17.781,18.631
469.520,-33.980,-11.256,9.723,17.763,-3.986,26.800,27.136,27.276,17.075,16.938,17.993
469.531,-27.266,-19.377,-0.326,11.499,-3.574,26.255,26.569,26.888,16.295,16.088,17.291
469.542,-41.671,-26.354,-9.318,-19.349,-3.817,25.601,25.936,26.418,15.301,15.189,16.523
469.553,-25.801,-30.769,-17.077,-15.063,-3.808,25.001,25.323,25.888,14.471,14.324,15.707
469.564,-59.250,-39.848,-24.318,38.136,-2.956,24.259,24.512,25.290,13.686,13.291,14.851
469.575,-63.400,-47.196,-32.325,33.141,-2.092,23.418,23.608,24.599,12.813,12.208,13.940
469.586,-67.062,-54.284,-39.776,0.332,-1.956,22.507,22.691,23.846,11.744,11.138,12.993
469.597,-86.228,-61.069,-46.953,2.761,-1.909,21.500,21.679,23.022,10.598,9.994,11.994
469.608,-81.589,-68.618,-54.223,-5.500,-1.899,20.451,20.633,22.134,9.410,8.842,10.954
469.619,-89.158,-75.980,-61.335,12.235,-1.540,19.382,19.531,21.181,8.329,7.659,9.872
469.630,-115.037,-85.782,-69.042,18.703,-1.235,18.160,18.290,20.126,7.083,6.369,8.719
469.641,-108.690,-93.344,-77.280,-3.849,-1.175,16.859,17.002,18.984,5.700,5.061,7.507
469.652,-119.676,-100.873,-85.126,-43.568,-1.628,15.436,15.645,17.772,4.073,3.702,6.241
469.663,-109.544,-104.860,-92.219,-25.418,-1.981,14.019,14.275,16.495,2.524,2.348,4.926
469.674,-122.972,-110.711,-98.374,11.825,-1.349,12.627,12.842,15.185,1.278,0.961,3.609
