R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,100,30,0,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
189.934,11.305,3.243,-0.185,8.177,-1.866,-3.229,-2.335,-2.219,-3.938,-3.162,-3.144
189.944,8.742,4.529,1.470,-12.583,-2.028,-3.159,-2.256,-2.177,-3.868,-3.052,-3.071
189.954,11.794,6.255,3.177,-6.318,-1.988,-3.077,-2.173,-2.122,-3.768,-2.947,-2.995
189.965,15.456,10.048,5.235,20.855,-1.450,-2.890,-2.010,-2.039,-3.462,-2.757,-2.883
189.975,34.011,13.625,7.553,-18.816,-1.462,-2.714,-1.828,-1.925,-3.277,-2.540,-2.731
189.985,40.969,17.667,11.003,-30.432,-1.912,-2.430,-1.509,-1.756,-3.106,-2.208,-2.543
189.995,-3.343,15.595,13.513,23.967,-1.473,-2.310,-1.402,-1.583,-2.923,-2.089,-2.353
190.005,-10.423,15.174,14.456,5.342,-1.382,-2.216,-1.300,-1.427,-2.839,-1.966,-2.172
190.015,7.887,15.959,14.780,-33.622,-1.844,-2.136,-1.177,-1.281,-2.904,-1.834,-2.014
190.026,26.076,14.693,14.629,-4.291,-1.708,-2.025,-1.062,-1.128,-2.792,-1.713,-1.853
190.037,10.085,17.197,15.638,3.586,-1.367,-1.778,-0.827,-0.949,-2.490,-1.470,-1.663
190.047,24.978,17.798,16.151,-4.129,-1.367,-1.582,-0.638,-0.774,-2.257,-1.276,-1.480
190.057,19.240,17.991,16.601,23.615,-1.104,-1.379,-0.470,-0.603,-1.917,-1.105,-1.303
190.067,36.819,18.575,17.039,-19.938,-1.461,-1.166,-0.246,-0.425,-1.743,-0.879,-1.118
190.077,13.014,16.847,17.317,-31.864,-1.862,-1.068,-0.126,-0.254,-1.737,-0.774,-0.959
190.088,27.297,14.823,15.967,27.084,-0.739,-0.979,-0.087,-0.110,-1.466,-0.739,-0.819
190.099,2.882,13.311,15.533,17.381,-0.386,-0.850,0.038,0.041,-1.316,-0.602,-0.656
190.109,1.051,11.950,14.150,-39.647,-0.940,-0.878,0.087,0.157,-1.625,-0.548,-0.535
190.120,6.422,9.351,12.763,-28.771,-1.281,-0.844,0.163,0.267,-1.741,-0.481,-0.435
190.131,7.399,9.876,11.414,-1.138,-1.217,-0.781,0.222,0.353,-1.664,-0.430,-0.360
190.142,0.563,8.755,10.944,-15.864,-1.261,-0.640,0.353,0.459,-1.486,-0.311,-0.267
190.153,15.212,7.463,9.696,-11.061,-1.056,-0.574,0.395,0.536,-1.336,-0.281,-0.204
190.164,1.906,5.463,8.429,24.656,-0.593,-0.544,0.395,0.596,-1.191,-0.286,-0.151
190.174,-6.272,4.992,7.450,29.661,0.197,-0.467,0.437,0.654,-0.974,-0.231,-0.084
190.185,-12.254,1.712,5.995,-12.029,-0.679,-0.527,0.444,0.695,-1.275,-0.219,-0.043
190.196,6.544,1.402,3.969,-37.336,-1.340,-0.586,0.442,0.694,-1.547,-0.233,-0.060
190.207,-9.935,1.473,3.505,-19.968,-1.659,-0.559,0.495,0.710,-1.628,-0.202,-0.068
190.218,-2.366,-0.936,1.916,4.072,-1.567,-0.638,0.411,0.693,-1.697,-0.307,-0.111
190.229,14.845,1.140,1.165,-10.090,-1.684,-0.621,0.429,0.676,-1.688,-0.308,-0.151
190.240,-2.976,1.217,1.251,-13.057,-1.574,-0.617,0.420,0.675,-1.641,-0.336,-0.175
190.251,3.981,1.114,1.208,9.571,-1.305,-0.593,0.425,0.676,-1.547,-0.347,-0.194
190.262,-12.986,0.013,0.813,20.553,-0.608,-0.606,0.376,0.668,-1.424,-0.398,-0.208
190.273,-3.587,-3.989,-0.162,-2.844,-0.862,-0.665,0.341,0.651,-1.567,-0.432,-0.227
190.283,11.794,-1.540,-1.685,-16.798,-1.113,-0.765,0.263,0.588,-1.740,-0.514,-0.299
190.294,-14.207,-3.917,-1.784,-17.603,-1.292,-0.820,0.218,0.561,-1.829,-0.566,-0.339
190.305,-0.779,-5.915,-3.107,23.654,-0.726,-0.863,0.126,0.498,-1.686,-0.658,-0.407
190.316,-13.109,-5.653,-3.895,13.384,-0.640,-0.894,0.078,0.433,-1.639,-0.699,-0.469
190.327,-1.512,-6.643,-5.165,-10.849,-1.124,-1.025,-0.037,0.349,-1.816,-0.810,-0.554
190.338,-16.649,-6.534,-5.231,-28.749,-1.680,-1.062,-0.056,0.282,-1.925,-0.835,-0.631
190.349,9.230,-4.686,-5.698,-13.745,-1.850,-1.137,-0.132,0.194,-2.003,-0.925,-0.737
190.360,-20.189,-4.663,-4.625,20.158,-0.869,-1.088,-0.156,0.150,-1.677,-0.951,-0.785
190.371,3.981,-5.826,-5.339,44.582,-0.171,-1.168,-0.288,0.076,-1.548,-1.064,-0.847
190.382,-33.251,-8.348,-5.443,36.437,0.427,-1.193,-0.353,0.018,-1.402,-1.097,-0.876
190.393,-10.057,-10.280,-7.234,7.159,0.055,-1.360,-0.511,-0.089,-1.579,-1.221,-0.955
190.403,-7.615,-10.119,-8.565,-43.114,-1.497,-1.563,-0.632,-0.211,-2.076,-1.325,-1.067
190.414,-8.592,-11.442,-9.293,-41.383,-1.693,-1.676,-0.739,-0.329,-2.209,-1.431,-1.188
190.426,8.375,-11.498,-10.728,-12.670,-1.414,-1.847,-0.932,-0.483,-2.293,-1.616,-1.339
190.436,-20.311,-12.673,-10.951,11.066,-0.804,-1.948,-1.075,-0.610,-2.221,-1.739,-1.452
190.447,-8.836,-11.125,-11.312,19.051,-0.447,-2.056,-1.220,-0.748,-2.171,-1.852,-1.564
190.458,-10.789,-10.035,-11.001,14.911,-0.255,-2.148,-1.334,-0.866,-2.153,-1.929,-1.651
190.469,-12.620,-10.297,-10.801,10.265,-0.123,-2.244,-1.442,-0.970,-2.176,-1.995,-1.718
190.479,-5.662,-9.028,-10.281,-5.855,-0.305,-2.322,-1.504,-1.063,-2.284,-2.013,-1.773
190.490,2.882,-5.513,-9.179,-22.977,-1.087,-2.391,-1.514,-1.148,-2.554,-1.995,-1.833
190.501,4.469,-2.888,-7.120,-25.770,-1.716,-2.412,-1.489,-1.198,-2.733,-1.957,-1.872
190.512,-4.808,-5.129,-6.265,-20.154,-2.244,-2.531,-1.582,-1.246,-2.944,-2.046,-1.918
190.523,-5.296,-4.321,-5.610,-7.091,-2.088,-2.528,-1.603,-1.297,-2.851,-2.064,-1.967
190.533,-11.033,-8.781,-6.209,-9.246,-2.113,-2.722,-1.800,-1.376,-3.026,-2.255,-2.042
190.543,5.202,-7.633,-6.951,15.769,-1.813,-2.780,-1.872,-1.468,-3.025,-2.317,-2.128
190.554,-18.846,-10.286,-7.616,11.843,-1.497,-2.911,-2.017,-1.558,-3.082,-2.444,-2.204
190.565,4.713,-4.888,-7.233,25.951,-1.279,-2.832,-1.961,-1.644,-2.899,-2.364,-2.269
190.575,-21.165,-7.537,-6.893,-6.884,-1.425,-2.932,-2.067,-1.702,-2.960,-2.448,-2.306
190.587,-25.316,-11.029,-7.868,-11.576,-2.037,-3.127,-2.240,-1.809,-3.222,-2.601,-2.397
190.598,-19.090,-12.898,-9.208,-13.515,-2.390,-3.327,-2.423,-1.942,-3.474,-2.774,-2.523
190.609,-28.856,-16.533,-11.099,-6.727,-2.415,-3.584,-2.682,-2.104,-3.712,-3.020,-2.676
190.620,-27.880,-22.043,-14.132,-35.671,-2.852,-3.976,-3.054,-2.324,-4.166,-3.376,-2.889
190.631,-46.191,-28.781,-17.858,-53.573,-3.250,-4.452,-3.493,-2.611,-4.762,-3.801,-3.170
190.642,-41.674,-33.235,-22.112,-4.198,-3.338,-4.857,-3.892,-2.934,-5.174,-4.189,-3.492
190.652,-62.793,-40.517,-27.037,31.243,-2.630,-5.348,-4.434,-3.304,-5.443,-4.701,-3.843
190.662,-68.652,-48.717,-33.058,11.272,-2.311,-5.985,-5.088,-3.752,-5.971,-5.307,-4.259
190.672,-69.507,-57.134,-39.924,-21.102,-2.473,-6.748,-5.840,-4.290,-6.717,-6.001,-4.759
190.684,-80.738,-65.667,-48.708,-13.005,-2.537,-7.688,-6.781,-5.015,-7.573,-6.858,-5.426
190.694,-68.042,-66.955,-54.354,-3.447,-2.471,-8.379,-7.479,-5.692,-8.161,-7.477,-6.046
190.705,-84.766,-73.470,-59.727,-6.428,-2.484,-9.278,-8.384,-6.432,-8.947,-8.292,-6.719
190.715,-85.865,-76.580,-64.660,38.886,-1.712,-10.089,-9.247,-7.218,-9.463,-9.047,-7.422
190.726,-77.442,-76.806,-68.539,40.564,-0.834,-10.846,-10.059,-8.022,-9.892,-9.724,-8.116
190.737,-82.569,-79.247,-71.756,20.136,-0.295,-11.715,-10.951,-8.847,-10.536,-10.460,-8.809
190.748,-82.569,-77.704,-73.789,8.049,-0.261,-12.459,-11.700,-9.627,-11.104,-11.043,-9.447
190.758,-72.803,-74.088,-74.223,-14.223,-0.803,-13.182,-12.381,-10.407,-11.824,-11.553,-10.079
190.769,-69.995,-72.605,-73.935,-29.451,-1.274,-13.900,-13.077,-11.159,-12.459,-12.081,-10.683
190.780,-57.055,-68.360,-72.627,-44.801,-1.692,-14.526,-13.665,-11.877,-13.059,-12.500,-11.251
190.790,-32.762,-59.382,-69.479,-19.078,-1.944,-14.912,-14.032,-12.486,-13.356,-12.701,-11.709
190.801,-20.677,-46.762,-62.679,-17.598,-1.872,-15.157,-14.275,-13.020,-13.400,-12.734,-12.046
190.812,-17.015,-35.673,-54.091,-21.383,-1.600,-15.318,-14.458,-13.418,-13.272,-12.705,-12.241
190.824,-10.423,-27.126,-45.025,-26.545,-1.216,-15.416,-14.548,-13.698,-13.191,-12.582,-12.311
190.835,-8.226,-18.180,-36.006,-3.499,-0.750,-15.400,-14.539,-13.878,-12.935,-12.355,-12.274
190.846,5.202,-11.151,-27.752,-22.314,-0.809,-15.355,-14.497,-13.981,-12.670,-12.095,-12.156
190.857,4.103,-7.600,-20.694,-42.171,-1.293,-15.348,-14.438,-14.018,-12.649,-11.833,-11.985
190.868,18.996,-0.115,-14.105,-27.710,-1.246,-15.175,-14.273,-13.997,-12.260,-11.477,-11.767
190.879,34.499,7.831,-7.253,-19.398,-1.068,-14.941,-14.045,-13.899,-11.818,-11.066,-11.475
190.890,48.172,16.564,0.275,0.924,-0.857,-14.568,-13.675,-13.703,-11.261,-10.518,-11.090
190.901,51.956,26.057,8.445,-19.493,-1.064,-14.109,-13.219,-13.413,-10.625,-9.897,-10.619
190.912,53.787,33.096,16.652,-17.705,-1.010,-13.610,-12.708,-13.027,-10.022,-9.239,-10.067
190.923,62.332,40.325,24.485,-4.212,-0.921,-13.016,-12.119,-12.559,-9.275,-8.513,-9.444
190.934,72.586,48.699,32.242,-5.871,-0.860,-12.295,-11.410,-12.014,-8.393,-7.684,-8.757
190.945,72.953,56.936,40.507,-12.558,-0.588,-11.474,-10.588,-11.371,-7.467,-6.755,-7.981
190.956,68.436,62.383,48.239,9.095,0.090,-10.590,-9.755,-10.654,-6.310,-5.827,-7.142
190.967,63.553,66.605,55.144,19.063,1.036,-9.671,-8.855,-9.871,-5.239,-4.837,-6.238
190.978,59.158,68.213,60.459,11.212,1.318,-8.761,-7.953,-9.056,-4.223,-3.851,-5.309
190.989,76.737,70.572,63.998,9.248,1.447,-7.860,-7.068,-8.229,-3.209,-2.899,-4.385
191.000,83.207,73.580,67.048,17.676,1.579,-7.020,-6.202,-7.408,-2.420,-1.983,-3.484
191.010,64.896,75.793,70.428,-9.059,1.174,-6.217,-5.366,-6.606,-1.717,-1.114,-2.618
191.020,87.357,78.786,73.034,-19.462,0.338,-5.400,-4.509,-5.796,-1.052,-0.261,-1.782
191.031,81.010,78.005,74.966,-17.959,-0.139,-4.559,-3.656,-4.924,-0.279,0.562,-0.907
191.042,96.269,81.030,76.552,-43.643,-0.853,-3.651,-2.707,-4.038,0.421,1.455,-0.048
191.053,100.786,83.672,78.723,-30.544,-1.281,-2.709,-1.725,-3.107,1.142,2.349,0.824
191.064,76.615,83.194,80.691,-0.212,-1.222,-1.786,-0.802,-2.174,1.967,3.166,1.681
191.075,64.407,79.612,80.969,-1.770,-1.015,-0.941,0.024,-1.275,2.765,3.878,2.492
191.086,70.755,76.394,79.543,6.367,-0.916,-0.171,0.789,-0.430,3.434,4.515,3.235
191.097,51.101,72.115,77.438,24.650,-0.859,0.533,1.494,0.381,4.012,5.084,3.934
191.108,46.585,65.548,74.007,1.844,-0.969,1.155,2.131,1.136,4.439,5.575,4.564
191.119,63.797,63.365,70.128,-19.277,-1.551,1.754,2.767,1.837,4.750,6.048,5.120
191.130,45.364,59.508,66.694,-10.496,-1.917,2.281,3.311,2.489,5.048,6.411,5.606
191.141,50.003,53.743,62.636,-4.422,-2.112,2.749,3.791,3.084,5.293,6.701,6.025
191.152,44.509,49.944,58.240,-7.025,-2.104,3.182,4.223,3.618,5.550,6.937,6.374
191.163,31.692,43.694,53.689,20.064,-1.566,3.547,4.562,4.104,5.829,7.085,6.676
191.174,31.081,36.674,48.043,25.366,-0.925,3.802,4.797,4.511,5.989,7.140,6.908
191.185,11.671,28.688,41.756,20.870,-0.821,3.927,4.937,4.843,5.898,7.109,7.070
191.196,8.742,19.685,34.504,0.895,-0.870,3.970,4.982,5.075,5.775,6.987,7.132
191.206,4.225,14.150,27.409,-18.903,-1.426,3.968,5.004,5.223,5.522,6.839,7.104
191.217,4.591,8.837,21.200,-25.456,-1.640,3.980,5.015,5.320,5.373,6.676,7.020
191.228,9.718,5.854,15.747,-7.658,-1.227,4.009,5.012,5.366,5.365,6.506,6.891
191.239,1.417,2.737,11.093,14.070,-0.949,3.953,4.946,5.376,5.193,6.286,6.736
191.250,-14.207,-0.249,7.336,10.909,-0.725,3.884,4.869,5.361,5.016,6.064,6.566
191.261,-9.568,-2.448,4.016,-7.994,-1.046,3.812,4.800,5.318,4.800,5.853,6.372
191.272,-15.184,-4.336,1.236,-37.735,-1.754,3.668,4.706,5.251,4.334,5.614,6.148
191.283,-0.413,-5.583,-1.316,-26.226,-1.623,3.546,4.597,5.159,4.025,5.359,5.898
191.294,-13.109,-9.074,-3.569,7.740,-1.079,3.397,4.436,5.053,3.802,5.065,5.647
191.305,-25.438,-11.520,-6.098,16.738,-0.701,3.209,4.240,4.913,3.533,4.754,5.380
191.316,-12.254,-15.043,-9.424,-25.372,-1.282,2.897,3.968,4.729,2.975,4.372,5.072
191.327,-13.963,-17.217,-12.128,-35.991,-1.861,2.619,3.730,4.518,2.450,4.019,4.732
191.338,-7.615,-18.769,-14.663,-0.240,-1.345,2.371,3.458,4.284,2.199,3.639,4.374
191.349,-30.687,-20.510,-16.477,21.428,-0.724,2.115,3.171,4.044,1.985,3.266,4.033
191.360,-25.926,-21.640,-18.438,13.092,-0.724,1.812,2.867,3.783,1.619,2.890,3.684
191.371,-15.062,-21.201,-19.778,-25.904,-1.141,1.556,2.626,3.522,1.249,2.579,3.338
191.382,-7.371,-21.595,-20.529,-35.321,-1.671,1.279,2.370,3.261,0.831,2.248,2.987
191.393,-43.139,-22.823,-20.842,28.397,-0.643,1.053,2.081,3.002,0.782,1.895,2.649
191.404,-21.654,-23.094,-21.885,28.590,0.370,0.779,1.762,2.722,0.652,1.547,2.325
191.415,-42.284,-24.975,-22.416,-9.791,0.108,0.488,1.480,2.458,0.310,1.248,2.030
191.426,-19.090,-25.390,-23.624,-32.398,-0.631,0.146,1.177,2.167,-0.198,0.921,1.698
191.437,-27.757,-26.980,-24.572,7.356,-0.157,-0.139,0.851,1.870,-0.349,0.573,1.366
191.447,-26.903,-28.685,-26.282,41.924,0.520,-0.489,0.456,1.546,-0.536,0.179,1.026
191.458,-37.768,-29.775,-27.365,9.450,0.662,-0.831,0.112,1.227,-0.854,-0.144,0.710
191.469,-30.809,-28.076,-28.149,-9.783,0.032,-1.202,-0.213,0.892,-1.380,-0.456,0.373
191.480,-15.916,-28.116,-28.007,-32.432,-0.542,-1.481,-0.445,0.592,-1.817,-0.682,0.066
191.491,-24.217,-26.462,-27.704,7.715,-0.268,-1.771,-0.752,0.284,-2.031,-0.977,-0.243
191.502,-24.339,-25.238,-26.895,13.555,-0.033,-2.004,-1.002,0.004,-2.177,-1.205,-0.514
191.513,-22.264,-22.872,-25.688,-21.074,-0.613,-2.257,-1.222,-0.258,-2.526,-1.402,-0.767
191.524,-2.000,-20.625,-24.203,-17.904,-0.814,-2.438,-1.394,-0.499,-2.712,-1.559,-1.001
191.535,-26.048,-18.397,-22.167,10.895,-0.177,-2.585,-1.570,-0.713,-2.722,-1.710,-1.200
191.546,-27.147,-16.733,-19.908,22.758,0.151,-2.699,-1.683,-0.888,-2.800,-1.787,-1.346
191.557,15.212,-12.945,-18.546,9.994,0.185,-2.866,-1.835,-1.066,-2.975,-1.895,-1.488
191.568,-40.209,-14.110,-15.920,-31.291,-0.535,-3.054,-1.942,-1.187,-3.422,-1.971,-1.583
191.579,20.339,-9.139,-14.661,-13.603,-0.688,-3.132,-1.990,-1.326,-3.569,-1.992,-1.701
191.589,-12.498,-6.606,-11.294,12.051,-0.428,-3.076,-1.937,-1.386,-3.460,-1.912,-1.736
191.600,10.207,-7.092,-10.156,4.400,-0.509,-3.200,-2.045,-1.470,-3.594,-1.990,-1.791
191.612,-9.202,-2.899,-7.572,-8.469,-0.692,-3.128,-1.961,-1.508,-3.527,-1.881,-1.805
191.623,8.498,-2.519,-5.755,-2.835,-0.668,-3.098,-1.945,-1.530,-3.407,-1.843,-1.806
191.634,2.516,1.247,-3.702,20.125,-0.458,-3.026,-1.897,-1.537,-3.204,-1.771,-1.787
191.645,0.197,4.579,-0.762,1.282,-0.401,-2.884,-1.768,-1.492,-2.980,-1.617,-1.713
191.655,16.799,6.468,1.373,-19.706,-1.080,-2.844,-1.701,-1.438,-3.012,-1.536,-1.642
191.667,9.840,8.438,4.176,-29.184,-1.492,-2.694,-1.530,-1.342,-2.924,-1.365,-1.541
191.678,13.625,9.215,5.900,4.876,-1.086,-2.565,-1.427,-1.247,-2.686,-1.262,-1.441
191.689,8.620,11.275,7.734,28.124,-0.249,-2.376,-1.280,-1.131,-2.323,-1.102,-1.307
191.700,15.334,12.183,9.157,-6.239,-0.749,-2.269,-1.127,-1.002,-2.361,-0.940,-1.162
191.710,5.812,11.741,10.532,-41.391,-1.296,-2.163,-0.966,-0.861,-2.455,-0.785,-1.022
191.721,30.349,14.302,11.171,-16.276,-1.494,-2.044,-0.813,-0.736,-2.459,-0.649,-0.907
191.732,8.131,13.302,12.295,11.699,-1.225,-1.895,-0.665,-0.581,-2.298,-0.518,-0.762
191.743,18.508,13.578,12.506,-2.834,-1.215,-1.762,-0.534,-0.444,-2.158,-0.400,-0.633
191.754,13.381,14.013,13.359,-14.652,-1.450,-1.563,-0.329,-0.287,-1.982,-0.219,-0.493
191.765,24.489,15.993,13.750,0.964,-1.398,-1.388,-0.175,-0.141,-1.741,-0.091,-0.368
191.776,-1.145,14.138,14.500,30.977,-0.720,-1.189,-0.037,0.026,-1.323,0.027,-0.212
191.787,4.225,11.917,13.763,2.840,-0.735,-1.090,0.054,0.164,-1.201,0.105,-0.083
191.798,11.427,12.937,13.184,-31.089,-1.712,-1.009,0.187,0.289,-1.328,0.209,0.018
191.809,13.747,12.808,13.120,-33.412,-1.908,-0.875,0.332,0.421,-1.259,0.312,0.113
191.820,16.921,12.050,12.651,-3.096,-1.490,-0.770,0.409,0.539,-1.082,0.350,0.195
191.831,10.573,11.317,12.219,14.626,-1.083,-0.673,0.484,0.654,-0.924,0.393,0.282
191.842,28.884,9.998,11.145,7.469,-0.906,-0.585,0.562,0.753,-0.814,0.447,0.359
191.852,-7.493,8.966,10.750,-6.489,-1.094,-0.535,0.621,0.851,-0.820,0.477,0.431
191.863,8.742,5.633,9.062,2.988,-1.210,-0.519,0.636,0.918,-0.819,0.460,0.468
191.874,-6.517,4.676,7.518,0.535,-1.257,-0.501,0.641,0.960,-0.780,0.434,0.479
191.885,15.334,4.182,6.029,-21.130,-1.945,-0.498,0.666,0.989,-0.888,0.420,0.468
191.896,-2.732,3.567,5.436,-21.227,-1.870,-0.461,0.679,1.020,-0.803,0.388,0.455
191.907,0.929,2.801,4.546,21.895,-1.487,-0.424,0.673,1.039,-0.642,0.343,0.434
191.918,-3.098,1.073,3.334,41.743,-0.481,-0.412,0.617,1.044,-0.395,0.267,0.418
191.929,-16.038,-1.610,2.123,-10.614,-0.905,-0.456,0.586,1.043,-0.507,0.223,0.402
191.940,8.864,0.739,0.726,-37.312,-2.138,-0.538,0.567,1.007,-0.859,0.173,0.331
191.951,8.986,0.774,1.122,-35.795,-2.098,-0.443,0.659,1.016,-0.795,0.219,0.295
191.962,3.737,0.456,1.096,9.846,-1.471,-0.420,0.649,1.012,-0.685,0.173,0.254
191.973,7.887,0.943,0.567,27.934,-0.835,-0.442,0.596,0.994,-0.616,0.100,0.215
191.984,4.713,-0.940,0.245,14.547,-0.537,-0.442,0.574,0.988,-0.548,0.068,0.198
191.994,-3.953,-1.717,-0.595,-15.581,-1.249,-0.558,0.497,0.955,-0.830,-0.023,0.148
192.005,-10.179,-2.155,-0.924,-12.873,-1.477,-0.600,0.462,0.926,-0.926,-0.081,0.093
192.017,-14.451,-4.200,-1.512,-2.933,-1.325,-0.639,0.406,0.889,-0.923,-0.159,0.033
192.028,-1.512,-3.632,-2.538,9.019,-1.147,-0.687,0.336,0.827,-0.910,-0.244,-0.047
192.039,-17.625,-5.258,-3.042,3.781,-1.111,-0.752,0.259,0.775,-0.949,-0.334,-0.113
192.050,1.051,-5.854,-4.288,2.817,-1.124,-0.842,0.162,0.698,-1.032,-0.441,-0.205
192.061,2.028,-2.837,-4.151,8.881,-0.922,-0.823,0.169,0.641,-0.981,-0.442,-0.272
192.071,-0.291,-0.080,-3.076,-18.333,-1.145,-0.775,0.233,0.623,-1.006,-0.384,-0.296
192.082,21.926,3.699,-1.423,-31.055,-1.491,-0.690,0.348,0.632,-1.051,-0.283,-0.300
192.093,8.253,5.202,0.650,7.122,-1.174,-0.575,0.447,0.679,-0.897,-0.199,-0.267
192.104,0.929,2.692,1.527,20.492,-0.798,-0.615,0.397,0.712,-0.906,-0.256,-0.239
192.116,4.347,5.098,2.483,20.784,-0.005,-0.477,0.502,0.755,-0.650,-0.148,-0.192
192.127,-4.563,2.757,2.830,24.110,0.434,-0.483,0.469,0.796,-0.557,-0.171,-0.141
192.138,-5.418,0.093,2.164,6.192,0.382,-0.561,0.390,0.804,-0.627,-0.237,-0.119
192.150,-15.428,-0.605,1.614,-13.742,0.036,-0.568,0.398,0.808,-0.685,-0.219,-0.107
192.161,-5.540,-2.270,0.518,-17.626,-0.425,-0.667,0.319,0.783,-0.858,-0.293,-0.128
192.173,-8.836,-4.863,-0.938,-17.607,-0.672,-0.792,0.198,0.734,-1.001,-0.414,-0.179
192.184,-15.794,-8.345,-2.835,-24.590,-1.330,-0.974,0.041,0.653,-1.287,-0.576,-0.269
192.196,-6.150,-8.370,-4.682,-27.215,-1.615,-1.108,-0.078,0.544,-1.482,-0.706,-0.391
192.207,-26.537,-13.412,-6.941,-24.369,-1.707,-1.411,-0.363,0.406,-1.861,-0.999,-0.543
192.219,-20.921,-16.150,-9.632,-1.901,-1.619,-1.677,-0.627,0.220,-2.138,-1.266,-0.738
192.230,-17.869,-17.347,-12.010,9.070,-1.318,-1.897,-0.861,0.019,-2.305,-1.496,-0.944
192.242,-20.067,-19.481,-14.227,4.967,-1.270,-2.165,-1.140,-0.200,-2.527,-1.765,-1.162
192.253,-11.888,-17.577,-15.477,-0.826,-1.408,-2.311,-1.276,-0.414,-2.695,-1.891,-1.372
192.265,-21.043,-20.433,-16.870,-27.265,-1.941,-2.658,-1.584,-0.644,-3.176,-2.189,-1.600
192.276,-20.067,-19.450,-17.763,-27.961,-2.369,-2.891,-1.785,-0.879,-3.512,-2.385,-1.837
192.288,-25.438,-21.144,-18.753,-11.289,-2.485,-3.203,-2.095,-1.128,-3.823,-2.688,-2.088
192.299,-26.415,-23.740,-20.168,-0.698,-2.351,-3.538,-2.443,-1.396,-4.094,-3.025,-2.354
192.311,-35.204,-26.760,-21.992,1.009,-2.338,-3.918,-2.832,-1.694,-4.419,-3.395,-2.643
192.322,-56.079,-33.426,-24.934,-13.731,-2.489,-4.443,-3.362,-2.030,-4.903,-3.900,-2.966
192.333,-47.289,-36.576,-28.151,-21.221,-2.669,-4.883,-3.802,-2.410,-5.312,-4.313,-3.332
192.344,-47.289,-39.113,-31.227,-25.881,-2.845,-5.364,-4.284,-2.846,-5.756,-4.762,-3.749
192.356,-41.186,-41.704,-34.278,-23.815,-3.119,-5.893,-4.803,-3.309,-6.285,-5.245,-4.190
192.367,-56.323,-44.348,-37.098,7.312,-2.702,-6.411,-5.353,-3.797,-6.637,-5.750,-4.649
192.379,-49.853,-46.100,-39.798,17.783,-2.380,-6.936,-5.903,-4.308,-7.015,-6.241,-5.116
192.390,-62.671,-48.606,-42.185,-1.525,-2.341,-7.519,-6.495,-4.837,-7.498,-6.762,-5.590
192.402,-43.505,-47.992,-44.142,-17.519,-2.456,-8.022,-6.998,-5.379,-7.933,-7.190,-6.073
192.413,-59.375,-49.481,-45.477,-37.699,-2.834,-8.594,-7.553,-5.925,-8.487,-7.668,-6.557
192.425,-61.572,-50.485,-46.746,-40.562,-3.534,-9.197,-8.108,-6.480,-9.185,-8.148,-7.051
192.436,-53.271,-51.558,-48.062,-9.111,-3.533,-9.779,-8.683,-7.048,-9.712,-8.647,-7.558
192.448,-48.022,-51.747,-49.361,7.234,-3.096,-10.361,-9.283,-7.629,-10.133,-9.156,-8.062
192.459,-62.182,-53.921,-50.610,13.561,-2.693,-11.004,-9.944,-8.216,-10.612,-9.712,-8.560
192.471,-41.918,-50.038,-50.898,6.287,-2.392,-11.453,-10.406,-8.785,-10.895,-10.056,-9.026
192.482,-38.378,-51.073,-51.206,-6.035,-2.555,-12.111,-11.051,-9.360,-11.479,-10.578,-9.491
192.494,-48.022,-51.719,-51.445,-20.954,-2.793,-12.713,-11.640,-9.927,-11.999,-11.040,-9.947
192.505,-45.580,-50.938,-51.355,-33.235,-3.034,-13.257,-12.160,-10.486,-12.494,-11.432,-10.390
192.517,-31.053,-48.255,-50.873,-34.019,-3.453,-13.780,-12.642,-11.035,-13.028,-11.786,-10.824
192.529,-50.829,-50.511,-50.594,-18.193,-3.514,-14.416,-13.267,-11.578,-13.566,-12.280,-11.248
192.540,-50.585,-52.768,-51.196,-6.202,-3.339,-15.065,-13.923,-12.154,-14.040,-12.795,-11.698
192.552,-46.801,-51.634,-51.378,-1.520,-3.031,-15.547,-14.423,-12.710,-14.305,-13.145,-12.117
192.563,-37.890,-47.402,-50.532,14.211,-2.444,-15.913,-14.826,-13.232,-14.380,-13.388,-12.491
192.575,-47.167,-45.760,-49.105,23.423,-1.646,-16.296,-15.261,-13.716,-14.412,-13.650,-12.812
192.587,-41.674,-42.533,-47.282,32.622,-1.136,-16.627,-15.615,-14.167,-14.477,-13.819,-13.085
192.598,-34.472,-39.131,-45.123,39.638,-0.612,-16.950,-15.968,-14.581,-14.510,-13.976,-13.312
192.610,-38.500,-35.351,-42.188,33.709,-0.232,-17.160,-16.200,-14.941,-14.451,-14.007,-13.475
192.621,-25.194,-31.884,-39.345,25.411,-0.052,-17.373,-16.424,-15.262,-14.424,-14.027,-13.595
