R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
62.451,13.014,23.604,26.927,14.805,-3.181,0.759,2.048,1.622,-2.037,-1.086,-1.543
62.462,20.095,23.070,25.621,-22.277,-3.881,0.935,2.274,1.845,-2.014,-0.887,-1.338
62.473,24.001,20.970,23.997,-3.652,-3.956,1.074,2.413,2.039,-1.914,-0.787,-1.177
62.484,-0.657,17.170,22.245,36.091,-3.248,1.220,2.507,2.214,-1.666,-0.723,-1.024
62.495,0.563,14.319,19.677,30.586,-2.751,1.293,2.578,2.356,-1.612,-0.672,-0.899
62.507,10.207,11.800,16.868,-0.931,-3.288,1.259,2.620,2.465,-1.859,-0.650,-0.806
62.518,-9.324,6.598,13.840,-25.846,-3.978,1.126,2.564,2.530,-2.214,-0.738,-0.772
62.529,-1.023,2.136,9.896,-27.357,-4.068,1.005,2.459,2.529,-2.405,-0.879,-0.811
62.540,0.563,-0.643,6.190,15.843,-3.670,0.907,2.341,2.488,-2.472,-1.027,-0.884
62.551,-9.324,-2.173,3.089,23.730,-2.726,0.811,2.211,2.426,-2.485,-1.167,-0.959
62.562,-11.277,-3.007,0.788,-13.468,-3.045,0.648,2.096,2.356,-2.771,-1.285,-1.036
62.573,-2.366,-2.652,-0.601,-36.510,-3.381,0.515,2.031,2.285,-3.079,-1.361,-1.124
62.584,-15.550,-5.047,-1.773,2.810,-3.181,0.412,1.913,2.208,-3.139,-1.489,-1.215
62.595,-20.067,-7.850,-3.466,16.110,-2.810,0.294,1.769,2.108,-3.181,-1.634,-1.321
62.606,-6.517,-8.616,-5.579,2.862,-2.949,0.126,1.603,1.975,-3.341,-1.796,-1.456
62.617,-4.563,-7.779,-6.581,-40.964,-3.818,-0.045,1.510,1.848,-3.712,-1.893,-1.593
62.628,-14.207,-8.223,-7.047,-18.917,-3.671,-0.190,1.379,1.723,-3.886,-2.032,-1.731
62.639,-18.480,-7.994,-7.229,8.993,-3.412,-0.292,1.275,1.604,-3.966,-2.138,-1.857
62.650,-17.015,-8.644,-7.351,-2.812,-3.319,-0.362,1.185,1.489,-3.968,-2.223,-1.971
62.661,-11.766,-9.161,-7.924,-25.953,-3.891,-0.529,1.054,1.358,-4.216,-2.354,-2.106
62.672,-9.690,-10.201,-8.703,-9.122,-3.806,-0.683,0.880,1.213,-4.304,-2.528,-2.256
62.682,-9.568,-10.906,-9.514,4.739,-3.360,-0.807,0.717,1.062,-4.303,-2.682,-2.402
62.693,-5.418,-12.055,-10.494,3.765,-3.100,-0.971,0.529,0.902,-4.378,-2.852,-2.549
62.704,-25.560,-15.251,-11.542,6.892,-2.746,-1.147,0.327,0.738,-4.454,-3.027,-2.692
62.715,-27.025,-18.312,-13.507,0.444,-2.618,-1.393,0.065,0.533,-4.617,-3.254,-2.868
62.726,-7.493,-18.798,-15.543,-15.962,-2.757,-1.629,-0.163,0.307,-4.830,-3.446,-3.063
62.737,-18.480,-18.904,-16.779,-5.905,-2.594,-1.849,-0.396,0.079,-4.972,-3.639,-3.258
62.748,-14.329,-19.722,-17.880,25.208,-2.061,-2.072,-0.650,-0.152,-5.063,-3.843,-3.445
62.759,-37.035,-20.634,-18.568,30.263,-1.103,-2.285,-0.898,-0.378,-5.114,-4.021,-3.608
62.770,-19.945,-20.155,-19.207,-6.241,-1.500,-2.520,-1.085,-0.604,-5.397,-4.132,-3.764
62.781,-7.005,-18.540,-19.458,-24.851,-2.451,-2.793,-1.282,-0.835,-5.804,-4.266,-3.938
62.792,-13.597,-15.004,-18.303,-37.841,-3.685,-2.984,-1.400,-1.036,-6.130,-4.339,-4.098
62.803,-10.423,-12.287,-16.262,-49.377,-4.061,-3.076,-1.470,-1.200,-6.239,-4.379,-4.235
62.814,-8.226,-11.418,-14.393,-17.195,-4.248,-3.185,-1.575,-1.346,-6.316,-4.458,-4.356
62.825,-0.535,-7.950,-12.423,-12.560,-4.262,-3.224,-1.626,-1.473,-6.281,-4.483,-4.455
62.836,6.422,-5.286,-10.132,-30.385,-4.042,-3.234,-1.651,-1.567,-6.211,-4.479,-4.520
62.847,5.202,-4.836,-8.162,6.955,-3.312,-3.256,-1.705,-1.638,-6.101,-4.497,-4.552
62.858,14.357,-1.176,-6.391,26.722,-2.558,-3.237,-1.720,-1.694,-5.936,-4.461,-4.555
62.869,10.573,2.043,-3.701,23.778,-2.057,-3.131,-1.658,-1.696,-5.649,-4.339,-4.495
62.880,-5.418,3.506,-0.907,4.779,-1.970,-3.015,-1.563,-1.662,-5.414,-4.183,-4.394
62.891,11.794,3.916,0.772,-6.810,-2.286,-2.992,-1.516,-1.628,-5.396,-4.080,-4.299
62.902,-1.878,2.792,1.826,-17.217,-2.587,-3.002,-1.501,-1.596,-5.421,-4.018,-4.215
62.913,4.835,4.378,2.481,-0.351,-2.638,-2.958,-1.464,-1.571,-5.314,-3.937,-4.143
62.924,-0.291,3.640,2.918,-19.527,-2.670,-2.950,-1.454,-1.540,-5.262,-3.885,-4.066
62.934,-1.634,3.031,3.428,-10.973,-2.689,-2.897,-1.395,-1.501,-5.184,-3.789,-3.985
62.945,3.248,1.074,2.584,24.339,-1.886,-2.905,-1.457,-1.494,-4.999,-3.802,-3.926
62.956,4.469,1.212,1.784,20.740,-1.740,-2.911,-1.469,-1.493,-4.931,-3.760,-3.869
62.967,-16.527,0.979,2.049,4.418,-2.060,-2.855,-1.404,-1.470,-4.853,-3.646,-3.793
62.978,9.230,0.535,1.385,-9.617,-2.313,-2.831,-1.391,-1.469,-4.756,-3.589,-3.745
62.989,16.310,2.714,1.334,-32.544,-3.229,-2.844,-1.350,-1.469,-4.883,-3.520,-3.712
63.000,3.126,3.233,2.125,-19.504,-3.225,-2.785,-1.308,-1.447,-4.757,-3.455,-3.664
63.011,0.074,1.985,2.295,-1.868,-2.892,-2.749,-1.310,-1.429,-4.590,-3.433,-3.617
63.022,3.859,2.097,2.314,-7.966,-2.757,-2.691,-1.269,-1.413,-4.461,-3.365,-3.569
63.032,6.911,1.799,2.076,18.839,-1.910,-2.645,-1.279,-1.404,-4.233,-3.340,-3.521
63.043,-16.649,2.133,2.375,28.631,-1.628,-2.632,-1.271,-1.382,-4.168,-3.287,-3.451
63.054,-2.122,2.992,2.503,8.757,-2.106,-2.647,-1.232,-1.359,-4.291,-3.206,-3.383
63.065,5.446,3.834,2.876,-42.472,-2.820,-2.675,-1.174,-1.331,-4.525,-3.121,-3.324
63.076,19.240,5.858,3.602,-38.514,-3.664,-2.667,-1.085,-1.297,-4.721,-3.025,-3.278
63.087,4.957,6.546,4.893,6.509,-3.056,-2.550,-1.003,-1.239,-4.493,-2.934,-3.206
63.098,11.427,5.875,5.226,21.364,-2.546,-2.496,-0.981,-1.188,-4.325,-2.893,-3.131
63.109,3.859,6.767,5.717,-5.435,-2.617,-2.421,-0.908,-1.131,-4.220,-2.798,-3.048
63.120,13.747,8.656,6.387,-21.132,-3.016,-2.356,-0.820,-1.067,-4.200,-2.697,-2.965
63.131,2.516,7.228,7.185,-12.541,-3.105,-2.257,-0.722,-0.986,-4.085,-2.594,-2.873
63.141,-1.389,6.256,7.040,27.776,-2.132,-2.162,-0.707,-0.927,-3.753,-2.563,-2.795
63.152,-13.109,7.509,7.182,18.326,-2.121,-2.112,-0.655,-0.864,-3.684,-2.489,-2.705
63.163,3.004,5.916,7.083,-15.600,-2.363,-2.078,-0.596,-0.796,-3.701,-2.411,-2.614
63.174,13.869,7.330,6.937,-37.477,-2.894,-2.025,-0.497,-0.740,-3.762,-2.304,-2.545
63.185,13.136,7.989,7.075,-2.020,-2.826,-1.978,-0.456,-0.681,-3.693,-2.261,-2.481
63.196,7.765,6.739,7.084,9.912,-2.508,-1.919,-0.416,-0.618,-3.570,-2.214,-2.406
63.207,19.973,7.633,6.924,-4.701,-2.466,-1.846,-0.350,-0.562,-3.464,-2.137,-2.336
63.217,-6.272,6.441,7.531,-7.615,-2.389,-1.735,-0.253,-0.482,-3.306,-2.033,-2.245
63.228,11.549,4.724,6.275,9.861,-2.167,-1.739,-0.283,-0.449,-3.230,-2.052,-2.198
63.239,-2.854,4.769,5.901,7.721,-1.830,-1.653,-0.223,-0.404,-3.059,-1.975,-2.134
63.250,-3.098,3.366,5.409,-18.445,-2.285,-1.633,-0.174,-0.363,-3.108,-1.914,-2.078
63.261,14.601,2.921,4.265,-9.933,-2.269,-1.654,-0.203,-0.353,-3.100,-1.935,-2.059
63.272,-10.667,-0.468,3.091,18.681,-1.867,-1.683,-0.269,-0.350,-3.017,-1.989,-2.041
63.283,-6.517,-0.426,1.791,15.312,-1.594,-1.685,-0.300,-0.368,-2.923,-1.999,-2.037
63.294,2.516,0.788,1.145,-37.330,-2.610,-1.735,-0.283,-0.382,-3.150,-1.970,-2.039
63.305,11.794,1.505,1.387,-32.927,-2.533,-1.679,-0.227,-0.378,-3.092,-1.913,-2.032
63.315,-2.732,2.434,1.530,21.877,-2.068,-1.676,-0.249,-0.381,-3.014,-1.928,-2.027
63.327,-5.540,0.383,1.464,26.540,-1.405,-1.684,-0.285,-0.374,-2.930,-1.943,-1.999
63.337,3.737,0.143,0.601,-14.074,-1.856,-1.762,-0.338,-0.394,-3.058,-1.974,-1.996
63.348,-6.639,-1.299,0.178,-23.204,-2.139,-1.823,-0.377,-0.412,-3.172,-2.000,-2.001
63.359,2.516,-1.424,-0.411,2.743,-2.092,-1.850,-0.413,-0.442,-3.164,-2.025,-2.021
63.370,-6.150,-2.057,-0.828,7.488,-1.750,-1.848,-0.439,-0.468,-3.068,-2.034,-2.029
63.381,4.469,-1.536,-1.530,-14.064,-2.092,-1.935,-0.503,-0.512,-3.206,-2.080,-2.057
63.392,-6.761,-2.652,-1.480,-33.215,-2.264,-1.954,-0.507,-0.537,-3.258,-2.073,-2.071
63.403,-16.527,-2.675,-1.900,-4.847,-2.238,-2.023,-0.576,-0.584,-3.316,-2.133,-2.108
63.414,1.417,-4.085,-2.503,20.490,-1.659,-2.034,-0.627,-0.629,-3.196,-2.166,-2.135
63.424,-6.761,-2.355,-2.761,4.572,-1.557,-2.059,-0.657,-0.677,-3.192,-2.170,-2.159
63.435,-2.854,-1.816,-2.282,-14.101,-2.026,-2.095,-0.658,-0.704,-3.308,-2.152,-2.168
63.446,6.544,1.106,-1.579,-8.120,-2.034,-2.068,-0.632,-0.726,-3.263,-2.111,-2.175
63.457,-6.761,3.131,0.369,4.493,-1.860,-1.970,-0.553,-0.703,-3.099,-2.017,-2.134
63.468,9.718,4.924,1.639,0.928,-1.765,-1.920,-0.519,-0.678,-2.989,-1.966,-2.090
63.479,7.765,5.227,3.206,-10.715,-2.033,-1.823,-0.416,-0.625,-2.901,-1.851,-2.021
63.490,27.297,7.244,4.076,3.269,-1.822,-1.728,-0.352,-0.580,-2.717,-1.776,-1.963
63.501,-5.662,6.172,5.326,26.468,-1.444,-1.629,-0.292,-0.509,-2.500,-1.701,-1.874
63.512,4.225,6.743,5.718,19.013,-1.160,-1.541,-0.231,-0.450,-2.324,-1.620,-1.793
63.523,9.840,6.572,6.055,-34.094,-2.060,-1.538,-0.159,-0.387,-2.511,-1.535,-1.713
63.533,2.516,4.789,5.842,-43.353,-2.378,-1.553,-0.134,-0.340,-2.646,-1.512,-1.665
63.544,0.074,2.557,5.230,-12.729,-2.474,-1.556,-0.114,-0.306,-2.721,-1.497,-1.635
63.555,-13.231,0.623,3.582,18.709,-1.594,-1.590,-0.201,-0.312,-2.604,-1.578,-1.634
63.566,-0.901,-1.859,1.821,11.917,-1.526,-1.652,-0.258,-0.330,-2.668,-1.621,-1.637
63.577,-10.667,-3.784,0.028,-6.142,-1.607,-1.750,-0.346,-0.371,-2.783,-1.695,-1.665
63.588,-4.197,-3.976,-1.545,3.849,-1.571,-1.816,-0.425,-0.430,-2.802,-1.759,-1.710
63.599,-9.813,-2.937,-1.883,10.046,-1.553,-1.801,-0.424,-0.469,-2.732,-1.743,-1.734
63.609,7.399,-0.743,-2.030,-2.971,-1.649,-1.804,-0.435,-0.508,-2.704,-1.737,-1.757
63.620,-0.047,-0.157,-1.242,-30.400,-2.373,-1.834,-0.414,-0.521,-2.872,-1.711,-1.764
63.631,3.126,-0.163,-0.952,-11.264,-2.190,-1.854,-0.453,-0.542,-2.844,-1.747,-1.784
63.642,4.591,0.468,-0.619,9.023,-1.670,-1.821,-0.459,-0.556,-2.691,-1.742,-1.786
63.653,0.563,0.234,-0.138,4.109,-1.547,-1.813,-0.462,-0.559,-2.645,-1.729,-1.773
63.664,10.085,1.158,0.200,-2.211,-1.620,-1.791,-0.445,-0.563,-2.597,-1.698,-1.761
63.675,-3.221,1.385,0.698,15.438,-1.423,-1.764,-0.444,-0.559,-2.491,-1.684,-1.743
63.685,-9.324,0.852,0.928,7.093,-1.389,-1.748,-0.448,-0.553,-2.410,-1.668,-1.717
63.696,19.850,2.641,1.029,-30.152,-2.046,-1.748,-0.403,-0.552,-2.535,-1.611,-1.704
63.707,8.009,4.798,2.222,-43.965,-2.712,-1.724,-0.327,-0.526,-2.668,-1.541,-1.682
63.718,-0.901,3.981,3.202,-4.023,-2.488,-1.691,-0.297,-0.490,-2.639,-1.519,-1.652
63.729,5.202,3.820,3.333,9.775,-1.937,-1.652,-0.292,-0.466,-2.504,-1.511,-1.623
63.740,9.108,5.176,3.709,-17.476,-2.189,-1.619,-0.245,-0.436,-2.511,-1.462,-1.590
63.751,5.812,6.127,4.618,-32.244,-2.113,-1.553,-0.177,-0.387,-2.458,-1.397,-1.541
63.762,12.160,6.613,5.356,21.450,-1.710,-1.467,-0.109,-0.331,-2.325,-1.328,-1.482
63.773,-4.197,5.219,5.709,21.682,-0.872,-1.395,-0.077,-0.271,-2.125,-1.280,-1.404
63.784,6.911,2.390,4.499,11.642,-0.907,-1.464,-0.135,-0.248,-2.218,-1.319,-1.361
63.795,-7.493,-0.823,3.112,17.341,-0.742,-1.535,-0.231,-0.250,-2.201,-1.397,-1.346
63.806,7.399,3.050,2.734,10.897,-0.606,-1.401,-0.120,-0.242,-1.989,-1.264,-1.316
63.816,6.422,5.944,3.566,-37.198,-1.071,-1.298,0.015,-0.195,-1.972,-1.112,-1.253
63.827,8.864,6.843,4.584,-11.497,-1.367,-1.247,0.103,-0.135,-2.024,-1.020,-1.186
63.838,-0.413,6.161,5.192,11.181,-1.190,-1.205,0.140,-0.075,-1.966,-0.975,-1.117
63.848,19.728,9.451,6.025,-24.908,-1.354,-1.072,0.277,-0.007,-1.842,-0.833,-1.042
63.859,23.146,13.607,8.047,-10.089,-1.255,-0.831,0.516,0.109,-1.597,-0.595,-0.922
63.870,8.620,9.164,8.697,11.585,-1.037,-0.869,0.477,0.211,-1.628,-0.631,-0.814
63.881,-1.023,9.165,9.052,-0.391,-1.017,-0.754,0.585,0.308,-1.498,-0.518,-0.710
63.892,28.762,13.863,10.007,8.430,-0.863,-0.496,0.820,0.420,-1.178,-0.282,-0.594
63.902,5.568,11.744,10.731,15.920,-0.657,-0.432,0.868,0.542,-1.068,-0.231,-0.465
63.913,45.852,20.868,12.796,-8.915,-0.672,-0.048,1.251,0.701,-0.687,0.152,-0.300
63.924,24.245,22.015,15.674,-18.046,-1.062,0.167,1.507,0.918,-0.597,0.399,-0.086
63.934,46.829,30.585,19.552,7.971,-0.988,0.675,2.014,1.191,-0.105,0.890,0.179
63.945,56.351,37.006,24.286,-2.819,-0.982,1.179,2.520,1.533,0.368,1.374,0.511
63.956,51.590,43.613,29.851,-28.349,-1.389,1.727,3.118,1.948,0.738,1.938,0.905
63.966,72.953,52.458,36.048,8.793,-1.147,2.457,3.832,2.438,1.472,2.608,1.368
63.977,67.581,55.914,41.918,6.005,-1.033,3.086,4.460,2.990,2.055,3.187,1.889
63.988,84.061,63.195,47.861,1.639,-0.983,3.884,5.251,3.597,2.813,3.920,2.458
63.998,79.545,68.531,53.924,5.711,-0.907,4.721,6.073,4.279,3.621,4.674,3.094
64.009,85.160,74.465,59.801,4.597,-0.776,5.616,6.947,5.008,4.493,5.472,3.768
64.020,115.434,86.039,66.904,-13.573,-1.149,6.736,8.081,5.827,5.479,6.512,4.521
64.030,91.996,89.144,73.744,-12.430,-1.163,7.718,9.058,6.717,6.363,7.380,5.330
64.041,89.799,89.886,78.831,12.990,-1.059,8.653,9.973,7.622,7.231,8.175,6.144
64.051,100.541,94.998,83.429,17.952,-0.659,9.740,11.017,8.553,8.306,9.093,6.977
64.063,86.869,93.066,86.741,-8.803,-0.728,10.679,11.957,9.541,9.101,9.897,7.858
64.074,103.959,97.474,89.712,-28.896,-1.377,11.767,13.092,10.552,9.898,10.876,8.742
64.085,80.643,92.098,91.103,-24.630,-1.956,12.577,13.943,11.542,10.416,11.552,9.583
64.097,99.077,91.937,91.317,-14.889,-1.882,13.545,14.906,12.522,11.209,12.329,10.402
64.108,83.451,86.694,90.374,-13.344,-1.820,14.348,15.705,13.466,11.830,12.934,11.177
64.120,75.272,83.439,88.663,-9.561,-1.713,15.172,16.519,14.358,12.480,13.548,11.891
64.131,69.657,79.953,86.343,17.945,-1.034,15.943,17.242,15.193,13.179,14.069,12.543
64.143,70.389,75.981,83.423,22.705,-0.131,16.664,17.914,16.006,13.834,14.548,13.179
64.154,41.091,67.763,79.535,26.670,0.257,17.163,18.414,16.728,14.135,14.857,13.725
64.165,51.590,63.484,74.944,0.329,0.108,17.624,18.902,17.333,14.322,15.155,14.151
64.176,32.668,52.883,69.032,-23.938,-0.294,17.801,19.133,17.876,14.148,15.190,14.505
64.187,23.391,42.392,61.588,17.199,0.011,17.939,19.234,18.304,14.193,15.096,14.742
64.199,-1.145,30.315,52.956,31.574,0.321,17.904,19.167,18.600,14.054,14.844,14.850
64.210,-20.067,18.322,43.337,16.122,0.777,17.736,18.981,18.761,13.757,14.487,14.832
64.221,-27.757,5.154,32.711,-21.336,0.326,17.390,18.662,18.779,13.162,14.001,14.671
64.232,-27.269,-4.979,21.820,-19.766,0.095,16.959,18.245,18.663,12.529,13.423,14.377
64.243,-45.092,-17.304,10.639,-23.793,-0.161,16.331,17.645,18.421,11.666,12.669,13.959
64.255,-58.886,-31.798,-3.451,10.632,0.296,15.595,16.872,17.997,10.850,11.723,13.329
64.267,-65.478,-43.208,-17.097,29.898,0.893,14.791,16.006,17.420,10.061,10.714,12.572
64.277,-65.600,-52.064,-27.390,-3.552,0.943,13.995,15.194,16.833,9.208,9.809,11.860
64.287,-72.559,-59.820,-36.937,-6.561,0.774,13.127,14.330,16.164,8.234,8.862,11.073
64.297,-74.023,-63.209,-44.913,0.057,0.824,12.319,13.513,15.431,7.377,7.978,10.237
64.308,-70.117,-66.063,-51.399,3.541,0.960,11.497,12.680,14.668,6.521,7.091,9.384
64.318,-66.089,-67.241,-56.305,18.118,1.171,10.695,11.884,13.895,5.654,6.258,8.538
64.329,-65.478,-68.326,-60.092,-22.900,1.079,9.858,11.076,13.112,4.706,5.427,7.696
64.339,-68.164,-68.823,-62.806,0.748,1.016,9.069,10.310,12.345,3.831,4.644,6.878
64.351,-70.483,-71.509,-65.971,12.881,1.600,8.111,9.311,11.423,2.979,3.651,5.918
64.361,-72.681,-71.183,-67.703,17.002,1.851,7.353,8.526,10.645,2.309,2.890,5.129
64.372,-88.917,-73.252,-69.243,11.483,1.970,6.438,7.593,9.732,1.476,2.001,4.219
64.384,-86.963,-77.078,-71.553,15.006,2.222,5.450,6.588,8.790,0.583,1.061,3.300
64.396,-87.574,-80.166,-74.219,21.217,2.560,4.439,5.581,7.816,-0.366,0.140,2.371
64.408,-77.075,-79.392,-76.432,25.579,2.750,3.433,4.604,6.827,-1.358,-0.728,1.449
64.419,-94.166,-79.963,-77.431,19.167,2.917,2.478,3.665,5.873,-2.242,-1.539,0.584
64.431,-69.385,-79.172,-78.406,1.514,2.215,1.495,2.750,4.921,-3.284,-2.322,-0.274
64.442,-72.192,-75.358,-77.533,-28.799,1.185,0.645,1.979,4.016,-4.217,-2.965,-1.085
64.454,-48.266,-69.303,-75.530,-17.172,0.537,-0.125,1.238,3.146,-4.945,-3.584,-1.865
64.465,-67.676,-65.792,-72.003,-4.275,0.644,-0.803,0.537,2.353,-5.428,-4.154,-2.556
64.477,-59.253,-63.556,-69.032,-1.104,0.696,-1.483,-0.151,1.596,-5.940,-4.700,-3.197
64.487,-40.453,-58.547,-66.366,-19.310,0.573,-2.007,-0.656,0.967,-6.395,-5.085,-3.725
64.498,-36.303,-52.652,-61.892,-14.336,0.752,-2.506,-1.157,0.303,-6.730,-5.431,-4.255
64.510,-40.087,-45.910,-56.483,25.464,1.716,-2.828,-1.543,-0.258,-6.708,-5.650,-4.666
64.521,-22.874,-40.464,-51.549,35.181,2.097,-3.152,-1.912,-0.736,-6.732,-5.834,-4.975
64.531,-2.854,-30.306,-46.043,-19.576,1.886,-3.265,-2.014,-1.088,-6.731,-5.787,-5.185
64.541,-7.615,-23.394,-39.525,-18.029,1.490,-3.355,-2.081,-1.348,-6.747,-5.715,-5.311
64.552,-13.963,-15.331,-31.255,-6.735,1.746,-3.360,-2.095,-1.554,-6.558,-5.558,-5.349
64.563,8.375,-11.984,-24.862,17.156,2.080,-3.469,-2.208,-1.706,-6.488,-5.497,-5.329
64.574,-7.981,-7.556,-18.565,21.887,2.668,-3.403,-2.174,-1.787,-6.160,-5.283,-5.229
64.585,12.160,-2.849,-13.488,-8.078,2.145,-3.402,-2.132,-1.834,-6.106,-5.067,-5.101
64.595,10.939,2.294,-8.042,-23.900,1.627,-3.295,-1.987,-1.820,-5.949,-4.768,-4.927
64.606,23.146,7.125,-3.047,-34.223,1.112,-3.178,-1.814,-1.762,-5.844,-4.456,-4.723
64.617,26.442,14.368,2.693,-8.061,1.290,-2.889,-1.530,-1.634,-5.407,-4.042,-4.456
64.628,21.071,17.516,8.015,27.378,2.255,-2.595,-1.273,-1.447,-4.878,-3.654,-4.127
64.639,9.962,22.338,13.125,28.908,2.314,-2.300,-0.946,-1.212,-4.535,-3.194,-3.748
64.650,46.096,26.554,17.196,-16.967,1.990,-2.011,-0.600,-0.946,-4.274,-2.726,-3.347
64.661,32.668,31.327,22.366,-48.744,0.730,-1.645,-0.132,-0.617,-4.086,-2.169,-2.913
64.672,47.439,34.357,26.163,13.052,1.508,-1.218,0.240,-0.273,-3.418,-1.715,-2.474
64.683,28.396,34.375,29.584,41.168,2.673,-0.713,0.646,0.117,-2.542,-1.219,-1.977
64.694,30.593,34.927,31.331,18.438,2.513,-0.359,0.997,0.490,-2.088,-0.777,-1.498
64.705,43.655,36.122,33.009,-13.921,2.118,0.070,1.433,0.878,-1.601,-0.266,-1.020
64.716,42.190,36.966,34.414,-15.168,1.692,0.446,1.835,1.267,-1.237,0.190,-0.561
64.727,42.922,37.596,35.488,11.379,2.097,0.887,2.232,1.662,-0.621,0.637,-0.102
64.738,29.738,37.168,36.365,21.140,2.383,1.297,2.620,2.063,-0.100,1.071,0.360
64.749,38.528,35.973,36.086,15.224,2.623,1.660,2.967,2.447,0.344,1.464,0.802
64.760,23.391,33.721,35.785,-9.176,2.407,2.001,3.338,2.837,0.642,1.871,1.243
64.771,41.824,32.953,34.519,-23.028,1.749,2.270,3.670,3.191,0.761,2.225,1.629
64.782,21.682,30.874,33.961,-32.024,1.376,2.571,4.007,3.532,0.971,2.565,1.986
64.794,37.673,25.498,30.827,7.677,1.566,2.687,4.117,3.806,1.113,2.677,2.269
64.805,18.874,28.253,29.701,18.755,2.274,3.080,4.456,4.091,1.667,3.022,2.569
64.817,-10.423,24.006,28.928,29.034,3.153,3.376,4.690,4.389,2.151,3.269,2.889
64.828,-9.690,16.032,25.643,30.554,3.596,3.471,4.753,4.615,2.356,3.357,3.146
64.840,-0.413,8.558,20.179,33.128,3.961,3.445,4.698,4.735,2.434,3.332,3.297
64.851,-2.854,1.883,14.028,28.817,4.429,3.329,4.545,4.769,2.453,3.217,3.369
64.862,-10.545,0.369,9.322,26.039,4.940,3.341,4.518,4.775,2.613,3.242,3.423
64.874,10.573,2.185,6.281,23.248,5.274,3.415,4.559,4.776,2.818,3.337,3.476
64.885,8.375,4.226,5.185,13.700,5.550,3.504,4.618,4.802,3.035,3.456,3.560
64.897,9.840,4.409,4.770,5.944,5.579,3.561,4.661,4.841,3.171,3.558,3.656
64.908,6.544,2.712,3.985,-11.195,5.358,3.519,4.627,4.865,3.149,3.580,3.734
64.919,3.981,3.577,3.769,-9.568,4.958,3.556,4.682,4.892,3.163,3.684,3.808
64.931,8.498,0.364,2.376,-12.542,4.511,3.422,4.578,4.884,2.973,3.620,3.836
64.942,-13.841,-6.601,-0.198,-1.670,4.145,3.165,4.350,4.826,2.659,3.426,3.807
64.954,-11.644,-9.220,-3.199,4.139,3.893,2.988,4.192,4.719,2.455,3.298,3.723
64.965,-15.916,-11.457,-6.037,8.509,3.891,2.814,4.016,4.583,2.311,3.153,3.610
64.976,-41.918,-19.851,-10.016,9.517,4.194,2.458,3.636,4.390,2.052,2.812,3.447
64.988,-25.438,-24.596,-14.942,-5.393,4.310,2.087,3.259,4.118,1.736,2.486,3.213
64.999,-38.256,-27.725,-19.235,-25.882,4.234,1.715,2.907,3.813,1.362,2.192,2.954
65.011,-60.595,-37.407,-24.594,-42.258,3.730,1.111,2.336,3.436,0.718,1.681,2.622
65.022,-52.416,-37.487,-29.147,-38.033,2.977,0.673,1.942,3.007,0.204,1.340,2.230
65.034,-58.764,-43.481,-33.612,-19.142,2.220,0.025,1.351,2.532,-0.554,0.795,1.785
65.045,-57.299,-44.861,-37.458,7.683,1.952,-0.534,0.808,2.014,-1.111,0.296,1.294
65.057,-46.557,-46.491,-40.642,11.035,2.069,-1.098,0.229,1.471,-1.576,-0.229,0.787
65.068,-24.706,-40.550,-41.467,2.477,2.281,-1.452,-0.137,0.965,-1.826,-0.531,0.331
65.080,-39.965,-40.952,-41.235,-29.451,2.261,-1.925,-0.598,0.498,-2.255,-0.916,-0.074
65.091,-35.570,-37.573,-40.216,-42.132,1.911,-2.291,-0.937,0.054,-2.618,-1.178,-0.453
65.103,-35.936,-36.868,-39.115,-42.889,0.946,-2.758,-1.334,-0.375,-3.204,-1.510,-0.828
65.114,-49.120,-40.116,-39.084,-25.804,0.404,-3.313,-1.842,-0.821,-3.820,-1.959,-1.226
65.126,-33.373,-39.445,-39.169,-6.585,0.185,-3.710,-2.227,-1.279,-4.179,-2.286,-1.637
65.137,-26.659,-36.699,-38.676,-0.252,0.300,-4.053,-2.590,-1.715,-4.386,-2.586,-2.018
65.149,-16.771,-35.713,-38.218,3.960,0.628,-4.457,-3.021,-2.141,-4.628,-2.943,-2.379
65.160,-13.109,-33.804,-37.215,14.495,1.331,-4.787,-3.400,-2.540,-4.723,-3.232,-2.697
65.172,-9.568,-26.017,-34.128,2.522,2.103,-4.899,-3.555,-2.868,-4.605,-3.280,-2.923
65.183,-0.779,-19.280,-29.298,-14.903,2.643,-4.952,-3.626,-3.099,-4.486,-3.232,-3.037
65.195,-1.389,-17.638,-25.509,-26.751,2.824,-5.129,-3.816,-3.299,-4.504,-3.296,-3.112
65.206,3.493,-17.021,-22.710,-18.727,2.696,-5.304,-3.994,-3.478,-4.548,-3.352,-3.170
65.218,-13.963,-16.718,-20.478,-15.695,2.702,-5.430,-4.140,-3.640,-4.497,-3.375,-3.210
