R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,30,1,30,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
477.641,82.169,35.279,7.002,-13.456,-6.870,-4.423,-23.381,-23.282,-23.027,-24.871,-24.616,-25.594
477.652,71.304,46.269,15.969,-9.742,-7.348,-4.669,-22.435,-22.343,-22.071,-24.298,-24.026,-25.314
477.662,93.277,59.030,25.773,-9.676,-7.219,-4.893,-21.278,-21.198,-20.912,-23.600,-23.313,-24.937
477.673,129.900,72.810,36.192,-14.063,-7.509,-5.107,-20.034,-19.955,-19.654,-22.784,-22.483,-24.458
477.684,116.594,85.541,47.682,-11.060,-7.854,-5.349,-18.581,-18.507,-18.189,-21.811,-21.494,-23.864
477.694,146.013,97.267,59.035,-11.787,-8.453,-5.607,-17.099,-17.005,-16.671,-20.716,-20.381,-23.146
477.705,134.905,107.559,70.420,32.604,-6.863,-5.771,-15.398,-15.445,-15.100,-19.519,-19.173,-22.324
477.716,156.512,118.331,81.489,28.789,-5.572,-5.795,-13.659,-13.778,-13.432,-18.211,-17.865,-21.388
477.726,157.122,127.448,92.138,-5.939,-5.216,-5.717,-12.041,-12.158,-11.819,-16.846,-16.507,-20.372
477.736,164.202,136.846,102.690,-46.685,-6.464,-5.740,-10.334,-10.383,-10.043,-15.406,-15.067,-19.268
477.746,156.878,141.936,112.211,-10.535,-7.201,-5.871,-8.677,-8.674,-8.327,-13.896,-13.548,-18.056
477.756,156.634,146.894,120.593,1.556,-7.102,-5.983,-6.940,-6.962,-6.608,-12.351,-11.997,-16.766
477.767,157.244,148.284,127.310,2.336,-6.901,-6.068,-5.328,-5.357,-4.998,-10.753,-10.394,-15.373
477.777,166.278,151.964,133.076,15.887,-6.080,-6.097,-3.580,-3.668,-3.308,-9.137,-8.778,-13.927
477.788,137.102,152.733,138.122,20.317,-5.260,-6.045,-1.855,-2.001,-1.647,-7.489,-7.134,-12.432
477.799,145.281,152.323,141.718,-2.471,-5.513,-5.986,-0.278,-0.419,-0.070,-5.854,-5.505,-10.898
477.809,162.127,153.174,144.380,-20.450,-5.950,-5.960,1.311,1.180,1.526,-4.224,-3.878,-9.332
477.820,153.948,152.488,146.387,-2.936,-6.096,-5.978,2.845,2.713,3.059,-2.622,-2.276,-7.768
477.830,138.323,151.997,148.005,0.785,-6.025,-5.976,4.440,4.291,4.636,-1.026,-0.682,-6.198
477.841,135.637,148.448,148.381,-32.098,-6.770,-5.990,5.813,5.682,6.027,0.527,0.872,-4.625
477.851,156.756,146.713,147.902,-51.911,-8.756,-6.174,7.128,7.069,7.424,2.031,2.387,-3.059
477.862,157.244,145.458,147.281,-36.345,-9.863,-6.514,8.483,8.493,8.871,3.523,3.901,-1.491
477.873,128.191,142.424,146.375,24.481,-9.222,-6.825,9.846,9.809,10.207,4.964,5.362,0.034
477.883,111.955,137.702,144.825,12.811,-8.201,-6.970,11.174,11.088,11.495,6.381,6.787,1.543
477.894,139.910,133.834,142.199,-6.722,-7.808,-7.048,12.364,12.248,12.658,7.718,8.129,3.008
477.904,133.684,131.746,139.714,-3.075,-7.776,-7.124,13.589,13.461,13.875,9.023,9.437,4.435
477.915,123.186,128.743,137.195,20.022,-7.050,-7.152,14.784,14.603,15.018,10.292,10.707,5.824
477.926,93.522,123.943,134.441,6.431,-6.304,-7.077,15.888,15.678,16.086,11.545,11.953,7.198
477.936,108.903,119.065,130.927,-8.715,-6.290,-6.982,16.874,16.644,17.044,12.715,13.115,8.513
477.947,103.532,114.426,127.109,-5.837,-6.148,-6.916,17.806,17.555,17.949,13.827,14.220,9.782
477.957,91.446,111.400,123.497,-18.223,-6.910,-6.895,18.685,18.479,18.870,14.888,15.278,10.998
477.968,83.267,105.223,119.441,-28.425,-7.540,-6.921,19.427,19.242,19.634,15.892,16.283,12.171
477.979,80.215,99.066,114.765,-20.616,-7.998,-7.022,20.064,19.908,20.305,16.826,17.223,13.305
477.989,79.483,95.048,110.209,22.157,-7.642,-7.116,20.802,20.608,21.010,17.678,18.079,14.346
477.999,66.787,88.473,105.184,4.554,-7.049,-7.124,21.339,21.096,21.497,18.457,18.858,15.324
478.010,66.177,83.798,100.255,-14.745,-7.111,-7.115,21.916,21.665,22.064,19.203,19.602,16.265
478.021,51.040,77.958,95.407,-6.081,-7.527,-7.150,22.432,22.206,22.605,19.896,20.296,17.146
478.031,35.658,69.018,89.663,34.405,-5.970,-7.100,22.860,22.520,22.915,20.505,20.899,17.968
478.042,44.570,62.884,83.406,-1.171,-5.338,-6.924,23.157,22.802,23.183,21.039,21.420,18.733
478.053,39.565,55.767,76.956,-16.768,-5.024,-6.753,23.357,22.964,23.332,21.486,21.853,19.411
478.063,27.724,49.413,70.614,-27.812,-6.279,-6.688,23.446,23.110,23.471,21.861,22.222,20.019
478.074,-8.409,40.726,64.136,13.899,-6.095,-6.663,23.498,23.140,23.498,22.160,22.518,20.555
478.084,-7.311,31.467,56.898,-1.728,-5.727,-6.577,23.435,23.050,23.400,22.361,22.711,21.011
478.095,-3.404,23.501,49.093,-28.423,-6.093,-6.511,23.175,22.812,23.156,22.455,22.799,21.389
478.106,0.013,17.717,41.686,-30.215,-6.952,-6.525,22.902,22.613,22.956,22.474,22.818,21.680
478.116,-13.414,12.325,34.817,1.759,-6.114,-6.511,22.712,22.369,22.711,22.438,22.779,21.893
478.127,-31.725,4.114,28.006,8.665,-5.153,-6.412,22.434,22.034,22.367,22.346,22.679,22.034
478.137,-17.321,-1.863,20.991,11.930,-4.552,-6.276,22.082,21.649,21.971,22.172,22.494,22.100
478.148,-12.194,-6.680,14.371,24.664,-3.694,-6.079,21.747,21.250,21.557,21.946,22.252,22.095
478.159,-39.538,-11.401,8.508,25.995,-2.358,-5.788,21.444,20.863,21.147,21.691,21.975,22.029
478.169,-15.123,-14.508,2.898,-24.313,-3.728,-5.554,20.943,20.435,20.701,21.382,21.649,21.901
478.180,-7.921,-15.772,-1.782,-49.483,-5.195,-5.456,20.508,20.047,20.305,21.045,21.303,21.721
478.190,-26.476,-17.355,-5.414,-32.453,-6.367,-5.539,20.064,19.680,19.943,20.694,20.957,21.499
478.201,-18.297,-18.650,-8.589,22.050,-5.766,-5.627,19.710,19.294,19.563,20.324,20.592,21.243
478.212,-25.988,-20.006,-11.340,22.423,-4.461,-5.563,19.339,18.864,19.126,19.945,20.207,20.954
478.222,-35.876,-22.951,-14.047,26.090,-3.148,-5.385,18.888,18.350,18.599,19.553,19.802,20.641
478.233,-42.590,-25.924,-16.622,23.252,-2.154,-5.132,18.477,17.888,18.118,19.152,19.382,20.304
478.243,-40.149,-29.383,-19.578,29.898,-1.123,-4.802,17.967,17.322,17.527,18.715,18.919,19.940
478.254,-50.647,-32.473,-22.611,-8.400,-1.023,-4.430,17.347,16.709,16.886,18.247,18.424,19.549
478.264,-50.037,-35.791,-25.559,-50.116,-2.455,-4.172,16.722,16.132,16.290,17.757,17.915,19.133
478.275,-51.501,-37.831,-28.297,-51.695,-4.728,-4.160,16.053,15.575,15.731,17.222,17.379,18.685
478.286,-42.834,-41.405,-31.440,-31.360,-5.628,-4.286,15.237,14.851,15.015,16.638,16.803,18.211
478.296,-55.164,-43.303,-34.234,-2.394,-5.667,-4.416,14.584,14.193,14.366,16.046,16.219,17.716
478.307,-53.577,-46.102,-37.799,-15.879,-5.441,-4.530,13.776,13.374,13.555,15.332,15.512,17.101
478.319,-57.117,-51.527,-41.709,-33.111,-5.670,-4.625,12.875,12.486,12.672,14.592,14.778,16.460
478.330,-41.003,-51.936,-45.200,-44.358,-6.611,-4.823,11.971,11.663,11.862,13.806,14.005,15.775
478.341,-58.948,-56.670,-48.477,-39.049,-7.372,-5.071,10.986,10.707,10.923,12.983,13.198,15.046
478.353,-75.184,-60.848,-51.652,-23.470,-7.508,-5.364,10.062,9.790,10.026,12.128,12.363,14.283
478.364,-64.319,-63.441,-55.151,-17.129,-7.113,-5.561,9.161,8.858,9.106,11.236,11.484,13.487
478.376,-69.202,-67.393,-58.885,-1.174,-6.513,-5.697,8.168,7.820,8.076,10.308,10.564,12.655
478.387,-87.635,-70.833,-62.234,0.247,-6.311,-5.775,7.165,6.796,7.056,9.362,9.623,11.791
478.399,-105.458,-75.581,-65.518,16.318,-5.364,-5.760,6.237,5.773,6.031,8.392,8.650,10.889
478.411,-81.288,-75.246,-68.661,31.239,-4.683,-5.701,5.337,4.806,5.058,7.398,7.650,9.963
478.422,-75.916,-70.664,-69.925,34.630,-3.828,-5.554,4.535,3.930,4.170,6.436,6.676,9.016
478.434,-70.179,-65.585,-69.007,29.141,-2.030,-5.206,3.929,3.216,3.430,5.569,5.783,8.082
478.445,-41.125,-59.615,-66.928,19.462,-1.534,-4.806,3.303,2.556,2.741,4.767,4.953,7.178
478.457,-47.717,-55.705,-63.914,3.578,-1.199,-4.382,2.701,1.933,2.087,4.043,4.198,6.320
478.468,-58.460,-52.454,-60.320,-8.925,-1.204,-3.985,2.189,1.421,1.546,3.402,3.528,5.533
478.479,-31.237,-45.617,-56.283,-28.514,-1.413,-3.639,1.823,1.073,1.174,2.821,2.922,4.798
478.490,-20.495,-40.285,-51.845,-33.572,-2.358,-3.450,1.406,0.715,0.802,2.294,2.381,4.117
478.501,-26.598,-38.068,-47.757,-22.854,-2.977,-3.375,0.945,0.303,0.384,1.806,1.887,3.493
478.512,-10.851,-29.836,-42.940,-2.186,-2.535,-3.274,0.792,0.126,0.199,1.388,1.461,2.924
478.523,-15.734,-25.270,-37.986,12.213,-2.172,-3.164,0.554,-0.141,-0.077,1.023,1.087,2.398
478.535,-49.670,-25.790,-33.634,33.523,-1.661,-3.055,0.319,-0.423,-0.367,0.710,0.767,1.939
478.546,-21.349,-20.620,-29.839,28.733,-1.895,-2.961,0.213,-0.538,-0.489,0.419,0.468,1.523
478.558,-1.573,-11.945,-25.128,37.954,-1.288,-2.853,0.259,-0.532,-0.491,0.199,0.240,1.156
478.569,1.234,-5.662,-19.646,33.800,0.401,-2.531,0.381,-0.493,-0.475,0.084,0.103,0.861
478.580,-0.475,-0.445,-13.976,24.357,1.229,-2.118,0.526,-0.373,-0.383,0.051,0.042,0.634
478.592,10.755,5.587,-8.173,21.085,1.680,-1.710,0.790,-0.128,-0.166,0.092,0.054,0.472
478.603,20.521,13.713,-1.779,-6.091,1.397,-1.311,1.170,0.256,0.191,0.218,0.153,0.387
478.614,39.687,20.068,4.538,-9.683,0.720,-1.041,1.530,0.642,0.559,0.406,0.322,0.378
478.625,30.287,21.697,9.856,-4.852,0.756,-0.808,1.835,0.930,0.830,0.632,0.533,0.436
478.636,31.264,24.437,14.304,1.390,0.846,-0.599,2.167,1.259,1.145,0.880,0.767,0.547
478.647,25.282,26.398,18.034,-3.142,0.602,-0.434,2.481,1.594,1.469,1.151,1.026,0.703
478.658,31.630,27.367,20.963,-22.461,-0.289,-0.366,2.788,1.930,1.801,1.435,1.306,0.899
478.669,23.939,24.769,22.614,-38.937,-1.851,-0.467,2.994,2.183,2.062,1.697,1.575,1.116
478.681,47.378,25.818,23.441,-40.034,-3.612,-0.766,3.197,2.475,2.373,1.925,1.824,1.341
478.692,20.765,22.501,23.506,-36.535,-5.062,-1.218,3.232,2.604,2.533,2.126,2.055,1.568
478.703,35.781,24.818,23.574,-35.853,-5.956,-1.744,3.409,2.838,2.803,2.305,2.270,1.787
478.714,37.612,25.345,23.760,-27.867,-6.734,-2.296,3.515,2.988,2.990,2.482,2.484,2.000
478.725,10.023,21.587,23.393,-24.476,-7.659,-2.881,3.510,3.033,3.074,2.643,2.684,2.210
478.736,-9.020,18.959,22.695,-20.057,-8.719,-3.519,3.561,3.135,3.218,2.776,2.859,2.404
478.748,1.600,19.195,21.756,23.460,-8.100,-4.164,3.710,3.248,3.372,2.882,3.006,2.582
478.759,-8.531,16.482,20.404,33.456,-5.941,-4.513,3.772,3.209,3.355,2.984,3.130,2.753
478.769,8.436,15.356,19.293,-0.622,-5.046,-4.559,3.857,3.281,3.429,3.082,3.230,2.891
478.780,25.526,14.195,17.893,-9.187,-4.803,-4.569,3.881,3.285,3.433,3.159,3.307,3.019
478.790,9.779,13.677,17.019,-4.792,-4.619,-4.575,4.015,3.403,3.551,3.250,3.397,3.138
478.801,14.906,12.937,16.085,2.619,-4.160,-4.564,4.115,3.477,3.624,3.325,3.472,3.243
478.811,-4.869,11.913,15.284,-27.460,-4.589,-4.530,4.150,3.532,3.676,3.397,3.540,3.339
478.821,4.530,9.829,14.092,-45.859,-5.672,-4.575,4.089,3.511,3.657,3.440,3.586,3.425
478.832,3.919,6.616,12.307,-50.084,-7.252,-4.763,3.876,3.358,3.515,3.434,3.591,3.492
478.842,1.844,4.746,10.621,-45.281,-8.500,-5.087,3.754,3.297,3.474,3.406,3.584,3.540
478.852,1.234,2.240,8.661,-28.926,-8.939,-5.448,3.561,3.147,3.347,3.344,3.544,3.567
478.863,-22.082,-1.475,6.569,0.272,-8.467,-5.742,3.424,2.969,3.188,3.260,3.479,3.568
478.873,-9.386,-3.902,4.107,-10.571,-8.287,-5.979,3.239,2.763,2.997,3.140,3.373,3.543
478.885,0.257,-4.245,1.305,-11.394,-7.962,-6.229,3.041,2.545,2.793,2.965,3.213,3.472
478.895,-14.391,-5.099,-0.064,-40.349,-8.615,-6.408,2.912,2.433,2.693,2.840,3.099,3.399
478.905,6.971,-3.163,-1.049,-36.491,-9.197,-6.658,2.792,2.356,2.630,2.704,2.979,3.312
478.915,-6.578,-2.620,-1.407,-10.190,-9.195,-6.908,2.696,2.270,2.560,2.585,2.875,3.218
478.925,-15.734,-3.731,-1.773,15.074,-8.022,-7.050,2.650,2.144,2.443,2.471,2.770,3.120
478.935,-12.682,-4.722,-2.487,3.011,-7.177,-7.080,2.513,1.954,2.253,2.343,2.642,3.016
478.945,4.652,-3.542,-2.996,-13.011,-6.868,-7.063,2.412,1.829,2.126,2.218,2.515,2.906
478.955,-0.475,-0.971,-2.616,15.520,-6.112,-7.017,2.466,1.833,2.125,2.127,2.420,2.797
478.966,2.210,-0.999,-2.233,29.450,-4.928,-6.882,2.473,1.762,2.044,2.051,2.333,2.693
478.976,11.488,1.401,-1.628,5.413,-4.088,-6.642,2.493,1.752,2.017,1.991,2.256,2.596
478.986,1.722,3.149,-0.451,-12.769,-4.010,-6.391,2.576,1.817,2.064,1.967,2.214,2.509
478.997,31.142,5.470,0.670,-10.918,-4.169,-6.187,2.639,1.877,2.109,1.951,2.183,2.436
479.007,14.051,6.676,2.116,2.421,-3.966,-6.006,2.739,1.961,2.180,1.962,2.181,2.379
479.018,20.155,7.193,3.343,7.878,-3.472,-5.794,2.844,2.038,2.242,1.984,2.188,2.337
479.028,22.719,8.956,4.516,-9.084,-3.316,-5.557,2.939,2.125,2.312,2.015,2.202,2.309
479.039,-0.597,6.708,5.311,-25.545,-3.850,-5.368,2.924,2.108,2.282,2.047,2.221,2.293
479.049,20.033,5.916,5.348,-20.181,-4.671,-5.282,2.867,2.069,2.236,2.045,2.213,2.281
479.060,7.948,4.856,5.258,-13.737,-5.040,-5.256,2.814,2.026,2.191,2.035,2.200,2.268
479.070,3.797,4.066,5.045,-9.157,-5.051,-5.236,2.791,2.002,2.164,2.018,2.181,2.253
479.082,-9.508,1.502,4.351,33.085,-4.039,-5.178,2.779,1.920,2.078,1.979,2.136,2.224
479.092,20.277,2.636,3.560,8.925,-3.034,-4.989,2.749,1.858,2.002,1.935,2.079,2.196
479.103,24.306,4.334,3.432,-20.136,-3.531,-4.830,2.751,1.869,2.001,1.911,2.044,2.165
479.115,-19.030,2.028,3.610,7.610,-3.321,-4.688,2.728,1.834,1.956,1.895,2.017,2.127
479.125,11.122,3.064,3.387,16.950,-2.669,-4.543,2.791,1.860,1.971,1.872,1.983,2.098
479.135,11.488,4.224,3.530,35.616,-1.225,-4.299,2.901,1.918,2.012,1.869,1.964,2.072
479.146,24.916,8.013,4.247,20.116,-0.061,-3.935,3.051,2.053,2.122,1.896,1.966,2.051
479.156,29.677,11.595,5.684,3.169,0.390,-3.538,3.194,2.224,2.266,1.965,2.007,2.045
479.166,28.700,14.747,7.778,5.429,0.059,-3.222,3.433,2.490,2.510,2.079,2.099,2.061
479.177,38.344,17.904,9.994,14.035,0.357,-2.913,3.714,2.745,2.744,2.216,2.215,2.100
479.187,7.093,20.377,12.604,-4.946,0.439,-2.597,3.994,3.022,2.999,2.394,2.371,2.166
479.197,28.090,23.397,15.128,-31.333,-0.277,-2.347,4.265,3.327,3.286,2.587,2.547,2.258
479.207,54.458,27.993,17.903,-16.754,-1.145,-2.238,4.589,3.704,3.656,2.804,2.756,2.375
479.217,53.359,31.256,20.950,31.273,-0.239,-2.142,5.007,4.093,4.038,3.060,3.005,2.521
479.228,47.500,35.625,24.305,23.935,0.825,-1.914,5.508,4.557,4.486,3.371,3.300,2.705
479.238,47.133,38.734,27.582,17.566,1.490,-1.628,5.928,4.975,4.884,3.718,3.627,2.923
479.248,42.128,40.993,30.924,29.731,2.145,-1.328,6.453,5.483,5.372,4.107,3.996,3.178
479.259,53.725,43.921,33.884,44.375,3.655,-0.951,7.015,5.971,5.834,4.517,4.379,3.465
479.269,55.557,46.468,36.729,3.299,3.951,-0.494,7.478,6.451,6.282,4.948,4.780,3.776
479.279,54.214,49.009,39.611,-28.749,2.315,-0.186,7.935,6.978,6.788,5.398,5.208,4.113
479.289,47.622,50.839,42.488,-20.202,1.222,-0.048,8.459,7.564,7.365,5.873,5.674,4.484
479.299,53.237,51.187,44.704,7.823,1.131,0.046,8.946,8.063,7.857,6.336,6.131,4.870
479.309,37.978,49.494,46.176,-1.242,1.056,0.143,9.362,8.490,8.278,6.792,6.581,5.274
479.322,50.796,47.876,46.909,-28.833,0.215,0.218,9.810,8.989,8.773,7.319,7.103,5.778
479.332,64.102,47.406,46.880,-24.069,-0.731,0.143,10.100,9.348,9.138,7.715,7.505,6.187
479.342,45.424,43.948,46.329,34.305,0.394,0.101,10.427,9.611,9.404,8.095,7.888,6.593
479.352,37.856,41.658,45.273,27.470,1.683,0.200,10.735,9.877,9.663,8.461,8.248,6.995
479.362,31.508,38.835,43.844,17.224,2.385,0.381,10.954,10.102,9.877,8.799,8.573,7.375
479.372,23.573,37.649,42.537,35.188,3.256,0.600,11.293,10.406,10.166,9.128,8.887,7.739
479.382,-9.142,32.062,40.513,18.547,3.785,0.885,11.391,10.491,10.232,9.420,9.160,8.086
479.392,1.966,26.718,37.527,-37.245,2.355,1.080,11.357,10.526,10.254,9.646,9.374,8.404
479.402,17.714,25.111,34.655,-28.293,1.054,1.109,11.437,10.686,10.413,9.837,9.564,8.696
479.412,25.770,23.029,31.862,7.894,0.821,1.073,11.502,10.780,10.509,9.998,9.728,8.959
479.422,10.267,19.548,28.954,5.803,0.927,1.062,11.476,10.749,10.479,10.121,9.852,9.185
479.433,11.610,16.894,26.074,-12.938,0.403,1.031,11.437,10.730,10.463,10.213,9.947,9.381
479.443,11.732,14.883,23.479,-18.232,-0.163,0.938,11.422,10.757,10.498,10.286,10.027,9.550
479.453,-4.015,11.974,21.001,-3.439,-0.615,0.809,11.373,10.746,10.496,10.335,10.085,9.690
479.463,-3.160,7.932,18.057,-13.173,-1.141,0.655,11.219,10.616,10.377,10.338,10.099,9.805
479.473,-1.695,4.932,14.916,17.779,-0.896,0.487,11.063,10.444,10.218,10.295,10.069,9.883
479.483,-14.025,1.364,12.007,45.608,0.101,0.394,11.022,10.330,10.111,10.243,10.023,9.930
479.493,-24.767,-2.618,8.753,44.370,1.826,0.478,10.900,10.111,9.887,10.155,9.930,9.946
479.503,-18.786,-6.451,5.071,-24.560,1.479,0.617,10.550,9.779,9.545,10.018,9.784,9.926
479.515,-24.401,-10.187,0.748,30.253,2.041,0.716,10.259,9.482,9.242,9.817,9.577,9.849
479.525,-19.884,-12.595,-2.361,6.858,2.515,0.882,10.016,9.231,8.980,9.632,9.382,9.755
479.537,-12.560,-15.735,-6.702,8.242,2.328,1.043,9.561,8.803,8.542,9.352,9.092,9.592
479.549,-27.697,-19.301,-10.333,3.304,2.084,1.171,9.161,8.417,8.148,9.059,8.791,9.391
479.560,-34.045,-21.234,-13.460,-5.288,1.741,1.248,8.816,8.093,7.821,8.753,8.481,9.160
479.571,-35.266,-24.001,-16.697,-16.872,1.011,1.238,8.345,7.664,7.393,8.405,8.134,8.897
479.582,-44.787,-26.292,-19.558,-17.673,0.237,1.132,7.843,7.203,6.941,8.025,7.763,8.599
479.593,-56.384,-33.204,-23.152,-15.961,-0.283,0.974,7.187,6.580,6.330,7.591,7.340,8.266
479.604,-58.704,-40.466,-27.882,-13.784,-0.745,0.774,6.459,5.882,5.647,7.083,6.847,7.891
479.615,-58.948,-44.972,-32.745,-8.845,-1.013,0.554,5.773,5.216,4.996,6.515,6.294,7.463
479.626,-59.314,-47.949,-37.200,-1.194,-1.799,0.299,5.009,4.537,4.335,5.904,5.702,6.985
479.638,-42.590,-47.991,-40.581,5.492,-1.626,0.058,4.407,3.955,3.769,5.285,5.099,6.465
479.649,-46.008,-49.692,-43.329,8.997,-0.871,-0.087,3.797,3.316,3.141,4.659,4.484,5.912
479.660,-66.639,-50.961,-45.312,-1.500,-0.554,-0.143,3.191,2.695,2.524,4.016,3.846,5.317
479.672,-65.296,-52.319,-47.235,-15.909,-0.860,-0.195,2.535,2.053,1.887,3.366,3.199,4.711
479.683,-61.389,-53.310,-48.974,-10.268,-1.511,-0.323,1.838,1.375,1.218,2.697,2.540,4.088
479.695,-48.328,-53.814,-50.602,12.160,-1.144,-0.462,1.139,0.676,0.528,2.013,1.866,3.447
479.706,-53.943,-53.734,-51.669,26.330,0.365,-0.444,0.554,0.014,-0.133,1.348,1.199,2.799
479.718,-39.416,-51.352,-51.885,8.042,1.680,-0.242,0.087,-0.540,-0.701,0.715,0.553,2.147
479.729,-38.806,-48.573,-51.139,-14.706,1.887,0.032,-0.383,-1.031,-1.211,0.121,-0.057,1.500
479.741,-47.717,-47.130,-49.740,-19.279,1.701,0.260,-0.857,-1.497,-1.691,-0.448,-0.642,0.858
479.751,-37.219,-46.248,-48.844,16.964,1.692,0.352,-1.244,-1.884,-2.084,-0.927,-1.126,0.328
479.762,-33.190,-45.496,-48.142,40.055,3.393,0.557,-1.608,-2.315,-2.528,-1.396,-1.609,-0.189
479.772,-51.013,-42.838,-46.914,22.184,4.582,0.902,-1.929,-2.662,-2.898,-1.832,-2.068,-0.696
479.782,-41.980,-41.683,-45.695,-13.767,4.379,1.251,-2.339,-3.043,-3.302,-2.252,-2.510,-1.189
479.792,-17.443,-39.517,-44.487,-30.291,2.959,1.437,-2.760,-3.377,-3.648,-2.651,-2.922,-1.650
479.804,-12.560,-34.903,-42.104,-20.592,1.896,1.552,-3.109,-3.657,-3.935,-3.094,-3.372,-2.185
479.816,-26.354,-30.232,-38.827,-6.764,1.404,1.535,-3.379,-3.894,-4.169,-3.465,-3.740,-2.658
479.828,-25.866,-25.544,-34.951,10.737,1.283,1.484,-3.547,-4.034,-4.305,-3.766,-4.036,-3.075
479.839,-8.409,-20.814,-31.111,11.172,1.829,1.497,-3.659,-4.164,-4.435,-4.018,-4.288,-3.444
479.851,6.727,-16.280,-27.083,19.930,2.591,1.575,-3.697,-4.243,-4.518,-4.215,-4.490,-3.770
479.862,5.994,-13.705,-23.320,9.531,2.895,1.727,-3.760,-4.332,-4.616,-4.362,-4.645,-4.042
479.874,13.197,-9.941,-19.642,24.798,4.219,1.951,-3.669,-4.345,-4.643,-4.463,-4.761,-4.268
479.885,11.976,-5.211,-15.554,8.509,4.488,2.248,-3.541,-4.240,-4.557,-4.499,-4.816,-4.445
479.896,15.394,1.208,-10.794,18.294,5.651,2.571,-3.276,-4.000,-4.338,-4.460,-4.797,-4.562
479.907,16.371,5.180,-6.167,19.298,6.390,2.966,-3.090,-3.821,-4.185,-4.365,-4.729,-4.625
479.919,26.991,8.066,-2.128,10.024,6.440,3.364,-2.938,-3.635,-4.024,-4.234,-4.623,-4.633
479.930,25.404,14.395,2.448,1.019,5.837,3.685,-2.620,-3.278,-3.686,-4.048,-4.457,-4.592
479.941,18.446,17.253,6.748,-11.494,5.073,3.888,-2.401,-3.005,-3.425,-3.825,-4.245,-4.499
479.952,33.217,20.472,10.587,-37.378,4.195,3.978,-2.184,-2.695,-3.119,-3.579,-4.002,-4.362
479.963,55.557,28.251,15.231,-35.634,3.593,3.969,-1.746,-2.188,-2.609,-3.275,-3.696,-4.179
479.974,33.095,30.201,19.764,-20.619,3.403,3.912,-1.381,-1.781,-2.197,-2.918,-3.333,-3.943
479.985,36.025,34.197,24.050,-3.402,3.455,3.861,-0.892,-1.284,-1.694,-2.530,-2.940,-3.664
479.996,33.949,34.836,27.419,-7.420,3.114,3.808,-0.526,-0.890,-1.295,-2.128,-2.533,-3.346
480.007,47.133,38.710,30.499,-20.094,1.937,3.665,-0.090,-0.391,-0.784,-1.713,-2.106,-2.997
480.018,24.916,34.248,32.134,-38.234,0.569,3.392,0.095,-0.114,-0.486,-1.313,-1.685,-2.623
480.029,20.399,36.304,33.542,-40.372,-0.397,3.011,0.489,0.338,-0.006,-0.926,-1.272,-2.240
480.041,36.025,35.542,34.203,-24.778,-0.659,2.605,0.789,0.682,0.365,-0.548,-0.865,-1.847
480.052,39.687,35.410,34.485,0.053,-0.733,2.201,1.087,1.009,0.721,-0.191,-0.479,-1.462
480.063,10.755,31.782,34.125,15.015,-0.279,1.877,1.333,1.233,0.968,0.148,-0.117,-1.085
480.074,23.329,32.218,33.482,6.977,-0.200,1.618,1.641,1.531,1.284,0.468,0.221,-0.718
480.085,32.240,30.006,32.387,-5.851,-0.462,1.369,1.813,1.738,1.509,0.768,0.538,-0.365
480.096,22.230,27.676,31.185,-33.120,-1.773,1.069,1.920,1.934,1.725,1.041,0.833,-0.032
480.107,33.827,27.919,30.088,-5.829,-1.921,0.704,2.157,2.200,2.016,1.300,1.117,0.288
480.118,13.807,22.243,28.223,-1.597,-1.745,0.404,2.231,2.270,2.107,1.523,1.360,0.584
480.129,17.347,17.669,25.260,-3.234,-1.340,0.196,2.292,2.305,2.157,1.688,1.540,0.848
480.140,18.934,15.928,22.504,6.558,-0.794,0.058,2.401,2.386,2.248,1.826,1.687,1.076
480.151,20.155,9.635,18.672,19.475,-0.206,-0.018,2.289,2.247,2.114,1.903,1.770,1.267
480.162,-9.996,4.568,14.765,6.236,-0.693,-0.082,2.127,2.127,1.999,1.933,1.805,1.412
480.174,-4.259,1.425,10.822,30.372,-0.235,-0.168,2.024,2.010,1.888,1.914,1.792,1.512
480.185,0.013,1.388,7.795,19.706,-0.020,-0.195,2.008,1.986,1.866,1.885,1.765,1.571
480.196,1.600,-1.049,5.080,-9.032,-0.505,-0.201,1.884,1.885,1.766,1.840,1.721,1.599
480.207,-17.077,-8.084,1.451,-24.429,-1.228,-0.269,1.579,1.592,1.478,1.735,1.621,1.593
480.219,-31.481,-10.700,-1.937,-0.798,-1.774,-0.456,1.343,1.392,1.290,1.571,1.470,1.542
480.229,-13.048,-12.324,-4.527,-17.628,-2.216,-0.603,1.078,1.137,1.045,1.400,1.308,1.469
480.239,-6.944,-13.883,-6.829,-29.884,-3.128,-0.815,0.798,0.899,0.821,1.210,1.132,1.369
480.249,-0.719,-15.027,-8.921,1.969,-3.133,-1.049,0.560,0.666,0.603,1.009,0.946,1.250
