R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,0,0,0,0,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
222.668,12.953,4.532,2.246,1.523,0.211,-1.344,-0.264,-0.518,-0.441,-0.766,-0.690,-0.826
222.680,-5.724,3.232,2.727,2.534,0.454,-1.141,-0.255,-0.525,-0.461,-0.720,-0.656,-0.806
222.691,-6.578,1.687,2.692,0.547,0.503,-0.947,-0.241,-0.520,-0.469,-0.684,-0.633,-0.783
222.703,0.501,3.316,3.039,-7.874,0.340,-0.786,-0.101,-0.390,-0.349,-0.640,-0.599,-0.757
222.714,22.474,8.564,4.349,-19.190,-0.281,-0.697,0.136,-0.132,-0.097,-0.564,-0.529,-0.721
222.726,17.958,9.209,5.712,-31.841,-0.895,-0.668,0.203,-0.030,0.002,-0.470,-0.438,-0.669
222.738,11.854,7.015,6.247,-32.130,-2.116,-0.733,0.199,-0.001,0.035,-0.390,-0.353,-0.603
222.750,-14.879,4.798,6.196,-24.406,-3.740,-1.004,0.130,-0.002,0.050,-0.340,-0.286,-0.535
222.762,-21.471,3.020,5.711,-6.815,-4.950,-1.457,0.100,0.007,0.088,-0.322,-0.240,-0.476
222.774,-9.996,3.051,4.982,-31.772,-7.309,-2.017,0.046,0.011,0.126,-0.334,-0.219,-0.432
222.786,-14.147,2.456,4.520,-5.834,-7.773,-2.721,0.029,-0.003,0.153,-0.358,-0.201,-0.399
222.797,-9.386,-0.259,3.373,-33.580,-9.127,-3.407,-0.143,-0.120,0.076,-0.413,-0.216,-0.382
222.809,-3.648,-2.360,1.649,-28.482,-9.718,-4.121,-0.356,-0.296,-0.056,-0.512,-0.273,-0.388
222.821,-7.921,-5.662,-0.375,-20.295,-9.846,-4.790,-0.607,-0.529,-0.249,-0.643,-0.363,-0.421
222.832,-10.118,-8.627,-2.687,-9.840,-9.079,-5.331,-0.800,-0.761,-0.449,-0.802,-0.490,-0.483
222.844,6.239,-11.426,-5.532,4.962,-8.012,-5.695,-1.036,-1.070,-0.736,-1.002,-0.669,-0.579
222.856,-4.503,-12.422,-7.795,17.391,-6.605,-5.859,-1.183,-1.318,-0.975,-1.204,-0.862,-0.706
222.867,-11.583,-11.735,-8.928,24.410,-4.644,-5.791,-1.202,-1.456,-1.119,-1.377,-1.040,-0.851
222.879,7.826,-7.023,-8.784,29.720,-2.487,-5.487,-1.059,-1.438,-1.122,-1.504,-1.188,-1.000
222.891,12.464,-0.541,-6.778,35.287,-0.087,-4.952,-0.796,-1.297,-1.016,-1.547,-1.266,-1.131
222.902,14.295,3.043,-4.134,57.276,3.358,-4.165,-0.545,-1.194,-0.965,-1.518,-1.288,-1.228
222.914,2.821,5.665,-1.131,34.930,5.597,-3.115,-0.286,-1.022,-0.860,-1.419,-1.257,-1.284
222.925,4.774,8.125,1.768,55.483,8.338,-1.917,0.038,-0.806,-0.719,-1.274,-1.187,-1.296
222.937,8.680,7.579,3.643,54.382,8.931,-0.709,0.172,-0.677,-0.666,-1.119,-1.107,-1.271
222.949,-16.466,3.141,3.952,45.965,9.142,0.418,0.125,-0.716,-0.774,-0.993,-1.051,-1.224
222.960,-19.640,1.148,3.532,29.898,8.728,1.413,0.158,-0.652,-0.772,-0.891,-1.010,-1.171
222.972,6.117,2.094,2.898,-3.619,7.868,2.228,0.213,-0.547,-0.716,-0.810,-0.979,-1.119
222.984,3.065,-0.861,1.717,-35.244,5.672,2.743,0.037,-0.608,-0.807,-0.765,-0.965,-1.073
222.995,-3.648,0.455,1.281,-52.856,2.466,2.856,-0.014,-0.517,-0.723,-0.734,-0.941,-1.034
223.007,9.779,4.665,2.156,-61.708,-1.270,2.534,0.037,-0.313,-0.499,-0.692,-0.877,-0.994
223.019,15.516,2.839,2.372,-60.747,-4.130,1.855,-0.163,-0.357,-0.500,-0.682,-0.825,-0.950
223.030,8.070,0.232,1.841,-57.990,-5.037,1.147,-0.325,-0.452,-0.550,-0.704,-0.802,-0.915
223.042,-1.817,2.576,2.037,-38.769,-5.683,0.413,-0.289,-0.378,-0.429,-0.721,-0.773,-0.888
223.052,-10.607,1.727,2.184,-16.483,-5.943,-0.146,-0.307,-0.388,-0.405,-0.729,-0.746,-0.867
223.063,-5.846,0.462,1.886,-13.495,-5.980,-0.665,-0.348,-0.455,-0.440,-0.754,-0.739,-0.851
223.073,14.173,-0.425,1.250,-6.388,-5.861,-1.152,-0.399,-0.524,-0.479,-0.797,-0.752,-0.843
223.083,-4.747,0.004,1.090,25.798,-4.991,-1.556,-0.309,-0.490,-0.421,-0.823,-0.754,-0.841
223.094,-9.142,-0.777,0.765,24.685,-3.278,-1.783,-0.280,-0.535,-0.453,-0.851,-0.768,-0.844
223.105,-4.991,-1.505,0.175,28.541,-1.543,-1.814,-0.318,-0.630,-0.546,-0.884,-0.800,-0.852
223.115,-13.414,-2.909,-0.429,15.265,-0.409,-1.700,-0.379,-0.707,-0.630,-0.912,-0.835,-0.866
223.125,-16.222,-3.502,-1.001,-0.758,0.022,-1.526,-0.393,-0.735,-0.669,-0.940,-0.874,-0.885
223.136,-16.954,-4.549,-1.755,-29.533,-1.281,-1.466,-0.579,-0.832,-0.769,-0.989,-0.927,-0.911
223.146,-3.770,-4.115,-2.380,-30.175,-2.650,-1.534,-0.691,-0.882,-0.816,-1.049,-0.983,-0.944
223.157,1.722,-2.387,-2.527,-30.143,-3.662,-1.701,-0.729,-0.887,-0.811,-1.104,-1.028,-0.982
223.167,-4.625,-3.434,-2.665,-21.748,-4.400,-1.926,-0.825,-0.971,-0.882,-1.160,-1.071,-1.021
223.178,2.454,-4.481,-3.083,-27.495,-5.170,-2.207,-0.943,-1.067,-0.962,-1.232,-1.126,-1.065
223.188,-6.944,-4.263,-3.272,-21.958,-5.568,-2.530,-1.001,-1.099,-0.974,-1.304,-1.179,-1.113
223.199,-5.724,-5.159,-3.626,12.988,-4.982,-2.814,-1.068,-1.187,-1.046,-1.383,-1.242,-1.166
223.209,-4.015,-6.284,-4.280,29.485,-3.492,-2.946,-1.148,-1.328,-1.179,-1.472,-1.324,-1.225
223.220,-11.217,-6.539,-4.747,22.015,-2.151,-2.908,-1.193,-1.400,-1.254,-1.551,-1.405,-1.291
223.230,-1.817,-6.479,-5.166,4.755,-1.533,-2.788,-1.217,-1.453,-1.314,-1.624,-1.486,-1.359
223.242,-6.822,-6.940,-5.658,-25.884,-2.216,-2.657,-1.305,-1.525,-1.395,-1.710,-1.580,-1.443
223.254,-13.170,-9.356,-6.468,-38.417,-4.226,-2.754,-1.498,-1.654,-1.519,-1.820,-1.685,-1.530
223.266,-13.414,-10.264,-7.665,-33.001,-6.343,-3.142,-1.728,-1.835,-1.678,-1.978,-1.820,-1.633
223.277,-14.757,-10.290,-8.488,-0.032,-7.235,-3.677,-1.931,-2.007,-1.818,-2.150,-1.961,-1.750
223.289,-12.560,-8.990,-8.888,30.387,-6.399,-4.120,-2.075,-2.184,-1.970,-2.321,-2.106,-1.880
223.301,-11.095,-7.554,-8.384,33.576,-4.455,-4.273,-2.035,-2.239,-2.016,-2.440,-2.217,-2.007
223.312,0.257,-6.160,-7.939,13.829,-2.819,-4.154,-2.017,-2.311,-2.096,-2.539,-2.324,-2.128
223.324,0.501,-4.659,-6.941,-18.879,-2.908,-3.978,-2.010,-2.294,-2.092,-2.604,-2.401,-2.237
223.336,5.506,-4.887,-6.523,-34.847,-4.013,-3.908,-2.167,-2.395,-2.197,-2.683,-2.486,-2.337
223.346,-0.597,-3.822,-5.926,-34.669,-4.650,-3.955,-2.242,-2.421,-2.221,-2.747,-2.548,-2.420
223.357,-2.428,-2.757,-5.205,-35.047,-5.714,-4.083,-2.311,-2.448,-2.241,-2.805,-2.598,-2.496
223.367,-0.230,-1.511,-4.356,-25.350,-5.993,-4.247,-2.306,-2.453,-2.236,-2.852,-2.636,-2.563
223.378,16.249,1.026,-3.385,-16.956,-5.997,-4.396,-2.276,-2.446,-2.221,-2.890,-2.664,-2.622
223.388,34.926,4.182,-1.902,-21.094,-5.768,-4.516,-2.153,-2.335,-2.103,-2.890,-2.658,-2.668
223.399,23.329,5.177,-0.250,9.480,-4.397,-4.545,-1.969,-2.240,-2.007,-2.858,-2.625,-2.696
223.409,10.511,6.408,1.319,44.659,-1.543,-4.370,-1.742,-2.141,-1.920,-2.803,-2.582,-2.708
223.420,-6.212,5.317,2.506,51.129,0.827,-3.989,-1.603,-2.095,-1.899,-2.730,-2.534,-2.703
223.430,21.620,5.902,3.048,24.802,2.280,-3.431,-1.539,-2.064,-1.904,-2.663,-2.503,-2.688
223.441,-3.160,3.940,3.461,-24.487,0.445,-3.027,-1.616,-2.058,-1.924,-2.597,-2.463,-2.664
223.451,-4.869,3.462,3.581,-34.660,-1.327,-2.830,-1.637,-2.024,-1.903,-2.553,-2.432,-2.637
223.462,25.893,3.107,3.244,-19.055,-1.886,-2.739,-1.673,-2.039,-1.924,-2.533,-2.418,-2.610
223.472,-3.160,2.510,3.217,1.217,-1.692,-2.656,-1.627,-2.003,-1.894,-2.502,-2.393,-2.585
223.482,11.122,2.044,2.885,-4.289,-1.617,-2.560,-1.620,-2.001,-1.898,-2.483,-2.381,-2.561
223.493,-12.316,0.986,2.512,-6.801,-1.882,-2.492,-1.682,-2.055,-1.957,-2.475,-2.377,-2.542
223.503,-12.682,0.418,2.172,7.469,-1.620,-2.435,-1.665,-2.054,-1.960,-2.467,-2.373,-2.525
223.514,-15.123,0.902,1.882,10.935,-1.010,-2.336,-1.656,-2.066,-1.979,-2.462,-2.376,-2.512
223.524,-11.217,-0.090,1.444,8.730,-0.231,-2.169,-1.700,-2.134,-2.059,-2.459,-2.384,-2.502
223.535,1.966,1.616,1.503,2.041,0.148,-1.971,-1.570,-2.015,-1.953,-2.434,-2.372,-2.492
223.545,17.469,3.832,1.857,-8.899,-0.104,-1.799,-1.482,-1.907,-1.857,-2.399,-2.349,-2.479
223.556,6.117,5.988,2.825,0.502,-0.165,-1.658,-1.335,-1.755,-1.713,-2.336,-2.295,-2.457
223.566,21.498,7.334,3.668,-0.107,-0.099,-1.513,-1.262,-1.679,-1.647,-2.269,-2.237,-2.426
223.576,12.098,8.266,4.789,-22.580,-0.657,-1.393,-1.126,-1.541,-1.517,-2.179,-2.155,-2.383
223.587,20.887,10.263,5.981,-45.963,-1.914,-1.388,-1.017,-1.371,-1.348,-2.083,-2.059,-2.327
223.598,32.362,12.412,7.376,-16.963,-2.696,-1.520,-0.875,-1.168,-1.136,-1.974,-1.942,-2.259
223.608,19.545,12.739,8.672,30.253,-1.790,-1.623,-0.698,-1.029,-0.991,-1.854,-1.816,-2.178
223.619,6.849,11.362,9.508,35.060,-0.080,-1.546,-0.537,-0.932,-0.900,-1.725,-1.693,-2.085
223.631,12.709,10.869,9.770,-10.665,1.079,-1.218,-0.482,-0.898,-0.887,-1.589,-1.578,-1.970
223.641,-2.306,9.874,10.090,39.781,2.691,-0.946,-0.283,-0.753,-0.760,-1.460,-1.466,-1.871
223.652,-7.189,8.941,9.909,36.984,4.141,-0.518,-0.192,-0.696,-0.731,-1.340,-1.375,-1.768
223.662,-3.282,5.907,9.101,-2.908,4.258,-0.049,-0.238,-0.719,-0.785,-1.239,-1.304,-1.668
223.672,-0.963,4.992,8.144,-33.593,3.027,0.296,-0.267,-0.688,-0.775,-1.161,-1.248,-1.576
223.683,6.605,4.538,7.236,-48.603,1.382,0.443,-0.351,-0.655,-0.752,-1.102,-1.199,-1.492
223.693,-2.794,3.022,6.305,-18.145,0.420,0.445,-0.458,-0.673,-0.770,-1.062,-1.159,-1.418
223.704,-4.747,1.926,5.366,16.692,0.477,0.423,-0.454,-0.671,-0.766,-1.033,-1.129,-1.354
223.714,-11.949,0.652,4.273,10.796,0.762,0.450,-0.504,-0.738,-0.835,-1.022,-1.119,-1.302
223.725,-0.597,0.527,3.421,-15.593,0.389,0.475,-0.491,-0.708,-0.806,-1.007,-1.106,-1.259
223.735,-11.949,-1.225,2.439,-17.182,-0.319,0.422,-0.596,-0.778,-0.873,-1.014,-1.109,-1.227
223.746,21.620,-0.386,1.519,10.321,-0.301,0.328,-0.584,-0.766,-0.855,-1.031,-1.120,-1.205
223.756,-9.264,-0.296,1.232,25.890,0.483,0.311,-0.507,-0.725,-0.813,-1.025,-1.113,-1.189
223.767,10.145,1.131,1.031,2.046,0.806,0.371,-0.456,-0.682,-0.773,-1.018,-1.109,-1.176
223.777,23.695,2.682,1.163,-13.549,0.241,0.393,-0.420,-0.622,-0.715,-1.000,-1.093,-1.162
223.788,-4.625,1.822,1.377,-7.413,-0.278,0.336,-0.469,-0.654,-0.743,-0.982,-1.071,-1.147
223.798,-0.352,1.123,1.443,9.412,-0.216,0.271,-0.451,-0.635,-0.719,-0.966,-1.050,-1.130
223.808,-9.752,-0.373,1.165,-2.033,-0.311,0.229,-0.503,-0.679,-0.761,-0.963,-1.044,-1.115
223.819,20.521,-0.379,0.473,-12.479,-0.614,0.163,-0.599,-0.753,-0.830,-0.986,-1.063,-1.108
223.829,-6.334,0.158,0.549,15.799,-0.108,0.116,-0.495,-0.682,-0.755,-0.979,-1.053,-1.101
223.840,-9.020,-1.731,0.113,26.055,0.643,0.141,-0.535,-0.767,-0.843,-0.989,-1.064,-1.098
223.850,1.356,-1.793,-0.367,-2.879,0.777,0.202,-0.545,-0.780,-0.859,-1.002,-1.082,-1.099
223.861,-8.409,-3.010,-0.947,-4.942,0.205,0.214,-0.646,-0.860,-0.940,-1.029,-1.109,-1.105
223.871,-21.837,-4.788,-1.728,25.957,0.781,0.228,-0.760,-0.984,-1.065,-1.070,-1.151,-1.119
223.882,-13.048,-5.176,-2.576,20.976,1.907,0.346,-0.802,-1.075,-1.164,-1.117,-1.206,-1.141
223.892,-23.913,-5.984,-3.304,-19.682,1.552,0.477,-0.918,-1.177,-1.275,-1.165,-1.263,-1.170
223.903,4.163,-5.597,-4.036,-41.592,-0.358,0.459,-1.080,-1.251,-1.347,-1.230,-1.326,-1.207
223.913,-10.973,-5.725,-4.319,-21.854,-1.636,0.304,-1.190,-1.284,-1.369,-1.289,-1.374,-1.247
223.923,-2.306,-4.688,-4.554,22.421,-1.316,0.140,-1.203,-1.341,-1.415,-1.355,-1.430,-1.292
223.934,6.361,-3.035,-4.352,22.030,-0.614,0.033,-1.154,-1.336,-1.403,-1.401,-1.468,-1.337
223.945,-10.240,-2.108,-3.758,37.759,1.387,0.081,-1.044,-1.316,-1.386,-1.419,-1.489,-1.378
223.955,-26.720,-3.434,-3.428,43.808,2.699,0.275,-1.034,-1.376,-1.459,-1.428,-1.511,-1.412
223.966,-14.269,-3.229,-3.417,-17.194,1.291,0.420,-1.180,-1.438,-1.531,-1.453,-1.546,-1.444
223.976,1.111,-2.254,-3.242,-33.505,-0.813,0.367,-1.265,-1.448,-1.537,-1.482,-1.572,-1.475
223.987,-6.822,-1.238,-2.799,-22.846,-1.658,0.206,-1.294,-1.457,-1.535,-1.508,-1.586,-1.503
223.997,16.371,1.065,-2.166,-25.184,-2.391,0.003,-1.303,-1.427,-1.492,-1.525,-1.590,-1.526
224.008,11.122,3.077,-1.016,-11.854,-2.818,-0.255,-1.255,-1.346,-1.393,-1.517,-1.564,-1.540
224.018,7.948,4.961,0.450,31.443,-2.148,-0.475,-1.080,-1.211,-1.242,-1.481,-1.513,-1.541
224.029,1.600,6.105,1.819,27.827,-1.252,-0.558,-0.929,-1.126,-1.152,-1.428,-1.454,-1.529
224.039,16.737,7.299,3.038,-13.743,-1.428,-0.605,-0.827,-1.025,-1.048,-1.364,-1.386,-1.503
224.049,13.685,8.927,4.449,7.002,-1.429,-0.708,-0.664,-0.866,-0.881,-1.282,-1.298,-1.464
224.060,11.122,10.496,5.869,38.267,-0.325,-0.723,-0.451,-0.713,-0.727,-1.181,-1.196,-1.411
224.071,-2.061,9.313,6.828,6.119,0.184,-0.630,-0.384,-0.672,-0.694,-1.078,-1.099,-1.345
224.081,-3.038,6.476,6.955,-29.724,-0.601,-0.576,-0.430,-0.697,-0.722,-0.999,-1.024,-1.275
224.091,4.041,6.244,6.788,-28.030,-1.690,-0.642,-0.400,-0.659,-0.679,-0.943,-0.963,-1.207
224.102,-2.916,6.709,6.834,-28.504,-2.624,-0.790,-0.358,-0.587,-0.597,-0.887,-0.898,-1.140
224.112,17.591,6.641,6.756,-31.020,-3.447,-1.015,-0.358,-0.523,-0.518,-0.839,-0.834,-1.074
224.123,1.844,6.915,6.982,23.116,-3.215,-1.257,-0.224,-0.398,-0.377,-0.780,-0.759,-1.008
224.133,6.361,5.980,6.724,52.154,-1.671,-1.367,-0.122,-0.409,-0.381,-0.736,-0.708,-0.946
224.144,-1.207,4.899,6.324,20.367,-0.456,-1.290,-0.062,-0.420,-0.397,-0.688,-0.666,-0.887
224.154,-3.160,4.224,5.953,-17.614,-0.834,-1.201,-0.027,-0.378,-0.362,-0.641,-0.624,-0.832
224.165,-3.770,3.851,5.466,-14.758,-1.532,-1.218,-0.053,-0.382,-0.364,-0.612,-0.595,-0.783
224.175,-0.475,5.022,5.359,4.395,-1.603,-1.263,0.022,-0.301,-0.280,-0.576,-0.555,-0.737
224.186,-3.282,4.918,5.255,-10.869,-1.782,-1.292,0.019,-0.296,-0.273,-0.540,-0.517,-0.692
224.196,-6.944,4.426,5.249,-17.971,-2.209,-1.363,0.044,-0.247,-0.220,-0.501,-0.474,-0.648
224.206,7.459,4.320,4.950,10.769,-1.595,-1.402,0.093,-0.244,-0.215,-0.475,-0.446,-0.607
224.217,5.872,4.143,4.711,5.120,-1.162,-1.384,0.138,-0.235,-0.207,-0.446,-0.418,-0.569
224.227,-2.061,4.104,4.580,-1.382,-1.275,-1.376,0.150,-0.221,-0.193,-0.416,-0.389,-0.533
224.238,-5.968,3.980,4.435,24.247,-0.487,-1.336,0.190,-0.229,-0.205,-0.388,-0.363,-0.499
224.248,-23.424,2.156,4.078,1.923,0.170,-1.210,0.140,-0.303,-0.288,-0.363,-0.347,-0.466
224.259,11.366,1.222,3.275,-45.517,-1.291,-1.162,0.014,-0.356,-0.344,-0.362,-0.350,-0.440
224.269,-9.630,1.291,2.955,-27.871,-2.866,-1.288,-0.076,-0.323,-0.302,-0.362,-0.341,-0.420
224.280,-20.861,-1.654,2.129,57.172,-1.608,-1.361,-0.038,-0.441,-0.415,-0.381,-0.355,-0.406
224.290,-24.645,-3.921,0.854,27.535,0.034,-1.273,-0.068,-0.578,-0.558,-0.419,-0.400,-0.405
224.301,-17.321,-4.649,-0.438,-10.353,-0.780,-1.206,-0.212,-0.682,-0.668,-0.475,-0.460,-0.416
224.311,-24.035,-6.340,-1.685,-20.858,-1.865,-1.233,-0.371,-0.813,-0.797,-0.544,-0.528,-0.441
224.321,-9.508,-7.099,-2.910,-27.747,-3.056,-1.352,-0.516,-0.902,-0.878,-0.631,-0.607,-0.478
224.332,-0.963,-7.725,-4.054,-9.520,-3.826,-1.555,-0.645,-0.996,-0.958,-0.732,-0.694,-0.528
224.342,-12.194,-9.412,-5.312,19.724,-3.066,-1.707,-0.780,-1.183,-1.134,-0.849,-0.801,-0.592
224.353,-20.250,-10.559,-6.410,-2.008,-2.707,-1.787,-0.875,-1.314,-1.260,-0.967,-0.914,-0.669
224.363,-17.931,-11.629,-7.586,-2.864,-2.888,-1.883,-1.042,-1.478,-1.418,-1.102,-1.041,-0.757
224.375,-16.100,-13.217,-9.305,11.506,-1.338,-1.901,-1.251,-1.744,-1.683,-1.275,-1.214,-0.877
224.387,8.192,-10.527,-10.256,30.479,-0.253,-1.759,-1.313,-1.872,-1.822,-1.428,-1.377,-1.009
224.399,0.013,-9.813,-10.227,39.634,0.779,-1.499,-1.342,-1.990,-1.958,-1.541,-1.508,-1.140
224.410,14.295,-6.245,-9.441,6.211,1.258,-1.167,-1.265,-1.959,-1.950,-1.617,-1.608,-1.264
224.423,-0.230,-4.203,-8.025,-24.351,0.747,-0.867,-1.226,-1.926,-1.938,-1.662,-1.674,-1.376
224.435,1.844,-1.686,-6.315,-17.004,-0.468,-0.775,-1.230,-1.869,-1.887,-1.691,-1.710,-1.467
224.445,3.187,0.007,-4.888,-38.140,-2.096,-0.849,-1.287,-1.839,-1.852,-1.707,-1.720,-1.527
224.455,16.249,1.170,-3.647,14.440,-1.883,-0.982,-1.285,-1.843,-1.848,-1.719,-1.724,-1.572
224.466,15.760,2.572,-2.428,12.694,-1.415,-1.020,-1.239,-1.843,-1.845,-1.716,-1.718,-1.606
224.476,-0.475,3.261,-0.949,-17.435,-2.198,-1.093,-1.195,-1.766,-1.763,-1.687,-1.684,-1.625
224.487,10.511,4.021,0.137,-5.156,-2.439,-1.222,-1.173,-1.740,-1.728,-1.666,-1.655,-1.633
224.497,-10.485,4.167,1.260,3.877,-2.205,-1.316,-1.121,-1.698,-1.680,-1.631,-1.613,-1.630
224.507,15.882,6.845,2.483,-15.823,-2.453,-1.400,-0.979,-1.541,-1.518,-1.581,-1.557,-1.615
224.518,24.306,7.325,3.519,6.483,-2.400,-1.511,-0.911,-1.473,-1.442,-1.526,-1.495,-1.589
224.529,10.023,9.695,5.195,13.322,-1.391,-1.541,-0.717,-1.334,-1.301,-1.438,-1.405,-1.545
224.541,13.319,12.291,7.099,22.529,-0.437,-1.458,-0.492,-1.175,-1.148,-1.317,-1.290,-1.481
224.553,10.267,12.118,8.527,37.915,0.445,-1.303,-0.364,-1.108,-1.092,-1.186,-1.170,-1.398
224.564,1.478,10.933,9.333,34.961,0.885,-1.085,-0.297,-1.064,-1.063,-1.054,-1.053,-1.300
224.576,16.981,12.252,10.132,26.083,1.106,-0.850,-0.098,-0.880,-0.895,-0.909,-0.924,-1.192
224.588,21.376,13.783,10.848,10.488,1.007,-0.629,0.036,-0.739,-0.769,-0.762,-0.792,-1.075
224.599,5.018,10.786,11.003,-0.336,0.617,-0.474,0.033,-0.715,-0.756,-0.624,-0.665,-0.951
224.611,-9.142,6.890,10.079,-8.087,0.114,-0.391,-0.046,-0.748,-0.794,-0.526,-0.573,-0.831
224.623,9.535,6.773,8.960,-10.637,-0.732,-0.409,-0.050,-0.699,-0.744,-0.460,-0.505,-0.727
224.634,3.797,5.548,7.998,-16.812,-1.493,-0.514,-0.097,-0.704,-0.742,-0.407,-0.445,-0.635
224.646,18.934,4.406,6.596,-16.378,-1.914,-0.647,-0.172,-0.767,-0.796,-0.386,-0.414,-0.560
224.658,18.446,4.878,5.778,-24.522,-2.170,-0.796,-0.153,-0.729,-0.748,-0.359,-0.378,-0.499
224.669,-2.428,1.912,4.884,-27.326,-2.303,-0.948,-0.217,-0.784,-0.792,-0.342,-0.351,-0.447
224.681,-7.677,-0.574,3.555,-24.770,-2.329,-1.092,-0.297,-0.853,-0.852,-0.354,-0.353,-0.410
224.692,-2.794,0.620,2.670,-4.365,-2.064,-1.212,-0.249,-0.821,-0.812,-0.370,-0.361,-0.390
224.704,10.877,0.699,1.828,4.045,-1.391,-1.252,-0.268,-0.872,-0.861,-0.390,-0.378,-0.380
224.716,7.826,-1.167,0.785,11.751,-0.501,-1.187,-0.339,-0.988,-0.981,-0.416,-0.410,-0.381
224.727,-7.433,-2.435,-0.063,15.316,0.294,-1.044,-0.341,-1.041,-1.044,-0.441,-0.444,-0.391
224.739,-9.752,-1.724,-0.365,2.576,0.369,-0.875,-0.269,-0.979,-0.993,-0.452,-0.466,-0.405
224.751,-6.212,-1.607,-0.746,-19.530,-0.349,-0.767,-0.323,-0.972,-0.994,-0.472,-0.493,-0.423
224.762,-18.053,-4.663,-1.436,-26.132,-1.006,-0.766,-0.477,-1.063,-1.085,-0.510,-0.531,-0.445
224.774,-5.235,-5.274,-2.431,-31.065,-1.654,-0.832,-0.564,-1.113,-1.130,-0.575,-0.592,-0.478
224.785,9.168,-3.077,-2.894,-14.645,-2.210,-0.986,-0.582,-1.130,-1.136,-0.644,-0.651,-0.521
224.797,8.802,-4.778,-3.382,-23.840,-2.108,-1.091,-0.663,-1.225,-1.224,-0.709,-0.709,-0.569
224.808,-6.456,-4.705,-3.550,-30.692,-1.538,-1.133,-0.654,-1.222,-1.219,-0.765,-0.762,-0.621
224.820,-1.817,-0.517,-2.781,-29.335,-1.478,-1.136,-0.529,-1.106,-1.103,-0.794,-0.791,-0.669
224.831,1.356,-0.913,-2.120,5.792,-0.682,-1.139,-0.482,-1.135,-1.132,-0.813,-0.810,-0.708
224.842,5.384,1.639,-1.170,10.346,-0.140,-1.027,-0.341,-1.056,-1.061,-0.809,-0.814,-0.738
224.854,0.623,0.778,-0.627,36.125,0.361,-0.885,-0.307,-1.100,-1.114,-0.803,-0.817,-0.757
224.865,-6.700,1.520,0.116,19.683,0.458,-0.747,-0.221,-1.059,-1.083,-0.784,-0.808,-0.768
224.877,-0.597,1.391,0.437,-11.248,-0.221,-0.662,-0.259,-1.066,-1.096,-0.773,-0.803,-0.772
224.888,2.088,0.583,0.509,-21.075,-1.718,-0.719,-0.318,-1.086,-1.112,-0.775,-0.801,-0.773
224.899,0.745,-1.471,0.035,-18.969,-1.890,-0.844,-0.442,-1.167,-1.184,-0.800,-0.817,-0.778
224.911,-8.287,-2.497,-0.678,21.706,-0.746,-0.895,-0.499,-1.247,-1.261,-0.837,-0.851,-0.791
224.922,13.807,0.375,-0.736,-1.491,-0.770,-0.862,-0.485,-1.182,-1.198,-0.856,-0.872,-0.808
224.933,8.436,1.681,-0.183,0.235,-1.037,-0.900,-0.546,-1.151,-1.164,-0.858,-0.871,-0.822
224.945,9.290,3.920,0.792,-1.789,-0.990,-0.892,-0.473,-1.073,-1.087,-0.836,-0.850,-0.827
224.956,1.966,2.905,1.623,9.995,-0.829,-0.918,-0.435,-1.057,-1.068,-0.806,-0.818,-0.821
224.967,6.361,3.043,1.836,6.132,-0.387,-0.832,-0.372,-1.065,-1.083,-0.784,-0.802,-0.810
224.979,14.540,4.117,2.351,-33.396,-1.107,-0.844,-0.328,-1.003,-1.021,-0.755,-0.772,-0.794
224.990,-15.490,1.358,2.456,30.479,-0.284,-0.829,-0.330,-1.056,-1.075,-0.729,-0.748,-0.774
225.002,-2.184,0.204,1.808,-13.021,-0.560,-0.785,-0.398,-1.098,-1.120,-0.729,-0.751,-0.759
225.013,-15.245,-2.163,0.959,0.131,-0.658,-0.775,-0.475,-1.165,-1.188,-0.743,-0.766,-0.751
225.024,-17.809,-5.102,-0.413,-1.460,-0.613,-0.767,-0.549,-1.250,-1.273,-0.783,-0.806,-0.755
225.036,-2.916,-6.500,-2.296,3.171,-0.467,-0.719,-0.641,-1.366,-1.393,-0.857,-0.884,-0.779
225.047,-3.038,-6.112,-3.519,-16.412,-0.891,-0.726,-0.696,-1.417,-1.443,-0.933,-0.959,-0.820
225.058,-14.513,-7.080,-4.553,25.058,-0.333,-0.703,-0.776,-1.539,-1.567,-1.015,-1.043,-0.874
225.070,-4.381,-7.991,-5.683,-12.188,-0.562,-0.677,-0.907,-1.675,-1.705,-1.110,-1.140,-0.939
225.081,-3.160,-7.442,-6.306,19.484,-0.342,-0.674,-0.928,-1.729,-1.759,-1.199,-1.230,-1.012
225.093,-5.235,-7.068,-6.693,-15.818,-0.520,-0.625,-1.026,-1.827,-1.861,-1.287,-1.320,-1.092
225.104,-5.602,-6.729,-6.833,10.727,-0.540,-0.618,-1.118,-1.920,-1.955,-1.371,-1.405,-1.172
