R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,1,40,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
527.328,-17.443,-9.955,8.035,-34.816,-6.376,-2.578,16.188,15.660,15.638,15.840,15.818,15.870
527.339,3.187,-11.861,3.030,-24.146,-6.990,-2.974,15.771,15.288,15.293,15.552,15.557,15.791
527.349,-13.048,-13.098,-0.810,14.936,-6.694,-3.346,15.496,14.988,15.019,15.260,15.290,15.664
527.360,-17.321,-16.164,-4.428,2.608,-6.746,-3.634,15.104,14.574,14.624,14.945,14.995,15.498
527.370,-29.650,-18.555,-7.628,20.995,-5.320,-3.828,14.806,14.201,14.265,14.622,14.685,15.297
527.381,-17.443,-19.510,-10.575,10.691,-4.400,-3.899,14.452,13.808,13.876,14.275,14.343,15.061
527.391,-20.617,-20.132,-12.869,-6.202,-4.163,-3.919,14.116,13.457,13.525,13.932,14.001,14.800
527.402,-7.189,-19.035,-14.574,-12.737,-4.382,-3.949,13.794,13.135,13.205,13.583,13.654,14.516
527.412,-2.306,-17.722,-15.494,-8.810,-4.367,-3.986,13.536,12.869,12.942,13.256,13.328,14.223
527.423,-10.485,-15.484,-15.573,-7.300,-4.349,-4.026,13.340,12.667,12.742,12.954,13.028,13.927
527.433,1.600,-13.183,-15.156,-10.127,-4.296,-4.049,13.161,12.485,12.561,12.675,12.751,13.634
527.444,-12.682,-13.345,-14.674,-21.454,-4.656,-4.077,12.874,12.214,12.292,12.406,12.483,13.347
527.454,-4.625,-12.580,-14.307,-35.436,-5.478,-4.162,12.567,11.940,12.023,12.129,12.212,13.065
527.465,6.605,-10.970,-13.637,-39.036,-6.851,-4.363,12.323,11.750,11.846,11.863,11.959,12.787
527.476,-2.061,-9.561,-12.721,-34.558,-7.495,-4.619,12.107,11.554,11.667,11.612,11.725,12.520
527.486,-1.207,-10.559,-12.121,-13.083,-7.607,-4.895,11.852,11.293,11.424,11.360,11.491,12.260
527.497,9.901,-8.978,-11.460,10.360,-6.872,-5.110,11.751,11.142,11.287,11.118,11.263,12.007
527.507,-5.724,-9.134,-10.896,22.211,-5.594,-5.194,11.585,10.900,11.050,10.887,11.037,11.761
527.518,-3.282,-9.911,-10.716,36.560,-4.169,-5.157,11.385,10.611,10.758,10.652,10.799,11.517
527.529,-20.983,-10.698,-10.587,23.871,-2.702,-4.958,11.200,10.357,10.489,10.433,10.565,11.279
527.539,-18.908,-11.453,-10.754,-10.070,-2.222,-4.692,10.942,10.080,10.193,10.208,10.322,11.043
527.549,-0.597,-10.641,-10.914,-31.505,-2.649,-4.470,10.698,9.851,9.949,9.981,10.079,10.808
527.560,-3.526,-9.124,-10.534,-35.588,-3.539,-4.348,10.515,9.709,9.798,9.772,9.861,10.577
527.571,-14.879,-9.859,-10.300,-22.541,-4.199,-4.320,10.236,9.455,9.541,9.556,9.642,10.350
527.581,-9.752,-9.952,-10.292,-9.830,-4.455,-4.331,9.959,9.186,9.272,9.327,9.413,10.124
527.592,21.986,-5.152,-9.467,6.698,-3.618,-4.300,9.974,9.160,9.243,9.137,9.220,9.905
527.602,6.605,-4.013,-8.232,14.963,-2.510,-4.178,9.910,9.048,9.122,8.984,9.059,9.700
527.613,9.535,-2.725,-7.048,19.028,-1.686,-3.986,9.854,8.941,9.002,8.848,8.909,9.510
527.623,15.150,0.171,-5.467,16.082,-1.301,-3.763,9.895,8.950,8.995,8.745,8.790,9.337
527.634,23.817,4.063,-3.454,7.651,-0.689,-3.503,9.993,9.011,9.038,8.679,8.705,9.184
527.644,13.319,7.684,-0.782,4.483,-0.288,-3.227,10.161,9.163,9.170,8.667,8.674,9.061
527.655,15.394,11.295,2.071,11.432,0.198,-2.945,10.340,9.325,9.312,8.691,8.677,8.968
527.665,34.682,15.049,4.971,17.383,0.793,-2.638,10.534,9.512,9.477,8.750,8.715,8.907
527.676,30.653,19.092,8.226,11.470,1.318,-2.295,10.776,9.761,9.703,8.857,8.798,8.881
527.686,46.279,24.690,11.790,2.571,1.496,-1.952,11.082,10.067,9.985,9.007,8.925,8.892
527.697,44.448,28.691,15.674,-4.881,1.387,-1.645,11.407,10.405,10.302,9.215,9.112,8.947
527.707,44.936,31.740,19.444,-0.040,1.222,-1.394,11.729,10.747,10.626,9.452,9.332,9.040
527.718,52.749,35.832,23.209,12.324,1.388,-1.173,12.142,11.160,11.024,9.726,9.591,9.175
527.728,50.307,39.015,26.909,12.552,1.537,-0.942,12.565,11.576,11.424,10.040,9.888,9.349
527.739,37.856,41.069,30.367,22.601,2.881,-0.645,13.016,11.981,11.809,10.386,10.214,9.562
527.749,37.612,41.876,33.113,16.120,3.436,-0.294,13.351,12.303,12.107,10.739,10.543,9.806
527.760,37.123,43.441,35.609,-6.177,3.277,0.044,13.725,12.700,12.480,11.116,10.896,10.082
527.770,43.959,45.069,37.856,-27.948,2.289,0.292,14.079,13.106,12.870,11.496,11.259,10.378
527.781,42.006,45.892,39.794,-32.640,0.917,0.393,14.375,13.480,13.237,11.878,11.635,10.698
527.792,61.172,47.006,41.438,-44.184,-0.509,0.360,14.678,13.891,13.650,12.259,12.019,11.033
527.802,50.551,48.295,43.131,-31.014,-1.452,0.208,15.035,14.330,14.101,12.646,12.417,11.382
527.813,48.110,48.379,44.460,6.228,-1.427,0.041,15.395,14.707,14.490,13.029,12.813,11.742
527.823,48.720,47.246,45.289,12.585,-0.865,-0.058,15.788,15.070,14.861,13.417,13.208,12.116
527.834,23.085,44.480,45.515,22.196,0.394,-0.060,16.149,15.365,15.157,13.787,13.578,12.486
527.844,45.302,42.313,44.725,-1.608,0.929,0.007,16.395,15.569,15.357,14.113,13.900,12.848
527.855,30.531,38.322,43.446,-25.379,-1.157,-0.039,16.475,15.722,15.513,14.405,14.196,13.196
527.866,10.755,32.392,41.200,-35.926,-3.327,-0.273,16.407,15.732,15.540,14.630,14.438,13.526
527.876,19.178,28.720,38.400,-32.181,-4.213,-0.603,16.406,15.771,15.602,14.801,14.632,13.830
527.887,7.337,22.890,35.007,-15.668,-4.553,-0.950,16.285,15.676,15.532,14.909,14.765,14.089
527.897,-14.147,16.119,30.881,23.372,-3.406,-1.210,16.158,15.462,15.336,14.951,14.825,14.302
527.908,-12.804,10.267,26.225,36.764,-1.666,-1.302,16.027,15.226,15.108,14.937,14.818,14.466
527.919,-21.105,5.352,21.406,19.393,-0.510,-1.248,15.811,14.946,14.823,14.873,14.751,14.579
527.929,-34.777,0.243,16.618,-22.099,-0.596,-1.151,15.486,14.623,14.494,14.764,14.635,14.640
527.940,-15.123,-2.899,11.948,-36.493,-1.454,-1.143,15.121,14.313,14.184,14.602,14.472,14.653
527.950,-12.438,-4.482,8.026,-42.494,-3.179,-1.276,14.803,14.070,13.950,14.414,14.294,14.619
527.961,-0.963,-6.102,4.554,-26.020,-3.886,-1.492,14.512,13.793,13.689,14.199,14.094,14.545
527.971,-16.100,-7.951,1.589,-18.444,-4.189,-1.712,14.204,13.485,13.396,13.966,13.877,14.436
527.982,-21.960,-10.405,-1.209,-29.539,-4.685,-1.947,13.826,13.123,13.050,13.708,13.635,14.295
527.993,-23.669,-11.747,-3.757,-34.141,-5.596,-2.247,13.409,12.746,12.694,13.419,13.367,14.124
528.003,-22.082,-13.804,-6.130,-21.140,-5.710,-2.565,13.012,12.349,12.319,13.115,13.086,13.927
528.014,-24.523,-16.715,-8.558,7.897,-5.143,-2.831,12.618,11.916,11.906,12.790,12.779,13.705
528.024,-1.817,-17.659,-10.956,-1.718,-4.590,-3.002,12.257,11.520,11.521,12.450,12.451,13.460
528.034,-39.416,-20.500,-12.867,8.597,-3.529,-3.111,11.934,11.157,11.165,12.123,12.131,13.199
528.044,-36.364,-24.018,-15.358,30.384,-2.084,-3.097,11.523,10.675,10.682,11.759,11.767,12.915
528.055,-36.730,-27.229,-18.041,38.388,-0.341,-2.916,11.120,10.181,10.176,11.367,11.361,12.599
528.065,-38.684,-31.961,-21.163,19.463,0.704,-2.615,10.607,9.607,9.579,10.941,10.914,12.255
528.076,-61.512,-40.359,-25.315,-5.352,0.980,-2.293,9.846,8.833,8.782,10.450,10.399,11.877
528.086,-80.799,-48.718,-30.511,-6.842,1.020,-2.002,8.967,7.960,7.888,9.882,9.810,11.460
528.097,-65.906,-55.929,-36.463,4.853,1.332,-1.720,8.061,7.038,6.947,9.230,9.139,10.987
528.107,-95.326,-64.488,-42.654,1.588,1.765,-1.407,7.092,6.056,5.943,8.506,8.393,10.448
528.118,-114.736,-74.905,-49.833,-11.349,1.666,-1.100,5.905,4.879,4.745,7.687,7.553,9.847
528.128,-118.276,-83.825,-57.581,-26.402,0.970,-0.874,4.638,3.647,3.497,6.765,6.616,9.170
528.139,-124.135,-92.976,-65.701,-28.658,0.214,-0.761,3.243,2.302,2.145,5.741,5.584,8.411
528.149,-119.619,-98.939,-73.472,0.999,0.103,-0.708,1.959,1.032,0.871,4.654,4.493,7.579
528.159,-121.084,-105.096,-80.889,30.954,0.877,-0.614,0.680,-0.299,-0.466,3.516,3.350,6.678
528.170,-154.654,-113.785,-88.292,24.113,2.081,-0.407,-0.749,-1.804,-1.985,2.299,2.118,5.690
528.181,-133.169,-118.573,-95.560,16.759,2.638,-0.148,-2.151,-3.254,-3.452,1.031,0.833,4.644
528.191,-130.972,-121.812,-101.905,-5.191,2.455,0.088,-3.581,-4.661,-4.876,-0.264,-0.478,3.536
528.202,-129.141,-124.344,-107.311,-0.273,2.583,0.301,-4.971,-6.043,-6.272,-1.581,-1.810,2.373
528.212,-138.906,-125.813,-111.696,15.040,3.119,0.522,-6.288,-7.381,-7.625,-2.903,-3.148,1.169
528.223,-155.997,-128.029,-115.395,16.858,3.777,0.798,-7.631,-8.754,-9.017,-4.229,-4.493,-0.067
528.233,-144.400,-128.541,-118.614,19.450,4.789,1.120,-8.962,-10.141,-10.426,-5.580,-5.865,-1.345
528.244,-142.447,-128.786,-121.102,-7.293,3.941,1.394,-10.370,-11.487,-11.791,-6.911,-7.214,-2.627
528.254,-133.047,-130.010,-123.328,-20.229,3.534,1.612,-11.804,-12.884,-13.202,-8.252,-8.569,-3.927
528.265,-135.366,-129.937,-125.008,-11.440,3.178,1.758,-13.175,-14.227,-14.554,-9.592,-9.919,-5.241
528.276,-128.652,-128.872,-126.078,5.345,3.235,1.879,-14.446,-15.501,-15.835,-10.907,-11.242,-6.550
528.286,-141.714,-128.766,-126.680,8.337,3.578,2.019,-15.736,-16.806,-17.149,-12.226,-12.570,-7.880
528.297,-127.920,-126.199,-126.712,-11.079,3.044,2.132,-16.949,-17.983,-18.333,-13.504,-13.854,-9.187
528.308,-112.783,-122.043,-125.886,-28.812,2.364,2.188,-18.096,-19.075,-19.427,-14.746,-15.099,-10.484
528.318,-105.458,-116.707,-123.976,-9.664,1.901,2.159,-19.117,-20.060,-20.409,-15.938,-16.288,-11.763
528.329,-86.170,-110.021,-121.088,-2.571,2.081,2.145,-19.981,-20.939,-21.286,-17.055,-17.403,-13.002
528.340,-69.080,-100.758,-116.820,-0.211,2.138,2.143,-20.694,-21.649,-21.995,-18.091,-18.437,-14.208
528.350,-64.441,-91.962,-111.312,-17.286,1.859,2.137,-21.298,-22.236,-22.581,-19.003,-19.348,-15.334
528.361,-50.037,-82.246,-104.809,-13.712,1.420,2.085,-21.751,-22.676,-23.016,-19.808,-20.149,-16.383
528.371,-46.618,-72.414,-97.483,14.501,1.690,2.031,-22.100,-23.025,-23.360,-20.504,-20.839,-17.348
528.382,-28.796,-61.499,-89.434,22.867,2.717,2.066,-22.283,-23.243,-23.580,-21.083,-21.420,-18.224
528.392,-30.627,-52.743,-80.920,-1.023,3.023,2.162,-22.420,-23.393,-23.735,-21.554,-21.897,-19.019
528.403,-5.480,-42.181,-72.141,-8.805,2.878,2.235,-22.431,-23.388,-23.735,-21.917,-22.263,-19.705
528.413,0.867,-32.454,-63.057,13.580,3.062,2.288,-22.342,-23.308,-23.657,-22.171,-22.519,-20.291
528.424,-7.433,-23.813,-53.826,16.551,3.521,2.378,-22.152,-23.137,-23.490,-22.316,-22.670,-20.775
528.434,15.760,-16.125,-45.182,2.411,3.746,2.506,-21.983,-22.970,-23.331,-22.387,-22.749,-21.165
528.445,16.249,-9.806,-36.940,-8.927,3.594,2.620,-21.783,-22.752,-23.120,-22.383,-22.751,-21.470
528.456,14.051,-4.741,-29.295,-15.972,2.972,2.674,-21.581,-22.493,-22.864,-22.314,-22.685,-21.679
528.466,14.662,1.023,-22.096,10.220,3.532,2.729,-21.202,-22.145,-22.518,-22.185,-22.559,-21.810
528.477,29.066,5.422,-15.613,32.679,4.786,2.874,-20.773,-21.793,-22.175,-22.001,-22.384,-21.868
528.487,25.893,9.422,-9.692,31.871,5.588,3.090,-20.357,-21.416,-21.813,-21.768,-22.165,-21.858
528.497,29.433,13.038,-4.265,20.134,6.104,3.356,-19.908,-20.984,-21.397,-21.488,-21.902,-21.787
528.508,31.020,16.157,0.570,-0.226,6.082,3.616,-19.491,-20.558,-20.988,-21.176,-21.607,-21.662
528.518,23.817,18.381,4.926,-2.095,5.821,3.821,-19.082,-20.118,-20.562,-20.835,-21.279,-21.488
528.529,24.428,19.166,8.326,10.568,5.845,3.990,-18.760,-19.781,-20.235,-20.494,-20.948,-21.273
528.539,25.282,21.366,11.420,15.468,6.110,4.173,-18.355,-19.364,-19.830,-20.138,-20.604,-21.028
528.550,18.934,22.398,14.100,-9.518,5.766,4.344,-17.993,-18.975,-19.451,-19.765,-20.241,-20.752
528.560,25.282,24.177,16.471,-19.993,4.704,4.411,-17.636,-18.551,-19.030,-19.379,-19.858,-20.447
528.571,38.344,26.707,18.758,-28.132,3.755,4.379,-17.256,-18.092,-18.567,-18.984,-19.459,-20.120
528.581,29.433,29.985,21.330,-5.802,3.229,4.273,-16.796,-17.590,-18.056,-18.563,-19.029,-19.770
528.592,30.898,31.079,23.726,14.338,3.356,4.174,-16.318,-17.112,-17.569,-18.120,-18.578,-19.397
528.602,58.242,34.355,25.936,6.547,3.574,4.123,-15.780,-16.579,-17.031,-17.663,-18.115,-19.001
528.613,46.523,37.277,28.601,-4.643,3.534,4.078,-15.171,-15.956,-16.404,-17.157,-17.604,-18.578
528.623,68.740,41.780,31.434,-7.350,3.303,4.013,-14.538,-15.285,-15.726,-16.630,-17.071,-18.134
528.634,49.819,44.081,34.341,19.714,3.956,3.980,-13.905,-14.688,-15.126,-16.072,-16.509,-17.662
528.645,52.138,44.385,36.793,40.861,5.300,4.050,-13.245,-14.099,-14.540,-15.490,-15.931,-17.163
528.655,60.317,47.008,39.105,26.490,6.111,4.220,-12.524,-13.414,-13.865,-14.887,-15.338,-16.641
528.666,43.837,47.634,41.242,-0.497,6.127,4.411,-11.904,-12.781,-13.244,-14.266,-14.730,-16.097
528.676,38.466,47.981,42.950,-3.334,5.809,4.545,-11.331,-12.172,-12.644,-13.643,-14.115,-15.530
528.687,31.630,45.687,43.764,-3.347,5.319,4.628,-10.912,-11.713,-12.189,-13.052,-13.528,-14.959
528.697,48.476,45.655,44.150,0.197,5.121,4.682,-10.395,-11.176,-11.654,-12.476,-12.954,-14.386
528.708,37.001,44.792,44.363,-15.774,4.522,4.699,-9.926,-10.676,-11.153,-11.911,-12.388,-13.815
528.718,34.804,43.322,44.176,-37.232,3.434,4.624,-9.573,-10.225,-10.696,-11.369,-11.839,-13.246
528.729,32.485,40.572,43.575,1.337,2.848,4.448,-9.190,-9.777,-10.233,-10.845,-11.300,-12.678
528.740,32.362,38.422,42.373,56.407,3.900,4.327,-8.749,-9.419,-9.864,-10.371,-10.816,-12.139
528.750,17.714,36.999,41.277,45.884,5.248,4.381,-8.238,-9.000,-9.448,-9.894,-10.341,-11.614
528.761,17.714,33.400,39.507,-8.353,5.388,4.499,-7.972,-8.737,-9.192,-9.449,-9.904,-11.102
528.771,13.563,31.133,37.620,-3.038,4.916,4.542,-7.712,-8.438,-8.894,-9.038,-9.494,-10.613
528.782,13.563,27.397,35.502,8.996,4.989,4.569,-7.438,-8.142,-8.598,-8.645,-9.102,-10.140
528.792,12.709,23.104,32.694,6.795,4.877,4.606,-7.285,-7.978,-8.436,-8.314,-8.771,-9.703
528.803,23.085,20.391,29.673,-7.585,4.160,4.592,-7.170,-7.823,-8.278,-8.029,-8.484,-9.300
528.813,1.478,18.731,27.240,-17.690,3.659,4.524,-6.989,-7.596,-8.044,-7.762,-8.210,-8.936
528.823,9.535,16.383,24.711,24.913,3.769,4.436,-6.848,-7.449,-7.889,-7.528,-7.968,-8.600
528.834,2.698,14.407,22.314,32.578,4.543,4.418,-6.679,-7.314,-7.751,-7.306,-7.743,-8.283
528.844,-12.438,10.542,19.806,-14.629,4.241,4.454,-6.634,-7.243,-7.681,-7.107,-7.545,-7.990
528.855,3.553,8.492,17.221,-5.427,3.586,4.373,-6.541,-7.130,-7.561,-6.948,-7.378,-7.729
528.865,7.337,8.045,14.923,19.475,3.913,4.324,-6.429,-7.028,-7.453,-6.809,-7.234,-7.496
528.876,-6.090,7.902,13.388,-23.489,3.615,4.292,-6.282,-6.856,-7.277,-6.660,-7.080,-7.284
528.886,0.135,9.362,12.491,12.562,3.530,4.212,-6.065,-6.620,-7.033,-6.506,-6.919,-7.086
528.897,6.117,8.807,11.608,-1.325,3.868,4.194,-5.932,-6.502,-6.912,-6.357,-6.767,-6.898
528.907,22.352,9.594,10.933,-18.382,3.409,4.142,-5.825,-6.346,-6.750,-6.212,-6.616,-6.718
528.918,20.155,8.730,10.300,24.232,3.639,4.076,-5.728,-6.255,-6.652,-6.074,-6.471,-6.548
528.928,22.963,8.458,9.681,-10.768,3.623,4.072,-5.687,-6.154,-6.549,-5.939,-6.334,-6.385
528.939,14.540,9.571,9.613,18.765,3.489,3.996,-5.521,-5.954,-6.341,-5.793,-6.181,-6.226
528.949,-4.747,10.342,9.925,1.258,3.594,3.993,-5.318,-5.752,-6.137,-5.629,-6.014,-6.067
528.960,28.334,12.846,10.387,-16.871,3.072,3.920,-5.084,-5.510,-5.889,-5.464,-5.843,-5.906
528.970,9.413,11.381,10.696,33.008,3.583,3.869,-4.910,-5.410,-5.782,-5.297,-5.669,-5.741
528.980,1.722,8.882,10.441,-26.336,3.153,3.870,-4.835,-5.345,-5.716,-5.144,-5.516,-5.577
528.991,3.431,9.331,10.309,23.430,2.952,3.752,-4.644,-5.149,-5.509,-5.002,-5.362,-5.417
529.001,-2.061,8.123,9.898,7.017,3.461,3.756,-4.552,-5.063,-5.422,-4.866,-5.225,-5.262
529.012,7.703,6.708,9.172,-14.819,2.201,3.653,-4.573,-5.003,-5.352,-4.755,-5.104,-5.114
529.022,5.140,4.117,8.009,20.962,2.823,3.569,-4.576,-5.021,-5.361,-4.668,-5.009,-4.976
529.032,1.111,4.058,7.143,-11.704,2.672,3.530,-4.489,-4.906,-5.242,-4.579,-4.915,-4.851
529.043,-7.433,2.727,6.248,-1.945,2.287,3.420,-4.460,-4.864,-5.190,-4.507,-4.833,-4.737
529.053,-1.451,1.228,5.029,22.583,2.878,3.366,-4.451,-4.893,-5.212,-4.457,-4.776,-4.635
529.063,-7.066,-1.426,3.564,-34.423,2.492,3.340,-4.553,-4.968,-5.285,-4.424,-4.741,-4.547
529.074,-9.630,-4.233,1.769,22.988,3.019,3.274,-4.653,-5.082,-5.392,-4.425,-4.734,-4.477
529.084,-4.015,-5.480,-0.032,-6.293,3.305,3.292,-4.723,-5.160,-5.470,-4.439,-4.749,-4.427
529.095,-19.640,-8.018,-1.704,3.769,2.977,3.266,-4.840,-5.243,-5.550,-4.466,-4.772,-4.394
529.105,-6.334,-10.060,-3.741,18.876,3.249,3.243,-4.969,-5.386,-5.689,-4.526,-4.829,-4.381
529.115,-12.926,-9.848,-5.202,-15.802,2.966,3.247,-5.014,-5.419,-5.721,-4.582,-4.884,-4.385
529.126,-19.518,-11.679,-6.575,6.892,2.782,3.198,-5.134,-5.522,-5.819,-4.651,-4.948,-4.403
529.136,-8.898,-12.258,-8.008,23.200,3.319,3.183,-5.208,-5.637,-5.932,-4.738,-5.033,-4.438
529.147,0.013,-11.119,-8.990,-9.814,3.262,3.212,-5.262,-5.703,-5.999,-4.821,-5.117,-4.486
529.157,11.488,-8.265,-9.140,-27.533,2.837,3.198,-5.265,-5.672,-5.966,-4.881,-5.175,-4.537
529.168,-6.700,-6.508,-8.610,34.350,3.006,3.155,-5.221,-5.661,-5.950,-4.917,-5.206,-4.586
529.178,-9.752,-5.075,-7.739,10.330,3.280,3.167,-5.161,-5.613,-5.902,-4.927,-5.215,-4.626
529.189,-6.578,-3.110,-6.578,-18.518,2.750,3.156,-5.066,-5.506,-5.793,-4.916,-5.202,-4.654
529.199,-0.719,-3.349,-5.702,15.629,2.611,3.089,-5.041,-5.475,-5.756,-4.905,-5.185,-4.671
529.210,-3.160,-4.371,-5.322,28.672,3.550,3.096,-5.016,-5.508,-5.787,-4.902,-5.182,-4.683
529.220,0.867,-3.032,-4.854,-11.029,2.776,3.098,-5.009,-5.456,-5.735,-4.895,-5.174,-4.691
529.231,11.976,-2.131,-4.336,-25.894,2.093,3.028,-5.012,-5.415,-5.688,-4.884,-5.157,-4.693
529.242,-5.724,-1.679,-3.438,26.328,2.853,2.964,-4.874,-5.364,-5.630,-4.847,-5.113,-4.675
529.253,-0.352,-1.774,-3.023,24.143,3.754,3.017,-4.856,-5.350,-5.618,-4.807,-5.075,-4.649
529.264,18.202,3.991,-1.488,-32.389,2.394,3.058,-4.744,-5.135,-5.404,-4.732,-5.001,-4.613
529.276,21.864,9.270,1.424,-3.156,1.508,2.854,-4.499,-4.854,-5.107,-4.608,-4.861,-4.551
529.287,17.836,10.447,4.003,35.721,2.964,2.806,-4.246,-4.691,-4.938,-4.452,-4.699,-4.461
529.298,16.371,12.432,6.449,0.684,2.898,2.860,-4.026,-4.458,-4.708,-4.265,-4.514,-4.343
529.309,22.597,14.151,8.709,-43.542,0.852,2.729,-3.899,-4.187,-4.426,-4.069,-4.308,-4.200
529.320,32.973,19.771,11.658,-7.433,0.513,2.431,-3.590,-3.812,-4.028,-3.848,-4.065,-4.033
529.331,39.565,22.256,14.445,6.404,1.192,2.277,-3.302,-3.524,-3.728,-3.585,-3.789,-3.833
529.342,32.607,24.118,17.211,25.844,1.873,2.213,-2.907,-3.200,-3.398,-3.294,-3.492,-3.609
529.354,27.479,23.793,19.299,8.425,2.291,2.224,-2.634,-2.922,-3.120,-2.991,-3.188,-3.360
529.365,21.986,23.064,20.647,21.872,3.459,2.279,-2.269,-2.639,-2.839,-2.688,-2.888,-3.094
529.376,36.879,26.169,22.116,50.865,5.379,2.541,-1.811,-2.225,-2.441,-2.358,-2.574,-2.814
529.387,16.249,24.931,23.316,19.885,5.705,2.929,-1.501,-1.898,-2.139,-2.006,-2.246,-2.517
529.399,22.230,24.839,23.929,1.232,5.961,3.313,-1.171,-1.551,-1.815,-1.647,-1.911,-2.193
529.410,27.235,25.429,24.405,9.175,6.519,3.726,-0.799,-1.177,-1.465,-1.284,-1.573,-1.863
529.422,30.653,26.709,24.907,6.948,6.138,4.056,-0.445,-0.783,-1.090,-0.912,-1.219,-1.517
529.435,8.680,23.673,25.080,7.170,5.679,4.271,-0.203,-0.502,-0.821,-0.543,-0.862,-1.162
529.447,12.342,23.382,24.779,-39.551,4.646,4.430,0.081,-0.174,-0.501,-0.201,-0.528,-0.811
529.459,15.150,20.192,23.678,-16.563,3.393,4.360,0.187,0.021,-0.299,0.089,-0.231,-0.478
529.471,14.295,18.727,22.357,34.691,3.390,4.180,0.379,0.233,-0.074,0.338,0.031,-0.172
529.482,4.163,14.268,20.285,42.306,4.148,4.078,0.468,0.300,0.000,0.542,0.242,0.100
529.494,-3.282,10.581,17.575,19.524,5.618,4.235,0.572,0.364,0.057,0.719,0.412,0.352
529.506,-7.677,4.888,14.153,-25.421,4.915,4.425,0.485,0.315,-0.000,0.847,0.531,0.576
529.517,-15.856,0.888,11.181,-24.970,3.305,4.355,0.254,0.211,-0.099,0.888,0.577,0.729
529.527,-23.546,-4.343,7.661,13.610,3.751,4.276,0.047,-0.017,-0.322,0.873,0.569,0.847
529.538,-21.593,-8.966,3.750,-7.167,3.194,4.199,-0.256,-0.287,-0.585,0.805,0.506,0.922
529.548,-27.941,-13.543,-0.245,-14.524,2.164,4.031,-0.587,-0.576,-0.863,0.687,0.400,0.956
529.559,-39.172,-18.666,-4.437,-2.360,1.910,3.827,-0.964,-0.935,-1.208,0.517,0.244,0.946
529.569,-49.304,-24.613,-8.928,-13.963,1.191,3.603,-1.418,-1.354,-1.612,0.292,0.035,0.889
529.580,-46.618,-31.362,-13.973,-43.669,-0.779,3.252,-1.985,-1.859,-2.094,-0.007,-0.242,0.781
529.590,-30.627,-37.529,-19.572,-44.956,-2.279,2.744,-2.660,-2.462,-2.664,-0.400,-0.603,0.611
529.601,-70.911,-42.452,-24.572,8.669,-2.361,2.195,-3.186,-2.973,-3.140,-0.825,-0.991,0.388
529.611,-69.202,-50.317,-30.399,30.832,-0.995,1.807,-3.881,-3.732,-3.874,-1.327,-1.468,0.105
529.622,-84.950,-55.333,-36.100,25.000,0.341,1.631,-4.542,-4.449,-4.578,-1.879,-2.009,-0.240
529.632,-58.338,-59.782,-41.817,13.498,1.356,1.587,-5.256,-5.205,-5.330,-2.477,-2.603,-0.643
529.642,-66.883,-64.353,-47.170,-17.704,1.023,1.555,-6.036,-5.973,-6.096,-3.102,-3.225,-1.092
529.653,-88.490,-68.831,-52.040,-0.411,0.910,1.478,-6.796,-6.729,-6.846,-3.766,-3.883,-1.595
529.663,-77.625,-72.333,-56.772,23.426,1.651,1.443,-7.545,-7.501,-7.616,-4.466,-4.580,-2.143
529.674,-72.620,-73.656,-60.909,19.460,2.568,1.532,-8.271,-8.257,-8.376,-5.192,-5.311,-2.740
529.684,-72.742,-75.720,-64.436,-3.803,2.708,1.664,-9.035,-9.017,-9.144,-5.924,-6.051,-3.372
529.695,-53.088,-75.522,-67.329,-5.200,2.530,1.756,-9.742,-9.709,-9.841,-6.659,-6.791,-4.028
529.705,-49.792,-73.983,-69.245,21.019,2.890,1.837,-10.384,-10.367,-10.504,-7.393,-7.529,-4.713
529.716,-66.883,-72.825,-70.175,21.009,3.154,1.948,-10.990,-10.986,-11.129,-8.091,-8.234,-5.401
529.726,-66.272,-71.575,-70.482,-3.533,2.343,2.009,-11.605,-11.551,-11.697,-8.768,-8.914,-6.089
529.737,-45.886,-69.581,-70.542,-18.174,2.090,2.041,-12.214,-12.133,-12.280,-9.437,-9.584,-6.772
529.747,-46.008,-65.974,-69.768,5.928,2.126,2.042,-12.714,-12.633,-12.780,-10.070,-10.216,-7.446
529.758,-64.441,-63.914,-68.345,12.492,2.588,2.087,-13.181,-13.123,-13.272,-10.670,-10.818,-8.114
529.768,-51.990,-60.314,-66.513,-14.957,2.502,2.159,-13.582,-13.509,-13.662,-11.224,-11.377,-8.752
529.779,-19.152,-54.575,-64.163,-28.808,1.843,2.161,-13.960,-13.829,-13.981,-11.741,-11.893,-9.363
529.789,-32.702,-49.009,-60.803,-1.603,1.570,2.100,-14.225,-14.075,-14.222,-12.193,-12.340,-9.940
529.800,-34.777,-44.097,-56.980,10.949,2.016,2.072,-14.415,-14.289,-14.434,-12.583,-12.727,-10.472
