R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,70,1,70,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
685.869,72.159,77.662,82.856,24.286,-2.446,-3.286,22.007,22.218,22.372,20.249,20.402,18.438
685.879,35.903,69.657,80.317,40.497,-1.066,-3.142,22.454,22.581,22.724,20.881,21.025,19.157
685.890,12.586,58.004,75.833,26.258,0.572,-2.845,22.633,22.738,22.861,21.418,21.541,19.835
685.900,8.192,46.288,69.436,5.345,0.323,-2.556,22.616,22.744,22.848,21.830,21.934,20.461
685.911,-12.316,34.797,61.852,12.783,0.602,-2.284,22.522,22.643,22.728,22.112,22.197,20.995
685.921,-15.612,21.740,52.865,1.943,0.726,-2.004,22.217,22.339,22.405,22.257,22.324,21.439
685.933,-35.266,4.320,39.404,-21.425,0.215,-1.690,21.641,21.788,21.834,22.220,22.265,21.787
685.945,-30.871,-7.879,25.822,-48.555,-1.463,-1.554,21.028,21.244,21.280,22.000,22.036,21.960
685.957,-48.205,-22.475,12.069,-34.147,-2.964,-1.618,20.170,20.452,20.492,21.605,21.645,21.974
685.969,-53.821,-35.111,-1.559,-17.404,-3.674,-1.829,19.242,19.563,19.617,21.045,21.098,21.823
685.981,-59.802,-43.230,-14.102,-0.085,-3.421,-2.038,18.319,18.627,18.695,20.358,20.426,21.516
685.992,-67.005,-48.391,-24.463,-9.033,-3.189,-2.178,17.402,17.711,17.788,19.610,19.687,21.077
686.004,-66.517,-52.976,-33.027,-1.758,-3.249,-2.308,16.459,16.771,16.856,18.800,18.885,20.523
686.017,-66.028,-55.797,-40.020,41.194,-2.386,-2.406,15.510,15.770,15.861,17.922,18.013,19.863
686.027,-72.132,-57.586,-44.193,36.702,-1.006,-2.311,14.856,15.007,15.091,17.211,17.295,19.279
686.037,-74.696,-60.103,-47.923,-44.338,-2.278,-2.227,14.028,14.211,14.289,16.492,16.570,18.669
686.048,-19.396,-58.810,-51.048,-45.453,-3.919,-2.336,13.239,13.495,13.580,15.726,15.811,18.007
686.058,-57.361,-57.465,-52.640,-0.460,-4.351,-2.548,12.558,12.840,12.939,14.981,15.080,17.321
686.069,-65.418,-58.503,-53.964,15.606,-3.541,-2.684,11.847,12.087,12.195,14.241,14.349,16.622
686.079,-64.075,-59.867,-55.187,8.253,-2.967,-2.718,11.141,11.361,11.471,13.495,13.605,15.904
686.090,-66.272,-61.661,-56.714,28.726,-1.612,-2.662,10.418,10.541,10.647,12.740,12.846,15.185
686.100,-71.522,-64.049,-58.487,47.323,-0.083,-2.508,9.638,9.652,9.747,11.968,12.063,14.452
686.111,-110.341,-69.223,-60.509,28.917,1.353,-2.186,8.776,8.728,8.800,11.192,11.264,13.707
686.121,-95.570,-75.312,-63.799,-22.045,1.018,-1.836,7.703,7.659,7.706,10.349,10.397,12.939
686.132,-69.324,-78.867,-67.446,-38.461,-0.715,-1.671,6.635,6.652,6.688,9.448,9.484,12.137
686.143,-111.928,-84.725,-71.197,-38.887,-2.119,-1.679,5.402,5.508,5.545,8.484,8.521,11.289
686.153,-102.895,-88.657,-75.232,-16.565,-2.821,-1.775,4.226,4.389,4.432,7.485,7.528,10.421
686.164,-112.416,-93.738,-79.268,-12.773,-3.099,-1.893,3.087,3.258,3.309,6.453,6.504,9.515
686.174,-94.471,-97.485,-83.645,18.044,-2.705,-2.008,1.921,2.064,2.123,5.372,5.430,8.573
686.185,-101.064,-100.227,-87.612,50.521,-1.028,-2.003,0.857,0.897,0.955,4.273,4.331,7.592
686.196,-125.600,-102.230,-91.012,44.973,1.525,-1.764,-0.239,-0.288,-0.247,3.157,3.198,6.563
686.206,-119.863,-106.518,-94.488,-1.752,2.376,-1.403,-1.393,-1.507,-1.490,2.043,2.060,5.523
686.217,-106.679,-108.499,-97.818,-49.850,-0.182,-1.217,-2.683,-2.673,-2.670,0.896,0.900,4.455
686.227,-121.694,-111.497,-100.983,-34.719,-1.443,-1.211,-4.051,-3.936,-3.933,-0.286,-0.283,3.359
686.238,-134.634,-114.299,-104.042,3.934,-1.629,-1.273,-5.364,-5.244,-5.237,-1.500,-1.493,2.235
686.248,-113.149,-114.629,-106.636,14.566,-1.133,-1.280,-6.526,-6.432,-6.424,-2.715,-2.708,1.088
686.259,-106.801,-113.583,-108.571,2.881,-0.803,-1.244,-7.701,-7.626,-7.622,-3.935,-3.930,-0.085
686.269,-129.018,-112.540,-109.365,-2.837,-0.913,-1.211,-8.773,-8.694,-8.691,-5.103,-5.101,-1.253
686.280,-116.811,-113.795,-110.376,33.757,-0.393,-1.167,-9.892,-9.884,-9.885,-6.276,-6.277,-2.420
686.290,-104.359,-112.517,-111.137,36.015,1.027,-1.019,-10.955,-11.014,-11.026,-7.441,-7.453,-3.591
686.301,-123.525,-112.106,-111.372,0.730,1.486,-0.771,-12.083,-12.142,-12.171,-8.583,-8.612,-4.764
686.312,-111.806,-110.003,-111.173,-30.753,0.367,-0.593,-13.176,-13.195,-13.236,-9.716,-9.757,-5.938
686.322,-79.945,-106.604,-110.463,-36.686,-1.484,-0.621,-14.217,-14.170,-14.209,-10.823,-10.862,-7.092
686.333,-64.930,-102.073,-108.903,-18.061,-1.717,-0.722,-15.128,-15.041,-15.073,-11.880,-11.912,-8.221
686.344,-85.072,-96.440,-106.134,13.772,-1.478,-0.811,-15.856,-15.783,-15.809,-12.857,-12.883,-9.312
686.354,-68.714,-93.693,-103.381,-4.508,-1.317,-0.846,-16.664,-16.601,-16.624,-13.795,-13.819,-10.369
686.365,-72.498,-90.327,-100.401,-22.512,-1.808,-0.911,-17.428,-17.350,-17.370,-14.704,-14.723,-11.404
686.375,-79.212,-86.451,-97.090,-17.044,-2.729,-1.051,-18.137,-18.009,-18.019,-15.553,-15.563,-12.384
686.386,-68.226,-84.258,-94.036,25.525,-1.941,-1.167,-18.781,-18.695,-18.697,-16.374,-16.376,-13.330
686.396,-73.719,-82.397,-91.388,40.649,-0.510,-1.151,-19.456,-19.446,-19.449,-17.178,-17.182,-14.250
686.407,-76.893,-80.875,-88.866,1.205,0.032,-1.025,-20.104,-20.125,-20.137,-17.935,-17.947,-15.126
686.418,-59.925,-78.208,-86.497,-6.540,-0.693,-0.973,-20.765,-20.760,-20.776,-18.683,-18.699,-15.983
686.428,-60.901,-73.512,-83.624,-9.715,-1.414,-1.001,-21.304,-21.279,-21.293,-19.377,-19.391,-16.792
686.439,-58.460,-67.837,-80.057,-5.821,-1.629,-1.056,-21.725,-21.697,-21.707,-20.010,-20.020,-17.563
686.449,-28.674,-58.485,-75.352,-24.544,-2.025,-1.123,-21.939,-21.878,-21.884,-20.552,-20.558,-18.279
686.460,-10.240,-47.191,-69.167,7.191,-2.063,-1.231,-21.949,-21.885,-21.884,-20.985,-20.983,-18.935
686.471,2.943,-34.051,-61.344,20.113,-1.522,-1.279,-21.707,-21.691,-21.686,-21.287,-21.282,-19.522
686.481,30.043,-19.833,-52.150,11.105,-0.756,-1.243,-21.311,-21.338,-21.336,-21.437,-21.435,-20.006
686.491,46.767,-3.751,-41.269,21.234,-0.179,-1.183,-20.674,-20.738,-20.740,-21.413,-21.416,-20.365
686.501,64.590,12.522,-29.119,20.762,0.553,-1.038,-19.900,-19.998,-20.010,-21.221,-21.234,-20.595
686.513,92.179,32.502,-11.974,29.832,0.503,-0.892,-18.865,-18.992,-19.014,-20.778,-20.801,-20.676
686.525,94.864,52.454,6.513,4.308,1.150,-0.659,-17.503,-17.672,-17.711,-20.073,-20.113,-20.540
686.537,125.627,71.382,24.884,-27.707,0.736,-0.445,-16.088,-16.225,-16.279,-19.167,-19.221,-20.185
686.549,128.313,86.125,42.622,-45.560,0.055,-0.315,-14.624,-14.721,-14.784,-18.073,-18.136,-19.619
686.561,122.331,96.383,58.678,-37.393,-0.986,-0.304,-13.123,-13.180,-13.244,-16.844,-16.907,-18.858
686.573,134.783,106.995,73.189,-34.931,-3.152,-0.560,-11.551,-11.507,-11.553,-15.512,-15.558,-17.926
686.585,115.373,112.130,85.185,-26.722,-3.967,-0.922,-9.981,-9.928,-9.948,-14.099,-14.120,-16.837
686.596,114.640,117.109,94.916,-18.250,-4.383,-1.315,-8.418,-8.365,-8.359,-12.669,-12.663,-15.649
686.608,119.401,120.054,102.604,-6.501,-5.076,-1.735,-6.936,-6.873,-6.839,-11.216,-11.182,-14.372
686.620,119.157,123.315,109.065,-3.623,-5.442,-2.165,-5.385,-5.331,-5.268,-9.737,-9.675,-13.030
686.632,119.401,124.317,113.984,20.602,-4.628,-2.509,-3.782,-3.811,-3.726,-8.236,-8.151,-11.630
686.644,109.147,122.347,116.960,28.809,-3.639,-2.698,-2.282,-2.414,-2.318,-6.759,-6.662,-10.204
686.656,132.707,122.258,118.426,17.990,-3.204,-2.779,-0.851,-1.027,-0.925,-5.295,-5.193,-8.750
686.667,128.313,121.601,119.452,12.253,-2.676,-2.797,0.564,0.345,0.447,-3.856,-3.754,-7.313
686.679,108.292,119.606,119.974,27.122,-1.491,-2.731,1.997,1.716,1.813,-2.428,-2.330,-5.879
686.691,113.664,114.742,118.805,27.515,0.365,-2.464,3.315,2.931,3.009,-1.043,-0.964,-4.454
686.703,117.936,108.608,115.967,-26.694,-0.174,-2.131,4.397,4.025,4.081,0.265,0.321,-3.062
686.715,74.844,99.909,111.917,-35.780,-0.790,-1.912,5.348,5.007,5.048,1.494,1.534,-1.709
686.726,92.179,88.628,105.215,-57.277,-1.922,-1.787,5.961,5.657,5.689,2.544,2.576,-0.450
686.738,52.749,77.810,97.767,-36.822,-3.007,-1.871,6.497,6.270,6.307,3.470,3.507,0.718
686.750,42.739,64.465,88.546,-0.809,-3.931,-2.115,6.773,6.616,6.669,4.223,4.277,1.773
686.761,34.682,51.711,77.988,9.405,-3.505,-2.325,6.949,6.776,6.843,4.807,4.873,2.695
686.773,5.994,37.609,66.751,40.649,-1.687,-2.381,7.083,6.818,6.888,5.254,5.324,3.486
686.785,10.267,27.249,55.305,15.620,0.543,-2.108,7.191,6.811,6.863,5.578,5.629,4.145
686.797,19.301,17.524,44.121,-43.058,-0.250,-1.736,7.089,6.721,6.747,5.784,5.811,4.666
686.809,4.163,11.042,34.151,-16.240,-2.228,-1.749,6.899,6.625,6.652,5.874,5.901,5.058
686.820,0.745,3.988,25.001,0.359,-2.654,-1.871,6.617,6.370,6.404,5.866,5.901,5.332
686.832,6.361,0.479,17.383,-0.912,-2.411,-1.945,6.463,6.203,6.242,5.807,5.846,5.505
686.844,-14.757,-5.102,10.901,-15.151,-2.240,-1.983,6.245,5.985,6.026,5.710,5.751,5.597
686.855,-23.791,-10.358,4.781,-39.554,-3.928,-2.135,5.842,5.657,5.708,5.537,5.587,5.616
686.867,-33.190,-17.585,-1.406,-15.965,-5.338,-2.509,5.345,5.210,5.284,5.280,5.354,5.559
686.879,-28.552,-22.218,-7.613,14.045,-5.228,-2.903,4.906,4.753,4.851,4.944,5.042,5.426
686.890,-42.590,-25.850,-13.079,4.690,-4.514,-3.126,4.481,4.280,4.391,4.573,4.684,5.224
686.902,-41.125,-30.096,-18.189,-18.658,-4.787,-3.302,3.887,3.701,3.823,4.153,4.275,4.961
686.914,-34.777,-32.206,-22.367,8.324,-4.946,-3.540,3.354,3.187,3.323,3.703,3.839,4.644
686.926,-57.727,-35.738,-25.916,28.367,-4.371,-3.715,2.913,2.673,2.819,3.234,3.380,4.280
686.937,-79.456,-42.535,-30.264,20.674,-3.667,-3.736,2.221,1.948,2.095,2.708,2.855,3.874
686.949,-25.622,-42.253,-34.400,1.233,-3.102,-3.674,1.644,1.333,1.475,2.139,2.281,3.420
686.961,-20.495,-39.832,-36.627,16.648,-2.614,-3.594,1.177,0.837,0.973,1.599,1.735,2.935
686.973,-51.013,-39.270,-37.318,31.578,-1.420,-3.411,0.803,0.386,0.509,1.106,1.229,2.440
686.985,-46.741,-39.555,-37.756,6.340,-0.678,-3.120,0.415,-0.063,0.039,0.631,0.734,1.946
686.996,-12.316,-37.028,-38.121,-22.605,-1.554,-2.884,-0.043,-0.500,-0.414,0.144,0.230,1.446
687.008,-26.842,-35.594,-37.549,-16.768,-2.578,-2.808,-0.486,-0.896,-0.815,-0.308,-0.227,0.960
687.020,-34.533,-33.831,-36.370,-8.204,-2.826,-2.808,-0.796,-1.202,-1.121,-0.729,-0.648,0.490
687.032,-34.655,-30.892,-34.708,-8.855,-3.000,-2.821,-1.064,-1.464,-1.384,-1.121,-1.040,0.039
687.043,-22.082,-29.668,-33.267,-30.490,-3.406,-2.845,-1.400,-1.785,-1.703,-1.496,-1.414,-0.387
687.055,-14.269,-25.298,-31.332,-19.263,-5.005,-3.027,-1.746,-2.041,-1.947,-1.860,-1.766,-0.802
687.067,-29.040,-20.932,-28.209,24.163,-5.066,-3.325,-1.854,-2.178,-2.066,-2.157,-2.045,-1.180
687.079,-16.466,-19.721,-25.683,22.664,-2.828,-3.360,-1.973,-2.411,-2.297,-2.418,-2.304,-1.521
687.091,10.999,-15.513,-23.261,-21.160,-2.542,-3.240,-2.149,-2.567,-2.462,-2.647,-2.542,-1.834
687.103,-0.719,-12.403,-20.253,2.495,-2.664,-3.183,-2.268,-2.683,-2.582,-2.825,-2.724,-2.109
687.113,-3.893,-9.405,-17.698,-6.832,-2.663,-3.128,-2.258,-2.674,-2.578,-2.936,-2.839,-2.316
687.123,-13.048,-7.588,-15.281,-14.307,-2.812,-3.082,-2.319,-2.725,-2.632,-3.030,-2.937,-2.500
687.134,-4.015,-5.540,-13.027,-2.442,-2.537,-3.049,-2.326,-2.750,-2.660,-3.106,-3.015,-2.659
687.144,4.285,-2.751,-10.693,-14.821,-2.728,-3.017,-2.296,-2.711,-2.623,-3.154,-3.066,-2.793
687.155,-9.020,-1.832,-8.474,-18.402,-3.193,-3.020,-2.322,-2.709,-2.621,-3.182,-3.094,-2.902
687.165,12.098,-0.176,-6.648,-13.610,-3.685,-3.063,-2.342,-2.698,-2.607,-3.207,-3.117,-2.990
687.176,23.207,3.919,-4.370,11.880,-3.529,-3.131,-2.173,-2.541,-2.446,-3.197,-3.103,-3.056
687.186,7.703,5.887,-1.863,39.339,-2.682,-3.149,-1.966,-2.401,-2.306,-3.148,-3.053,-3.096
687.197,4.896,5.548,-0.003,39.926,-1.260,-3.049,-1.827,-2.361,-2.273,-3.090,-3.002,-3.113
687.207,-13.658,4.266,1.278,33.026,0.267,-2.812,-1.737,-2.346,-2.275,-3.028,-2.957,-3.112
687.218,-5.846,3.002,1.806,22.870,1.171,-2.481,-1.706,-2.355,-2.307,-2.976,-2.927,-3.101
687.228,-10.851,-0.329,1.525,7.639,1.490,-2.124,-1.804,-2.445,-2.421,-2.945,-2.921,-3.087
687.239,-29.528,-5.489,0.274,-5.922,1.245,-1.803,-2.002,-2.626,-2.624,-2.956,-2.953,-3.079
687.249,-12.560,-9.667,-2.001,-0.399,1.072,-1.544,-2.245,-2.857,-2.872,-3.026,-3.041,-3.090
687.260,-36.730,-15.378,-4.843,22.236,1.638,-1.287,-2.528,-3.163,-3.196,-3.140,-3.173,-3.126
687.270,-44.909,-22.910,-8.830,47.999,3.172,-0.946,-2.912,-3.629,-3.684,-3.324,-3.380,-3.196
687.281,-85.682,-34.502,-14.224,35.433,4.651,-0.495,-3.538,-4.306,-4.392,-3.593,-3.679,-3.313
687.292,-76.160,-44.107,-21.080,10.739,4.912,-0.001,-4.338,-5.102,-5.222,-3.988,-4.107,-3.498
687.302,-74.818,-52.640,-28.398,-18.025,4.111,0.413,-5.172,-5.894,-6.041,-4.460,-4.607,-3.747
687.313,-99.232,-62.488,-36.025,-30.256,2.666,0.676,-6.100,-6.772,-6.936,-5.024,-5.188,-4.071
687.323,-88.490,-68.576,-43.625,-21.913,1.333,0.775,-7.005,-7.621,-7.791,-5.681,-5.851,-4.475
687.334,-91.298,-75.060,-50.944,-5.456,0.773,0.780,-7.954,-8.544,-8.715,-6.405,-6.575,-4.953
687.344,-108.510,-81.906,-58.073,7.938,0.837,0.776,-8.963,-9.553,-9.723,-7.192,-7.362,-5.502
687.355,-112.905,-88.548,-65.197,13.672,1.104,0.795,-10.065,-10.670,-10.840,-8.060,-8.231,-6.130
687.365,-112.538,-94.242,-71.987,3.424,1.153,0.831,-11.153,-11.760,-11.932,-8.968,-9.141,-6.817
687.376,-108.266,-98.173,-78.170,-15.816,0.637,0.839,-12.244,-12.812,-12.985,-9.920,-10.093,-7.568
687.386,-96.181,-100.434,-83.649,-27.541,-0.422,0.771,-13.379,-13.876,-14.044,-10.917,-11.085,-8.382
687.397,-93.739,-101.692,-88.119,-41.455,-1.882,0.586,-14.512,-14.913,-15.067,-11.936,-12.091,-9.247
687.408,-100.209,-103.163,-91.779,-40.347,-3.137,0.307,-15.672,-15.979,-16.114,-12.983,-13.118,-10.162
687.419,-102.895,-103.264,-94.540,-29.188,-3.881,-0.041,-16.723,-16.966,-17.076,-14.021,-14.131,-11.097
687.429,-114.370,-103.830,-96.702,-16.651,-4.368,-0.408,-17.778,-17.988,-18.073,-15.056,-15.140,-12.050
687.440,-112.050,-104.389,-98.613,-2.623,-4.229,-0.748,-18.840,-19.060,-19.121,-16.095,-16.155,-13.015
687.450,-105.092,-104.800,-100.183,7.903,-3.704,-1.024,-19.855,-20.108,-20.150,-17.128,-17.170,-13.993
687.461,-116.689,-104.688,-101.167,6.484,-3.080,-1.217,-20.807,-21.096,-21.124,-18.157,-18.185,-14.995
687.472,-104.359,-101.609,-101.438,-2.624,-2.971,-1.368,-21.672,-21.968,-21.986,-19.146,-19.164,-15.981
687.482,-83.607,-97.819,-100.844,-26.816,-3.331,-1.510,-22.489,-22.760,-22.768,-20.092,-20.099,-16.957
687.493,-67.859,-92.851,-99.368,-38.680,-4.313,-1.709,-23.293,-23.500,-23.494,-21.005,-20.999,-17.926
687.504,-51.501,-84.856,-96.328,-41.624,-5.667,-2.013,-23.867,-23.992,-23.965,-21.838,-21.811,-18.866
687.514,-35.144,-74.820,-91.762,-25.031,-6.471,-2.380,-24.252,-24.333,-24.281,-22.562,-22.510,-19.741
687.525,-29.894,-65.053,-85.871,-6.318,-6.043,-2.708,-24.481,-24.590,-24.515,-23.185,-23.110,-20.564
687.535,-9.386,-52.647,-78.541,-27.102,-6.036,-2.978,-24.524,-24.623,-24.530,-23.679,-23.585,-21.310
687.546,29.799,-34.301,-66.536,-31.668,-7.187,-3.402,-24.393,-24.412,-24.289,-24.009,-23.886,-21.961
687.558,42.128,-13.528,-52.020,-8.358,-7.403,-3.869,-23.926,-23.930,-23.775,-24.126,-23.971,-22.462
687.569,41.396,1.813,-36.619,14.378,-6.319,-4.217,-23.317,-23.380,-23.202,-24.037,-23.859,-22.796
687.581,58.608,20.905,-20.389,7.705,-4.736,-4.334,-22.362,-22.502,-22.317,-23.732,-23.547,-22.964
687.592,65.689,37.196,-3.862,-2.182,-4.037,-4.315,-21.384,-21.557,-21.374,-23.221,-23.038,-22.942
687.604,95.353,51.125,11.850,22.899,-3.354,-4.256,-20.332,-20.553,-20.376,-22.554,-22.376,-22.733
687.616,110.368,64.877,27.089,35.334,-2.589,-4.113,-19.058,-19.325,-19.158,-21.711,-21.544,-22.343
687.628,109.391,75.981,41.320,12.517,-0.916,-3.810,-17.597,-17.965,-17.819,-20.692,-20.547,-21.772
687.640,93.277,82.132,53.746,-34.499,-2.039,-3.529,-16.318,-16.646,-16.521,-19.557,-19.432,-21.032
687.650,119.279,88.161,61.721,-13.851,-2.818,-3.459,-15.180,-15.482,-15.362,-18.573,-18.454,-20.320
687.660,102.189,93.515,69.360,-1.269,-2.974,-3.421,-13.944,-14.242,-14.125,-17.526,-17.410,-19.531
687.671,113.664,97.064,75.927,-8.416,-3.101,-3.383,-12.804,-13.094,-12.980,-16.474,-16.361,-18.693
687.681,96.329,99.446,81.680,-17.759,-3.553,-3.369,-11.668,-11.937,-11.825,-15.378,-15.266,-17.783
687.691,115.617,102.877,86.621,-29.358,-4.428,-3.420,-10.485,-10.716,-10.601,-14.236,-14.121,-16.798
687.702,112.565,107.031,91.461,-39.254,-5.532,-3.569,-9.214,-9.398,-9.273,-13.052,-12.927,-15.761
687.713,127.458,110.549,95.832,-30.956,-6.553,-3.808,-7.975,-8.122,-7.982,-11.856,-11.715,-14.687
687.723,141.130,114.798,100.180,-8.610,-6.525,-4.059,-6.578,-6.741,-6.584,-10.623,-10.467,-13.576
687.734,130.876,118.792,104.624,19.601,-5.853,-4.254,-5.079,-5.286,-5.116,-9.331,-9.161,-12.414
687.745,137.956,122.009,108.709,31.347,-4.637,-4.327,-3.595,-3.874,-3.700,-8.027,-7.853,-11.233
687.755,126.726,124.302,112.436,33.828,-2.667,-4.241,-2.130,-2.489,-2.322,-6.691,-6.524,-10.015
687.766,136.980,127.972,116.079,7.730,-2.918,-4.116,-0.688,-1.007,-0.849,-5.326,-5.168,-8.766
687.776,147.844,131.066,119.508,-15.104,-4.228,-4.094,0.711,0.445,0.601,-3.953,-3.796,-7.494
687.787,147.112,132.586,122.607,-9.180,-4.415,-4.118,2.142,1.874,2.031,-2.564,-2.407,-6.194
687.798,136.736,132.204,125.015,16.585,-3.832,-4.125,3.563,3.258,3.415,-1.154,-0.997,-4.851
687.808,107.926,128.399,126.244,30.297,-2.511,-4.027,4.854,4.476,4.626,0.215,0.364,-3.513
687.819,94.376,122.692,125.892,8.085,-2.590,-3.896,5.909,5.556,5.697,1.518,1.658,-2.187
687.829,86.197,114.877,123.765,9.756,-2.171,-3.756,6.841,6.470,6.600,2.736,2.866,-0.886
687.840,67.398,104.284,119.693,37.440,-1.216,-3.571,7.596,7.167,7.285,3.851,3.968,0.377
687.850,56.655,93.818,114.048,15.006,-0.508,-3.296,8.210,7.772,7.871,4.860,4.958,1.584
687.861,58.486,83.824,107.184,-0.493,-0.393,-3.028,8.715,8.278,8.358,5.760,5.840,2.728
687.872,37.978,72.460,99.413,2.704,-0.810,-2.829,9.059,8.642,8.708,6.535,6.601,3.777
687.882,12.586,59.740,90.621,15.285,-1.095,-2.678,9.236,8.842,8.898,7.177,7.233,4.730
687.893,6.239,47.473,80.908,-11.912,-1.150,-2.497,9.307,8.935,8.979,7.685,7.728,5.575
687.903,-0.963,36.701,70.739,-20.783,-1.857,-2.396,9.271,8.917,8.954,8.060,8.096,6.310
687.914,-0.352,28.090,60.791,-4.182,-2.159,-2.375,9.217,8.878,8.913,8.335,8.369,6.948
687.924,-17.687,19.268,51.166,13.281,-1.847,-2.336,9.089,8.727,8.759,8.511,8.543,7.468
687.935,-21.105,11.568,41.790,9.524,-1.255,-2.252,8.860,8.471,8.497,8.596,8.621,7.888
687.946,-19.762,5.121,33.145,-14.941,-1.654,-2.177,8.628,8.245,8.265,8.613,8.634,8.210
687.956,-2.306,0.969,25.335,-31.319,-2.911,-2.197,8.392,8.041,8.063,8.568,8.590,8.444
687.967,-6.090,-1.479,18.893,-25.625,-3.497,-2.296,8.221,7.907,7.935,8.493,8.522,8.604
687.977,1.844,-4.245,13.228,-13.908,-3.993,-2.443,7.979,7.698,7.736,8.379,8.417,8.701
687.988,-9.264,-6.568,8.491,-19.599,-4.455,-2.601,7.754,7.503,7.551,8.244,8.292,8.740
687.998,-12.072,-9.666,4.167,-38.675,-5.335,-2.797,7.447,7.235,7.297,8.073,8.135,8.730
688.009,-27.819,-12.962,0.192,-39.658,-6.245,-3.074,7.091,6.914,6.994,7.864,7.944,8.675
688.019,-12.682,-14.201,-3.389,-40.965,-7.459,-3.431,6.732,6.614,6.718,7.619,7.724,8.578
688.030,-16.710,-15.533,-6.278,-30.734,-7.318,-3.778,6.429,6.343,6.471,7.369,7.498,8.446
688.041,-28.918,-18.308,-9.073,21.118,-6.731,-4.087,6.075,5.961,6.110,7.091,7.240,8.282
688.051,-41.736,-20.818,-11.698,25.936,-5.357,-4.259,5.784,5.590,5.751,6.802,6.963,8.091
688.062,-27.209,-21.297,-14.063,6.087,-4.914,-4.313,5.487,5.263,5.427,6.502,6.666,7.872
688.072,-27.941,-23.435,-16.203,15.432,-4.100,-4.321,5.177,4.920,5.084,6.205,6.369,7.638
688.082,-23.424,-23.956,-18.097,20.064,-3.143,-4.266,4.913,4.614,4.774,5.905,6.064,7.388
688.092,-18.908,-23.656,-19.547,28.163,-2.222,-4.116,4.685,4.329,4.477,5.605,5.753,7.119
688.103,-22.082,-23.880,-20.602,9.498,-1.719,-3.904,4.431,4.042,4.175,5.308,5.440,6.834
688.113,-24.035,-24.803,-21.679,-28.258,-2.219,-3.708,4.055,3.691,3.809,5.006,5.124,6.546
688.124,-22.448,-25.098,-22.556,-46.710,-3.750,-3.641,3.686,3.369,3.482,4.693,4.806,6.249
688.134,-5.480,-23.416,-22.903,-40.297,-5.433,-3.759,3.406,3.163,3.283,4.384,4.505,5.948
688.145,-21.227,-24.523,-23.174,-27.176,-5.815,-3.935,3.044,2.855,2.987,4.070,4.202,5.641
688.155,-34.655,-26.088,-23.657,0.550,-5.703,-4.101,2.711,2.518,2.661,3.746,3.889,5.332
688.166,-55.774,-29.682,-24.821,2.521,-5.203,-4.203,2.242,2.015,2.165,3.385,3.535,5.009
688.176,-48.205,-32.601,-26.500,-10.406,-5.013,-4.259,1.774,1.533,1.686,3.002,3.155,4.677
688.187,-32.214,-32.931,-28.195,-5.400,-4.704,-4.307,1.352,1.088,1.244,2.597,2.753,4.327
688.197,-27.453,-33.061,-29.423,-1.733,-4.661,-4.347,0.985,0.709,0.867,2.204,2.363,3.968
688.208,-27.941,-32.312,-30.328,8.175,-4.221,-4.350,0.626,0.318,0.476,1.820,1.977,3.606
688.218,-38.073,-32.535,-30.917,-26.066,-4.589,-4.339,0.205,-0.080,0.075,1.449,1.606,3.245
688.228,-39.416,-31.530,-31.037,-33.854,-5.147,-4.391,-0.149,-0.407,-0.248,1.071,1.230,2.863
688.239,-46.130,-32.356,-31.243,-48.218,-6.725,-4.549,-0.643,-0.823,-0.654,0.685,0.855,2.485
688.249,-17.809,-28.901,-30.893,-50.072,-7.646,-4.795,-0.952,-1.052,-0.866,0.314,0.500,2.108
688.260,-23.546,-26.166,-29.863,-18.407,-7.013,-5.006,-1.175,-1.278,-1.078,-0.020,0.179,1.741
688.270,-17.687,-23.738,-28.511,13.777,-6.590,-5.186,-1.368,-1.493,-1.281,-0.329,-0.117,1.387
688.281,-19.518,-19.770,-26.547,15.343,-5.768,-5.273,-1.435,-1.614,-1.397,-0.596,-0.378,1.048
688.292,-17.199,-16.423,-24.224,8.306,-5.016,-5.271,-1.504,-1.722,-1.506,-0.816,-0.600,0.737
688.302,-6.090,-11.026,-21.274,-1.990,-4.539,-5.222,-1.450,-1.702,-1.490,-0.982,-0.770,0.458
688.313,11.976,-4.604,-17.651,-18.809,-4.717,-5.169,-1.348,-1.603,-1.396,-1.089,-0.882,0.215
688.323,37.978,5.127,-12.725,-37.495,-6.283,-5.217,-1.076,-1.279,-1.069,-1.111,-0.902,0.021
688.333,43.105,14.398,-6.643,-33.670,-7.073,-5.380,-0.752,-0.890,-0.670,-1.047,-0.827,-0.111
688.343,50.063,23.867,0.265,6.499,-6.114,-5.474,-0.179,-0.387,-0.161,-0.877,-0.651,-0.178
688.354,72.891,34.716,7.963,29.791,-4.957,-5.466,0.556,0.251,0.475,-0.602,-0.378,-0.170
688.364,64.834,43.770,16.100,-1.290,-4.406,-5.365,1.223,0.876,1.092,-0.230,-0.014,-0.081
