R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,60,1,60,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
639.446,-15.368,-7.907,-6.618,11.830,6.189,2.681,-0.268,-0.410,-0.595,-0.343,-0.528,-0.350
639.458,-25.866,-9.948,-7.223,12.027,4.865,2.972,-0.438,-0.510,-0.712,-0.405,-0.607,-0.414
639.469,-10.973,-9.371,-7.862,17.957,4.168,3.111,-0.534,-0.572,-0.782,-0.487,-0.697,-0.485
639.481,-9.386,-9.591,-8.596,40.187,5.381,3.327,-0.601,-0.712,-0.934,-0.577,-0.799,-0.563
639.493,-23.058,-11.022,-8.948,30.993,6.668,3.682,-0.631,-0.765,-1.008,-0.639,-0.882,-0.641
639.505,-11.583,-11.414,-9.800,29.591,8.043,4.155,-0.711,-0.890,-1.161,-0.719,-0.991,-0.723
639.517,-10.362,-10.305,-10.067,22.927,8.964,4.711,-0.731,-0.939,-1.243,-0.780,-1.085,-0.808
639.528,-11.461,-9.910,-9.896,14.264,9.082,5.247,-0.783,-0.975,-1.311,-0.823,-1.158,-0.886
639.540,-23.546,-10.718,-9.730,-0.714,8.221,5.651,-0.872,-1.005,-1.364,-0.862,-1.222,-0.957
639.552,-1.451,-9.108,-9.772,-13.494,6.965,5.856,-0.951,-1.008,-1.378,-0.921,-1.292,-1.028
639.563,-9.630,-7.196,-9.173,-15.237,5.043,5.836,-1.036,-1.015,-1.382,-0.968,-1.335,-1.087
639.573,-17.077,-7.287,-8.396,-17.537,3.810,5.652,-1.099,-1.020,-1.374,-1.000,-1.354,-1.130
639.584,-3.526,-3.368,-6.944,-33.370,2.815,5.387,-0.992,-0.883,-1.219,-1.016,-1.352,-1.169
639.596,-7.921,-1.008,-5.049,-40.112,1.468,4.997,-0.915,-0.754,-1.065,-1.009,-1.320,-1.194
639.608,6.239,2.743,-3.009,-25.073,0.237,4.483,-0.846,-0.636,-0.914,-0.992,-1.270,-1.203
639.620,15.516,4.175,-1.159,-8.943,-0.315,3.921,-0.834,-0.611,-0.853,-0.964,-1.206,-1.193
639.630,0.623,5.628,0.522,-11.819,-0.612,3.522,-0.734,-0.505,-0.721,-0.912,-1.128,-1.172
639.640,20.521,8.449,2.279,-28.962,-1.119,3.131,-0.593,-0.331,-0.523,-0.840,-1.032,-1.136
639.651,10.755,9.380,4.067,1.209,-1.242,2.716,-0.465,-0.187,-0.352,-0.751,-0.916,-1.083
639.661,4.652,10.255,5.570,40.084,-0.192,2.408,-0.278,-0.079,-0.224,-0.654,-0.799,-1.016
639.672,21.010,12.140,6.991,4.174,0.463,2.250,-0.067,0.081,-0.053,-0.536,-0.671,-0.935
639.683,-8.531,11.045,8.257,-8.653,0.321,2.092,0.021,0.178,0.054,-0.409,-0.533,-0.841
639.693,1.356,10.971,9.029,10.348,0.501,1.939,0.144,0.291,0.177,-0.293,-0.407,-0.739
639.703,0.501,10.354,9.434,-15.251,0.224,1.822,0.206,0.359,0.253,-0.184,-0.290,-0.633
639.714,13.075,10.326,9.597,-18.730,-0.493,1.635,0.259,0.437,0.343,-0.086,-0.179,-0.525
639.724,-9.874,8.956,9.768,-0.147,-0.678,1.417,0.341,0.522,0.442,0.014,-0.065,-0.417
639.735,-8.165,5.162,8.983,23.288,-0.334,1.238,0.329,0.471,0.403,0.080,0.012,-0.312
639.745,-13.658,0.706,7.293,34.677,0.310,1.125,0.270,0.341,0.281,0.102,0.041,-0.225
639.756,-50.037,-7.091,4.440,35.929,2.198,1.170,0.007,0.023,-0.039,0.068,0.005,-0.162
639.766,-44.543,-13.663,0.506,-14.797,2.462,1.299,-0.306,-0.318,-0.389,-0.035,-0.106,-0.136
639.777,-44.299,-20.169,-4.002,-33.622,0.890,1.300,-0.753,-0.681,-0.752,-0.207,-0.278,-0.153
639.788,-51.135,-28.322,-9.600,0.291,1.024,1.263,-1.352,-1.289,-1.357,-0.479,-0.547,-0.226
639.798,-43.933,-35.525,-15.771,-8.416,0.836,1.244,-2.029,-1.954,-2.021,-0.834,-0.901,-0.362
639.809,-67.859,-41.898,-21.689,-34.755,0.234,1.170,-2.706,-2.562,-2.624,-1.239,-1.301,-0.560
639.819,-88.978,-49.195,-27.792,48.074,0.974,1.074,-3.371,-3.267,-3.323,-1.712,-1.767,-0.818
639.830,-109.120,-57.937,-34.340,42.041,2.493,1.167,-4.084,-4.069,-4.130,-2.248,-2.310,-1.140
639.840,-115.957,-68.031,-41.792,-20.119,2.370,1.328,-5.050,-5.041,-5.113,-2.885,-2.957,-1.535
639.851,-106.679,-74.905,-49.524,-12.405,1.323,1.345,-6.119,-6.064,-6.137,-3.636,-3.708,-2.016
639.861,-122.549,-82.380,-57.039,12.627,1.434,1.335,-7.183,-7.135,-7.206,-4.440,-4.511,-2.564
639.872,-129.018,-90.446,-64.604,-18.074,1.075,1.359,-8.323,-8.266,-8.339,-5.312,-5.385,-3.186
639.882,-110.463,-95.989,-72.037,-41.935,-0.390,1.263,-9.518,-9.408,-9.474,-6.266,-6.333,-3.886
639.893,-105.458,-99.886,-78.791,-13.024,-1.278,1.031,-10.708,-10.565,-10.616,-7.279,-7.330,-4.658
639.903,-109.609,-102.351,-84.428,4.433,-1.207,0.815,-11.785,-11.648,-11.685,-8.307,-8.344,-5.489
639.914,-83.729,-103.807,-89.367,-5.908,-1.581,0.620,-12.910,-12.761,-12.785,-9.376,-9.401,-6.386
639.925,-99.721,-104.975,-93.180,15.125,-0.276,0.501,-13.905,-13.810,-13.826,-10.422,-10.438,-7.308
639.935,-95.936,-105.685,-96.254,-0.581,0.113,0.474,-14.903,-14.828,-14.843,-11.464,-11.478,-8.260
639.946,-73.109,-102.147,-98.110,-8.246,-0.122,0.420,-15.776,-15.698,-15.709,-12.485,-12.496,-9.230
639.956,-89.100,-99.198,-98.548,40.590,0.664,0.377,-16.563,-16.528,-16.536,-13.459,-13.467,-10.204
639.967,-77.381,-94.533,-97.797,37.883,2.057,0.490,-17.170,-17.227,-17.242,-14.390,-14.405,-11.188
639.978,-69.080,-88.809,-95.963,33.651,3.218,0.690,-17.730,-17.851,-17.880,-15.250,-15.278,-12.144
639.988,-58.338,-81.556,-92.916,41.821,4.236,0.970,-18.170,-18.351,-18.398,-16.026,-16.072,-13.061
639.999,-40.271,-72.146,-88.458,-14.821,4.181,1.308,-18.504,-18.673,-18.742,-16.701,-16.769,-13.930
640.009,-15.856,-60.695,-82.414,-30.213,3.001,1.497,-18.688,-18.796,-18.876,-17.267,-17.348,-14.736
640.020,11.610,-47.123,-74.712,-3.967,2.261,1.572,-18.637,-18.713,-18.798,-17.709,-17.794,-15.471
640.031,16.371,-34.046,-65.556,-11.672,1.802,1.614,-18.448,-18.497,-18.585,-17.998,-18.085,-16.096
640.041,32.973,-20.446,-55.371,-7.183,1.659,1.621,-18.097,-18.137,-18.225,-18.148,-18.236,-16.616
640.052,41.152,-7.536,-44.448,33.603,1.941,1.607,-17.599,-17.669,-17.756,-18.161,-18.247,-17.023
640.062,54.458,4.423,-33.222,25.488,2.603,1.674,-16.973,-17.100,-17.191,-18.037,-18.128,-17.307
640.073,47.378,16.613,-21.627,10.231,2.983,1.784,-16.235,-16.388,-16.486,-17.778,-17.876,-17.474
640.084,64.102,26.312,-10.484,40.537,3.675,1.896,-15.495,-15.690,-15.795,-17.415,-17.520,-17.514
640.094,69.595,35.633,0.280,46.802,5.111,2.132,-14.634,-14.885,-15.005,-16.942,-17.062,-17.437
640.105,61.904,42.277,10.178,5.797,5.629,2.476,-13.868,-14.126,-14.269,-16.384,-16.526,-17.249
640.116,62.637,48.068,19.156,-29.898,4.288,2.724,-13.137,-13.335,-13.493,-15.768,-15.926,-16.962
640.126,65.444,54.039,27.457,-32.106,1.726,2.712,-12.368,-12.467,-12.624,-15.101,-15.258,-16.584
640.137,70.572,59.403,34.953,-33.256,0.269,2.530,-11.564,-11.616,-11.760,-14.391,-14.535,-16.121
640.147,74.722,63.638,41.762,-5.008,-0.385,2.268,-10.754,-10.776,-10.902,-13.668,-13.795,-15.606
640.159,83.511,68.948,49.875,-12.979,-0.346,1.988,-9.666,-9.710,-9.818,-12.769,-12.877,-14.916
640.171,78.140,73.204,57.022,-19.113,-0.813,1.698,-8.586,-8.619,-8.707,-11.818,-11.906,-14.144
640.183,76.919,76.309,62.894,-17.702,-1.401,1.368,-7.551,-7.559,-7.626,-10.845,-10.911,-13.306
640.194,83.267,80.542,68.143,-6.755,-1.895,0.987,-6.452,-6.441,-6.483,-9.832,-9.874,-12.405
640.206,86.319,84.453,73.027,-5.338,-2.120,0.612,-5.333,-5.319,-5.336,-8.796,-8.814,-11.467
640.218,102.189,86.992,77.026,-9.315,-2.170,0.283,-4.256,-4.234,-4.230,-7.743,-7.740,-10.489
640.230,102.555,91.906,81.338,-16.822,-2.366,-0.013,-3.047,-3.006,-2.983,-6.644,-6.621,-9.473
640.240,84.000,93.507,84.455,3.664,-2.164,-0.225,-2.007,-1.976,-1.939,-5.672,-5.636,-8.576
640.250,109.391,94.865,86.783,13.320,-1.525,-0.373,-1.004,-1.003,-0.957,-4.692,-4.646,-7.647
640.260,93.644,94.238,88.480,3.175,-1.044,-0.437,-0.104,-0.130,-0.080,-3.705,-3.655,-6.694
640.271,99.991,94.133,89.877,4.164,-0.495,-0.461,0.910,0.866,0.918,-2.692,-2.641,-5.712
640.281,99.625,91.856,90.340,-2.308,-0.356,-0.455,1.763,1.708,1.759,-1.718,-1.667,-4.737
640.292,61.660,87.887,90.250,-13.466,-0.905,-0.467,2.566,2.530,2.582,-0.773,-0.721,-3.773
640.302,68.740,80.534,88.307,-20.500,-1.618,-0.548,3.126,3.119,3.176,0.088,0.145,-2.826
640.312,58.486,74.455,85.337,-6.960,-1.923,-0.690,3.688,3.701,3.768,0.891,0.957,-1.895
640.323,54.702,69.133,81.587,46.452,-0.954,-0.777,4.266,4.183,4.255,1.617,1.689,-1.014
640.333,34.804,62.344,77.275,21.303,0.170,-0.708,4.690,4.551,4.618,2.271,2.338,-0.201
640.343,37.978,54.828,72.123,-21.674,-0.461,-0.647,4.944,4.816,4.879,2.833,2.896,0.543
640.353,31.630,45.219,66.023,8.805,-0.610,-0.672,5.089,4.952,5.016,3.312,3.377,1.242
640.363,9.046,34.165,58.689,4.471,-0.133,-0.623,5.026,4.864,4.925,3.673,3.734,1.859
640.374,-24.401,20.562,50.271,-13.335,-0.254,-0.582,4.801,4.649,4.707,3.921,3.979,2.394
640.385,-32.092,3.269,37.070,5.247,-0.137,-0.542,4.359,4.190,4.245,4.017,4.073,2.889
640.397,-53.455,-7.756,24.279,19.000,0.385,-0.462,4.017,3.799,3.849,3.965,4.015,3.219
640.409,-43.933,-18.483,11.941,17.932,1.034,-0.307,3.577,3.315,3.354,3.789,3.829,3.401
640.421,-48.450,-33.577,-1.277,11.427,1.336,-0.120,2.781,2.504,2.531,3.450,3.477,3.435
640.432,-64.319,-43.493,-13.600,6.204,1.395,0.056,2.059,1.776,1.792,2.988,3.004,3.321
640.444,-67.737,-50.990,-24.827,15.702,1.279,0.186,1.203,0.928,0.935,2.409,2.416,3.069
640.456,-51.501,-54.338,-33.998,36.440,2.078,0.327,0.489,0.180,0.178,1.783,1.781,2.704
640.467,-58.093,-55.146,-40.596,43.273,3.733,0.624,-0.074,-0.458,-0.479,1.163,1.142,2.255
640.479,-61.634,-57.091,-45.581,24.600,5.275,1.130,-0.665,-1.116,-1.168,0.545,0.493,1.746
640.491,-48.694,-56.924,-49.350,-21.125,5.394,1.701,-1.290,-1.748,-1.835,-0.077,-0.164,1.193
640.503,-44.055,-53.707,-51.069,-30.680,3.885,2.079,-1.839,-2.215,-2.325,-0.667,-0.777,0.622
640.514,-65.174,-52.665,-51.503,-16.254,2.441,2.188,-2.442,-2.736,-2.852,-1.249,-1.365,0.038
640.526,-37.707,-49.562,-51.441,3.253,1.747,2.148,-3.024,-3.269,-3.382,-1.821,-1.934,-0.536
640.537,-27.209,-44.797,-49.940,-2.884,1.204,2.059,-3.446,-3.649,-3.756,-2.309,-2.416,-1.065
640.548,-22.326,-39.938,-47.236,2.818,0.848,1.922,-3.752,-3.926,-4.024,-2.738,-2.836,-1.567
640.559,-4.137,-33.044,-43.518,9.497,0.931,1.789,-3.889,-4.053,-4.142,-3.096,-3.185,-2.029
640.570,-22.082,-28.231,-39.010,14.571,1.062,1.675,-4.005,-4.157,-4.239,-3.387,-3.469,-2.450
640.581,-26.720,-24.403,-34.751,19.752,1.508,1.619,-4.119,-4.281,-4.359,-3.629,-3.707,-2.815
640.593,-23.424,-21.932,-31.031,19.914,2.088,1.638,-4.253,-4.429,-4.508,-3.836,-3.915,-3.132
640.604,-17.443,-17.702,-27.265,10.609,2.641,1.742,-4.310,-4.496,-4.580,-3.997,-4.081,-3.405
640.615,2.210,-14.290,-23.677,-2.623,2.908,1.888,-4.374,-4.555,-4.648,-4.115,-4.208,-3.633
640.626,14.906,-8.064,-19.474,-10.560,2.506,1.986,-4.324,-4.459,-4.558,-4.176,-4.274,-3.816
640.637,11.122,-1.352,-14.367,-12.721,2.260,2.040,-4.143,-4.254,-4.355,-4.161,-4.263,-3.948
640.648,10.877,3.741,-9.002,-16.710,1.890,2.045,-3.935,-4.006,-4.107,-4.080,-4.181,-4.018
640.659,21.864,8.843,-3.862,-14.627,1.473,2.001,-3.714,-3.748,-3.846,-3.954,-4.051,-4.029
640.670,35.781,13.609,1.077,-11.690,0.687,1.877,-3.467,-3.450,-3.539,-3.783,-3.872,-3.986
640.681,35.048,19.551,6.342,-5.029,0.101,1.689,-3.107,-3.045,-3.122,-3.554,-3.631,-3.888
640.692,28.090,23.075,11.436,4.530,-0.000,1.480,-2.702,-2.627,-2.691,-3.271,-3.334,-3.734
640.703,37.367,29.169,16.520,9.748,0.340,1.319,-2.168,-2.116,-2.169,-2.941,-2.994,-3.530
640.714,45.424,33.482,21.352,12.403,0.796,1.237,-1.650,-1.630,-1.678,-2.561,-2.609,-3.273
640.725,32.118,35.632,25.864,14.468,1.078,1.202,-1.124,-1.125,-1.171,-2.134,-2.180,-2.965
640.737,42.250,37.206,29.081,5.569,1.554,1.233,-0.654,-0.680,-0.727,-1.690,-1.737,-2.608
640.748,64.224,41.340,32.515,-10.773,1.373,1.276,-0.077,-0.095,-0.145,-1.204,-1.254,-2.213
640.760,71.182,46.367,36.274,-0.390,1.218,1.270,0.573,0.566,0.517,-0.672,-0.721,-1.779
640.771,60.073,51.452,40.714,3.211,1.135,1.254,1.348,1.345,1.297,-0.082,-0.129,-1.307
640.783,30.043,50.404,44.097,-0.522,1.042,1.239,1.924,1.930,1.884,0.521,0.475,-0.793
640.794,25.282,47.885,45.718,-8.540,0.769,1.204,2.364,2.390,2.346,1.090,1.046,-0.258
640.805,25.282,44.981,45.927,-9.112,0.430,1.132,2.730,2.778,2.739,1.601,1.562,0.264
640.816,43.959,43.650,45.252,-0.317,0.051,1.020,3.108,3.177,3.146,2.079,2.047,0.779
640.827,51.040,43.033,44.503,17.544,0.211,0.891,3.569,3.618,3.595,2.554,2.531,1.295
640.839,36.757,41.649,43.746,24.582,1.197,0.886,4.048,4.030,4.007,3.031,3.008,1.805
640.850,40.053,39.663,42.645,-3.390,1.239,0.945,4.461,4.430,4.403,3.489,3.463,2.300
640.862,40.175,37.042,41.004,3.398,1.183,0.966,4.794,4.764,4.737,3.910,3.882,2.774
640.873,9.290,31.915,38.828,-0.530,1.113,0.993,5.047,5.018,4.989,4.293,4.264,3.223
640.885,14.418,25.848,35.327,-21.744,0.451,0.990,5.155,5.144,5.115,4.599,4.571,3.636
640.896,-3.404,18.740,30.947,-24.787,-1.223,0.810,5.137,5.189,5.172,4.825,4.808,4.002
640.907,-6.456,13.036,25.760,-16.641,-2.009,0.507,5.047,5.132,5.134,4.949,4.951,4.296
640.919,-24.035,5.502,20.224,6.987,-1.955,0.189,4.889,4.963,4.986,5.002,5.025,4.531
640.930,-20.006,-1.996,13.795,-6.995,-1.894,-0.042,4.580,4.648,4.686,4.959,4.997,4.691
640.941,-17.199,-8.606,7.310,0.374,-1.728,-0.255,4.290,4.341,4.392,4.846,4.897,4.778
640.953,-48.450,-16.652,0.863,21.207,-1.255,-0.420,3.949,3.957,4.018,4.661,4.722,4.791
640.965,-41.736,-23.457,-6.187,25.937,-0.761,-0.496,3.486,3.448,3.514,4.377,4.443,4.723
640.977,-31.603,-29.279,-13.132,17.443,-0.004,-0.475,2.950,2.866,2.930,4.008,4.073,4.567
640.988,-62.122,-33.356,-17.644,17.016,0.655,-0.397,2.540,2.425,2.485,3.677,3.736,4.383
640.998,-58.338,-38.065,-22.345,-4.855,0.787,-0.278,1.977,1.866,1.917,3.287,3.339,4.148
641.009,-55.164,-42.421,-27.138,-16.290,0.426,-0.202,1.328,1.231,1.277,2.844,2.891,3.866
641.019,-42.346,-45.325,-31.589,5.798,0.343,-0.169,0.733,0.640,0.684,2.367,2.411,3.537
641.029,-64.685,-48.989,-35.571,7.360,0.568,-0.106,0.161,0.057,0.097,1.887,1.927,3.181
641.040,-61.634,-56.123,-40.384,-7.088,0.465,-0.057,-0.676,-0.772,-0.736,1.328,1.364,2.775
641.050,-75.672,-62.372,-45.420,10.194,0.724,-0.007,-1.478,-1.590,-1.557,0.712,0.744,2.319
641.060,-98.988,-69.978,-50.972,-19.927,0.416,0.062,-2.472,-2.564,-2.536,0.016,0.044,1.804
641.071,-81.410,-74.925,-56.567,-37.659,-0.456,0.036,-3.446,-3.456,-3.426,-0.737,-0.708,1.234
641.081,-110.829,-82.116,-62.235,10.443,-0.505,-0.032,-4.473,-4.471,-4.437,-1.549,-1.514,0.611
641.092,-99.232,-88.919,-68.489,-4.657,-0.725,-0.076,-5.638,-5.619,-5.581,-2.454,-2.416,-0.083
641.102,-114.858,-94.273,-74.338,28.437,-0.207,-0.115,-6.653,-6.667,-6.626,-3.380,-3.339,-0.820
641.113,-128.530,-99.438,-80.052,50.495,1.816,-0.016,-7.674,-7.804,-7.771,-4.364,-4.330,-1.624
641.123,-118.398,-102.775,-85.375,-12.185,1.090,0.108,-8.823,-8.902,-8.877,-5.375,-5.351,-2.474
641.134,-119.497,-102.290,-89.345,-31.778,-0.280,0.105,-9.848,-9.844,-9.820,-6.397,-6.373,-3.372
641.145,-109.120,-103.532,-92.774,-9.876,-0.796,0.038,-10.958,-10.926,-10.897,-7.450,-7.420,-4.314
641.155,-112.416,-104.097,-95.392,-15.544,-1.171,-0.046,-11.960,-11.924,-11.889,-8.484,-8.449,-5.269
641.166,-119.008,-104.035,-97.357,22.385,-1.049,-0.157,-12.924,-12.911,-12.867,-9.515,-9.472,-6.242
641.176,-114.614,-104.698,-99.031,13.465,-0.597,-0.200,-13.905,-13.931,-13.885,-10.545,-10.498,-7.228
641.187,-113.515,-104.768,-100.261,-9.498,-0.673,-0.227,-14.867,-14.893,-14.845,-11.566,-11.518,-8.226
641.197,-124.868,-103.736,-100.851,23.558,-0.416,-0.275,-15.738,-15.800,-15.749,-12.587,-12.535,-9.242
641.208,-95.570,-102.407,-101.352,17.233,0.351,-0.240,-16.609,-16.731,-16.682,-13.585,-13.536,-10.245
641.218,-118.398,-102.169,-101.426,-21.537,0.208,-0.170,-17.565,-17.677,-17.633,-14.559,-14.515,-11.240
641.229,-107.411,-101.470,-101.445,-1.676,-0.140,-0.171,-18.527,-18.618,-18.574,-15.534,-15.490,-12.233
641.240,-100.331,-99.852,-101.115,16.502,0.512,-0.134,-19.381,-19.490,-19.449,-16.483,-16.442,-13.215
641.250,-101.430,-97.366,-100.222,-10.776,0.475,-0.059,-20.189,-20.288,-20.252,-17.406,-17.371,-14.194
641.261,-96.791,-95.717,-99.151,-23.606,0.011,-0.044,-21.052,-21.095,-21.060,-18.296,-18.262,-15.142
641.271,-90.077,-93.926,-97.928,-20.517,-0.508,-0.057,-21.867,-21.868,-21.832,-19.163,-19.128,-16.071
641.282,-93.495,-91.985,-96.523,-32.434,-1.655,-0.151,-22.690,-22.634,-22.592,-20.018,-19.975,-16.986
641.292,-90.565,-90.327,-94.970,19.340,-0.912,-0.252,-23.350,-23.349,-23.300,-20.839,-20.790,-17.876
641.303,-97.401,-89.099,-93.418,32.121,0.075,-0.266,-23.990,-24.070,-24.019,-21.650,-21.600,-18.761
641.313,-92.274,-87.480,-91.997,-3.248,0.371,-0.192,-24.673,-24.743,-24.698,-22.386,-22.341,-19.567
641.323,-53.699,-81.963,-89.976,-16.113,-0.498,-0.198,-25.206,-25.251,-25.205,-23.110,-23.065,-20.377
641.334,-38.562,-74.144,-86.799,-14.044,-0.883,-0.245,-25.667,-25.662,-25.613,-23.778,-23.730,-21.166
641.345,-33.068,-64.500,-81.989,-9.477,-1.001,-0.300,-25.890,-25.876,-25.823,-24.344,-24.291,-21.909
641.355,-25.011,-54.391,-75.827,8.328,-0.940,-0.376,-25.962,-25.953,-25.895,-24.805,-24.748,-22.597
641.366,7.093,-41.514,-68.462,12.676,-0.511,-0.403,-25.877,-25.879,-25.820,-25.137,-25.078,-23.187
641.376,5.384,-28.183,-59.342,8.070,-0.019,-0.389,-25.553,-25.573,-25.515,-25.310,-25.252,-23.685
641.386,34.560,-14.314,-49.227,19.438,0.458,-0.320,-25.078,-25.121,-25.068,-25.343,-25.290,-24.079
641.397,56.533,0.897,-37.985,-27.438,-1.121,-0.331,-24.508,-24.489,-24.435,-25.230,-25.176,-24.358
641.407,71.792,16.107,-25.753,-25.610,-2.246,-0.468,-23.753,-23.698,-23.634,-24.968,-24.905,-24.520
641.418,96.207,31.280,-12.859,-4.356,-2.624,-0.665,-22.831,-22.770,-22.694,-24.558,-24.482,-24.545
641.428,76.919,45.145,0.716,14.120,-1.488,-0.771,-21.697,-21.688,-21.605,-23.982,-23.898,-24.432
641.438,97.184,56.050,13.616,49.194,0.335,-0.739,-20.541,-20.618,-20.537,-23.282,-23.201,-24.181
641.449,94.376,66.402,25.956,-32.415,-0.269,-0.619,-19.427,-19.484,-19.411,-22.473,-22.400,-23.801
641.460,129.411,77.946,37.857,-53.914,-3.163,-0.744,-18.228,-18.193,-18.111,-21.559,-21.477,-23.291
641.470,114.030,88.780,49.906,-36.461,-4.634,-1.077,-16.873,-16.774,-16.670,-20.548,-20.444,-22.668
641.480,116.105,94.171,60.480,35.123,-3.157,-1.315,-15.578,-15.560,-15.440,-19.497,-19.376,-21.948
641.492,128.923,102.685,72.667,5.646,-2.420,-1.441,-14.019,-14.031,-13.902,-18.142,-18.014,-20.938
641.504,119.279,106.978,83.099,-20.029,-2.724,-1.519,-12.497,-12.517,-12.384,-16.726,-16.593,-19.813
641.516,121.110,108.910,91.059,-36.094,-4.725,-1.798,-11.135,-11.104,-10.953,-15.360,-15.209,-18.639
641.527,138.689,115.587,98.032,-49.706,-7.198,-2.326,-9.631,-9.525,-9.340,-13.949,-13.763,-17.371
641.539,122.209,118.625,104.398,-43.860,-8.452,-2.963,-8.193,-8.025,-7.798,-12.520,-12.292,-16.058
641.551,125.139,121.429,109.716,0.841,-8.100,-3.607,-6.638,-6.502,-6.233,-11.070,-10.801,-14.692
641.562,119.035,122.600,113.775,35.736,-6.917,-4.102,-5.122,-5.056,-4.756,-9.614,-9.314,-13.291
641.574,117.814,122.263,116.630,39.843,-4.086,-4.224,-3.588,-3.655,-3.348,-8.167,-7.860,-11.888
641.585,123.308,123.218,118.603,32.108,-2.281,-4.110,-2.039,-2.183,-1.885,-6.675,-6.377,-10.429
641.597,115.251,120.753,119.494,-5.538,-2.234,-3.839,-0.716,-0.843,-0.563,-5.216,-4.936,-8.983
641.608,108.415,117.040,119.003,-36.696,-3.475,-3.717,0.422,0.368,0.639,-3.857,-3.586,-7.590
641.619,117.326,115.966,118.082,-33.985,-5.325,-3.827,1.604,1.618,1.895,-2.550,-2.273,-6.220
641.630,92.667,109.055,116.061,-26.030,-5.687,-4.026,2.629,2.635,2.923,-1.304,-1.016,-4.878
641.642,98.649,102.092,112.250,-9.756,-5.507,-4.230,3.560,3.554,3.853,-0.143,0.155,-3.570
641.653,75.577,93.935,107.287,19.946,-4.878,-4.367,4.377,4.331,4.637,0.903,1.209,-2.351
641.664,53.725,82.215,100.646,24.332,-4.024,-4.381,5.009,4.916,5.222,1.848,2.153,-1.199
641.675,44.326,73.367,93.057,8.198,-3.647,-4.295,5.598,5.490,5.789,2.681,2.980,-0.137
641.686,26.381,61.550,84.248,-13.394,-4.034,-4.224,5.913,5.817,6.110,3.381,3.674,0.822
641.697,21.986,51.830,75.154,-19.266,-4.520,-4.234,6.202,6.129,6.421,3.964,4.256,1.678
641.708,30.775,43.855,66.052,-22.182,-4.710,-4.280,6.434,6.365,6.659,4.442,4.736,2.433
641.719,39.687,36.312,57.194,-15.316,-4.561,-4.319,6.599,6.515,6.809,4.822,5.116,3.077
641.730,19.911,28.858,48.984,-5.315,-4.202,-4.327,6.731,6.624,6.918,5.126,5.420,3.622
641.741,-11.339,21.129,41.193,18.226,-3.544,-4.277,6.791,6.635,6.924,5.351,5.640,4.073
641.753,0.867,14.550,33.403,8.243,-2.482,-4.101,6.792,6.564,6.841,5.503,5.780,4.452
641.764,24.916,11.344,26.494,-10.216,-2.324,-3.861,6.788,6.534,6.794,5.598,5.859,4.744
641.776,7.459,8.875,21.177,-4.472,-2.310,-3.672,6.794,6.541,6.788,5.672,5.920,4.971
641.787,-14.879,3.828,16.223,13.708,-1.611,-3.464,6.707,6.398,6.632,5.699,5.932,5.134
641.799,11.122,1.040,11.476,-14.508,-1.613,-3.213,6.589,6.261,6.477,5.679,5.895,5.243
641.810,7.948,-1.716,7.488,-12.125,-1.838,-3.039,6.458,6.126,6.331,5.630,5.835,5.304
641.822,-3.770,-4.199,4.059,-12.219,-1.972,-2.892,6.334,6.010,6.204,5.559,5.753,5.323
641.833,-22.448,-7.976,0.768,-9.058,-2.166,-2.792,6.139,5.826,6.013,5.453,5.640,5.305
641.845,-10.607,-11.450,-2.944,-9.998,-2.234,-2.725,5.830,5.505,5.687,5.286,5.468,5.247
641.856,4.652,-13.024,-6.265,-18.873,-2.391,-2.655,5.578,5.246,5.422,5.095,5.271,5.149
641.866,-5.724,-13.435,-7.960,-4.076,-2.710,-2.666,5.433,5.113,5.290,4.933,5.110,5.046
641.877,-6.944,-15.082,-9.665,16.282,-2.392,-2.667,5.231,4.891,5.067,4.755,4.930,4.925
641.887,-18.908,-15.810,-11.012,18.039,-1.676,-2.605,5.106,4.726,4.898,4.577,4.749,4.790
641.898,-15.368,-16.220,-12.294,10.692,-1.112,-2.478,4.926,4.519,4.682,4.390,4.552,4.640
641.909,-34.899,-18.215,-13.530,9.799,-0.582,-2.322,4.678,4.245,4.397,4.193,4.345,4.478
641.919,-31.481,-19.393,-14.865,-9.960,-0.840,-2.177,4.392,3.975,4.117,3.981,4.124,4.306
641.930,-21.593,-19.306,-15.971,-23.275,-1.717,-2.105,4.113,3.750,3.887,3.764,3.901,4.123
641.940,0.135,-15.155,-16.084,-23.764,-2.834,-2.129,4.004,3.700,3.839,3.566,3.705,3.934
641.951,-4.381,-12.395,-15.403,-17.362,-2.926,-2.188,3.903,3.613,3.755,3.399,3.541,3.749
641.961,7.948,-7.750,-13.849,-9.734,-3.324,-2.290,3.915,3.649,3.797,3.273,3.421,3.577
641.972,16.737,-2.265,-11.361,0.335,-3.379,-2.395,4.045,3.779,3.934,3.202,3.356,3.427
