R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,5,1,5,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
311.853,-2.550,7.181,7.815,28.700,-2.702,-4.289,-1.839,-2.221,-2.038,-2.595,-2.412,-2.668
311.864,7.215,5.257,6.877,23.864,-2.620,-4.141,-1.906,-2.298,-2.124,-2.555,-2.382,-2.608
311.876,-4.015,2.140,5.596,20.705,-2.531,-3.996,-1.984,-2.392,-2.228,-2.535,-2.371,-2.558
311.888,-8.531,3.013,4.826,18.382,-2.344,-3.843,-1.891,-2.339,-2.185,-2.514,-2.360,-2.521
311.899,-4.259,3.418,4.433,17.073,-2.019,-3.662,-1.792,-2.284,-2.142,-2.483,-2.341,-2.489
311.911,-16.832,1.623,3.944,16.765,-1.165,-3.430,-1.778,-2.311,-2.183,-2.456,-2.328,-2.460
311.923,-7.921,-0.081,2.863,17.608,0.122,-3.094,-1.807,-2.387,-2.280,-2.449,-2.342,-2.440
311.935,7.459,0.640,1.904,25.033,1.826,-2.612,-1.756,-2.396,-2.318,-2.442,-2.364,-2.429
311.946,8.314,1.981,1.691,25.886,3.139,-2.005,-1.642,-2.332,-2.291,-2.405,-2.364,-2.420
311.958,0.867,2.215,1.836,22.897,3.865,-1.358,-1.537,-2.258,-2.256,-2.347,-2.345,-2.406
311.970,-11.949,-0.213,1.542,11.399,3.939,-0.748,-1.554,-2.276,-2.311,-2.299,-2.333,-2.388
311.982,0.989,0.740,1.299,12.725,3.902,-0.222,-1.480,-2.191,-2.258,-2.257,-2.323,-2.369
311.994,13.197,1.632,1.111,11.871,3.646,0.225,-1.463,-2.149,-2.242,-2.218,-2.312,-2.350
312.005,22.963,3.418,1.455,5.845,2.952,0.554,-1.408,-2.057,-2.170,-2.167,-2.280,-2.327
312.017,12.831,6.136,2.604,1.628,2.155,0.758,-1.279,-1.892,-2.017,-2.089,-2.214,-2.294
312.029,11.976,8.004,4.212,5.196,1.470,0.846,-1.106,-1.692,-1.822,-1.983,-2.113,-2.242
312.040,7.581,9.198,5.613,24.930,1.272,0.872,-0.977,-1.567,-1.698,-1.873,-2.005,-2.173
312.052,33.339,12.212,7.009,24.609,1.473,0.906,-0.829,-1.427,-1.561,-1.754,-1.887,-2.090
312.064,26.869,13.846,8.763,28.856,1.971,0.991,-0.671,-1.271,-1.409,-1.599,-1.737,-1.987
312.076,27.602,14.294,10.331,29.318,2.602,1.147,-0.497,-1.095,-1.242,-1.421,-1.568,-1.863
312.087,-0.841,11.661,11.216,31.880,3.232,1.372,-0.409,-0.991,-1.151,-1.242,-1.402,-1.723
312.099,3.187,11.101,11.464,24.548,3.787,1.640,-0.238,-0.810,-0.986,-1.073,-1.249,-1.577
312.111,1.600,9.880,11.112,22.628,5.171,1.984,-0.108,-0.719,-0.915,-0.920,-1.116,-1.430
312.123,13.563,9.649,10.695,14.187,5.953,2.412,0.030,-0.588,-0.809,-0.767,-0.989,-1.287
312.134,-2.550,8.176,10.280,9.770,6.076,2.829,0.132,-0.466,-0.711,-0.616,-0.862,-1.146
312.146,4.163,7.295,9.386,-2.427,5.596,3.194,0.185,-0.380,-0.646,-0.491,-0.757,-1.012
312.158,5.140,6.393,8.415,-14.556,4.315,3.402,0.187,-0.306,-0.584,-0.385,-0.663,-0.888
312.169,-0.719,3.885,6.989,-15.704,3.220,3.424,0.107,-0.329,-0.607,-0.316,-0.595,-0.778
312.181,-15.734,1.507,5.606,-9.620,1.288,3.250,-0.010,-0.350,-0.618,-0.275,-0.542,-0.685
312.193,-26.110,-1.372,3.976,3.001,-0.269,2.885,-0.161,-0.420,-0.665,-0.274,-0.518,-0.612
312.205,-9.142,-0.795,2.683,12.397,-1.133,2.428,-0.193,-0.371,-0.587,-0.289,-0.504,-0.560
312.216,7.826,1.496,2.139,13.408,-1.402,1.965,-0.155,-0.288,-0.475,-0.298,-0.485,-0.523
312.228,-3.404,5.279,2.940,8.232,-1.345,1.560,0.011,-0.133,-0.295,-0.268,-0.430,-0.488
312.240,-10.973,6.996,4.279,3.329,-1.329,1.214,0.139,-0.018,-0.159,-0.207,-0.348,-0.443
312.251,7.093,7.751,5.391,0.719,-1.344,0.912,0.270,0.106,-0.015,-0.133,-0.255,-0.384
312.263,14.051,7.904,5.918,-6.627,-1.507,0.644,0.291,0.130,0.024,-0.073,-0.179,-0.321
312.275,8.070,7.258,6.169,-22.488,-1.977,0.381,0.281,0.132,0.043,-0.016,-0.106,-0.253
312.288,11.244,8.043,6.775,-14.221,-2.656,0.061,0.352,0.241,0.172,0.054,-0.015,-0.181
312.300,-16.954,6.011,7.235,3.627,-3.071,-0.321,0.398,0.327,0.280,0.127,0.080,-0.103
312.310,26.869,5.178,6.508,-41.051,-4.190,-0.616,0.315,0.283,0.254,0.141,0.112,-0.045
312.320,33.339,5.336,5.914,12.079,-4.765,-1.042,0.260,0.266,0.263,0.142,0.139,0.001
312.330,-5.357,3.006,5.318,32.808,-3.267,-1.300,0.226,0.171,0.184,0.146,0.158,0.041
312.342,7.948,2.256,4.195,7.298,-2.091,-1.421,0.201,0.092,0.112,0.136,0.155,0.076
312.354,8.314,5.122,4.092,-2.656,-1.583,-1.431,0.289,0.171,0.191,0.152,0.172,0.101
312.366,-2.550,4.487,4.264,-13.970,-1.429,-1.412,0.289,0.168,0.187,0.184,0.203,0.128
312.378,-5.724,2.768,4.003,-13.131,-1.429,-1.400,0.255,0.137,0.155,0.203,0.221,0.154
312.389,-6.700,0.532,3.105,-8.405,-1.555,-1.408,0.158,0.043,0.062,0.195,0.213,0.173
312.401,1.356,-2.690,1.326,-6.447,-1.694,-1.432,-0.023,-0.132,-0.112,0.144,0.164,0.175
312.413,0.623,-4.994,-0.706,-7.718,-1.847,-1.471,-0.202,-0.304,-0.282,0.062,0.084,0.154
312.424,9.168,-5.655,-2.469,-9.903,-2.281,-1.549,-0.345,-0.433,-0.407,-0.035,-0.009,0.111
312.436,6.849,-7.339,-4.090,-11.350,-2.818,-1.680,-0.515,-0.587,-0.553,-0.148,-0.114,0.049
312.448,-16.222,-9.545,-5.671,-9.691,-3.445,-1.879,-0.729,-0.783,-0.737,-0.286,-0.240,-0.033
312.459,-13.048,-9.117,-6.711,-4.662,-3.982,-2.134,-0.838,-0.874,-0.813,-0.427,-0.367,-0.131
312.471,-18.419,-6.784,-6.717,9.823,-4.406,-2.437,-0.869,-0.888,-0.810,-0.551,-0.472,-0.238
312.483,-23.669,-6.942,-6.500,-14.207,-6.063,-2.804,-1.034,-0.984,-0.884,-0.670,-0.570,-0.344
312.494,-10.973,-4.830,-5.992,29.207,-4.931,-3.141,-1.027,-1.004,-0.884,-0.779,-0.659,-0.449
312.506,-1.695,-3.475,-5.319,2.412,-4.912,-3.327,-1.089,-1.030,-0.900,-0.865,-0.735,-0.546
312.518,10.511,-3.415,-4.908,22.067,-3.674,-3.436,-1.114,-1.097,-0.961,-0.948,-0.812,-0.639
312.530,-2.061,-3.801,-4.630,10.095,-3.089,-3.427,-1.154,-1.173,-1.038,-1.023,-0.888,-0.727
312.541,-23.913,-4.853,-4.241,-1.924,-3.177,-3.406,-1.176,-1.214,-1.081,-1.087,-0.954,-0.809
312.553,-18.786,-4.951,-4.180,-17.382,-3.887,-3.426,-1.246,-1.266,-1.133,-1.164,-1.031,-0.889
312.565,-5.480,-1.274,-3.283,-22.066,-4.405,-3.529,-1.188,-1.182,-1.043,-1.220,-1.081,-0.964
312.577,11.244,0.979,-2.162,-25.861,-5.158,-3.679,-1.179,-1.144,-0.996,-1.259,-1.112,-1.028
312.588,10.267,3.064,-0.635,-37.045,-6.257,-3.917,-1.171,-1.105,-0.943,-1.279,-1.117,-1.077
312.600,8.558,3.029,0.577,-50.175,-7.794,-4.280,-1.196,-1.088,-0.905,-1.295,-1.112,-1.111
312.612,1.111,3.616,1.787,-52.534,-9.522,-4.798,-1.193,-1.036,-0.822,-1.311,-1.097,-1.134
312.623,-6.212,2.969,2.466,-48.344,-10.993,-5.457,-1.227,-1.042,-0.788,-1.344,-1.091,-1.151
312.635,5.750,4.006,2.892,-39.944,-11.843,-6.178,-1.224,-1.045,-0.748,-1.392,-1.096,-1.169
312.647,4.163,4.463,3.298,-19.458,-11.185,-6.799,-1.236,-1.116,-0.783,-1.439,-1.105,-1.187
312.659,12.098,5.048,3.548,1.161,-10.117,-7.246,-1.235,-1.175,-0.815,-1.479,-1.119,-1.206
312.670,26.869,3.040,3.123,13.810,-8.342,-7.459,-1.282,-1.314,-0.943,-1.523,-1.152,-1.227
312.682,8.436,-1.150,1.725,13.836,-6.241,-7.403,-1.402,-1.540,-1.174,-1.589,-1.222,-1.260
312.694,-16.222,-3.220,0.606,14.317,-4.227,-7.111,-1.413,-1.641,-1.294,-1.647,-1.300,-1.305
312.705,-28.307,-4.483,-0.450,16.174,-2.475,-6.633,-1.373,-1.679,-1.363,-1.699,-1.384,-1.360
312.717,-15.734,-3.546,-1.239,22.110,-1.752,-6.091,-1.324,-1.685,-1.404,-1.752,-1.472,-1.422
312.729,6.971,0.850,-0.844,-0.978,-1.353,-5.547,-1.148,-1.559,-1.314,-1.769,-1.524,-1.482
312.741,16.249,1.705,-0.430,-6.842,-1.247,-5.053,-1.169,-1.587,-1.375,-1.777,-1.565,-1.533
312.752,6.849,0.644,-0.093,-5.720,-1.363,-4.636,-1.233,-1.638,-1.454,-1.780,-1.595,-1.574
312.764,-12.560,-1.550,-0.079,7.870,-1.688,-4.324,-1.292,-1.684,-1.521,-1.791,-1.627,-1.610
312.776,-7.799,0.795,0.224,19.221,-1.717,-4.064,-1.177,-1.576,-1.429,-1.798,-1.651,-1.643
312.788,-6.334,4.636,1.623,17.866,-1.640,-3.812,-0.965,-1.399,-1.269,-1.764,-1.634,-1.663
312.799,18.324,5.144,2.476,-7.430,-1.843,-3.574,-0.917,-1.348,-1.234,-1.727,-1.613,-1.668
312.811,2.821,3.770,2.947,-41.998,-3.181,-3.456,-0.996,-1.357,-1.251,-1.698,-1.592,-1.664
312.822,-7.555,5.742,4.199,-57.837,-5.640,-3.601,-0.930,-1.187,-1.073,-1.655,-1.541,-1.650
312.834,9.901,8.876,5.542,-55.668,-8.262,-4.052,-0.871,-1.035,-0.893,-1.620,-1.478,-1.624
312.846,9.290,8.711,6.575,-30.527,-8.548,-4.585,-0.863,-1.003,-0.829,-1.585,-1.411,-1.588
312.858,9.779,6.011,6.586,16.115,-7.981,-5.055,-0.925,-1.068,-0.865,-1.573,-1.370,-1.550
312.869,-10.362,5.213,6.620,39.067,-6.750,-5.328,-0.816,-1.054,-0.835,-1.555,-1.336,-1.516
312.881,28.090,7.256,6.365,29.280,-5.414,-5.389,-0.680,-1.002,-0.780,-1.539,-1.317,-1.486
312.893,4.041,5.651,6.459,-3.205,-4.523,-5.295,-0.603,-0.969,-0.755,-1.495,-1.280,-1.454
312.905,-2.672,4.678,6.134,-28.625,-4.945,-5.217,-0.598,-0.948,-0.739,-1.469,-1.260,-1.425
312.916,-0.963,6.124,6.202,-23.016,-5.407,-5.231,-0.498,-0.845,-0.636,-1.440,-1.231,-1.397
312.928,-11.339,3.361,5.507,-8.433,-5.801,-5.322,-0.607,-0.935,-0.722,-1.441,-1.228,-1.374
312.940,-20.006,1.556,4.742,10.104,-5.774,-5.433,-0.654,-0.976,-0.757,-1.455,-1.236,-1.361
312.951,1.966,3.685,4.396,11.094,-5.471,-5.476,-0.558,-0.899,-0.678,-1.464,-1.244,-1.355
312.963,14.662,4.225,4.023,-25.749,-5.197,-5.433,-0.574,-0.934,-0.717,-1.474,-1.257,-1.355
312.975,12.098,3.699,3.940,-44.381,-5.122,-5.367,-0.580,-0.941,-0.729,-1.471,-1.259,-1.355
312.987,9.535,3.880,4.009,-44.499,-5.272,-5.329,-0.540,-0.881,-0.672,-1.462,-1.253,-1.354
312.998,-7.189,7.347,5.316,-28.345,-5.352,-5.329,-0.350,-0.679,-0.471,-1.417,-1.209,-1.346
313.010,7.459,8.179,6.225,-2.416,-5.077,-5.336,-0.243,-0.589,-0.383,-1.368,-1.161,-1.325
313.022,11.488,8.381,6.598,26.544,-4.519,-5.296,-0.178,-0.586,-0.383,-1.329,-1.126,-1.297
313.034,-17.809,4.121,6.279,34.652,-3.490,-5.158,-0.238,-0.731,-0.537,-1.302,-1.108,-1.269
313.046,-16.588,-1.416,4.484,19.000,-2.001,-4.877,-0.378,-0.937,-0.762,-1.317,-1.142,-1.251
313.057,4.530,-3.607,2.077,7.933,-0.866,-4.466,-0.468,-1.052,-0.904,-1.367,-1.218,-1.256
313.069,0.135,-3.004,0.511,-4.243,-0.306,-3.991,-0.470,-1.055,-0.937,-1.408,-1.290,-1.281
313.081,-14.513,-2.795,-0.270,-21.453,-0.514,-3.540,-0.498,-1.050,-0.960,-1.437,-1.348,-1.315
313.092,-9.386,-4.303,-1.293,-29.215,-1.389,-3.212,-0.614,-1.117,-1.048,-1.485,-1.416,-1.357
313.104,-2.184,-4.591,-2.533,-23.668,-2.409,-3.053,-0.780,-1.236,-1.177,-1.567,-1.508,-1.411
313.116,-10.240,-5.079,-3.299,0.633,-2.615,-3.019,-0.913,-1.357,-1.300,-1.653,-1.597,-1.476
313.128,-5.480,-6.362,-4.320,16.705,-1.947,-2.949,-1.077,-1.543,-1.491,-1.754,-1.702,-1.550
313.139,0.745,-7.509,-5.631,30.986,-0.575,-2.744,-1.213,-1.732,-1.693,-1.865,-1.826,-1.636
313.151,-22.570,-12.031,-7.428,33.284,1.007,-2.372,-1.447,-2.019,-2.002,-1.992,-1.976,-1.737
313.163,-30.505,-13.375,-9.003,37.006,2.484,-1.856,-1.547,-2.163,-2.178,-2.121,-2.136,-1.853
313.175,-21.715,-13.722,-10.503,35.254,2.811,-1.333,-1.722,-2.344,-2.391,-2.267,-2.313,-1.985
313.186,2.332,-13.390,-11.996,15.840,2.924,-0.836,-1.943,-2.567,-2.644,-2.426,-2.502,-2.129
313.198,12.586,-12.567,-12.783,-6.334,2.456,-0.421,-2.164,-2.757,-2.859,-2.575,-2.677,-2.280
313.210,-2.794,-11.608,-12.631,-33.148,1.484,-0.129,-2.292,-2.845,-2.965,-2.698,-2.818,-2.428
313.222,5.140,-8.506,-11.744,-42.599,-1.014,-0.092,-2.396,-2.848,-2.970,-2.808,-2.930,-2.569
313.233,3.675,-5.764,-10.505,-39.268,-3.501,-0.369,-2.557,-2.910,-3.014,-2.917,-3.022,-2.698
313.245,-3.893,-5.446,-9.073,-18.696,-5.106,-0.866,-2.720,-3.019,-3.093,-3.019,-3.093,-2.815
313.257,3.187,-6.018,-8.489,2.519,-5.442,-1.426,-2.919,-3.220,-3.259,-3.141,-3.180,-2.920
313.268,3.431,-4.727,-7.621,18.368,-4.623,-1.877,-2.961,-3.319,-3.332,-3.243,-3.255,-3.019
313.280,8.436,-1.254,-5.941,24.350,-2.807,-2.066,-2.815,-3.265,-3.266,-3.292,-3.293,-3.106
313.292,-10.729,-0.225,-4.173,19.994,-1.143,-2.010,-2.732,-3.258,-3.263,-3.303,-3.308,-3.173
313.303,-21.593,0.326,-2.658,8.940,-0.438,-1.836,-2.720,-3.273,-3.288,-3.297,-3.313,-3.220
313.315,-7.066,-0.859,-1.831,-3.121,-0.163,-1.624,-2.758,-3.315,-3.343,-3.289,-3.318,-3.250
313.327,-10.973,-3.045,-1.852,-1.612,-0.045,-1.438,-2.829,-3.386,-3.426,-3.300,-3.340,-3.273
313.339,-8.043,-4.447,-2.366,23.509,0.356,-1.269,-2.842,-3.421,-3.471,-3.327,-3.377,-3.298
313.350,-8.898,-4.510,-3.029,42.421,1.152,-1.053,-2.854,-3.466,-3.529,-3.365,-3.428,-3.330
313.362,0.257,-2.666,-3.201,32.173,2.060,-0.726,-2.858,-3.475,-3.558,-3.389,-3.472,-3.364
313.374,7.093,-1.040,-2.837,9.095,3.863,-0.242,-2.821,-3.480,-3.593,-3.383,-3.496,-3.394
313.385,8.070,0.756,-1.894,-11.886,3.868,0.288,-2.771,-3.412,-3.557,-3.342,-3.487,-3.410
313.397,16.371,3.879,-0.438,-7.860,3.627,0.702,-2.636,-3.254,-3.424,-3.274,-3.444,-3.408
313.409,-7.311,5.106,1.676,17.373,3.915,1.063,-2.429,-3.060,-3.252,-3.162,-3.354,-3.381
313.420,-0.963,6.412,3.325,6.878,4.556,1.476,-2.231,-2.877,-3.094,-3.037,-3.254,-3.329
313.432,6.117,6.191,4.374,-34.697,4.239,1.869,-2.156,-2.750,-2.991,-2.912,-3.153,-3.259
313.444,28.456,7.767,5.199,-46.246,3.509,2.132,-2.040,-2.572,-2.828,-2.789,-3.046,-3.177
313.455,28.456,8.918,6.127,-10.855,2.466,2.190,-1.936,-2.410,-2.669,-2.669,-2.928,-3.085
313.466,19.301,11.567,7.630,19.553,3.034,2.249,-1.687,-2.178,-2.440,-2.523,-2.785,-2.982
313.477,-1.695,7.741,8.172,32.072,4.563,2.445,-1.583,-2.119,-2.393,-2.376,-2.650,-2.866
313.489,-4.991,7.033,8.130,18.381,4.654,2.712,-1.495,-1.977,-2.265,-2.239,-2.527,-2.742
313.501,6.971,6.521,7.685,-5.430,4.732,2.978,-1.420,-1.862,-2.166,-2.115,-2.419,-2.619
313.513,14.784,5.590,6.894,-5.064,3.893,3.132,-1.433,-1.827,-2.140,-2.018,-2.330,-2.505
313.524,16.859,6.078,6.543,9.528,3.540,3.174,-1.358,-1.730,-2.044,-1.924,-2.238,-2.399
313.535,19.911,9.379,7.142,5.433,3.133,3.178,-1.156,-1.506,-1.819,-1.805,-2.118,-2.293
313.547,17.469,12.334,8.505,-6.436,2.813,3.164,-0.946,-1.264,-1.575,-1.653,-1.964,-2.175
313.558,11.122,14.968,10.473,-29.516,2.121,3.091,-0.703,-0.978,-1.283,-1.468,-1.774,-2.039
313.569,14.051,17.647,12.479,-25.883,0.134,2.824,-0.559,-0.729,-1.017,-1.279,-1.567,-1.885
313.580,1.600,16.451,13.958,-19.748,-1.326,2.387,-0.496,-0.587,-0.848,-1.098,-1.359,-1.716
313.591,-1.451,12.406,13.882,-22.547,-2.402,1.862,-0.536,-0.573,-0.801,-0.961,-1.189,-1.545
313.602,14.662,13.121,13.624,-39.600,-3.462,1.280,-0.447,-0.440,-0.632,-0.846,-1.038,-1.384
313.614,14.906,12.851,13.527,-28.601,-5.175,0.568,-0.378,-0.304,-0.453,-0.732,-0.881,-1.223
313.625,0.257,12.701,13.552,-18.178,-6.751,-0.259,-0.287,-0.166,-0.265,-0.630,-0.729,-1.071
313.637,-2.672,11.115,13.044,-5.435,-6.661,-1.053,-0.224,-0.118,-0.170,-0.554,-0.605,-0.932
313.648,-4.381,9.483,12.140,-5.451,-6.007,-1.677,-0.167,-0.104,-0.118,-0.493,-0.507,-0.807
313.659,13.807,9.852,11.434,-7.657,-5.722,-2.177,-0.069,-0.035,-0.019,-0.435,-0.420,-0.695
313.671,22.841,11.442,11.128,3.899,-5.005,-2.570,0.067,0.063,0.101,-0.370,-0.331,-0.594
313.682,6.727,10.162,10.919,13.231,-3.585,-2.770,0.183,0.114,0.164,-0.290,-0.240,-0.498
313.694,-6.334,8.616,10.422,-9.630,-2.830,-2.809,0.231,0.126,0.178,-0.217,-0.165,-0.406
313.705,4.407,7.048,9.558,-36.278,-2.750,-2.763,0.246,0.131,0.179,-0.158,-0.110,-0.324
313.717,7.826,6.317,8.739,-31.602,-3.853,-2.851,0.264,0.194,0.247,-0.113,-0.060,-0.252
313.728,-1.207,5.841,8.122,-30.692,-4.036,-2.967,0.344,0.270,0.329,-0.074,-0.014,-0.189
313.739,-13.903,3.006,6.862,-29.562,-5.589,-3.209,0.226,0.203,0.276,-0.073,-0.000,-0.140
313.751,1.356,1.804,5.130,-9.509,-6.246,-3.562,0.083,0.091,0.185,-0.118,-0.024,-0.111
313.763,-9.752,1.467,4.074,23.724,-5.360,-3.878,0.050,0.005,0.117,-0.162,-0.049,-0.101
313.774,-6.212,0.804,3.216,20.204,-3.542,-3.912,0.109,-0.037,0.075,-0.190,-0.077,-0.103
313.785,-25.256,-1.102,2.397,15.664,-2.503,-3.782,0.118,-0.094,0.010,-0.215,-0.110,-0.114
313.796,-19.396,-1.789,1.373,12.629,-1.722,-3.568,0.123,-0.136,-0.044,-0.251,-0.160,-0.134
313.807,-19.762,-2.877,0.291,11.502,-1.371,-3.337,0.053,-0.227,-0.150,-0.299,-0.222,-0.165
313.819,-6.090,-2.623,-0.696,5.147,-1.108,-3.083,-0.017,-0.312,-0.250,-0.356,-0.294,-0.206
313.830,1.844,-3.244,-1.468,-12.827,-1.050,-2.822,-0.104,-0.387,-0.342,-0.410,-0.365,-0.254
313.841,2.088,-2.431,-1.716,-11.080,-1.384,-2.688,-0.112,-0.380,-0.343,-0.452,-0.415,-0.297
313.851,-4.625,-3.082,-1.978,-12.085,-1.746,-2.599,-0.183,-0.439,-0.408,-0.499,-0.468,-0.343
313.862,4.407,-2.986,-2.336,-3.571,-1.897,-2.543,-0.258,-0.510,-0.483,-0.557,-0.530,-0.392
313.872,-3.038,-3.028,-2.424,3.829,-1.624,-2.475,-0.264,-0.530,-0.507,-0.603,-0.580,-0.442
313.883,-12.316,-3.810,-2.633,9.259,-1.102,-2.365,-0.307,-0.599,-0.583,-0.654,-0.637,-0.493
313.893,-4.747,-5.271,-3.211,26.552,-0.445,-2.223,-0.382,-0.713,-0.706,-0.718,-0.711,-0.548
313.903,-13.292,-5.187,-3.615,-5.501,-0.235,-2.031,-0.419,-0.761,-0.766,-0.776,-0.781,-0.604
313.914,0.135,-2.993,-3.654,-18.798,-0.420,-1.861,-0.424,-0.759,-0.775,-0.829,-0.845,-0.664
313.924,-13.781,-3.637,-3.546,-19.355,-0.856,-1.755,-0.517,-0.833,-0.856,-0.875,-0.897,-0.721
313.935,0.013,-3.602,-3.599,-0.310,-0.947,-1.696,-0.578,-0.889,-0.915,-0.928,-0.954,-0.777
313.945,-12.682,-4.493,-3.689,35.558,-0.325,-1.624,-0.613,-0.967,-0.998,-0.982,-1.012,-0.834
313.956,-11.827,-4.382,-3.838,44.353,0.967,-1.456,-0.590,-1.029,-1.070,-1.034,-1.076,-0.891
313.966,-12.560,-5.836,-4.276,34.565,2.227,-1.166,-0.656,-1.161,-1.220,-1.090,-1.150,-0.950
313.977,-27.331,-6.100,-4.559,23.084,3.280,-0.800,-0.681,-1.224,-1.307,-1.138,-1.221,-1.010
313.987,-9.508,-6.930,-5.141,0.682,3.387,-0.430,-0.784,-1.332,-1.438,-1.197,-1.303,-1.072
313.998,-13.658,-6.978,-5.567,-14.329,2.713,-0.130,-0.891,-1.405,-1.530,-1.258,-1.383,-1.137
314.009,14.295,-5.277,-5.724,-19.951,1.623,0.053,-0.934,-1.398,-1.535,-1.318,-1.454,-1.204
314.019,-5.968,-5.246,-5.552,-14.785,1.104,0.153,-1.002,-1.429,-1.572,-1.367,-1.510,-1.268
314.030,-9.264,-7.579,-5.929,-2.065,0.908,0.219,-1.177,-1.582,-1.728,-1.437,-1.584,-1.332
314.040,-22.204,-9.006,-6.505,-3.759,0.689,0.265,-1.324,-1.713,-1.862,-1.522,-1.671,-1.401
314.051,-19.884,-11.165,-7.459,-14.760,0.192,0.272,-1.525,-1.886,-2.036,-1.629,-1.778,-1.478
314.061,-16.710,-13.936,-8.960,-23.358,-0.478,0.217,-1.839,-2.150,-2.295,-1.776,-1.921,-1.569
314.072,7.948,-14.482,-10.396,8.575,-0.597,0.122,-1.985,-2.288,-2.427,-1.931,-2.070,-1.674
314.082,-14.757,-16.156,-11.733,31.526,0.138,0.080,-2.154,-2.501,-2.637,-2.095,-2.231,-1.792
314.093,-7.799,-16.908,-12.995,19.426,0.969,0.140,-2.291,-2.671,-2.811,-2.263,-2.403,-1.924
314.103,-7.799,-17.340,-14.194,14.011,1.923,0.272,-2.460,-2.882,-3.030,-2.439,-2.586,-2.068
314.114,-28.307,-19.818,-15.354,-14.164,1.709,0.408,-2.708,-3.130,-3.286,-2.619,-2.775,-2.221
314.124,-9.264,-20.969,-16.842,-26.337,0.081,0.427,-3.054,-3.408,-3.565,-2.838,-2.995,-2.391
314.135,-4.747,-20.428,-17.801,-26.957,-0.795,0.339,-3.263,-3.566,-3.717,-3.050,-3.201,-2.570
314.145,-14.147,-20.253,-18.426,6.276,-0.835,0.215,-3.457,-3.753,-3.896,-3.262,-3.405,-2.756
314.156,-15.001,-20.492,-18.931,28.172,0.098,0.159,-3.603,-3.950,-4.089,-3.469,-3.608,-2.946
314.167,-36.975,-20.966,-19.311,32.286,1.414,0.237,-3.779,-4.178,-4.322,-3.671,-3.815,-3.142
314.177,-34.899,-20.018,-19.617,29.223,2.878,0.432,-3.968,-4.423,-4.579,-3.874,-4.030,-3.342
314.188,-33.801,-19.851,-19.669,-7.060,2.346,0.624,-4.215,-4.635,-4.803,-4.058,-4.226,-3.537
314.198,-18.908,-17.623,-19.289,-31.589,1.186,0.715,-4.382,-4.735,-4.908,-4.228,-4.402,-3.728
314.209,-7.189,-14.987,-18.447,-27.052,0.678,0.732,-4.486,-4.803,-4.977,-4.380,-4.554,-3.911
314.219,7.459,-12.144,-17.153,-5.339,1.048,0.755,-4.471,-4.810,-4.985,-4.499,-4.674,-4.081
314.230,4.896,-9.094,-15.306,10.621,1.146,0.772,-4.402,-4.742,-4.918,-4.579,-4.755,-4.232
314.241,18.812,-6.816,-13.414,5.350,1.354,0.821,-4.329,-4.676,-4.854,-4.634,-4.813,-4.363
314.251,1.722,-5.706,-11.496,-4.208,1.391,0.879,-4.283,-4.626,-4.808,-4.665,-4.848,-4.471
314.262,4.896,-7.096,-10.359,7.994,1.574,0.930,-4.335,-4.689,-4.874,-4.706,-4.891,-4.562
314.272,-26.720,-10.452,-10.030,30.167,2.418,1.017,-4.449,-4.850,-5.040,-4.766,-4.957,-4.645
314.283,-16.832,-11.124,-10.227,38.883,3.723,1.208,-4.501,-4.952,-5.154,-4.842,-5.045,-4.728
314.293,-30.871,-14.395,-11.039,42.498,5.481,1.542,-4.660,-5.185,-5.409,-4.934,-5.158,-4.815
314.304,-19.518,-16.630,-12.363,21.263,5.981,1.926,-4.855,-5.407,-5.655,-5.051,-5.300,-4.912
314.315,-20.983,-17.300,-13.474,-2.972,5.597,2.260,-5.009,-5.527,-5.797,-5.169,-5.439,-5.015
314.325,-4.747,-15.175,-14.087,4.535,5.137,2.504,-5.082,-5.566,-5.852,-5.286,-5.571,-5.127
314.336,-10.973,-14.498,-14.217,17.206,5.092,2.721,-5.151,-5.628,-5.928,-5.385,-5.684,-5.238
314.346,-6.578,-14.317,-14.391,-8.557,4.699,2.919,-5.303,-5.752,-6.064,-5.488,-5.800,-5.349
314.357,-22.448,-16.725,-14.907,-18.705,3.651,3.014,-5.627,-5.999,-6.317,-5.614,-5.931,-5.464
314.367,-32.092,-16.676,-15.270,6.570,3.572,3.051,-5.780,-6.141,-6.460,-5.741,-6.060,-5.581
314.378,-50.769,-18.537,-15.798,31.345,4.382,3.142,-5.965,-6.364,-6.688,-5.874,-6.198,-5.701
314.388,-50.525,-20.571,-16.738,12.713,4.667,3.279,-6.203,-6.621,-6.953,-6.025,-6.358,-5.828
314.399,-39.294,-20.530,-17.607,13.818,4.634,3.378,-6.397,-6.804,-7.142,-6.185,-6.523,-5.962
