R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,10,1,10,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
415.913,-18.786,3.358,6.108,27.198,-2.657,-7.031,-0.393,-0.814,-0.406,-1.234,-0.826,-1.027
415.924,-26.232,2.966,5.780,26.957,-1.546,-6.462,-0.232,-0.720,-0.348,-1.186,-0.815,-1.006
415.936,-7.799,3.678,5.113,26.332,-1.361,-5.916,-0.160,-0.669,-0.332,-1.156,-0.819,-0.987
415.948,9.046,2.075,3.770,20.107,-1.469,-5.430,-0.267,-0.771,-0.465,-1.157,-0.850,-0.978
415.960,-7.311,0.156,2.660,10.907,-2.319,-5.066,-0.395,-0.873,-0.589,-1.169,-0.885,-0.979
415.972,-6.212,-1.091,1.757,4.952,-2.841,-4.815,-0.449,-0.899,-0.632,-1.187,-0.920,-0.989
415.983,1.478,2.254,1.900,2.489,-2.356,-4.555,-0.286,-0.763,-0.514,-1.183,-0.933,-1.002
415.995,22.474,4.029,2.190,-5.652,-1.402,-4.238,-0.167,-0.718,-0.488,-1.165,-0.936,-1.011
416.007,33.461,2.858,2.223,-7.032,0.101,-3.804,-0.109,-0.728,-0.526,-1.136,-0.935,-1.014
416.018,9.290,1.791,2.143,3.165,2.002,-3.221,-0.048,-0.736,-0.572,-1.101,-0.937,-1.013
416.030,1.966,2.539,2.377,-44.667,0.882,-2.685,-0.021,-0.648,-0.518,-1.054,-0.924,-1.007
416.042,6.239,5.088,3.096,-33.921,0.091,-2.312,0.069,-0.503,-0.397,-0.998,-0.891,-0.994
416.052,1.600,3.883,3.391,27.591,0.665,-2.095,0.082,-0.495,-0.402,-0.952,-0.859,-0.973
416.062,-0.352,2.534,3.277,20.255,1.358,-1.811,0.107,-0.503,-0.428,-0.915,-0.840,-0.951
416.075,5.262,1.016,2.628,3.047,1.603,-1.422,0.103,-0.529,-0.478,-0.886,-0.836,-0.927
416.085,-2.184,-0.005,1.958,21.958,2.340,-1.126,0.095,-0.588,-0.555,-0.878,-0.846,-0.913
416.095,-2.916,-0.283,1.311,-4.339,2.445,-0.786,0.027,-0.641,-0.630,-0.874,-0.863,-0.904
416.107,6.849,1.062,1.008,19.780,1.987,-0.503,0.060,-0.584,-0.590,-0.859,-0.865,-0.896
416.117,-1.573,0.337,0.837,-10.493,1.586,-0.292,0.006,-0.618,-0.638,-0.847,-0.866,-0.890
416.128,-17.931,-0.079,0.883,-25.145,0.475,-0.188,-0.010,-0.581,-0.607,-0.831,-0.857,-0.884
416.138,-7.066,1.877,1.320,-9.269,-0.238,-0.200,0.137,-0.416,-0.441,-0.805,-0.831,-0.874
416.150,8.680,3.083,1.834,-47.390,-0.791,-0.156,0.235,-0.323,-0.351,-0.769,-0.797,-0.856
416.160,-8.043,3.484,2.481,56.216,0.192,-0.223,0.386,-0.213,-0.237,-0.728,-0.752,-0.836
416.173,15.272,4.536,2.821,33.775,2.368,0.023,0.534,-0.157,-0.196,-0.674,-0.714,-0.806
416.183,2.210,5.903,3.501,40.748,3.582,0.291,0.672,-0.065,-0.121,-0.607,-0.663,-0.775
416.195,5.018,5.803,4.165,24.451,4.000,0.695,0.749,0.007,-0.073,-0.513,-0.593,-0.725
416.207,2.210,6.873,4.878,-6.241,3.668,1.085,0.837,0.115,0.011,-0.410,-0.514,-0.665
416.217,6.239,6.243,5.360,-6.325,3.111,1.270,0.907,0.218,0.102,-0.323,-0.438,-0.607
416.227,10.755,4.818,5.162,29.151,3.900,1.457,0.925,0.198,0.071,-0.262,-0.388,-0.550
416.237,-9.996,1.983,4.526,11.607,4.345,1.733,0.835,0.117,-0.025,-0.213,-0.356,-0.495
416.250,6.117,1.472,3.496,27.569,4.102,1.962,0.841,0.145,-0.011,-0.172,-0.328,-0.435
416.260,-24.401,-1.382,2.659,1.407,4.100,2.172,0.778,0.087,-0.081,-0.147,-0.316,-0.396
416.270,-6.212,-3.060,1.376,-37.812,3.423,2.358,0.702,0.038,-0.141,-0.149,-0.329,-0.367
416.280,2.454,-2.739,0.379,-42.755,1.325,2.322,0.646,0.062,-0.115,-0.166,-0.344,-0.349
416.290,-13.658,-2.732,-0.120,51.348,2.064,2.211,0.727,0.115,-0.055,-0.176,-0.347,-0.338
416.300,-20.983,-4.219,-0.918,33.716,3.576,2.333,0.719,0.050,-0.126,-0.192,-0.370,-0.334
416.312,-13.903,-4.812,-1.999,48.264,5.159,2.546,0.700,-0.018,-0.208,-0.220,-0.410,-0.339
416.322,-7.433,-5.083,-2.687,15.049,5.781,2.866,0.692,-0.026,-0.235,-0.235,-0.444,-0.350
416.333,5.018,-5.087,-3.441,-42.966,4.006,3.033,0.522,-0.089,-0.308,-0.270,-0.489,-0.369
416.343,3.309,-3.950,-3.708,-26.210,2.616,3.022,0.422,-0.095,-0.313,-0.305,-0.523,-0.393
416.353,-13.903,-4.062,-3.602,-3.872,1.960,2.932,0.394,-0.085,-0.297,-0.328,-0.539,-0.416
416.363,3.065,-3.899,-3.738,-1.239,1.687,2.829,0.348,-0.114,-0.319,-0.361,-0.566,-0.439
416.376,0.379,-2.911,-3.510,-17.305,0.973,2.665,0.360,-0.080,-0.274,-0.387,-0.582,-0.464
416.387,-1.939,-1.564,-3.033,-15.938,0.294,2.405,0.364,-0.054,-0.232,-0.409,-0.588,-0.485
416.399,0.257,-1.123,-2.671,-4.623,-0.172,2.092,0.315,-0.079,-0.239,-0.435,-0.595,-0.504
416.411,-15.734,-1.447,-2.105,16.844,-0.259,1.762,0.286,-0.111,-0.250,-0.453,-0.593,-0.519
416.423,-5.724,0.365,-1.510,22.926,0.117,1.507,0.312,-0.112,-0.236,-0.467,-0.591,-0.530
416.434,-17.321,-3.615,-1.531,24.414,0.758,1.375,0.207,-0.224,-0.340,-0.478,-0.593,-0.537
416.446,8.680,-2.053,-1.902,10.760,1.085,1.348,0.227,-0.203,-0.317,-0.503,-0.617,-0.548
416.458,-6.700,-4.053,-2.316,-25.423,0.971,1.342,0.111,-0.289,-0.402,-0.529,-0.642,-0.563
416.469,5.872,-4.875,-3.076,-34.752,0.467,1.291,0.024,-0.337,-0.447,-0.573,-0.683,-0.585
416.481,10.023,-4.155,-3.764,-16.990,-0.158,1.143,-0.083,-0.400,-0.500,-0.636,-0.737,-0.618
416.493,-1.939,-4.040,-3.775,2.358,-0.444,0.935,-0.122,-0.412,-0.500,-0.682,-0.770,-0.654
416.504,-15.612,-5.996,-4.291,19.739,-0.252,0.742,-0.234,-0.521,-0.597,-0.745,-0.821,-0.694
416.516,-30.383,-7.315,-4.996,24.878,1.074,0.720,-0.301,-0.640,-0.714,-0.814,-0.889,-0.742
416.527,-21.105,-9.113,-6.133,11.706,2.047,0.833,-0.452,-0.817,-0.898,-0.901,-0.982,-0.801
416.539,19.056,-7.968,-7.084,-12.053,2.151,1.026,-0.548,-0.894,-0.985,-0.989,-1.081,-0.872
416.551,3.309,-4.559,-6.511,-33.429,0.766,1.056,-0.569,-0.824,-0.917,-1.041,-1.134,-0.941
416.563,-3.648,-2.308,-5.307,-15.798,-0.290,0.949,-0.565,-0.753,-0.839,-1.068,-1.155,-0.999
416.574,-7.311,-2.021,-4.187,0.166,-0.949,0.737,-0.638,-0.761,-0.835,-1.092,-1.165,-1.045
416.586,17.591,0.480,-3.423,9.474,-1.045,0.505,-0.658,-0.770,-0.829,-1.123,-1.182,-1.082
416.598,5.384,1.914,-1.805,20.037,-0.519,0.339,-0.540,-0.686,-0.735,-1.106,-1.155,-1.105
416.610,9.535,2.210,-0.765,10.511,0.136,0.280,-0.530,-0.709,-0.755,-1.089,-1.135,-1.114
416.621,38.344,4.110,0.331,7.479,0.434,0.285,-0.419,-0.614,-0.660,-1.051,-1.097,-1.110
416.633,-9.264,5.326,2.052,19.698,0.727,0.307,-0.262,-0.468,-0.515,-0.977,-1.023,-1.088
416.645,-8.653,3.595,2.852,6.128,1.761,0.444,-0.182,-0.432,-0.487,-0.906,-0.960,-1.051
416.656,6.239,2.895,2.738,-38.290,1.269,0.627,-0.270,-0.479,-0.545,-0.863,-0.929,-1.012
416.668,4.652,1.800,2.471,-31.577,0.537,0.655,-0.322,-0.483,-0.550,-0.830,-0.897,-0.973
416.680,5.872,1.786,2.330,-2.968,-0.561,0.539,-0.353,-0.446,-0.505,-0.805,-0.865,-0.937
416.691,16.127,1.865,1.848,11.140,-0.821,0.362,-0.401,-0.472,-0.521,-0.802,-0.851,-0.908
416.703,-13.536,0.537,1.917,19.184,-0.447,0.217,-0.331,-0.412,-0.451,-0.776,-0.815,-0.880
416.715,-23.180,-0.577,1.471,14.673,-0.089,0.172,-0.346,-0.430,-0.466,-0.768,-0.805,-0.856
416.726,-3.770,-2.425,0.319,-15.684,-0.059,0.174,-0.460,-0.536,-0.572,-0.790,-0.827,-0.843
416.738,-15.490,-3.250,-0.625,12.925,0.051,0.125,-0.504,-0.602,-0.636,-0.821,-0.855,-0.842
416.750,-4.747,-1.330,-1.078,30.336,0.430,0.120,-0.485,-0.608,-0.642,-0.849,-0.882,-0.851
416.761,32.485,-1.825,-1.654,14.814,0.917,0.211,-0.507,-0.660,-0.699,-0.870,-0.909,-0.863
416.773,2.454,-1.620,-1.739,-32.676,0.849,0.343,-0.531,-0.668,-0.715,-0.879,-0.926,-0.879
416.785,4.530,-1.362,-1.722,-48.936,0.088,0.404,-0.534,-0.642,-0.693,-0.886,-0.937,-0.893
416.796,3.675,0.150,-1.382,-46.662,-0.953,0.318,-0.552,-0.620,-0.665,-0.896,-0.941,-0.906
416.808,14.906,2.997,-0.488,-21.561,-1.740,0.088,-0.499,-0.558,-0.588,-0.894,-0.925,-0.913
416.820,8.924,4.101,0.585,17.917,-1.977,-0.192,-0.462,-0.537,-0.550,-0.879,-0.891,-0.911
416.831,-14.025,3.306,1.783,17.534,-0.973,-0.331,-0.365,-0.500,-0.503,-0.835,-0.839,-0.895
416.843,6.849,2.922,2.167,20.367,0.434,-0.309,-0.266,-0.471,-0.477,-0.798,-0.803,-0.871
416.855,5.628,2.609,2.254,10.541,1.603,-0.144,-0.255,-0.488,-0.504,-0.761,-0.777,-0.845
416.866,10.267,1.772,2.239,3.717,2.175,0.086,-0.234,-0.445,-0.475,-0.715,-0.746,-0.815
416.878,22.230,3.315,2.265,-25.596,1.384,0.288,-0.215,-0.356,-0.400,-0.672,-0.716,-0.785
416.890,15.272,4.651,2.666,-30.531,0.365,0.348,-0.243,-0.302,-0.349,-0.626,-0.673,-0.752
416.902,-6.700,4.109,3.446,-14.287,-0.334,0.288,-0.226,-0.243,-0.286,-0.567,-0.609,-0.712
416.913,15.760,3.301,3.416,1.892,-0.245,0.220,-0.198,-0.222,-0.260,-0.527,-0.565,-0.668
416.925,17.469,2.781,3.032,7.885,0.236,0.204,-0.188,-0.237,-0.274,-0.500,-0.537,-0.628
416.937,13.075,2.820,2.856,-7.655,0.567,0.258,-0.141,-0.209,-0.250,-0.465,-0.506,-0.591
416.949,12.098,1.510,2.416,-22.426,0.400,0.314,-0.169,-0.219,-0.263,-0.439,-0.483,-0.556
416.960,12.586,1.729,1.937,-42.951,0.044,0.335,-0.197,-0.221,-0.266,-0.425,-0.470,-0.529
416.972,9.535,2.339,1.933,-50.013,-1.517,0.230,-0.225,-0.194,-0.232,-0.408,-0.446,-0.504
416.984,24.794,4.010,2.281,-52.654,-3.815,-0.107,-0.253,-0.129,-0.144,-0.396,-0.412,-0.479
416.995,-1.573,2.699,2.586,-43.365,-6.261,-0.700,-0.377,-0.167,-0.145,-0.399,-0.376,-0.454
417.007,-7.555,0.059,2.220,-28.285,-6.649,-1.372,-0.413,-0.220,-0.154,-0.427,-0.361,-0.433
417.019,-36.364,-4.421,1.002,-9.611,-6.598,-2.002,-0.578,-0.396,-0.290,-0.495,-0.389,-0.428
417.031,-11.705,-7.015,-1.171,-5.058,-6.277,-2.515,-0.728,-0.564,-0.426,-0.609,-0.471,-0.448
417.042,4.407,-7.054,-3.096,-24.463,-6.046,-2.912,-0.814,-0.682,-0.519,-0.737,-0.575,-0.496
417.054,5.628,-6.516,-4.438,-36.292,-7.174,-3.347,-0.957,-0.793,-0.603,-0.872,-0.682,-0.566
417.066,-9.508,-7.156,-5.325,-27.283,-8.639,-3.940,-1.150,-0.960,-0.734,-1.018,-0.793,-0.652
417.078,-7.555,-6.899,-6.131,10.004,-8.282,-4.530,-1.318,-1.148,-0.887,-1.181,-0.920,-0.755
417.089,-23.546,-6.524,-6.149,41.310,-7.157,-4.966,-1.394,-1.294,-1.007,-1.318,-1.031,-0.864
417.101,-7.921,-6.707,-6.294,37.415,-5.653,-5.158,-1.451,-1.439,-1.141,-1.444,-1.146,-0.975
417.113,0.257,-6.117,-6.246,23.078,-3.216,-5.040,-1.433,-1.511,-1.222,-1.542,-1.254,-1.085
417.125,17.714,-3.788,-6.194,7.818,-1.910,-4.716,-1.456,-1.583,-1.316,-1.630,-1.362,-1.193
417.136,5.750,-2.694,-5.283,15.272,-1.123,-4.335,-1.439,-1.608,-1.365,-1.675,-1.432,-1.291
417.148,3.187,-1.462,-4.325,32.421,0.001,-3.892,-1.386,-1.626,-1.412,-1.702,-1.488,-1.374
417.160,5.262,-0.215,-3.233,23.251,1.358,-3.341,-1.303,-1.608,-1.429,-1.702,-1.522,-1.440
417.172,-5.724,-1.003,-2.218,-9.127,2.052,-2.721,-1.262,-1.600,-1.461,-1.678,-1.538,-1.487
417.183,16.371,-0.809,-1.887,-28.251,0.572,-2.280,-1.305,-1.575,-1.465,-1.673,-1.562,-1.523
417.195,8.070,-0.043,-1.407,-3.520,-0.357,-2.052,-1.331,-1.544,-1.448,-1.671,-1.576,-1.552
417.207,5.628,0.581,-0.898,11.275,-0.153,-1.875,-1.295,-1.510,-1.426,-1.665,-1.581,-1.574
417.219,7.948,0.489,-0.542,8.549,0.879,-1.584,-1.236,-1.481,-1.416,-1.647,-1.582,-1.587
417.230,2.576,1.755,-0.065,-22.443,0.870,-1.246,-1.234,-1.451,-1.408,-1.621,-1.578,-1.595
417.242,5.872,3.017,0.776,-52.991,-0.695,-1.076,-1.238,-1.362,-1.330,-1.582,-1.550,-1.592
417.254,-3.404,2.508,1.464,-45.162,-1.487,-1.079,-1.271,-1.348,-1.316,-1.549,-1.517,-1.580
417.265,4.896,1.252,1.323,-15.632,-1.904,-1.183,-1.368,-1.407,-1.369,-1.545,-1.506,-1.565
417.277,9.901,1.736,1.348,-5.181,-1.987,-1.277,-1.357,-1.388,-1.344,-1.538,-1.493,-1.552
417.289,5.994,3.123,1.922,-29.321,-2.246,-1.340,-1.253,-1.290,-1.242,-1.508,-1.460,-1.536
417.301,-2.550,2.637,2.272,-30.335,-2.892,-1.457,-1.259,-1.266,-1.211,-1.483,-1.428,-1.515
417.312,3.187,3.753,2.774,-15.722,-3.451,-1.679,-1.153,-1.164,-1.095,-1.456,-1.387,-1.491
417.324,-21.837,1.937,3.061,5.672,-3.430,-1.934,-1.123,-1.146,-1.062,-1.432,-1.348,-1.463
417.336,-12.072,0.836,2.617,20.810,-2.909,-2.095,-1.135,-1.176,-1.082,-1.432,-1.338,-1.440
417.348,-0.475,1.033,2.077,-12.780,-2.112,-2.102,-1.112,-1.185,-1.091,-1.434,-1.340,-1.423
417.360,-8.287,0.247,1.910,-32.714,-2.566,-2.099,-1.100,-1.166,-1.073,-1.424,-1.331,-1.410
417.371,-0.230,-0.287,1.341,-15.573,-2.935,-2.181,-1.129,-1.181,-1.083,-1.437,-1.339,-1.402
417.383,12.586,1.650,1.195,-16.061,-2.870,-2.253,-1.064,-1.126,-1.024,-1.444,-1.342,-1.400
417.394,24.428,2.579,1.337,-22.305,-3.250,-2.349,-1.056,-1.106,-0.999,-1.444,-1.336,-1.398
417.405,16.737,2.229,1.592,-27.773,-2.756,-2.417,-1.020,-1.087,-0.977,-1.433,-1.322,-1.393
417.416,14.540,3.602,2.024,-27.405,-1.657,-2.358,-0.937,-1.025,-0.919,-1.411,-1.304,-1.386
417.427,4.896,2.588,2.357,-24.065,-1.186,-2.178,-0.924,-1.017,-0.923,-1.376,-1.281,-1.373
417.438,7.215,2.820,2.461,-25.330,-1.958,-2.115,-0.916,-0.980,-0.890,-1.352,-1.262,-1.358
417.450,14.051,4.292,2.690,-23.238,-2.955,-2.151,-0.916,-0.935,-0.843,-1.332,-1.240,-1.340
417.461,7.337,4.765,3.258,-11.343,-3.721,-2.310,-0.889,-0.884,-0.783,-1.302,-1.200,-1.318
417.473,-3.893,3.500,3.402,-28.946,-4.669,-2.524,-0.959,-0.912,-0.797,-1.284,-1.170,-1.293
417.485,-4.015,4.020,3.563,2.541,-5.017,-2.839,-0.967,-0.897,-0.764,-1.277,-1.144,-1.269
417.497,6.361,3.530,3.432,27.190,-4.225,-3.095,-0.980,-0.933,-0.784,-1.275,-1.127,-1.248
417.508,-4.381,2.684,3.426,30.076,-2.330,-3.106,-0.896,-0.919,-0.771,-1.254,-1.106,-1.227
417.520,14.051,2.930,3.152,-15.178,-1.524,-2.892,-0.816,-0.882,-0.747,-1.229,-1.095,-1.208
417.532,1.600,4.277,3.575,-40.386,-2.796,-2.794,-0.765,-0.783,-0.655,-1.191,-1.063,-1.187
417.544,1.722,5.352,4.287,-29.188,-3.332,-2.837,-0.628,-0.645,-0.515,-1.141,-1.011,-1.158
417.555,2.821,6.968,5.041,-24.411,-3.590,-2.920,-0.527,-0.537,-0.403,-1.090,-0.955,-1.123
417.567,19.423,10.059,6.322,-48.967,-3.966,-2.985,-0.374,-0.362,-0.225,-1.012,-0.874,-1.077
417.579,11.976,10.241,7.503,-49.603,-4.608,-3.120,-0.359,-0.293,-0.148,-0.928,-0.782,-1.018
417.590,20.033,10.152,8.311,-20.187,-4.940,-3.336,-0.299,-0.198,-0.040,-0.846,-0.688,-0.948
417.602,23.695,9.042,8.408,3.599,-4.674,-3.537,-0.275,-0.175,-0.004,-0.781,-0.611,-0.875
417.614,21.132,9.563,8.408,3.019,-4.087,-3.628,-0.184,-0.118,0.056,-0.718,-0.543,-0.806
417.626,2.698,8.049,8.531,-14.384,-3.712,-3.624,-0.119,-0.077,0.096,-0.643,-0.468,-0.735
417.637,4.285,5.850,7.802,-12.367,-3.447,-3.610,-0.134,-0.113,0.059,-0.597,-0.424,-0.669
417.649,7.948,2.866,6.300,18.926,-2.864,-3.583,-0.234,-0.232,-0.062,-0.588,-0.418,-0.617
417.661,13.685,0.815,4.639,26.695,-1.048,-3.371,-0.209,-0.296,-0.140,-0.588,-0.432,-0.583
417.672,14.540,1.931,3.528,8.351,-0.286,-3.015,-0.148,-0.265,-0.133,-0.580,-0.448,-0.563
417.684,16.249,2.574,3.001,-36.757,-0.188,-2.622,-0.112,-0.222,-0.115,-0.557,-0.450,-0.549
417.696,4.652,2.410,2.721,-46.850,-0.705,-2.333,-0.135,-0.221,-0.133,-0.536,-0.448,-0.538
417.707,22.963,3.139,2.593,-24.555,-1.164,-2.181,-0.131,-0.186,-0.108,-0.519,-0.441,-0.527
417.719,16.371,3.192,2.669,-3.124,-1.216,-2.082,-0.122,-0.173,-0.101,-0.499,-0.428,-0.516
417.731,30.653,5.720,3.124,-21.310,-1.300,-1.955,-0.018,-0.064,-0.001,-0.463,-0.400,-0.501
417.743,0.135,5.773,4.134,-50.590,-1.809,-1.860,0.040,0.026,0.083,-0.400,-0.343,-0.475
417.754,12.586,7.655,4.995,-55.502,-2.759,-1.879,0.097,0.128,0.185,-0.343,-0.285,-0.440
417.766,2.210,7.926,5.929,-42.799,-3.731,-2.045,0.107,0.173,0.241,-0.284,-0.216,-0.395
417.776,6.361,3.838,5.669,-41.747,-4.236,-2.273,-0.021,0.093,0.175,-0.260,-0.179,-0.354
417.788,-5.602,1.937,4.873,-1.088,-3.606,-2.454,-0.038,0.036,0.129,-0.259,-0.166,-0.318
417.800,-9.020,-1.173,3.401,27.680,-2.172,-2.504,-0.067,-0.076,0.019,-0.281,-0.185,-0.293
417.811,-3.038,-1.514,1.897,-31.524,-1.483,-2.363,-0.123,-0.119,-0.033,-0.311,-0.225,-0.287
417.823,-4.015,-1.231,1.013,-16.071,-1.393,-2.255,-0.134,-0.131,-0.053,-0.338,-0.260,-0.294
417.835,9.046,0.798,0.582,-21.685,-1.454,-2.128,-0.139,-0.137,-0.067,-0.362,-0.292,-0.308
417.846,9.413,-0.190,0.284,-5.521,-1.676,-2.072,-0.233,-0.224,-0.159,-0.384,-0.319,-0.325
417.858,8.802,1.971,0.687,24.528,-0.983,-2.010,-0.100,-0.140,-0.079,-0.384,-0.323,-0.340
417.870,-23.180,-0.261,0.791,-24.602,-0.630,-1.828,-0.191,-0.223,-0.174,-0.380,-0.331,-0.351
417.882,4.774,0.342,0.512,-35.747,-1.346,-1.721,-0.262,-0.239,-0.197,-0.395,-0.353,-0.363
417.893,-8.776,-2.007,-0.076,-19.900,-2.629,-1.772,-0.451,-0.381,-0.336,-0.432,-0.387,-0.379
417.905,6.117,-3.902,-1.236,6.222,-2.888,-1.930,-0.570,-0.509,-0.455,-0.500,-0.446,-0.406
417.916,-6.456,-4.303,-2.070,30.714,-1.970,-2.001,-0.574,-0.583,-0.525,-0.568,-0.510,-0.445
417.928,-17.321,-5.984,-2.993,3.303,-1.277,-1.925,-0.628,-0.681,-0.628,-0.636,-0.583,-0.494
417.939,-17.809,-6.293,-3.805,-16.204,-1.829,-1.872,-0.733,-0.757,-0.708,-0.714,-0.665,-0.552
417.950,10.023,-1.196,-3.578,-30.601,-3.474,-1.975,-0.750,-0.706,-0.651,-0.780,-0.725,-0.613
417.962,8.802,-1.825,-3.290,-29.429,-4.015,-2.187,-0.896,-0.837,-0.770,-0.844,-0.777,-0.673
417.974,11.610,0.150,-2.581,-12.028,-4.268,-2.453,-0.910,-0.856,-0.773,-0.897,-0.813,-0.729
417.985,2.821,-0.343,-1.966,-3.179,-4.263,-2.685,-0.957,-0.915,-0.818,-0.938,-0.841,-0.777
417.997,-15.734,-3.490,-2.017,-38.579,-4.499,-2.854,-1.089,-1.037,-0.930,-0.991,-0.884,-0.823
418.009,-2.061,-3.989,-2.576,-25.371,-5.408,-3.120,-1.219,-1.125,-1.002,-1.075,-0.952,-0.876
418.020,6.361,-4.831,-3.237,-46.954,-6.581,-3.406,-1.415,-1.263,-1.123,-1.166,-1.026,-0.928
418.030,-11.583,-4.446,-3.494,-4.430,-6.683,-3.727,-1.507,-1.337,-1.178,-1.254,-1.094,-0.986
418.040,-25.744,-6.947,-4.110,9.821,-5.956,-3.949,-1.661,-1.537,-1.364,-1.352,-1.179,-1.051
418.051,-14.147,-6.181,-4.633,-22.203,-5.816,-4.085,-1.728,-1.624,-1.443,-1.452,-1.271,-1.122
418.062,-2.672,-5.380,-4.949,-36.635,-6.576,-4.265,-1.852,-1.723,-1.532,-1.554,-1.362,-1.200
418.072,-2.428,-3.465,-4.695,-48.445,-7.301,-4.522,-1.946,-1.747,-1.540,-1.639,-1.433,-1.278
418.083,-21.105,-3.012,-4.068,-5.991,-7.224,-4.780,-1.968,-1.768,-1.546,-1.705,-1.483,-1.351
418.093,-2.428,-3.484,-4.000,-3.252,-6.640,-4.967,-2.057,-1.901,-1.667,-1.786,-1.553,-1.423
418.104,-14.879,-4.380,-4.038,-8.636,-6.796,-5.128,-2.192,-2.043,-1.800,-1.870,-1.627,-1.495
418.114,-15.734,-4.623,-4.084,-1.789,-6.357,-5.250,-2.253,-2.136,-1.886,-1.952,-1.702,-1.568
418.125,-1.451,-4.794,-4.363,-4.034,-5.809,-5.303,-2.346,-2.261,-2.009,-2.040,-1.788,-1.643
418.135,-13.292,-5.006,-4.546,-30.335,-5.897,-5.320,-2.474,-2.392,-2.140,-2.126,-1.874,-1.720
418.146,-16.222,-5.556,-4.671,-44.615,-6.741,-5.401,-2.602,-2.494,-2.237,-2.212,-1.955,-1.799
418.157,-20.983,-7.477,-5.098,-18.127,-7.124,-5.568,-2.765,-2.642,-2.376,-2.315,-2.049,-1.880
418.167,-15.978,-9.879,-6.219,14.537,-6.453,-5.684,-2.976,-2.900,-2.627,-2.452,-2.180,-1.971
418.178,-38.684,-11.565,-7.302,24.801,-4.717,-5.654,-3.105,-3.122,-2.852,-2.592,-2.323,-2.075
418.188,-37.341,-13.699,-8.638,-8.784,-5.268,-5.602,-3.383,-3.369,-3.103,-2.749,-2.484,-2.189
418.199,-27.209,-14.653,-9.963,-24.044,-6.542,-5.658,-3.610,-3.567,-3.299,-2.923,-2.655,-2.316
418.209,-9.386,-16.823,-11.725,-36.846,-7.157,-5.787,-4.003,-3.889,-3.614,-3.135,-2.860,-2.460
418.220,-35.510,-17.502,-13.065,-21.235,-7.637,-5.940,-4.290,-4.160,-3.876,-3.355,-3.071,-2.622
418.230,-47.839,-21.364,-14.735,-26.077,-7.762,-6.092,-4.660,-4.544,-4.251,-3.598,-3.305,-2.801
418.241,-39.050,-24.233,-16.794,-8.677,-7.635,-6.246,-4.988,-4.888,-4.586,-3.863,-3.562,-2.991
418.251,-21.105,-25.216,-19.006,-5.986,-7.236,-6.342,-5.327,-5.254,-4.947,-4.152,-3.846,-3.202
418.261,-10.973,-25.196,-20.768,-40.504,-7.652,-6.418,-5.679,-5.587,-5.277,-4.454,-4.143,-3.439
418.272,-5.846,-23.327,-21.688,-49.252,-8.765,-6.594,-5.971,-5.826,-5.505,-4.746,-4.426,-3.691
418.282,-27.087,-22.159,-21.763,-13.364,-9.058,-6.847,-6.184,-6.028,-5.692,-5.016,-4.680,-3.947
418.293,-15.734,-23.279,-22.208,-1.705,-9.028,-7.044,-6.519,-6.371,-6.023,-5.300,-4.953,-4.208
418.303,-36.486,-23.623,-22.403,7.019,-7.950,-7.143,-6.715,-6.633,-6.280,-5.567,-5.214,-4.467
418.314,-26.476,-24.685,-22.933,-21.981,-7.745,-7.183,-7.013,-6.954,-6.600,-5.845,-5.491,-4.730
418.324,-9.874,-23.214,-23.221,-35.075,-8.595,-7.273,-7.266,-7.190,-6.831,-6.126,-5.767,-4.999
418.335,-21.471,-22.419,-23.057,-41.406,-8.462,-7.380,-7.536,-7.416,-7.051,-6.389,-6.024,-5.266
418.346,-10.240,-20.525,-22.576,2.394,-8.244,-7.495,-7.710,-7.583,-7.212,-6.640,-6.269,-5.533
418.356,-26.354,-21.233,-22.256,9.106,-7.406,-7.526,-7.954,-7.880,-7.508,-6.883,-6.511,-5.789
418.367,-30.627,-22.169,-22.100,-11.335,-7.308,-7.500,-8.205,-8.140,-7.771,-7.121,-6.752,-6.041
418.377,-13.292,-20.891,-21.952,-8.617,-7.354,-7.480,-8.389,-8.339,-7.972,-7.360,-6.993,-6.291
418.388,-16.832,-20.044,-21.576,-0.651,-6.377,-7.405,-8.531,-8.538,-8.177,-7.583,-7.222,-6.536
418.399,-35.388,-20.347,-21.074,1.070,-6.006,-7.300,-8.700,-8.731,-8.379,-7.792,-7.439,-6.776
418.411,-24.035,-22.295,-21.441,-6.485,-5.542,-7.110,-9.005,-9.066,-8.727,-8.055,-7.716,-7.049
418.423,-14.635,-21.163,-21.781,48.729,-4.226,-6.919,-9.251,-9.370,-9.046,-8.327,-8.003,-7.325
418.435,-7.311,-17.472,-20.671,50.669,-2.618,-6.511,-9.226,-9.419,-9.123,-8.518,-8.222,-7.582
418.447,-8.776,-14.872,-19.118,28.004,-1.393,-5.936,-9.227,-9.486,-9.230,-8.660,-8.404,-7.812
