R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,1,50,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
591.713,-29.894,-65.114,-80.591,32.768,-5.083,-1.020,-15.825,-14.835,-14.715,-12.116,-11.995,-9.224
591.725,0.135,-48.911,-72.278,13.710,-3.658,-1.385,-15.819,-14.923,-14.779,-12.712,-12.569,-10.057
591.736,5.384,-32.024,-61.339,-16.335,-2.935,-1.564,-15.643,-14.784,-14.629,-13.100,-12.945,-10.771
591.748,38.222,-13.231,-48.146,-48.501,-4.555,-1.825,-15.376,-14.405,-14.233,-13.286,-13.114,-11.340
591.760,48.354,6.572,-32.673,-47.270,-6.358,-2.292,-14.833,-13.756,-13.554,-13.248,-13.046,-11.735
591.772,63.613,24.945,-16.292,-7.673,-6.513,-2.806,-14.049,-12.947,-12.711,-13.000,-12.764,-11.948
591.784,67.764,40.100,0.081,19.172,-6.284,-3.256,-13.115,-12.023,-11.759,-12.554,-12.289,-11.966
591.796,68.618,51.722,15.207,19.568,-5.288,-3.558,-12.150,-11.125,-10.841,-11.963,-11.680,-11.802
591.807,92.423,63.154,29.192,10.616,-4.350,-3.694,-11.041,-10.073,-9.781,-11.230,-10.939,-11.472
591.819,114.274,74.837,42.170,15.473,-3.302,-3.696,-9.829,-8.918,-8.627,-10.372,-10.082,-10.989
591.831,114.152,84.438,54.549,14.234,-2.213,-3.560,-8.472,-7.627,-7.347,-9.361,-9.081,-10.352
591.843,116.594,92.671,65.671,-1.373,-1.938,-3.360,-7.126,-6.308,-6.042,-8.264,-7.998,-9.587
591.855,116.838,98.988,75.634,-25.091,-2.000,-3.160,-5.747,-4.933,-4.680,-7.084,-6.832,-8.706
591.866,104.874,103.354,84.117,-48.138,-2.592,-3.023,-4.411,-3.572,-3.330,-5.852,-5.609,-7.721
591.877,112.199,104.361,89.065,-26.266,-3.480,-3.068,-3.371,-2.454,-2.210,-4.764,-4.519,-6.793
591.887,93.277,103.371,92.759,28.905,-3.089,-3.120,-2.297,-1.400,-1.153,-3.660,-3.413,-5.808
591.898,78.018,100.329,94.950,24.596,-2.000,-3.064,-1.290,-0.456,-0.212,-2.583,-2.340,-4.800
591.909,79.361,97.814,95.865,14.698,-1.313,-2.922,-0.353,0.454,0.687,-1.542,-1.308,-3.787
591.919,90.103,96.248,96.004,4.398,-1.214,-2.771,0.563,1.360,1.583,-0.536,-0.313,-2.781
591.930,80.582,93.127,95.531,30.232,-0.785,-2.618,1.477,2.215,2.427,0.447,0.659,-1.778
591.940,69.351,89.992,94.513,35.239,0.551,-2.384,2.399,3.063,3.259,1.406,1.602,-0.788
591.951,66.055,85.658,92.649,10.517,1.117,-2.071,3.166,3.813,3.988,2.338,2.513,0.203
591.961,61.050,80.360,90.033,-6.371,0.898,-1.794,3.826,4.481,4.637,3.197,3.353,1.146
591.972,55.190,74.584,86.670,11.943,0.917,-1.571,4.424,5.073,5.214,3.990,4.131,2.052
591.982,44.570,69.393,82.880,25.686,1.504,-1.322,5.032,5.638,5.762,4.731,4.855,2.921
591.993,53.359,63.954,78.513,-0.221,1.587,-1.059,5.498,6.103,6.210,5.401,5.508,3.737
592.003,55.190,58.986,73.932,-0.172,1.427,-0.841,5.918,6.531,6.623,6.010,6.102,4.500
592.014,46.767,56.104,69.741,31.637,1.860,-0.640,6.429,7.010,7.089,6.589,6.667,5.223
592.025,25.526,51.996,65.724,16.472,2.477,-0.372,6.835,7.391,7.451,7.129,7.190,5.898
592.035,33.461,48.600,61.762,0.710,2.511,-0.105,7.203,7.764,7.808,7.624,7.667,6.523
592.045,34.804,46.504,58.189,20.682,2.501,0.113,7.616,8.158,8.187,8.087,8.115,7.103
592.056,30.043,43.855,54.815,12.591,2.670,0.338,7.953,8.474,8.488,8.518,8.532,7.646
592.066,41.518,41.813,51.628,-12.561,2.170,0.527,8.243,8.781,8.783,8.919,8.920,8.153
592.077,51.894,40.935,48.834,-13.115,1.711,0.647,8.534,9.099,9.093,9.303,9.296,8.636
592.088,31.020,39.394,46.671,23.202,1.639,0.703,8.874,9.430,9.420,9.674,9.664,9.083
592.098,21.620,36.583,44.390,7.931,1.806,0.801,9.114,9.661,9.644,10.017,10.001,9.504
592.109,15.028,34.419,42.234,-29.840,1.117,0.868,9.338,9.928,9.907,10.340,10.319,9.901
592.119,29.555,33.365,40.157,-24.769,0.190,0.827,9.535,10.202,10.184,10.634,10.616,10.273
592.130,31.630,32.666,38.376,-10.850,-0.336,0.735,9.772,10.472,10.461,10.914,10.903,10.625
592.141,42.861,32.595,36.775,-19.050,-0.879,0.630,10.000,10.704,10.699,11.179,11.174,10.958
592.151,43.959,34.220,35.979,-19.436,-1.511,0.461,10.312,11.033,11.040,11.449,11.456,11.271
592.162,35.170,35.947,35.948,-5.160,-1.642,0.275,10.677,11.407,11.426,11.741,11.760,11.578
592.172,31.020,36.339,36.069,17.178,-0.577,0.160,11.060,11.717,11.744,12.037,12.065,11.881
592.183,41.884,37.515,36.288,-9.626,-1.671,0.026,11.330,12.039,12.075,12.335,12.371,12.182
592.194,58.120,40.839,37.107,-10.830,-1.887,-0.128,11.770,12.476,12.522,12.656,12.702,12.488
592.204,53.847,42.742,38.373,5.128,-1.625,-0.275,12.232,12.918,12.974,13.012,13.068,12.809
592.215,53.359,43.787,39.562,41.475,-0.065,-0.317,12.732,13.306,13.364,13.374,13.432,13.134
592.226,42.739,45.486,40.994,21.571,-0.014,-0.299,13.183,13.756,13.813,13.758,13.815,13.469
592.236,60.928,47.976,42.421,-4.165,0.298,-0.221,13.642,14.210,14.262,14.155,14.207,13.816
592.247,41.030,47.980,43.918,-12.106,-0.041,-0.176,14.071,14.647,14.696,14.573,14.622,14.179
592.257,63.980,48.930,45.015,7.643,0.506,-0.143,14.562,15.108,15.155,14.994,15.041,14.560
592.268,45.913,49.131,46.174,11.014,0.160,-0.120,15.019,15.580,15.626,15.419,15.464,14.942
592.279,52.627,48.956,46.740,-1.795,0.420,-0.055,15.396,15.939,15.980,15.826,15.866,15.330
592.289,37.978,48.117,47.187,-16.584,0.140,0.000,15.750,16.302,16.339,16.228,16.266,15.717
592.300,62.515,48.702,47.402,-29.010,-0.761,-0.012,16.158,16.707,16.745,16.621,16.659,16.106
592.310,46.035,49.432,47.989,-32.325,-1.833,-0.140,16.597,17.166,17.213,17.024,17.070,16.499
592.321,50.918,48.364,48.128,-23.429,-2.574,-0.345,16.926,17.522,17.582,17.416,17.476,16.901
592.331,40.297,47.392,48.109,10.541,-2.481,-0.559,17.294,17.876,17.950,17.785,17.859,17.288
592.342,26.503,42.192,47.047,22.235,-1.716,-0.690,17.511,18.031,18.114,18.119,18.201,17.667
592.353,10.877,38.434,45.290,24.396,-0.370,-0.705,17.708,18.179,18.263,18.413,18.497,18.028
592.363,4.285,32.227,42.555,4.979,-0.513,-0.684,17.681,18.187,18.270,18.650,18.732,18.361
592.374,-3.160,23.984,38.573,-0.872,-0.362,-0.649,17.559,18.056,18.136,18.812,18.891,18.661
592.385,-10.607,16.209,33.517,0.393,-0.252,-0.609,17.321,17.813,17.890,18.876,18.953,18.902
592.395,-44.421,5.019,27.418,-13.163,-0.430,-0.565,16.911,17.409,17.482,18.850,18.924,19.081
592.405,-27.087,-4.708,20.013,-26.104,-1.161,-0.580,16.410,16.902,16.977,18.699,18.774,19.181
592.416,-34.289,-14.326,12.124,-10.262,-1.701,-0.680,15.812,16.322,16.403,18.446,18.527,19.206
592.428,-37.829,-24.788,1.321,-10.503,-1.724,-0.797,15.108,15.595,15.683,18.014,18.103,19.099
592.440,-63.098,-36.052,-9.268,-23.831,-1.301,-0.855,14.273,14.746,14.839,17.472,17.564,18.864
592.452,-68.958,-47.593,-20.208,-40.488,-1.287,-0.862,13.305,13.759,13.851,16.804,16.896,18.505
592.464,-45.398,-55.148,-30.889,-46.761,-3.661,-1.079,12.166,12.732,12.839,15.998,16.105,18.017
592.475,-78.968,-62.667,-40.095,-28.915,-5.637,-1.535,11.048,11.704,11.842,15.115,15.253,17.417
592.486,-72.498,-67.735,-46.643,-32.692,-6.375,-1.953,10.054,10.752,10.919,14.301,14.468,16.838
592.496,-74.451,-71.453,-52.555,9.646,-5.982,-2.345,9.095,9.775,9.969,13.417,13.611,16.173
592.507,-79.701,-74.922,-57.877,12.180,-5.302,-2.620,8.135,8.773,8.986,12.505,12.717,15.451
592.517,-88.368,-79.706,-63.015,23.037,-3.473,-2.741,7.113,7.674,7.894,11.559,11.779,14.676
592.528,-94.227,-81.907,-67.524,15.413,-2.410,-2.736,6.129,6.654,6.874,10.601,10.821,13.860
592.538,-73.841,-82.781,-71.378,5.280,-1.805,-2.663,5.178,5.670,5.884,9.634,9.848,13.004
592.549,-60.657,-81.198,-74.027,11.989,-1.357,-2.566,4.363,4.817,5.024,8.686,8.892,12.122
592.560,-84.461,-80.775,-75.613,23.805,-0.456,-2.419,3.566,3.958,4.154,7.756,7.952,11.217
592.570,-75.062,-80.054,-76.779,33.535,1.197,-2.159,2.777,3.099,3.276,6.843,7.020,10.306
592.580,-76.160,-80.684,-77.884,-18.977,1.005,-1.832,1.839,2.173,2.327,5.964,6.118,9.423
592.591,-90.443,-82.339,-78.771,-50.655,-0.546,-1.642,0.879,1.272,1.413,5.072,5.213,8.525
592.601,-67.127,-81.983,-79.766,-43.825,-2.081,-1.662,-0.124,0.359,0.501,4.143,4.285,7.611
592.612,-85.560,-83.582,-80.480,30.672,-1.894,-1.746,-1.021,-0.548,-0.401,3.215,3.362,6.687
592.623,-87.147,-84.966,-81.477,43.131,-0.873,-1.710,-1.873,-1.496,-1.351,2.281,2.425,5.762
592.633,-103.383,-88.506,-83.027,51.310,1.741,-1.484,-2.845,-2.584,-2.456,1.331,1.459,4.828
592.644,-98.744,-90.727,-84.835,25.849,2.171,-1.169,-3.868,-3.627,-3.521,0.366,0.472,3.884
592.654,-119.863,-94.680,-86.963,-22.316,1.828,-0.847,-5.002,-4.754,-4.670,-0.616,-0.533,2.931
592.665,-97.157,-95.419,-88.983,-40.607,0.360,-0.677,-6.041,-5.749,-5.677,-1.623,-1.551,1.960
592.676,-98.378,-96.853,-90.802,-32.859,-1.180,-0.681,-7.121,-6.788,-6.716,-2.658,-2.587,0.964
592.686,-105.336,-98.186,-92.491,-21.538,-2.184,-0.789,-8.227,-7.836,-7.757,-3.695,-3.616,-0.029
592.697,-89.955,-98.917,-94.094,-5.474,-1.838,-0.890,-9.235,-8.864,-8.778,-4.735,-4.650,-1.032
592.707,-116.933,-99.944,-95.329,13.633,-1.136,-0.928,-10.185,-9.892,-9.804,-5.765,-5.677,-2.041
592.718,-113.515,-102.147,-96.832,26.795,0.008,-0.884,-11.199,-10.990,-10.906,-6.809,-6.725,-3.061
592.728,-112.050,-102.708,-98.209,29.656,1.039,-0.750,-12.205,-12.059,-11.984,-7.878,-7.803,-4.113
592.739,-107.900,-102.218,-99.209,32.547,2.563,-0.505,-13.142,-13.066,-13.009,-8.921,-8.863,-5.161
592.750,-83.729,-99.055,-99.489,-7.711,2.627,-0.190,-14.019,-13.948,-13.913,-9.930,-9.894,-6.204
592.760,-94.960,-98.566,-99.413,-28.872,1.453,0.016,-15.055,-14.927,-14.906,-10.916,-10.895,-7.231
592.771,-84.950,-95.039,-98.590,-13.217,0.507,0.066,-15.912,-15.742,-15.724,-11.881,-11.863,-8.250
592.782,-89.711,-90.664,-96.885,12.285,0.470,0.087,-16.665,-16.489,-16.472,-12.793,-12.777,-9.245
592.792,-78.846,-85.187,-94.401,28.732,1.184,0.160,-17.312,-17.175,-17.164,-13.663,-13.652,-10.227
592.803,-57.971,-78.213,-90.976,-7.766,1.221,0.289,-17.846,-17.716,-17.713,-14.441,-14.438,-11.153
592.813,-53.455,-69.514,-86.292,-35.971,0.193,0.334,-18.293,-18.106,-18.107,-15.123,-15.124,-12.017
592.826,-4.015,-53.989,-78.057,17.369,-0.125,0.235,-18.477,-18.300,-18.294,-15.786,-15.780,-12.950
592.836,1.234,-39.888,-69.536,6.185,0.198,0.214,-18.304,-18.149,-18.141,-16.172,-16.165,-13.650
592.847,32.973,-25.328,-59.851,-12.719,-0.040,0.228,-18.072,-17.909,-17.902,-16.424,-16.418,-14.258
592.858,45.546,-9.777,-48.543,-48.400,-1.445,0.163,-17.623,-17.395,-17.384,-16.503,-16.492,-14.746
592.868,50.674,6.142,-36.039,-33.400,-2.832,-0.081,-17.009,-16.726,-16.698,-16.427,-16.399,-15.103
592.879,76.797,23.039,-22.580,-2.189,-3.402,-0.376,-16.178,-15.866,-15.817,-16.184,-16.136,-15.322
592.889,93.277,38.756,-8.529,13.576,-2.465,-0.586,-15.150,-14.891,-14.828,-15.772,-15.709,-15.394
592.900,104.264,53.283,5.675,15.122,-1.888,-0.724,-14.041,-13.814,-13.742,-15.198,-15.126,-15.318
592.911,104.630,66.463,19.849,26.104,-1.025,-0.790,-12.844,-12.632,-12.555,-14.481,-14.404,-15.094
592.921,95.963,77.324,33.434,10.619,-0.471,-0.760,-11.618,-11.418,-11.344,-13.633,-13.559,-14.724
592.932,135.881,89.053,46.323,-19.485,-0.760,-0.736,-10.253,-10.049,-9.976,-12.674,-12.602,-14.217
592.942,142.962,99.412,58.618,-42.246,-2.173,-0.818,-8.935,-8.659,-8.581,-11.621,-11.543,-13.582
592.953,142.962,107.973,70.283,2.386,-2.641,-1.012,-7.464,-7.169,-7.079,-10.459,-10.368,-12.817
592.964,127.946,113.168,80.732,49.598,-1.481,-1.127,-5.942,-5.731,-5.633,-9.243,-9.145,-11.954
592.974,135.881,117.960,89.609,47.149,0.031,-1.063,-4.416,-4.315,-4.222,-7.976,-7.883,-10.991
592.985,127.580,123.036,97.688,35.452,1.570,-0.869,-2.805,-2.813,-2.733,-6.651,-6.571,-9.947
592.995,142.473,127.147,104.689,-9.154,0.464,-0.715,-1.380,-1.335,-1.267,-5.296,-5.227,-8.831
593.006,139.177,128.814,110.581,-21.530,-0.567,-0.652,0.012,0.091,0.155,-3.924,-3.859,-7.654
593.017,146.013,131.183,115.413,-23.923,-1.617,-0.716,1.406,1.517,1.585,-2.538,-2.469,-6.415
593.027,142.595,132.589,119.646,12.406,-1.670,-0.833,2.854,2.964,3.040,-1.157,-1.081,-5.156
593.038,114.518,131.430,122.785,27.841,-1.007,-0.879,4.225,4.285,4.364,0.227,0.306,-3.857
593.048,141.985,133.597,125.336,46.110,0.590,-0.797,5.788,5.736,5.809,1.613,1.686,-2.542
593.059,111.100,132.001,127.276,3.075,1.116,-0.595,7.116,7.049,7.108,2.998,3.057,-1.215
593.069,129.411,129.808,127.933,-47.690,-0.323,-0.476,8.294,8.264,8.315,4.349,4.400,0.129
593.080,129.778,127.985,128.195,-57.291,-2.385,-0.594,9.464,9.547,9.605,5.658,5.716,1.456
593.090,123.552,124.020,127.380,-32.748,-4.199,-0.873,10.433,10.642,10.720,6.910,6.988,2.778
593.101,113.786,118.777,125.528,-1.987,-3.574,-1.124,11.446,11.620,11.715,8.103,8.198,4.077
593.112,92.057,111.414,122.578,13.139,-3.197,-1.339,12.315,12.466,12.576,9.219,9.329,5.331
593.122,73.135,102.493,118.305,39.725,-1.825,-1.453,13.110,13.174,13.292,10.249,10.367,6.539
593.133,25.038,87.420,111.952,49.512,0.882,-1.328,13.609,13.571,13.679,11.183,11.291,7.706
593.144,15.028,74.325,103.698,5.126,1.704,-1.031,13.875,13.848,13.936,11.952,12.039,8.765
593.154,21.620,61.337,94.109,-18.513,1.232,-0.803,13.977,13.986,14.057,12.570,12.641,9.721
593.165,-23.058,47.044,83.743,-17.374,0.538,-0.656,13.910,13.967,14.028,13.044,13.104,10.562
593.175,-6.456,34.188,72.360,-30.744,-0.560,-0.607,13.692,13.809,13.866,13.357,13.414,11.285
593.186,14.540,24.967,61.105,-46.168,-1.656,-0.667,13.455,13.661,13.722,13.548,13.609,11.896
593.196,-22.082,17.050,50.966,27.919,-1.727,-0.811,13.309,13.525,13.596,13.654,13.725,12.378
593.207,-36.486,7.194,40.948,34.672,-0.469,-0.838,13.052,13.194,13.267,13.665,13.738,12.753
593.218,-48.694,-2.919,30.894,25.576,1.190,-0.703,12.636,12.744,12.807,13.580,13.643,13.020
593.228,-55.042,-11.291,21.075,0.553,1.631,-0.500,12.152,12.234,12.282,13.400,13.449,13.180
593.239,-16.344,-13.030,12.678,-20.172,0.176,-0.397,11.799,11.939,11.980,13.169,13.210,13.242
593.249,-30.993,-15.611,5.970,-40.717,-0.848,-0.400,11.405,11.628,11.670,12.915,12.957,13.229
593.260,-12.560,-18.279,-0.091,-23.325,-1.575,-0.494,10.875,11.196,11.244,12.612,12.660,13.146
593.270,-29.894,-20.287,-4.827,-11.380,-2.120,-0.623,10.505,10.866,10.923,12.304,12.360,13.009
593.281,-44.177,-23.108,-9.135,1.614,-2.057,-0.747,10.050,10.403,10.468,11.959,12.025,12.824
593.292,-35.388,-25.629,-13.003,0.035,-1.701,-0.832,9.642,9.973,10.045,11.597,11.669,12.597
593.302,-41.369,-26.670,-16.253,-9.231,-1.786,-0.901,9.235,9.555,9.631,11.215,11.291,12.332
593.313,-17.199,-26.228,-18.816,-11.895,-2.185,-1.004,8.882,9.203,9.286,10.831,10.914,12.038
593.323,-9.508,-25.262,-20.540,9.120,-2.056,-1.127,8.592,8.894,8.985,10.456,10.548,11.725
593.334,-34.289,-26.308,-21.707,23.948,-1.471,-1.186,8.305,8.563,8.659,10.097,10.192,11.399
593.345,-37.219,-29.298,-23.367,49.342,0.394,-1.105,7.976,8.090,8.179,9.714,9.803,11.057
593.355,-44.177,-32.147,-25.342,25.786,0.816,-0.943,7.515,7.584,7.662,9.309,9.387,10.701
593.366,-68.104,-37.037,-27.666,-16.813,0.691,-0.754,6.948,7.018,7.082,8.874,8.937,10.322
593.376,-62.122,-41.748,-30.857,-29.746,-0.185,-0.667,6.210,6.334,6.392,8.376,8.433,9.921
593.387,-63.465,-46.603,-34.464,-27.355,-1.111,-0.672,5.432,5.601,5.658,7.825,7.883,9.486
593.397,-76.038,-51.576,-38.240,-26.715,-2.020,-0.760,4.645,4.851,4.915,7.225,7.289,9.012
593.408,-72.864,-57.060,-42.534,-37.239,-3.711,-0.965,3.741,4.002,4.079,6.559,6.636,8.497
593.419,-40.393,-55.840,-45.885,-41.199,-5.060,-1.314,3.121,3.434,3.536,5.878,5.979,7.944
593.429,-57.849,-57.313,-48.521,23.196,-4.857,-1.695,2.462,2.758,2.886,5.188,5.317,7.358
593.440,-72.498,-59.707,-50.992,33.806,-4.115,-1.939,1.821,2.023,2.168,4.490,4.635,6.748
593.451,-59.802,-61.528,-53.544,46.858,-0.580,-1.925,1.194,1.264,1.408,3.782,3.925,6.113
593.461,-82.508,-65.221,-56.127,40.410,1.682,-1.655,0.450,0.438,0.562,3.071,3.195,5.457
593.472,-85.316,-66.861,-58.655,-5.610,2.207,-1.269,-0.363,-0.357,-0.261,2.347,2.443,4.782
593.482,-65.906,-65.499,-60.472,-22.052,2.228,-0.946,-1.040,-1.035,-0.961,1.622,1.695,4.086
593.493,-46.008,-63.072,-61.484,-48.148,-1.033,-0.853,-1.793,-1.681,-1.615,0.909,0.976,3.389
593.504,-5.602,-54.232,-60.488,-49.055,-3.314,-1.015,-2.200,-1.997,-1.919,0.251,0.329,2.695
593.514,-27.331,-48.309,-57.940,-4.411,-3.986,-1.319,-2.581,-2.364,-2.265,-0.335,-0.236,2.026
593.525,-19.640,-42.784,-54.617,43.885,-2.799,-1.532,-2.810,-2.663,-2.550,-0.848,-0.735,1.396
593.535,-16.954,-37.491,-50.813,22.626,-1.396,-1.554,-2.986,-2.919,-2.805,-1.295,-1.181,0.802
593.546,-3.648,-29.637,-46.288,-1.619,-1.127,-1.509,-3.113,-3.059,-2.948,-1.675,-1.565,0.250
593.556,-3.404,-20.996,-40.493,-10.513,-1.181,-1.473,-3.037,-2.983,-2.876,-1.942,-1.834,-0.233
593.567,8.558,-13.960,-34.425,14.753,-1.104,-1.473,-2.956,-2.921,-2.814,-2.136,-2.029,-0.651
593.577,18.324,-6.401,-28.030,26.773,-0.689,-1.425,-2.738,-2.762,-2.658,-2.248,-2.145,-0.999
593.588,23.695,0.413,-21.461,8.792,-0.261,-1.342,-2.489,-2.541,-2.444,-2.282,-2.184,-1.277
593.599,30.775,8.618,-14.727,16.550,0.295,-1.225,-2.187,-2.265,-2.177,-2.243,-2.154,-1.488
593.609,19.911,15.120,-7.665,3.542,0.563,-1.061,-1.818,-1.903,-1.826,-2.110,-2.033,-1.620
593.620,46.645,21.433,-0.948,-19.632,-0.144,-0.945,-1.452,-1.491,-1.422,-1.920,-1.851,-1.677
593.630,62.515,27.483,5.502,0.641,-0.725,-0.915,-1.050,-1.049,-0.983,-1.677,-1.611,-1.665
593.640,42.861,33.291,12.070,38.958,0.781,-0.821,-0.472,-0.528,-0.469,-1.363,-1.304,-1.586
593.651,42.495,36.602,17.888,7.020,1.530,-0.603,-0.008,-0.085,-0.041,-1.004,-0.961,-1.442
593.661,69.473,41.120,23.154,-0.926,1.562,-0.410,0.509,0.435,0.465,-0.613,-0.583,-1.244
593.671,62.637,44.085,28.126,25.097,2.174,-0.214,1.084,0.977,0.993,-0.187,-0.172,-0.999
593.683,38.100,46.313,33.631,42.760,3.904,0.192,1.724,1.521,1.507,0.349,0.336,-0.646
593.694,33.705,44.971,37.501,46.195,6.354,0.806,2.297,2.012,1.956,0.894,0.838,-0.252
593.706,19.423,40.361,39.111,32.516,7.737,1.546,2.714,2.404,2.296,1.427,1.319,0.184
593.718,33.217,36.160,38.482,21.570,8.784,2.349,3.029,2.723,2.560,1.905,1.742,0.632
593.730,44.204,34.355,37.231,-6.785,8.064,3.086,3.326,3.093,2.880,2.353,2.140,1.076
593.740,24.183,31.810,36.072,12.083,8.345,3.548,3.574,3.357,3.113,2.708,2.464,1.443
593.750,-10.485,27.049,34.422,25.510,8.583,3.996,3.703,3.530,3.256,3.027,2.752,1.790
593.761,5.262,23.131,32.075,5.952,7.906,4.367,3.830,3.713,3.414,3.306,3.007,2.127
593.771,0.501,18.425,28.969,-25.798,6.406,4.592,3.711,3.725,3.411,3.518,3.204,2.437
593.782,5.018,15.128,25.879,-21.636,5.195,4.690,3.705,3.822,3.502,3.693,3.373,2.715
593.792,-16.954,10.315,22.434,-15.855,4.064,4.664,3.574,3.752,3.435,3.809,3.492,2.960
593.803,-6.334,7.416,18.934,-2.872,3.416,4.559,3.511,3.712,3.403,3.877,3.569,3.162
593.813,1.234,4.173,15.316,-8.334,2.840,4.430,3.337,3.574,3.275,3.899,3.601,3.325
593.824,-14.025,2.454,12.439,-9.874,2.154,4.255,3.291,3.567,3.282,3.913,3.628,3.453
593.834,-7.677,0.458,9.599,11.701,2.661,4.097,3.227,3.473,3.200,3.896,3.623,3.549
593.845,5.506,-0.507,7.072,47.565,4.156,4.047,3.270,3.412,3.143,3.870,3.601,3.615
593.856,-21.105,-1.988,4.957,16.335,4.799,4.131,3.183,3.298,3.025,3.840,3.567,3.658
593.866,18.446,-1.697,2.895,-35.732,3.812,4.180,3.030,3.178,2.902,3.786,3.510,3.677
593.877,16.005,0.921,2.155,-32.348,2.181,4.051,3.061,3.248,2.982,3.757,3.491,3.683
593.887,20.399,5.117,2.595,-23.247,0.805,3.803,3.178,3.415,3.168,3.759,3.511,3.687
593.898,29.921,12.101,4.503,-38.103,-1.062,3.439,3.421,3.733,3.511,3.813,3.592,3.702
593.908,52.749,19.672,7.670,-11.400,-0.555,3.063,3.854,4.140,3.946,3.937,3.743,3.743
593.919,57.754,26.872,11.927,46.270,0.340,2.745,4.407,4.640,4.469,4.145,3.975,3.822
593.929,53.725,32.421,16.714,48.546,1.716,2.610,5.043,5.169,5.009,4.431,4.270,3.947
593.940,70.327,39.825,21.853,32.234,2.533,2.581,5.734,5.785,5.627,4.784,4.626,4.124
593.951,62.271,44.814,27.149,54.977,4.878,2.701,6.431,6.371,6.205,5.208,5.041,4.355
593.961,78.018,53.870,33.048,56.120,6.010,2.959,7.315,7.149,6.965,5.711,5.526,4.642
593.972,70.938,60.127,39.463,-7.568,6.198,3.284,8.177,7.987,7.780,6.308,6.100,4.996
593.982,61.294,66.028,45.920,-26.543,5.244,3.501,9.012,8.890,8.668,6.972,6.750,5.422
593.993,83.756,70.667,51.721,-16.478,4.227,3.595,9.788,9.718,9.490,7.655,7.427,5.904
594.003,97.062,76.691,57.403,-22.496,3.180,3.599,10.651,10.618,10.390,8.379,8.151,6.441
594.014,76.553,79.114,62.764,-33.583,1.598,3.475,11.445,11.478,11.260,9.147,8.928,7.037
594.025,113.298,85.127,67.907,-17.439,1.174,3.278,12.470,12.522,12.318,9.952,9.748,7.684
594.035,93.399,88.008,72.796,25.109,1.501,3.076,13.425,13.471,13.282,10.787,10.598,8.374
594.046,97.184,91.545,77.169,24.597,2.489,2.993,14.422,14.433,14.251,11.666,11.484,9.119
594.056,117.448,94.843,81.257,11.367,3.314,3.010,15.478,15.457,15.275,12.575,12.393,9.895
594.067,81.070,93.059,84.371,-25.853,2.335,2.986,16.211,16.274,16.094,13.477,13.297,10.702
594.078,84.000,91.465,86.288,-14.557,1.710,2.881,16.945,17.076,16.904,14.348,14.176,11.527
594.088,72.769,88.254,87.151,13.071,1.912,2.769,17.694,17.820,17.657,15.192,15.029,12.361
594.099,54.580,83.331,86.624,19.846,2.583,2.735,18.301,18.398,18.238,15.983,15.822,13.189
594.109,57.266,77.465,84.802,13.090,2.848,2.744,18.830,18.915,18.754,16.726,16.566,14.010
594.120,26.747,69.146,81.606,-5.351,2.784,2.766,19.140,19.228,19.067,17.370,17.209,14.780
594.130,0.989,55.461,76.295,-13.963,2.366,2.748,19.159,19.284,19.125,17.898,17.739,15.503
594.141,0.745,42.279,68.721,-6.619,2.029,2.692,18.970,19.135,18.980,18.259,18.104,16.143
594.153,-22.936,23.459,56.392,0.975,1.791,2.592,18.583,18.759,18.613,18.469,18.322,16.739
594.165,-41.980,3.673,41.885,17.601,1.796,2.474,17.991,18.163,18.025,18.444,18.307,17.155
594.176,-81.532,-19.697,24.855,31.955,2.062,2.376,17.031,17.179,17.049,18.159,18.030,17.386
594.188,-95.082,-39.472,6.719,40.889,2.518,2.327,16.004,16.107,15.982,17.639,17.514,17.401
594.200,-104.848,-57.852,-11.859,47.646,3.327,2.351,14.766,14.815,14.688,16.896,16.769,17.200
594.212,-103.383,-71.058,-29.286,51.163,5.374,2.545,13.545,13.499,13.360,15.986,15.847,16.790
594.224,-116.933,-82.693,-44.892,49.565,9.244,3.168,12.285,12.146,11.964,14.977,14.796,16.194
594.236,-96.181,-88.682,-58.301,27.869,9.744,3.963,10.962,10.828,10.592,13.865,13.630,15.427
594.247,-110.829,-94.466,-68.939,-18.740,10.587,4.758,9.664,9.573,9.284,12.730,12.441,14.541
594.258,-97.523,-97.789,-75.933,34.546,12.137,5.370,8.612,8.479,8.149,11.721,11.391,13.714
594.268,-128.652,-101.824,-81.955,37.699,13.052,6.056,7.447,7.324,6.948,10.684,10.309,12.824
594.278,-129.873,-105.315,-87.393,1.411,12.793,6.719,6.209,6.153,5.734,9.615,9.196,11.882
594.289,-123.769,-108.317,-92.391,-18.954,11.443,7.212,4.873,4.906,4.455,8.477,8.025,10.872
594.299,-101.796,-110.701,-96.940,-14.655,9.996,7.499,3.513,3.637,3.168,7.284,6.815,9.805
